n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
0,2025-03-19 23:34:28,0.403,0.19685039999999998,,22.728,-1,-1,0.0,0.0,Before Launch
1,2025-03-19 23:34:28,0.426,-0.16404200000000002,,22.728,-1,-1,0.0,0.0,Before Launch
2,2025-03-19 23:34:28,0.448,0.43963256,,22.73,-1,-1,0.0,0.0,Before Launch
3,2025-03-19 23:34:28,0.471,0.08858268,,22.733,-1,-1,0.0,0.0,Before Launch
4,2025-03-19 23:34:28,0.495,0.07545932,,22.73,-1,-1,0.0,0.0,Before Launch
5,2025-03-19 23:34:28,0.917,-0.28871391999999996,,22.723,-1,-1,0.0,0.0,Before Launch
6,2025-03-19 23:34:28,0.94,0.18700788000000002,,22.72,-1,-1,0.0,0.0,Before Launch
7,2025-03-19 23:34:28,0.963,-0.53805776,,22.72,-1,-1,0.0,0.0,Before Launch
8,2025-03-19 23:34:28,0.985,-1.12204728,,22.733,-1,-1,0.0,0.0,Before Launch
9,2025-03-19 23:34:28,1.009,-0.40682416,,22.723,-1,-1,13.27748280788187,-13.251933075588573,Before Launch
10,2025-03-19 23:34:29,1.44,-0.05577428,,22.718,-1,-1,2.4302655157084754,1.381399469765324,Before Launch
11,2025-03-19 23:34:29,1.466,-0.17716536,,22.713,-1,-1,1.9550515022964277,1.9577170144397533,Before Launch
12,2025-03-19 23:34:29,1.493,-0.53805776,,22.72,-1,-1,1.9550515022964277,1.9577170144397533,Before Launch
13,2025-03-19 23:34:29,1.516,0.18700788000000002,,22.718,-1,-1,1.6252550156595755,2.297801015075745,Before Launch
14,2025-03-19 23:34:29,1.542,0.43635172,,22.718,-1,-1,1.3815773147961476,2.5581225747815766,Before Launch
15,2025-03-19 23:34:29,1.974,0.5446194400000001,,22.713,-1,-1,0.9308252665484821,3.0319059985005103,Before Launch
16,2025-03-19 23:34:29,2.0,-0.41994752,,22.718,-1,-1,0.8927079284018157,3.004424226539335,Before Launch
17,2025-03-19 23:34:29,2.025,-0.06889764000000001,,22.71,-1,-1,0.8927079284018157,3.004424226539335,Before Launch
18,2025-03-19 23:34:29,2.048,0.18372704,,22.713,-1,-1,0.903273413862765,2.996620054372279,Before Launch
19,2025-03-19 23:34:29,2.076,-0.17716536,,22.72,-1,-1,0.9177778124315188,3.0197856185558947,Before Launch
20,2025-03-19 23:34:30,2.504,0.8956693200000001,,22.705,-1,-1,0.8822894273270335,3.019255979760458,Before Launch
21,2025-03-19 23:34:30,2.53,0.77755908,,22.708,-1,-1,0.8844592671019231,2.9902916763823,Before Launch
22,2025-03-19 23:34:30,2.557,0.53477692,,22.705,-1,-1,0.8844592671019231,2.9902916763823,Before Launch
23,2025-03-19 23:34:30,2.581,-0.06889764000000001,,22.71,-1,-1,0.8580865644576927,2.914722303246127,Before Launch
24,2025-03-19 23:34:30,2.607,-0.9022310000000001,,22.708,-1,-1,0.870774976630236,2.877687641581075,Before Launch
25,2025-03-19 23:34:30,3.035,-0.3116798,,22.7,-1,-1,0.909441106943939,2.9874588823988266,Before Launch
26,2025-03-19 23:34:30,3.061,-0.3116798,,22.7,-1,-1,0.9181028685201111,3.03055521515845,Before Launch
27,2025-03-19 23:34:30,3.086,0.41338584,,22.7,-1,-1,0.9181028685201111,3.03055521515845,Before Launch
28,2025-03-19 23:34:30,3.109,1.49934388,,22.7,-1,-1,0.9201959263813041,3.041445669555659,Before Launch
29,2025-03-19 23:34:30,3.137,-0.30839896,,22.708,-1,-1,0.8871643940405798,3.0071348701129432,Before Launch
30,2025-03-19 23:34:31,3.565,1.2467192,,22.7,-1,-1,0.8449287025278258,3.0348968281312483,Before Launch
31,2025-03-19 23:34:31,3.591,1.61089244,,22.698,-1,-1,0.8410570081257228,3.039986978722855,Before Launch
32,2025-03-19 23:34:31,3.616,1.00721788,,22.695,-1,-1,0.8410570081257228,3.039986978722855,Before Launch
33,2025-03-19 23:34:31,3.639,1.2467192,,22.698,-1,-1,0.8418778587632088,2.995472978386743,Before Launch
34,2025-03-19 23:34:31,3.667,-0.08202100000000001,,22.695,-1,-1,0.86405442078571,3.0159751429092667,Before Launch
35,2025-03-19 23:34:31,4.095,-0.6725722,,22.7,-1,-1,0.8594029223600639,3.076039302239295,Before Launch
36,2025-03-19 23:34:31,4.121,0.28215224,,22.695,-1,-1,0.8468582120809351,3.0690111801267714,Before Launch
37,2025-03-19 23:34:31,4.146,0.8825459600000001,,22.688,-1,-1,0.8468582120809351,3.0690111801267714,Before Launch
38,2025-03-19 23:34:31,4.169,-0.20341208,,22.69,-1,-1,0.8551123429026989,3.0357384441741715,Before Launch
39,2025-03-19 23:34:32,4.197,-0.68569556,,22.693,-1,-1,0.8596652424984746,3.077782220536727,Before Launch
40,2025-03-19 23:34:32,4.627,-0.20341208,,22.69,-1,-1,0.9077468604664367,3.122961485267985,Before Launch
