n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-03-21 00:22:07,0.004,0.51509188,,25.277,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-03-21 00:22:07,0.046,0.26574804,,25.277,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-03-21 00:22:08,0.089,0.61679792,,25.27,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-03-21 00:22:08,0.131,2.41797908,,25.254,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-03-21 00:22:08,0.174,1.9061680399999998,,25.229,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-03-21 00:22:08,0.216,2.1817586,,25.227,-1,-1,0.0,0.0,0.0,Before Launch
6,2025-03-21 00:22:08,0.258,2.9921260800000002,,25.212,-1,-1,0.0,0.0,0.0,Before Launch
7,2025-03-21 00:22:08,0.301,2.6968504799999997,,25.212,-1,-1,0.0,0.0,0.0,Before Launch
8,2025-03-21 00:22:08,0.343,2.5918636,,25.207,-1,-1,0.0,0.0,0.0,Before Launch
9,2025-03-21 00:22:08,0.386,2.71653552,,25.21,-1,-1,0.0,0.0,0.0,Before Launch
10,2025-03-21 00:22:08,0.428,2.5262468,,25.202,-1,-1,0.0,0.0,0.0,Before Launch
11,2025-03-21 00:22:08,0.471,2.97572188,,25.195,-1,-1,0.0,0.0,0.0,Before Launch
12,2025-03-21 00:22:08,0.513,2.94947516,,25.192,-1,-1,0.0,0.0,0.0,Before Launch
13,2025-03-21 00:22:08,0.556,4.6259844,,25.18,-1,-1,0.0,0.0,0.0,Before Launch
14,2025-03-21 00:22:08,0.598,3.78280852,,25.2,-1,-1,0.0,0.0,0.0,Before Launch
15,2025-03-21 00:22:08,0.641,3.45800536,,25.197,-1,-1,0.0,0.0,0.0,Before Launch
16,2025-03-21 00:22:08,0.683,3.66141744,,25.202,-117.79596633333334,35.1046365,0.0,0.0,0.0,Before Launch
17,2025-03-21 00:22:08,0.725,3.3169292399999994,,25.202,-117.79596633333334,35.1046365,0.0,0.0,0.0,Before Launch
18,2025-03-21 00:22:08,0.768,3.6417324000000004,,25.205,-117.79596633333334,35.1046365,0.0,0.0,0.0,Before Launch
19,2025-03-21 00:22:08,0.81,3.1332022,,25.207,-117.79596633333334,35.1046365,0.0,0.0,0.0,Before Launch
20,2025-03-21 00:22:08,0.853,4.89829412,,25.202,-117.79596633333334,35.1046365,0.0,0.0,0.0,Before Launch
21,2025-03-21 00:22:08,0.895,4.1568242799999995,,25.215,-117.79596633333334,35.1046365,0.0,0.0,0.0,Before Launch
22,2025-03-21 00:22:08,0.938,4.0846458000000005,,25.217,-117.79596633333334,35.1046365,0.0,0.0,0.0,Before Launch
