n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 21:43:55,0.004,0.61679792,,31.972,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-03 21:43:55,0.046,1.35498692,,31.97,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-05-03 21:43:55,0.089,0.8530184000000001,,31.965,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-05-03 21:43:55,0.131,0.24606299999999998,,31.97,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-05-03 21:43:55,0.173,-0.12139108,,31.97,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-05-03 21:43:55,0.216,1.72572184,,31.97,-1,-1,0.0,0.0,0.0,Before Launch
6,2025-05-03 21:43:56,0.258,0.73490816,,31.967,-1,-1,0.0,0.0,0.0,Before Launch
7,2025-05-03 21:43:56,0.3,1.23687668,,31.967,0.0,0.0,0.0,0.0,0.0,Before Launch
8,2025-05-03 21:43:56,0.343,0.36745408,,31.967,0.0,0.0,0.0,0.0,0.0,Before Launch
9,2025-05-03 21:43:56,0.385,0.86614176,,31.972,0.0,0.0,0.0,0.0,0.0,Before Launch
10,2025-05-03 21:43:56,0.427,-0.12139108,,31.97,0.0,0.0,0.0,0.0,0.0,Before Launch
11,2025-05-03 21:43:56,0.47,0.59383204,,31.962,0.0,0.0,0.0,0.0,0.0,Before Launch
12,2025-05-03 21:43:56,0.512,0.73490816,,31.967,0.0,0.0,0.0,0.0,0.0,Before Launch
13,2025-05-03 21:43:56,0.554,1.72572184,,31.97,0.0,0.0,0.0,0.0,0.0,Before Launch
14,2025-05-03 21:43:56,0.597,1.72572184,,31.97,0.0,0.0,0.0,0.0,0.0,Before Launch
15,2025-05-03 21:43:56,0.639,1.23687668,,31.972,0.0,0.0,0.0,0.0,0.0,Before Launch
16,2025-05-03 21:43:56,0.681,0.0164042,,31.975,0.0,0.0,0.0,0.0,0.0,Before Launch
17,2025-05-03 21:43:56,0.724,0.75787404,,31.975,0.0,0.0,0.0,0.0,0.0,Before Launch
18,2025-05-03 21:43:56,0.766,0.38713912,,31.975,0.0,0.0,0.0,0.0,0.0,Before Launch
19,2025-05-03 21:43:56,0.808,0.48556432,,31.965,0.0,0.0,0.0,0.0,0.0,Before Launch
20,2025-05-03 21:43:56,0.851,1.1056430800000001,,31.967,0.0,0.0,0.0,0.0,0.0,Before Launch
21,2025-05-03 21:43:56,0.893,0.61679792,,31.967,0.0,0.0,0.0,0.0,0.0,Before Launch
22,2025-05-03 21:43:56,0.935,0.49868767999999997,,31.972,0.0,0.0,0.0,0.0,0.0,Before Launch
23,2025-05-03 21:43:56,0.978,0.48556432,,31.965,0.0,0.0,0.0,0.0,0.0,Before Launch
24,2025-05-03 21:43:56,1.02,0.12795276,,31.972,0.0,0.0,11.398545966779611,-11.381005312450117,11.310845569882842,Before Launch
25,2025-05-03 21:43:56,1.062,0.49868767999999997,-0.112,31.972,0.0,0.0,27.28234078232574,-27.26440045681622,27.16889239244963,Before Launch
26,2025-05-03 21:43:56,1.112,0.12795276,-1.151,31.972,0.0,0.0,32.26089054081259,-32.24372094324324,32.17492777788527,Before Launch
27,2025-05-03 21:43:56,1.155,1.47309716,0.582,31.967,0.0,0.0,-21.515799290555044,-18.68332359244727,103.2992014497653,Before Launch
28,2025-05-03 21:43:56,1.198,0.24606299999999998,0.0,31.97,0.0,0.0,-37.79167725989748,-14.436622561674458,124.86072967463825,Before Launch
29,2025-05-03 21:43:57,1.24,0.11482940000000001,0.221,31.965,0.0,0.0,-57.90208818835936,-9.123944854948341,151.43790890337536,Before Launch
30,2025-05-03 21:43:57,1.282,0.96456696,-0.714,31.962,0.0,0.0,-63.91720833196924,-7.561784150274102,159.40149579990955,Before Launch
31,2025-05-03 21:43:57,1.325,-0.7217848,-1.365,31.975,0.0,0.0,-71.30263858120772,-5.652317003647927,169.20002903908613,Before Launch
32,2025-05-03 21:43:57,1.367,-0.24278216,-1.387,31.972,0.0,0.0,-73.54734716404454,-5.1194249091773285,172.10782537820336,Before Launch
33,2025-05-03 21:43:57,1.409,1.35498692,0.926,31.97,0.0,0.0,-76.2127180504025,-4.459519621548524,175.6951323509732,Before Launch
34,2025-05-03 21:43:57,1.452,0.12795276,-0.692,31.972,0.0,0.0,-77.02555778017829,-4.286483059353139,176.79006838927955,Before Launch
35,2025-05-03 21:43:57,1.494,-0.14435695999999998,-0.022,31.962,0.0,0.0,-77.99080076833879,-4.00112990376738,178.10968097276668,Before Launch
36,2025-05-03 21:43:57,1.536,0.61679792,0.022,31.97,0.0,0.0,-78.28863459004722,-3.9429240800338983,178.51809204129304,Before Launch
37,2025-05-03 21:43:57,1.579,-0.98097116,-1.608,31.972,0.0,0.0,-78.64893375395653,-3.800110967023972,178.99715825554884,Before Launch
38,2025-05-03 21:43:57,1.621,0.49868767999999997,-1.15,31.972,0.0,0.0,-78.76074106665574,-3.753289680959476,179.13788716596125,Before Launch
39,2025-05-03 21:43:57,1.663,0.49868767999999997,-1.151,31.972,0.0,0.0,-78.87736670372239,-3.7234920486751064,179.35440696585547,Before Launch
40,2025-05-03 21:43:57,1.706,0.0164042,-1.144,31.975,0.0,0.0,-78.9145005432633,-3.7310847570717987,179.4010453843253,Before Launch
41,2025-05-03 21:43:57,1.748,-0.24278216,-0.243,31.972,0.0,0.0,-78.974428678552,-3.7716100997410127,179.43937730933766,Before Launch
42,2025-05-03 21:43:57,1.79,-0.10170604,-0.806,31.977,0.0,0.0,-79.01311858941543,-3.7947471508201396,179.4719880236709,Before Launch
43,2025-05-03 21:43:57,1.833,0.49868767999999997,0.105,31.975,0.0,0.0,-79.01866740200376,-3.8209382025419494,179.4790345634677,Before Launch
44,2025-05-03 21:43:57,1.875,0.75787404,0.255,31.975,0.0,0.0,-79.01303219572681,-3.8532472497259698,179.49581823828618,Before Launch
45,2025-05-03 21:43:57,1.917,0.38713912,-0.674,31.975,0.0,0.0,-79.01010741817217,-3.902683847152757,179.4638124861718,Before Launch
46,2025-05-03 21:43:57,1.96,0.0164042,-0.563,31.975,0.0,0.0,-79.01610074766288,-3.8795701497408097,179.45996574175908,Before Launch
47,2025-05-03 21:43:57,2.002,1.59448824,1.027,31.965,0.0,0.0,-79.00587333030109,-3.8033911424454674,179.4710648487342,Before Launch
48,2025-05-03 21:43:57,2.044,0.75787404,0.255,31.975,0.0,0.0,-79.0237485224323,-3.755864573379909,179.48730341936758,Before Launch
49,2025-05-03 21:43:57,2.087,1.4960630400000001,1.282,31.975,0.0,0.0,-79.02976980428075,-3.826342996446447,179.49129753109082,Before Launch
50,2025-05-03 21:43:57,2.129,0.86614176,0.344,31.972,0.0,0.0,-79.05985144167066,-3.842555637302259,179.47266627693924,Before Launch
51,2025-05-03 21:43:57,2.171,0.14763779999999999,0.019,31.98,0.0,0.0,-79.10756635591414,-3.878843100254498,179.45008063990753,Before Launch
52,2025-05-03 21:43:57,2.214,0.86614176,-0.573,31.972,0.0,0.0,-79.09696410697711,-3.885371337973038,179.45910872493303,Before Launch
53,2025-05-03 21:43:58,2.256,0.14763779999999999,-0.093,31.98,0.0,0.0,-79.09346184011049,-3.902031726372019,179.44832471824938,Before Launch
54,2025-05-03 21:43:58,2.298,0.75787404,0.608,31.975,0.0,0.0,-79.0820276121529,-3.89040149766816,179.45595437173085,Before Launch
55,2025-05-03 21:43:58,2.341,-0.10170604,-1.007,31.977,0.0,0.0,-79.06131881856322,-3.8251601970125355,179.47122189322127,Before Launch
56,2025-05-03 21:43:58,2.383,-0.9612861199999999,-0.226,31.98,0.0,0.0,-79.03215691395643,-3.8072811331182304,179.48850053611932,Before Launch
57,2025-05-03 21:43:58,2.425,1.47309716,1.622,31.97,0.0,0.0,-79.0464948549262,-3.805317570759336,179.49143158764645,Before Launch
58,2025-05-03 21:43:58,2.468,-0.12139108,-1.394,31.97,0.0,0.0,-79.0468444396696,-3.7784999484662394,179.5035336905321,Before Launch
59,2025-05-03 21:43:58,2.518,0.24606299999999998,0.111,31.97,0.0,0.0,-79.05357492646972,-3.758222409043155,179.4978755617973,Before Launch
60,2025-05-03 21:43:58,2.561,0.38713912,0.498,31.975,0.0,0.0,-79.0682835073434,-3.776938378417503,179.48252214666965,Before Launch
61,2025-05-03 21:43:58,2.604,1.8667979599999998,1.17,31.975,0.0,0.0,-79.06735889645641,-3.771322302206832,179.47459919299308,Before Launch
62,2025-05-03 21:43:58,2.646,0.0164042,0.935,31.975,0.0,0.0,-79.02902355918182,-3.7655550615702977,179.4973405718615,Before Launch
63,2025-05-03 21:43:58,2.689,1.59448824,1.026,31.965,0.0,0.0,-79.05210611369962,-3.7861803519879675,179.51862612409246,Before Launch
64,2025-05-03 21:43:58,2.731,0.12795276,-0.347,31.972,0.0,0.0,-79.03829100225215,-3.8083287408304654,179.4678886896242,Before Launch
65,2025-05-03 21:43:58,2.773,0.63648296,0.581,31.977,0.0,0.0,-79.03423833639432,-3.8184197964755526,179.45396332771136,Before Launch
66,2025-05-03 21:43:58,2.816,0.12795276,0.347,31.972,0.0,0.0,-79.03012703988949,-3.8149311469167793,179.4433956285435,Before Launch
67,2025-05-03 21:43:58,2.858,-0.6233596,-0.488,31.965,0.0,0.0,-79.04716369581811,-3.8457423223201355,179.43573964669142,Before Launch
68,2025-05-03 21:43:58,2.9,1.3779527999999999,0.824,31.97,0.0,0.0,-79.05553393603678,-3.805820989073859,179.43939565893925,Before Launch
69,2025-05-03 21:43:58,2.943,-0.7217848,-1.385,31.975,0.0,0.0,-79.06132053993791,-3.7553678234442143,179.4454777651321,Before Launch
70,2025-05-03 21:43:58,2.985,-0.98097116,-1.281,31.972,0.0,0.0,-79.11159534157264,-3.673478798543523,179.45253552295532,Before Launch
71,2025-05-03 21:43:58,3.027,-0.10170604,-0.111,31.977,0.0,0.0,-79.12194973025223,-3.636663101384285,179.45961380691207,Before Launch
72,2025-05-03 21:43:58,3.07,0.14763779999999999,-1.355,31.98,0.0,0.0,-79.10177582992421,-3.63215637792867,179.45684911262506,Before Launch
73,2025-05-03 21:43:58,3.112,-0.12139108,-0.823,31.97,0.0,0.0,-79.08737887009036,-3.597253690765595,179.4737647670406,Before Launch
74,2025-05-03 21:43:58,3.163,-0.10170604,-1.485,31.977,0.0,0.0,-79.07916694234518,-3.5928853470264754,179.4843567362664,Before Launch
75,2025-05-03 21:43:58,3.209,-0.24278216,-1.027,31.972,0.0,0.0,-79.05618971668865,-3.5804041850097725,179.49647343008917,Before Launch
76,2025-05-03 21:43:59,3.251,0.38713912,0.222,31.975,0.0,0.0,-79.04853697724745,-3.5639808292865176,179.5010582531707,Before Launch
77,2025-05-03 21:43:59,3.294,0.38713912,-0.444,31.975,0.0,0.0,-79.02361106553325,-3.5869796146816553,179.46913609032936,Before Launch
78,2025-05-03 21:43:59,3.336,-0.35104988,-0.462,31.975,0.0,0.0,-79.03959904876154,-3.585380385825093,179.49283176749378,Before Launch
79,2025-05-03 21:43:59,3.379,0.14763779999999999,-0.565,31.98,0.0,0.0,-79.04655508760644,-3.5179677830812857,179.4901552821984,Before Launch
80,2025-05-03 21:43:59,3.421,-0.21981628,-0.109,31.98,0.0,0.0,-79.07181462292449,-3.495921104952348,179.49908429215543,Before Launch
81,2025-05-03 21:43:59,3.463,1.47309716,2.254,31.97,0.0,0.0,-79.06919923262738,-3.505088633320506,179.49326132102715,Before Launch
82,2025-05-03 21:43:59,3.505,0.49868767999999997,-0.902,31.972,0.0,0.0,-79.08317929681625,-3.540530155485884,179.47773263340295,Before Launch
83,2025-05-03 21:43:59,3.548,0.61679792,0.684,31.97,0.0,0.0,-79.08251828958228,-3.551479178839384,179.49857831801182,Before Launch
84,2025-05-03 21:43:59,3.59,0.98753284,0.692,31.97,0.0,0.0,-79.0760460047772,-3.5228951916402216,179.51507506790662,Before Launch
85,2025-05-03 21:43:59,3.633,-1.1975065999999999,-1.478,31.985,0.0,0.0,-79.09575114435762,-3.545038022279956,179.48659321086532,Before Launch
86,2025-05-03 21:43:59,3.675,0.86614176,-0.934,31.972,0.0,0.0,-79.1129544585074,-3.5680816076966195,179.48427752466432,Before Launch
87,2025-05-03 21:43:59,3.718,-0.24278216,-0.242,31.972,0.0,0.0,-79.09722097214191,-3.568057845661272,179.49059122746033,Before Launch
88,2025-05-03 21:43:59,3.76,1.22375332,-0.346,31.972,0.0,0.0,-79.10274884588276,-3.5464094282833996,179.50260229033097,Before Launch
89,2025-05-03 21:43:59,3.802,-0.02624672,-0.144,31.96,0.0,0.0,-79.08540214288548,-3.510539401897172,179.50611731383728,Before Launch
90,2025-05-03 21:43:59,3.845,0.36745408,-0.251,31.967,0.0,0.0,-79.10855517719705,-3.4552713907315074,179.50356027075742,Before Launch
