n,Datetime (UTC),Timestamp (s),Altitude (m),Temperature (C),Longitude,Latitude,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Flag
0,2025-02-22 09:12:30,0.521,0.098,16.063,-1,-1,0.0078125,-0.98779296875,-0.09130859375,Before Launch
1,2025-02-22 09:12:31,1.233,0.31,16.073,-117.7958335,35.1047105,0.052978515625,-1.010986328125,-0.03857421875,Before Launch
2,2025-02-22 09:12:32,2.243,0.151,16.076,-117.79583333333333,35.10471033333334,0.11865234375,-1.383056640625,-0.29833984375,Before Launch
3,2025-02-22 09:12:33,3.247,0.805,16.081,-117.79582816666667,35.104713833333335,-0.1455078125,0.189697265625,-0.66455078125,Before Launch
4,2025-02-22 09:12:34,4.275,1.97,16.068,-117.7958285,35.1047195,0.102783203125,1.04833984375,-0.1064453125,Before Launch
