n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-03-21 00:10:22,0.004,4.25196864,,17.096,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-03-21 00:10:22,0.046,3.5925198,,17.091,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-03-21 00:10:22,0.089,3.7401576,,17.098,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-03-21 00:10:22,0.131,3.08070876,,17.096,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-03-21 00:10:22,0.173,3.7401576,,17.098,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-03-21 00:10:22,0.216,5.27559072,,17.091,-1,-1,0.0,0.0,0.0,Before Launch
6,2025-03-21 00:10:22,0.259,3.7401576,,17.098,-1,-1,0.0,0.0,0.0,During Launch
7,2025-03-21 00:10:22,0.301,5.3871392799999995,,17.096,-1,-1,0.0,0.0,0.0,During Launch
8,2025-03-21 00:10:22,0.344,5.42322852,,17.096,-1,-1,0.0,0.0,0.0,During Launch
9,2025-03-21 00:10:22,0.386,4.104330839999999,,17.091,-1,-1,0.0,0.0,0.0,During Launch
10,2025-03-21 00:10:22,0.428,5.5446196,,17.093,-1,-1,0.0,0.0,0.0,During Launch
11,2025-03-21 00:10:22,0.471,5.42322852,,17.096,-1,-1,0.0,0.0,0.0,During Launch
12,2025-03-21 00:10:22,0.513,6.3517062399999995,,17.101,-1,-1,0.0,0.0,0.0,During Launch
13,2025-03-21 00:10:22,0.555,5.42322852,,17.096,-1,-1,0.0,0.0,0.0,During Launch
14,2025-03-21 00:10:22,0.598,7.017716759999999,,17.103,-1,-1,0.0,0.0,0.0,During Launch
15,2025-03-21 00:10:22,0.64,6.98162752,,17.096,-1,-1,0.0,0.0,0.0,During Launch
16,2025-03-21 00:10:22,0.682,6.2007876,,17.096,-1,-1,0.0,0.0,0.0,During Launch
17,2025-03-21 00:10:22,0.725,5.42322852,,17.091,-1,-1,0.0,0.0,0.0,During Launch
18,2025-03-21 00:10:22,0.767,5.23622064,,17.083,-1,-1,0.0,0.0,0.0,During Launch
19,2025-03-21 00:10:22,0.809,5.30183744,,17.098,-1,-1,0.0,0.0,0.0,During Launch
20,2025-03-21 00:10:22,0.851,5.93175872,,17.093,-1,-1,0.0,0.0,0.0,During Launch
21,2025-03-21 00:10:22,0.894,5.459317759999999,,17.103,-1,-1,0.0,0.0,0.0,During Launch
22,2025-03-21 00:10:22,0.936,6.59120756,,17.096,-1,-1,0.0,0.0,0.0,During Launch
23,2025-03-21 00:10:23,0.979,5.42322852,,17.096,-117.79597133333333,35.10461883333333,0.0,0.0,0.0,During Launch
24,2025-03-21 00:10:23,1.021,7.1030186,,17.093,-117.79597133333333,35.10461883333333,4.667383385451352,-5.810454952124649,6.370784589405009,During Launch
25,2025-03-21 00:10:23,1.063,7.84776928,3.395,17.098,-117.79597133333333,35.10461883333333,19.71891008453529,-20.406626387604454,21.745719665579806,During Launch
26,2025-03-21 00:10:23,1.114,6.08267736,2.332,17.098,-117.79597133333333,35.10461883333333,25.22485857786973,-26.43990624384882,28.056070714078658,During Launch
27,2025-03-21 00:10:23,1.156,6.32217868,2.42,17.093,-117.79597133333333,35.10461883333333,79.50000732114668,-62.304762296313314,53.29522388261761,During Launch
28,2025-03-21 00:10:23,1.199,6.08267736,2.811,17.098,-117.79597133333333,35.10461883333333,98.80019684176975,-73.5137745707903,62.04736728472071,During Launch
29,2025-03-21 00:10:23,1.243,6.2007876,2.3,17.096,-117.79597133333333,35.10461883333333,123.96565887443698,-86.47350980544101,73.39616855371997,During Launch
30,2025-03-21 00:10:23,1.285,5.93175872,0.614,17.088,-117.79597133333333,35.10461883333333,131.84376577393937,-90.39007760324237,76.8830354933236,During Launch
31,2025-03-21 00:10:23,1.33,5.42322852,1.571,17.096,-117.79597133333333,35.10461883333333,145.6184069851523,-95.18210080801387,82.24088579296165,During Launch
32,2025-03-21 00:10:23,1.372,6.79790048,1.317,17.083,-117.79597133333333,35.10461883333333,151.50234993840553,-96.35915169249,84.27792800808236,During Launch
33,2025-03-21 00:10:23,1.414,7.1030186,1.57,17.093,-117.79597133333333,35.10461883333333,162.86418387783527,-97.82795964568548,87.55484667904284,During Launch
34,2025-03-21 00:10:23,1.457,6.59120756,2.322,17.096,-117.79597133333333,35.10461883333333,65.24846341752057,-98.16609131018753,88.7578516106987,During Launch
35,2025-03-21 00:10:23,1.499,5.6922574,0.138,17.098,-117.79597133333333,35.10461883333333,-49.376664570522756,-98.675142981919,90.69623917447886,During Launch
36,2025-03-21 00:10:23,1.541,5.89566948,0.442,17.103,-117.79597133333333,35.10461883333333,-80.05706074587758,-98.85814094726607,91.83680059617762,During Launch
37,2025-03-21 00:10:23,1.585,6.59120756,0.223,17.096,-117.79597133333333,35.10461883333333,-114.05902091552838,-99.41346818848578,94.25301445760421,During Launch
38,2025-03-21 00:10:23,1.628,7.76246744,2.18,17.096,-117.79597133333333,35.10461883333333,-122.54723914092631,-99.62121110223926,95.4517022019349,During Launch
39,2025-03-21 00:10:23,1.671,5.6922574,-1.235,17.098,-117.79597133333333,35.10461883333333,-132.39144931978336,-100.23848709725124,97.24324247983937,During Launch
