n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 23:12:26,0.17,0.20341208,,26.544,-1,-1,40.756355676950925,-28.071178045711946,36.719054459083864,Before Launch
1,2025-05-03 23:12:26,1.48,3.06102372,,26.534,-1,-1,43.65452413312813,-35.309614585850426,41.096060673949026,Before Launch
2,2025-05-03 23:12:27,1.53,1.63057748,,26.557,-1,-1,45.589342718263794,-40.3130313836973,44.565928120873004,Before Launch
3,2025-05-03 23:12:27,1.595,1.38123364,,26.554,-1,-1,39.73328714103879,18.405561609317438,-18.385803566071946,Before Launch
4,2025-05-03 23:12:27,1.658,4.019029000000001,,26.544,-1,-1,40.99919716296854,45.091087438514755,-45.46362167414119,Before Launch
5,2025-05-03 23:12:27,1.748,2.0013123999999998,,26.562,-1,-1,45.95275470444427,62.92599730181845,-62.39287024207574,Before Launch
6,2025-05-03 23:12:27,1.913,2.25065624,,26.559,-1,-1,47.553684819765735,65.35830345089141,-64.10206243018968,Before Launch
7,2025-05-03 23:12:27,1.992,2.63779536,,26.562,-1,-1,48.979422161214075,66.71920245593314,-64.87242867272779,Before Launch
8,2025-05-03 23:12:27,2.088,2.1489502000000003,,26.569,-1,-1,49.5526695392963,63.84207742794794,-63.20766853278193,Before Launch
9,2025-05-03 23:12:27,2.146,4.09776916,,26.559,-1,-1,46.858056072487244,60.756122407897855,-63.546708062265616,Before Launch
10,2025-05-03 23:12:27,2.195,1.55183732,,26.569,-1,-1,44.29294011032138,57.76177236440388,-63.81129447919946,Before Launch
11,2025-05-03 23:12:27,2.248,1.43044624,,26.577,-1,-1,42.32748525460939,55.33948808531435,-64.05936508723684,Before Launch
12,2025-05-03 23:12:27,2.293,2.04068248,,26.571,-1,-1,36.774322775731406,48.770468045459715,-63.39403444535786,Before Launch
13,2025-05-03 23:12:27,2.34,0.9317585599999999,,26.564,-1,-1,30.842365149600298,42.476219169685955,-61.579321826394235,Before Launch
14,2025-05-03 23:12:27,2.392,0.66272968,,26.571,-1,-1,27.951463623582,38.91031251999757,-59.92867732415862,Before Launch
