n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 23:19:07,0.171,-0.54790028,,26.896,-1,-1,30.429091026514232,-30.75034397179945,30.57187080667211,Before Launch
1,2025-05-03 23:19:07,1.498,0.58727036,,26.893,-1,-1,39.98654410503815,-40.08635793589943,39.982260887347294,Before Launch
2,2025-05-03 23:19:07,1.566,0.46916011999999996,,26.906,-1,-1,7.768067645949216,-26.365507578934206,-27.581668298570065,Before Launch
3,2025-05-03 23:19:07,1.636,0.029527559999999998,,26.893,-1,-1,-31.410364055858626,-8.737943875817113,-107.06413112837527,Before Launch
4,2025-05-03 23:19:07,1.701,0.8366142,,26.866,-1,-1,-42.777283916947965,-3.6967705651281815,-129.93399832611726,Before Launch
5,2025-05-03 23:19:07,1.865,-0.6397638,,26.871,-1,-1,-60.2003699486392,3.8795311399366277,-165.20501853911958,Before Launch
6,2025-05-03 23:19:07,1.923,0.09842519999999999,,26.901,-1,-1,-63.91155491447652,5.651978538778416,-172.667529026399,Before Launch
7,2025-05-03 23:19:08,2.011,-1.01049872,,26.903,-1,-1,-65.43255517333048,6.379497906114233,-175.6060680755873,Before Launch
8,2025-05-03 23:19:08,2.1,0.7185039599999999,,26.906,-1,-1,-65.76283473902723,6.514710483605827,-176.2166795647039,Before Launch
9,2025-05-03 23:19:08,2.152,0.8366142,,26.906,-1,-1,-66.1540211075401,6.7143371518053625,-176.9595915663347,Before Launch
10,2025-05-03 23:19:08,2.199,2.9363518,,26.854,-1,-1,-66.23566916204855,6.74828709936712,-177.2618377284618,Before Launch
11,2025-05-03 23:19:08,2.247,3.19553816,,26.856,-1,-1,-66.36151903570322,6.7509305533595185,-177.28108978318107,Before Launch
12,2025-05-03 23:19:08,2.291,-0.7709973999999999,,26.901,-1,-1,-66.71824221479967,7.09412397804415,-176.98515066574498,Before Launch
13,2025-05-03 23:19:08,2.335,-2.09645676,,26.913,-1,-1,-66.88638425897801,7.303426146026717,-176.701268588679,Before Launch
14,2025-05-03 23:19:08,2.379,0.46916011999999996,,26.906,-1,-1,-66.33210158123676,6.5655367029155105,-177.09696547896218,Before Launch
15,2025-05-03 23:19:08,2.424,0.7709973999999999,,26.876,-1,-1,-66.47982925109451,5.60041746446495,-177.71012014871246,Before Launch
16,2025-05-03 23:19:08,2.469,0.6069554,,26.911,-1,-1,-66.6871191985633,4.353465943303369,-178.7609090840206,Before Launch
17,2025-05-03 23:19:08,2.512,-0.62007876,,26.913,-1,-1,-66.35741134438439,3.8199652074008856,-179.28823224829304,Before Launch
18,2025-05-03 23:19:08,2.556,-0.39041995999999995,,26.908,-1,-1,-63.79969811012375,3.567141464016207,-180.1596750239567,Before Launch
19,2025-05-03 23:19:08,2.605,-0.1312336,,26.906,0.0,0.0,-63.53144576887788,7.3802440570120496,-179.00118180722,Before Launch
20,2025-05-03 23:19:08,2.663,0.85629924,,26.906,0.0,0.0,-64.31181651216588,11.031392762422929,-177.59212893582654,Before Launch
21,2025-05-03 23:19:08,2.721,1.20734912,,26.888,0.0,0.0,-62.64915317526506,11.85260285691537,-176.82713389369073,Before Launch
22,2025-05-03 23:19:08,2.779,0.48884516,,26.911,0.0,0.0,-60.737872168931226,13.22375864694632,-175.54129212645458,Before Launch
23,2025-05-03 23:19:08,2.828,-0.01968504,,26.878,0.0,0.0,-58.75649602365759,12.958600469703665,-175.2921999683139,Before Launch
24,2025-05-03 23:19:08,2.877,-0.39041995999999995,,26.916,0.0,0.0,-56.24183431344454,12.428006949178894,-174.76632723447634,Before Launch
25,2025-05-03 23:19:08,2.936,2.8740158399999998,1.238,26.913,0.0,0.0,-54.3431103081736,11.769868157184924,-174.24065001296427,Before Launch
26,2025-05-03 23:19:08,2.992,0.85629924,0.18,26.913,0.0,0.0,-53.743520298522206,11.221575071392294,-174.31041438726277,Before Launch
27,2025-05-03 23:19:09,3.05,0.97769032,0.343,26.911,0.0,0.0,-51.724702884033164,8.953029548325741,-175.27985533255998,Before Launch
28,2025-05-03 23:19:09,3.1,2.13582684,1.439,26.878,0.0,0.0,-49.23431943753849,7.073589919868264,-175.80513777431787,Before Launch
29,2025-05-03 23:19:09,3.15,2.6541995600000003,1.254,26.891,0.0,0.0,-47.8431778221418,6.488012004435141,-176.06734452908393,Before Launch
30,2025-05-03 23:19:09,3.206,1.8274278800000001,1.84,26.908,0.0,0.0,-46.02285783435917,6.153457189031789,-176.2016472577375,Before Launch
31,2025-05-03 23:19:09,3.268,2.45406832,1.751,26.911,0.0,0.0,-46.97938703755662,6.76723210873791,-175.44927621688973,Before Launch
32,2025-05-03 23:19:09,3.329,1.71587932,2.069,26.911,0.0,0.0,-45.53828453320288,7.2849380148687946,-174.32978646828417,Before Launch
33,2025-05-03 23:19:09,3.378,2.9855644,1.774,26.876,0.0,0.0,-42.91012798625285,7.191519302086494,-173.44678488468432,Before Launch
34,2025-05-03 23:19:09,3.424,1.8274278800000001,0.779,26.906,0.0,0.0,-38.3803392117427,6.55136107847158,-172.88205280107724,Before Launch
35,2025-05-03 23:19:09,3.48,2.31627304,-0.484,26.906,0.0,0.0,-36.55502953980639,6.266680008215991,-172.81724425862157,Before Launch
36,2025-05-03 23:19:09,3.525,0.80708664,-1.869,26.891,0.0,0.0,-35.29642037437708,6.654982120251609,-172.14382163784856,Before Launch
37,2025-05-03 23:19:09,3.574,2.43438328,2.498,26.903,0.0,0.0,-33.62069718822836,7.984289392387609,-170.3868143939944,Before Launch
38,2025-05-03 23:19:09,3.63,0.8366142,2.265,26.896,0.0,0.0,-29.51789628529607,9.139850878825516,-165.95723775966366,Before Launch
39,2025-05-03 23:19:09,3.685,0.82677168,0.274,26.898,0.0,0.0,-29.504089908041205,9.57486246911703,-163.9468051468533,Before Launch
40,2025-05-03 23:19:09,3.732,2.04724416,0.976,26.898,0.0,0.0,-30.045298474039264,10.375534370277897,-160.6080176128439,Before Launch
