n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 21:57:44,0.004,-0.32480316000000004,,32.232,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-03 21:57:44,0.046,-0.71522312,,32.224,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-05-03 21:57:44,0.089,1.0990814,,32.209,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-05-03 21:57:44,0.131,-0.22637796000000002,,32.222,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-05-03 21:57:44,0.174,-0.45603676000000004,,32.224,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-05-03 21:57:44,0.216,0.2624672,,32.219,-1,-1,0.0,0.0,0.0,Before Launch
6,2025-05-03 21:57:44,0.259,0.39370079999999996,,32.224,-1,-1,0.0,0.0,0.0,Before Launch
7,2025-05-03 21:57:44,0.301,0.02296588,,32.224,-1,-1,0.0,0.0,0.0,Before Launch
8,2025-05-03 21:57:45,0.344,-0.82677168,,32.227,-1,-1,0.0,0.0,0.0,Before Launch
9,2025-05-03 21:57:45,0.386,1.1318898,,32.224,-1,-1,0.0,0.0,0.0,Before Launch
10,2025-05-03 21:57:45,0.429,-0.10826772,,32.219,0.0,0.0,0.0,0.0,0.0,Before Launch
11,2025-05-03 21:57:45,0.471,-0.34776904,,32.224,0.0,0.0,0.0,0.0,0.0,Before Launch
12,2025-05-03 21:57:45,0.514,-0.34776904,,32.224,0.0,0.0,0.0,0.0,0.0,Before Launch
13,2025-05-03 21:57:45,0.556,-0.07545932,,32.234,0.0,0.0,0.0,0.0,0.0,Before Launch
14,2025-05-03 21:57:45,0.598,0.53477692,,32.224,0.0,0.0,0.0,0.0,0.0,Before Launch
15,2025-05-03 21:57:45,0.641,-0.22637796000000002,,32.222,0.0,0.0,0.0,0.0,0.0,Before Launch
16,2025-05-03 21:57:45,0.683,-1.1975065999999999,,32.227,0.0,0.0,0.0,0.0,0.0,Before Launch
17,2025-05-03 21:57:45,0.726,0.97769032,,32.212,0.0,0.0,0.0,0.0,0.0,Before Launch
18,2025-05-03 21:57:45,0.768,0.65288716,,32.227,0.0,0.0,0.0,0.0,0.0,Before Launch
19,2025-05-03 21:57:45,0.81,0.8825459600000001,,32.222,0.0,0.0,0.0,0.0,0.0,Before Launch
20,2025-05-03 21:57:45,0.853,1.8700788,,32.224,0.0,0.0,0.0,0.0,0.0,Before Launch
21,2025-05-03 21:57:45,0.895,1.27296592,,32.222,0.0,0.0,0.0,0.0,0.0,Before Launch
22,2025-05-03 21:57:45,0.938,0.2624672,,32.219,0.0,0.0,0.0,0.0,0.0,Before Launch
23,2025-05-03 21:57:45,0.98,2.2408137200000002,,32.224,0.0,0.0,0.0,0.0,0.0,Before Launch
24,2025-05-03 21:57:45,1.023,3.1003938,,32.222,0.0,0.0,46.03252909680746,-32.4805698775628,61.22630473875267,Before Launch
25,2025-05-03 21:57:45,1.068,0.8825459600000001,1.135,32.222,0.0,0.0,46.97775097945858,-39.85698918006896,53.99337368925599,Before Launch
26,2025-05-03 21:57:45,1.113,1.1548556799999998,1.753,32.229,0.0,0.0,47.487137315833955,-40.499059257493954,53.658355569067126,Before Launch
27,2025-05-03 21:57:45,1.155,2.38188984,1.203,32.229,0.0,0.0,-5.323558486451521,6.0306257649653325,-45.58982968797739,Before Launch
28,2025-05-03 21:57:45,1.197,1.8930446799999998,1.988,32.232,0.0,0.0,-17.90242217880075,18.9355916093062,-71.83806947330318,Before Launch
29,2025-05-03 21:57:45,1.24,2.10958012,2.407,32.219,0.0,0.0,-29.73331725964166,31.969135412751967,-101.92661906255749,Before Launch
30,2025-05-03 21:57:45,1.282,3.3366142799999996,2.884,32.217,0.0,0.0,-32.49487972605123,36.382927016463675,-109.82416254139008,Before Launch
31,2025-05-03 21:57:45,1.325,2.9691602,2.416,32.217,0.0,0.0,-32.79719341889421,43.70919318944078,-115.6235242627582,Before Launch
32,2025-05-03 21:57:46,1.367,1.99146988,1.847,32.222,0.0,0.0,-31.03942121125401,47.142890448643115,-114.91500260659876,Before Launch
33,2025-05-03 21:57:46,1.41,1.64370084,2.318,32.224,0.0,0.0,-28.86355752308439,53.28568818245473,-112.41838413532632,Before Launch
34,2025-05-03 21:57:46,1.452,3.21850404,1.957,32.219,0.0,0.0,-27.584510179673373,55.71443496442264,-110.93198336816664,Before Launch
35,2025-05-03 21:57:46,1.494,3.7204725599999997,3.595,32.224,0.0,0.0,-22.999168323430535,59.08849481518875,-107.04250668930617,Before Launch
36,2025-05-03 21:57:46,1.537,3.4711287200000003,3.582,32.222,0.0,0.0,-20.1657292165532,60.3039889702358,-105.17922529760793,Before Launch
37,2025-05-03 21:57:46,1.579,3.34973764,3.472,32.224,0.0,0.0,-13.808406209128032,61.89132290282832,-101.57147094585211,Before Launch
38,2025-05-03 21:57:46,1.622,3.1003938,2.979,32.222,0.0,0.0,-9.9930657533029,62.83614866872931,-100.02269563911645,Before Launch
39,2025-05-03 21:57:46,1.665,3.8385827999999997,3.096,32.222,0.0,0.0,0.9755356624573337,64.89298945234579,-96.63498369350545,Before Launch
40,2025-05-03 21:57:46,1.707,3.4711287200000003,3.469,32.222,0.0,0.0,6.984884516080308,65.83314794722317,-95.10120660618735,Before Launch
41,2025-05-03 21:57:46,1.749,2.50000008,3.469,32.227,0.0,0.0,18.0084967761704,67.56356489123539,-92.50980509745398,Before Launch
42,2025-05-03 21:57:46,1.792,4.69816288,3.49,32.219,0.0,0.0,22.262095875163407,67.78898829191266,-91.28578753588762,Before Launch
43,2025-05-03 21:57:46,1.834,4.32742796,3.447,32.224,0.0,0.0,27.893207989859658,67.84693959558616,-88.78068506691281,Before Launch
44,2025-05-03 21:57:46,1.877,3.7204725599999997,2.66,32.224,0.0,0.0,30.070694258651304,68.01786146449264,-87.54125556107152,Before Launch
45,2025-05-03 21:57:46,1.919,3.9796589200000003,1.979,32.227,0.0,0.0,33.40620489826071,68.90329515974662,-85.42986697508424,Before Launch
46,2025-05-03 21:57:46,1.962,4.45866156,2.986,32.224,0.0,0.0,34.56754881341392,69.36116101499604,-84.59172702434684,Before Launch
47,2025-05-03 21:57:46,2.005,3.8615486800000003,3.373,32.229,0.0,0.0,35.425092907926796,70.33967943762043,-83.28608440205176,Before Launch
48,2025-05-03 21:57:46,2.047,3.7204725599999997,1.387,32.224,0.0,0.0,34.493811499706986,71.01988572906326,-83.16541521368327,Before Launch
49,2025-05-03 21:57:46,2.096,4.72112876,1.51,32.227,0.0,0.0,30.471846601866055,71.88748653263458,-83.65606095982629,Before Launch
50,2025-05-03 21:57:46,2.14,4.110892519999999,3.012,32.232,0.0,0.0,27.462490317748227,72.19310275340534,-83.91810719315889,Before Launch
51,2025-05-03 21:57:46,2.185,4.0912074800000005,2.739,32.224,0.0,0.0,25.936612288054196,72.06080348574653,-84.04111455693784,Before Launch
52,2025-05-03 21:57:46,2.228,3.34973764,0.902,32.224,0.0,0.0,24.856006607674107,71.65472868272767,-83.85340394672977,Before Launch
53,2025-05-03 21:57:46,2.27,5.5347770800000005,3.394,32.224,0.0,0.0,25.897878822748048,71.90564018536357,-83.67537219068147,Before Launch
54,2025-05-03 21:57:46,2.313,3.24146992,1.055,32.227,0.0,0.0,28.490831535583347,72.9449682301472,-83.47566896600516,During Launch
55,2025-05-03 21:57:47,2.355,3.24146992,-0.089,32.227,0.0,0.0,30.123963393127845,73.78630299265185,-83.39519495681604,During Launch
56,2025-05-03 21:57:47,2.398,4.17650932,1.125,32.222,0.0,0.0,32.15328886514112,74.81038917667178,-83.13753821690217,During Launch
57,2025-05-03 21:57:47,2.44,3.34973764,1.266,32.224,0.0,0.0,31.014585605755183,74.30592101757657,-83.0720555690387,During Launch
58,2025-05-03 21:57:47,2.482,4.45866156,2.626,32.224,0.0,0.0,29.120752596692743,72.81196910750278,-82.42923348213152,During Launch
59,2025-05-03 21:57:47,2.525,3.95997388,0.691,32.219,0.0,0.0,29.670600770323734,72.32080089901459,-81.38913974752492,During Launch
60,2025-05-03 21:57:47,2.568,5.66601068,1.811,32.214,0.0,0.0,31.916987173029355,71.51834613412076,-78.75029566754569,During Launch
61,2025-05-03 21:57:47,2.61,6.52559076,2.847,32.204,0.0,0.0,32.98593969877537,71.02953857355907,-77.13604606453617,During Launch
62,2025-05-03 21:57:47,2.661,5.28543324,1.789,32.207,0.0,0.0,33.37771810747927,70.93539326998831,-76.71748949261917,During Launch
63,2025-05-03 21:57:47,2.704,3.4711287200000003,0.343,32.222,0.0,0.0,33.77014544275453,70.73822742756452,-76.48177702195622,During Launch
64,2025-05-03 21:57:47,2.746,5.16404216,1.226,32.209,0.0,0.0,33.522827027254635,70.4520949385519,-76.55585092784115,During Launch
65,2025-05-03 21:57:47,2.789,4.58005264,1.025,32.222,0.0,0.0,32.52572081667738,69.67880125672433,-76.80294764761533,During Launch
66,2025-05-03 21:57:47,2.831,5.8070868,3.056,32.219,0.0,0.0,31.951437092972867,69.3360819946939,-76.97385606176792,During Launch
67,2025-05-03 21:57:47,2.876,4.81627312,0.109,32.217,0.0,0.0,29.805839632618067,68.82542961927705,-77.81594849803767,During Launch
68,2025-05-03 21:57:47,2.921,3.4711287200000003,-0.788,32.222,0.0,0.0,28.333260075998652,68.64378259892177,-78.42471850621278,During Launch
69,2025-05-03 21:57:47,2.963,4.05511824,0.308,32.209,0.0,0.0,24.59693752245766,68.37621775001355,-79.85390247334705,During Launch
70,2025-05-03 21:57:47,3.006,5.6889765599999995,1.573,32.222,0.0,0.0,22.514443657276544,68.34836326949743,-80.60542405710983,During Launch
71,2025-05-03 21:57:47,3.05,5.068897799999999,0.561,32.222,0.0,0.0,18.33135053392453,68.27460116610932,-81.9929856698352,During Launch
