n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-04 00:50:34,0.158,-0.1804462,,27.846,-1,-1,31.240622224166096,-34.68787518383465,34.450616562660926,Before Launch
1,2025-05-04 00:50:34,1.457,0.9678477999999999,,27.819,-1,-1,37.80229478420921,-39.708554321758086,39.27390937877668,Before Launch
2,2025-05-04 00:50:34,1.504,-0.09186352,,27.839,-1,-1,42.32776682204436,-43.45511493798076,41.815832724098414,Before Launch
3,2025-05-04 00:50:34,1.572,0.7808399199999999,,27.846,-1,-1,19.760650006450973,-18.555447376260854,-28.71826300070265,Before Launch
4,2025-05-04 00:50:34,1.625,1.38779532,,27.831,-1,-1,12.24126078664629,-11.556149705717061,-49.971755235499494,Before Launch
5,2025-05-04 00:50:34,1.685,0.410105,,27.844,-1,-1,5.082271348867193,-2.99444110247984,-72.9074165220144,Before Launch
6,2025-05-04 00:50:35,1.848,-0.08202100000000001,,27.846,-1,-1,0.32172790328479406,0.874648776964383,-95.73305543995818,Before Launch
7,2025-05-04 00:50:35,1.903,-0.70209976,,27.834,-1,-1,-0.30431538302364636,0.5422507604372797,-114.18875404501179,Before Launch
8,2025-05-04 00:50:35,1.956,0.03937008,,27.841,-1,-1,-0.44645078951978434,-0.5792727683196865,-32.47021536695645,Before Launch
9,2025-05-04 00:50:35,2.059,-0.46259843999999994,,27.829,-1,-1,-0.8034699506253273,-1.3698167719004912,77.9804798387764,Before Launch
10,2025-05-04 00:50:35,2.11,-0.39370079999999996,,27.824,-1,-1,-1.5765028927265186,-1.7353675701146063,124.09193385228541,Before Launch
11,2025-05-04 00:50:35,2.158,0.15748032,,27.826,-1,-1,-2.8805388145393462,-1.2843184711478857,141.55968332165574,Before Launch
12,2025-05-04 00:50:35,2.208,0.02624672,,27.834,-1,-1,-4.01645529363257,-0.5118284229634897,132.42104770098823,Before Launch
13,2025-05-04 00:50:35,2.266,0.28871391999999996,,27.849,-1,-1,-4.1482646795342655,-0.45623582786666017,120.77583041566598,Before Launch
14,2025-05-04 00:50:35,2.313,0.25918636,,27.834,-1,-1,-3.043108851654986,-0.48342157201173463,106.54970697318105,Before Launch
15,2025-05-04 00:50:35,2.356,-0.09186352,,27.841,0.0,0.0,-2.0036419338793174,0.5513346301676008,47.551492363928084,Before Launch
16,2025-05-04 00:50:35,2.409,0.410105,,27.844,0.0,0.0,-2.8487537696612133,2.9232858541519895,-48.205928501115146,Before Launch
17,2025-05-04 00:50:35,2.454,-0.09186352,,27.841,0.0,0.0,-8.083427609748792,4.580556640962564,-111.74957000571025,Before Launch
18,2025-05-04 00:50:35,2.504,1.45669296,,27.816,0.0,0.0,-10.815332346210486,4.9746190798554615,-130.22895330989252,Before Launch
19,2025-05-04 00:50:35,2.559,0.2788714,,27.841,0.0,0.0,-16.374815368044594,5.262046234357239,-153.84031359525758,Before Launch
20,2025-05-04 00:50:35,2.605,-1.0826772,,27.839,0.0,0.0,-20.663466910882942,7.631512710333444,-159.40743975700363,Before Launch
21,2025-05-04 00:50:35,2.656,1.36811028,,27.844,0.0,0.0,-21.496606780375437,10.328344050297947,-157.7404286175249,Before Launch
22,2025-05-04 00:50:35,2.713,1.56824152,,27.814,0.0,0.0,-21.184250329896127,11.48941995834195,-155.55369215700304,Before Launch
23,2025-05-04 00:50:36,2.77,0.12795276,,27.826,0.0,0.0,-20.7392393666724,13.868892217147122,-151.60315952109838,Before Launch
24,2025-05-04 00:50:36,2.827,0.6069554,,27.826,0.0,0.0,-21.58944423101891,15.03122375495154,-150.00908601115265,Before Launch
25,2025-05-04 00:50:36,2.876,1.41404204,0.587,27.801,0.0,0.0,-22.691949999193465,18.05653134776924,-145.84550944931232,Before Launch
26,2025-05-04 00:50:36,2.926,1.9061680399999998,0.639,27.799,0.0,0.0,-18.810570214844525,20.380152762661773,-135.4464306437271,Before Launch
27,2025-05-04 00:50:36,2.984,1.45669296,1.046,27.816,0.0,0.0,-16.968778801035292,21.32121363970619,-130.46685942839966,Before Launch
28,2025-05-04 00:50:36,3.039,1.28280844,0.342,27.784,0.0,0.0,-15.508462616327039,22.106057365745055,-124.79835975574454,Before Launch
29,2025-05-04 00:50:36,3.089,0.45603676000000004,-0.636,27.801,0.0,0.0,-14.6402292872255,22.046807069064172,-122.222300985402,Before Launch
30,2025-05-04 00:50:36,3.136,1.5879265599999999,0.812,27.811,0.0,0.0,-14.832347502457978,21.880433255972463,-122.98801820136838,Before Launch
31,2025-05-04 00:50:36,3.195,0.4757218,0.414,27.821,0.0,0.0,-16.589078965098253,19.033657501673666,-131.46627961750093,Before Launch
32,2025-05-04 00:50:36,3.247,1.7519685600000001,1.826,27.786,0.0,0.0,-19.40864580185067,15.025073013062416,-144.08606665385807,Before Launch
33,2025-05-04 00:50:36,3.299,0.9678477999999999,0.691,27.821,0.0,0.0,-20.836981904510026,12.50554120791072,-151.17094032617592,Before Launch
34,2025-05-04 00:50:36,3.357,0.08530183999999999,0.422,27.819,0.0,0.0,-21.620752903129297,11.302553635865639,-153.91612852727894,Before Launch
