n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-04-27 22:21:14,0.004,5.05905528,,23.249,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-04-27 22:21:14,0.047,3.7237534,,23.254,-1,-1,0.0,0.0,0.0,During Launch
2,2025-04-27 22:21:14,0.089,5.66601068,,23.252,-1,-1,0.0,0.0,0.0,During Launch
3,2025-04-27 22:21:14,0.132,3.8451444799999996,,23.252,-1,-1,0.0,0.0,0.0,During Launch
4,2025-04-27 22:21:14,0.175,4.8129922800000005,,23.246,0.0,0.0,0.0,0.0,0.0,During Launch
5,2025-04-27 22:21:15,0.217,4.92126,,23.237,0.0,0.0,0.0,0.0,0.0,During Launch
6,2025-04-27 22:21:15,0.259,4.69488204,,23.249,0.0,0.0,0.0,0.0,0.0,During Launch
7,2025-04-27 22:21:15,0.302,4.8129922800000005,,23.246,0.0,0.0,0.0,0.0,0.0,During Launch
8,2025-04-27 22:21:15,0.344,4.57349096,,23.252,0.0,0.0,0.0,0.0,0.0,During Launch
9,2025-04-27 22:21:15,0.386,6.01706056,,23.244,0.0,0.0,0.0,0.0,0.0,During Launch
10,2025-04-27 22:21:15,0.429,3.83202112,,23.244,0.0,0.0,0.0,0.0,0.0,During Launch
11,2025-04-27 22:21:15,0.471,3.8451444799999996,,23.252,0.0,0.0,0.0,0.0,0.0,During Launch
12,2025-04-27 22:21:15,0.514,5.04593192,,23.242,0.0,0.0,0.0,0.0,0.0,During Launch
13,2025-04-27 22:21:15,0.556,4.20931772,,23.252,0.0,0.0,0.0,0.0,0.0,During Launch
14,2025-04-27 22:21:15,0.598,4.44881904,,23.246,0.0,0.0,0.0,0.0,0.0,During Launch
15,2025-04-27 22:21:15,0.641,4.3307088,,23.249,0.0,0.0,0.0,0.0,0.0,During Launch
16,2025-04-27 22:21:15,0.683,5.05905528,,23.252,0.0,0.0,0.0,0.0,0.0,During Launch
17,2025-04-27 22:21:15,0.725,4.950787559999999,,23.259,0.0,0.0,0.0,0.0,0.0,During Launch
18,2025-04-27 22:21:15,0.768,4.3307088,,23.249,0.0,0.0,0.0,0.0,0.0,During Launch
19,2025-04-27 22:21:15,0.811,4.81955396,,23.239,0.0,0.0,0.0,0.0,0.0,During Launch
20,2025-04-27 22:21:15,0.853,4.3307088,,23.249,0.0,0.0,0.0,0.0,0.0,During Launch
21,2025-04-27 22:21:15,0.896,4.20931772,,23.252,0.0,0.0,0.0,0.0,0.0,During Launch
