n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 22:18:56,0.189,0.24934383999999998,,26.24,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-03 22:18:56,1.529,-0.46916011999999996,,26.247,-1,-1,35.03629488347898,-31.32515500844323,32.31794522641157,Before Launch
2,2025-05-03 22:18:56,1.583,0.27559056000000004,,26.247,-1,-1,40.62588460212586,-38.97093596330498,39.353495748756195,Before Launch
3,2025-05-03 22:18:56,1.636,-0.46916011999999996,,26.242,-1,-1,-7.626862765479327,-19.285193731894847,111.84303002911754,Before Launch
4,2025-05-03 22:18:56,1.7,-0.83989504,,26.227,-1,-1,-21.958801588088885,-13.721654920647895,132.94864782221777,Before Launch
5,2025-05-03 22:18:56,1.753,-0.70866144,,26.247,-1,-1,-42.9077570360994,-5.709500659135889,163.56354970318074,Before Launch
6,2025-05-03 22:18:57,1.839,-0.21981628,,26.21,-1,-1,-48.62783438822135,-3.5534453251143248,171.88862528425778,Before Launch
7,2025-05-03 22:18:57,1.906,0.04593176,,26.257,-1,-1,-50.168715359840604,-2.9519723470318184,174.292343246178,Before Launch
8,2025-05-03 22:18:57,2.015,-0.9383202399999999,,26.255,-1,-1,-51.65645829006243,-2.463906467018648,176.60415366750357,Before Launch
9,2025-05-03 22:18:57,2.064,-0.45931760000000005,,26.257,-1,-1,-52.78333923777652,-1.997542685288047,178.12932522389735,Before Launch
10,2025-05-03 22:18:57,2.143,-0.4429134,,26.225,-1,-1,-53.14808350448802,-1.87460937767559,178.63073066315042,Before Launch
11,2025-05-03 22:18:57,2.216,-0.34120735999999996,,26.25,-1,-1,-53.20078387706631,-1.9138841383985463,178.85513666318352,Before Launch
12,2025-05-03 22:18:57,2.264,-0.20341208,,26.255,-1,-1,-53.363314671936685,-1.8902138220681572,178.93176969621132,Before Launch
13,2025-05-03 22:18:57,2.31,-0.45931760000000005,,26.252,-1,-1,-53.357537906662564,-1.886087063534879,178.929191723615,Before Launch
14,2025-05-03 22:18:57,2.354,0.02624672,,26.25,-1,-1,-53.373036350409556,-1.935357247307324,178.92728991929272,Before Launch
15,2025-05-03 22:18:57,2.397,0.51509188,,26.247,-1,-1,-53.37673829666877,-1.964559305127175,178.9236548089768,Before Launch
16,2025-05-03 22:18:57,2.441,0.39698163999999997,,26.25,-1,-1,-53.420609385156865,-1.9574721368027945,178.89493700057778,Before Launch
17,2025-05-03 22:18:57,2.483,0.39698163999999997,,26.25,-1,-1,-53.42307991905832,-1.9803805462542865,178.9067691771453,Before Launch
18,2025-05-03 22:18:57,2.528,0.76443572,,26.25,-1,-1,-53.4456569366291,-1.9732553176146885,178.87477983992213,Before Launch
19,2025-05-03 22:18:57,2.571,0.39698163999999997,,26.25,-1,-1,-53.42782361950009,-1.9918550916497697,178.86150686299226,Before Launch
20,2025-05-03 22:18:57,2.614,-0.69225724,,26.257,-1,-1,-53.44107823696874,-2.0214943479884107,178.88076935024796,Before Launch
21,2025-05-03 22:18:57,2.657,-0.57086616,,26.255,-1,-1,-53.45535116415986,-2.0205223259121903,178.87982413743103,Before Launch
22,2025-05-03 22:18:57,2.7,-0.57086616,,26.255,-1,-1,-53.426709337362134,-2.0136930300809524,178.8794297704523,Before Launch
23,2025-05-03 22:18:57,2.743,-0.09186352,,26.252,-1,-1,-53.41006656863029,-1.9961387435234768,178.8894769799857,Before Launch
24,2025-05-03 22:18:57,2.786,0.27559056000000004,,26.252,-1,-1,-53.39943827337059,-1.9789555649873634,178.87899773696626,Before Launch
25,2025-05-03 22:18:58,2.828,-0.20341208,-0.172,26.255,-1,-1,-53.403294951577614,-2.0155686648589937,178.86316363394934,Before Launch
26,2025-05-03 22:18:58,2.873,0.02624672,0.369,26.25,0.0,0.0,-53.40923559442804,-1.9729407293906203,178.87801441578875,Before Launch
27,2025-05-03 22:18:58,2.916,0.16732284,-0.081,26.255,0.0,0.0,-53.417331667533354,-1.9992212823213953,178.88221335330164,Before Launch
28,2025-05-03 22:18:58,2.962,-0.45931760000000005,0.007,26.252,0.0,0.0,-53.44014397951047,-2.0378560241671444,178.8689842742279,Before Launch
29,2025-05-03 22:18:58,3.005,-0.32152232000000003,0.397,26.257,0.0,0.0,-53.46707603788128,-2.055392208619504,178.86112717397242,Before Launch
30,2025-05-03 22:18:58,3.051,0.02624672,0.566,26.25,0.0,0.0,-53.40267109480677,-2.073105491764292,178.84940036395463,Before Launch
31,2025-05-03 22:18:58,3.095,0.7185039599999999,0.747,26.227,0.0,0.0,-53.3951160460233,-2.0303422517887384,178.85402558631893,Before Launch
32,2025-05-03 22:18:58,3.139,0.27559056000000004,0.186,26.252,0.0,0.0,-53.38754742625071,-2.0044739039025212,178.85410817592128,Before Launch
33,2025-05-03 22:18:58,3.182,0.53477692,1.262,26.245,0.0,0.0,-53.39288376300912,-1.9993655675240938,178.86624575924776,Before Launch
34,2025-05-03 22:18:58,3.229,-0.57086616,-0.096,26.255,0.0,0.0,-53.3739780113435,-1.9696611542975586,178.8967581161766,Before Launch
35,2025-05-03 22:18:58,3.272,-1.79790032,-1.2,26.257,0.0,0.0,-53.378711137867064,-1.9463057632492613,178.91585411461847,Before Launch
36,2025-05-03 22:18:58,3.318,-1.0597113200000001,-0.652,26.255,0.0,0.0,-53.341945482728285,-1.9454234867176652,178.84945308889192,Before Launch
37,2025-05-03 22:18:58,3.364,-1.0597113200000001,-0.778,26.255,0.0,0.0,-53.31413259896299,-1.9628672714374782,178.8422977553158,Before Launch
38,2025-05-03 22:18:58,3.42,1.5748031999999998,1.833,26.225,0.0,0.0,-53.333453946323054,-1.97253045873546,178.85256025783187,Before Launch
39,2025-05-03 22:18:58,3.468,-0.83005252,-0.769,26.26,0.0,0.0,-53.331891004265145,-1.996574646615598,178.81623584064556,Before Launch
40,2025-05-03 22:18:58,3.515,0.53477692,0.018,26.24,0.0,0.0,-53.35168213788916,-2.0577798383871824,178.84378048816865,Before Launch
41,2025-05-03 22:18:58,3.57,-1.30905516,-1.511,26.252,0.0,0.0,-53.33030732171522,-2.0149704968110616,178.84560304905327,Before Launch
