n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
78,2025-03-19 23:05:45,6.687,0.46916011999999996,0.0,22.149,-1,-1,0.5685214466444779,-5.763622968075188,Before Launch
79,2025-03-19 23:05:45,6.69,0.46916011999999996,0.0,22.149,-1,-1,0.5685214466444779,-5.763622968075188,Before Launch
80,2025-03-19 23:05:46,7.095,0.32480316000000004,-0.356,22.15,-1,-1,0.5733481711116178,-5.706042791186302,Before Launch
81,2025-03-19 23:05:46,7.098,0.32480316000000004,0.0,22.15,-1,-1,0.5733481711116178,-5.706042791186302,Before Launch
82,2025-03-19 23:05:46,7.102,0.32480316000000004,0.0,22.15,-1,-1,0.5733481711116178,-5.706042791186302,Before Launch
83,2025-03-19 23:05:46,7.106,0.32480316000000004,0.0,22.15,-1,-1,0.5733481711116178,-5.706042791186302,Before Launch
84,2025-03-19 23:05:46,7.11,0.32480316000000004,0.0,22.15,-1,-1,0.5733481711116178,-5.706042791186302,Before Launch
85,2025-03-19 23:05:46,7.513,0.05249344,-0.676,22.15,-1,-1,0.5630225776058742,-5.77071207350817,Before Launch
86,2025-03-19 23:05:46,7.516,0.05249344,0.0,22.15,-1,-1,0.5630225776058742,-5.77071207350817,Before Launch
87,2025-03-19 23:05:46,7.52,-0.40354332,-114.009,22.152,-1,-1,0.5630225776058742,-5.77071207350817,Before Launch
88,2025-03-19 23:05:46,7.523,-0.40354332,0.0,22.152,-1,-1,0.5630225776058742,-5.77071207350817,Before Launch
89,2025-03-19 23:05:46,7.526,-0.40354332,0.0,22.152,-1,-1,0.5630225776058742,-5.77071207350817,Before Launch
90,2025-03-19 23:05:47,7.929,0.04593176,1.115,22.148,-1,-1,0.5938463604330819,-5.692353723242044,Before Launch
91,2025-03-19 23:05:47,7.933,0.04593176,0.0,22.148,-1,-1,0.5938463604330819,-5.692353723242044,Before Launch
92,2025-03-19 23:05:47,7.936,0.04593176,0.0,22.148,-1,-1,0.5938463604330819,-5.692353723242044,Before Launch
93,2025-03-19 23:05:47,7.939,0.04593176,0.0,22.148,-1,-1,0.5938463604330819,-5.692353723242044,Before Launch
94,2025-03-19 23:05:47,7.942,0.04593176,0.0,22.148,-1,-1,0.5938463604330819,-5.692353723242044,Before Launch
95,2025-03-19 23:05:47,8.345,0.10826772,0.155,22.149,-1,-1,0.6035297940480442,-5.709001226759371,Before Launch
96,2025-03-19 23:05:47,8.349,0.10826772,0.0,22.149,-1,-1,0.6035297940480442,-5.709001226759371,Before Launch
97,2025-03-19 23:05:47,8.352,0.10826772,0.0,22.149,-1,-1,0.6035297940480442,-5.709001226759371,Before Launch
98,2025-03-19 23:05:47,8.355,0.7709973999999999,220.91,22.146,-1,-1,0.6035297940480442,-5.709001226759371,Before Launch
99,2025-03-19 23:05:47,8.358,0.7709973999999999,0.0,22.146,-1,-1,0.6035297940480442,-5.709001226759371,Before Launch
100,2025-03-19 23:05:47,8.767,-1.33858272,-5.158,22.147,-1,-1,0.6086228739300334,-5.701443662500333,Before Launch
101,2025-03-19 23:05:47,8.77,-1.33858272,0.0,22.147,-1,-1,0.6086228739300334,-5.701443662500333,Before Launch
102,2025-03-19 23:05:47,8.773,-1.33858272,0.0,22.147,-1,-1,0.6086228739300334,-5.701443662500333,Before Launch
103,2025-03-19 23:05:47,8.776,-1.33858272,0.0,22.147,-1,-1,0.6086228739300334,-5.701443662500333,Before Launch
104,2025-03-19 23:05:47,8.78,-1.33858272,0.0,22.147,-1,-1,0.6086228739300334,-5.701443662500333,Before Launch
105,2025-03-19 23:05:48,9.183,-0.43635172,2.239,22.149,-1,-1,0.5697948976352275,-5.762569099295198,Before Launch
106,2025-03-19 23:05:48,9.186,-0.43635172,0.0,22.149,-1,-1,0.5697948976352275,-5.762569099295198,Before Launch
107,2025-03-19 23:05:48,9.189,0.50524936,313.867,22.15,-1,-1,0.5697948976352275,-5.762569099295198,Before Launch
108,2025-03-19 23:05:48,9.192,0.50524936,0.0,22.15,-1,-1,0.5697948976352275,-5.762569099295198,Before Launch
109,2025-03-19 23:05:48,9.196,0.50524936,0.0,22.15,-1,-1,0.5697948976352275,-5.762569099295198,Before Launch
110,2025-03-19 23:05:48,9.599,0.042650919999999995,-1.148,22.143,-1,-1,0.6024014917952148,-5.741972689264518,Before Launch
111,2025-03-19 23:05:48,9.603,0.042650919999999995,0.0,22.143,-1,-1,0.6024014917952148,-5.741972689264518,Before Launch
112,2025-03-19 23:05:48,9.608,0.042650919999999995,0.0,22.143,-1,-1,0.6024014917952148,-5.741972689264518,Before Launch
113,2025-03-19 23:05:48,9.611,0.042650919999999995,0.0,22.143,-1,-1,0.6024014917952148,-5.741972689264518,Before Launch
114,2025-03-19 23:05:48,9.614,0.042650919999999995,0.0,22.143,-1,-1,0.6024014917952148,-5.741972689264518,Before Launch
115,2025-03-19 23:05:49,10.026,-0.46259843999999994,-1.226,22.15,-1,-1,0.6066196702495845,-5.6756883862448255,Before Launch
116,2025-03-19 23:05:49,10.029,-0.46259843999999994,0.0,22.15,-1,-1,0.6066196702495845,-5.6756883862448255,Before Launch
117,2025-03-19 23:05:49,10.038,-0.46259843999999994,0.0,22.15,-1,-1,0.6029379636031414,-5.734918387856482,Before Launch
118,2025-03-19 23:05:49,10.042,-0.46259843999999994,0.0,22.15,-1,-1,0.6029379636031414,-5.734918387856482,Before Launch
119,2025-03-19 23:05:49,10.045,-0.46259843999999994,0.0,22.15,-1,-1,0.6029379636031414,-5.734918387856482,Before Launch
120,2025-03-19 23:05:49,10.454,0.22637796000000002,1.685,22.146,-1,-1,0.5967618650138042,-5.746474382999237,Before Launch
121,2025-03-19 23:05:49,10.457,0.22637796000000002,0.0,22.146,-1,-1,0.5967618650138042,-5.746474382999237,Before Launch
122,2025-03-19 23:05:49,10.46,-0.8595800800000001,-361.986,22.148,-1,-1,0.5967618650138042,-5.746474382999237,Before Launch
123,2025-03-19 23:05:49,10.464,-0.8595800800000001,0.0,22.148,-1,-1,0.5967618650138042,-5.746474382999237,Before Launch
124,2025-03-19 23:05:49,10.467,-0.8595800800000001,0.0,22.148,-1,-1,0.5967618650138042,-5.746474382999237,Before Launch
125,2025-03-19 23:05:50,10.872,-0.53149608,0.81,22.145,-1,-1,0.5680968111663096,-5.740909900098835,Before Launch
126,2025-03-19 23:05:50,10.875,-0.53149608,0.0,22.145,-1,-1,0.5680968111663096,-5.740909900098835,Before Launch
127,2025-03-19 23:05:50,10.878,-0.53149608,0.0,22.145,-1,-1,0.5680968111663096,-5.740909900098835,Before Launch
128,2025-03-19 23:05:50,10.882,-0.53149608,0.0,22.145,-1,-1,0.5680968111663096,-5.740909900098835,Before Launch
129,2025-03-19 23:05:50,10.885,-0.53149608,0.0,22.145,-1,-1,0.5680968111663096,-5.740909900098835,Before Launch
130,2025-03-19 23:05:50,11.288,1.39763784,4.787,22.145,-1,-1,0.6111749230615658,-5.702891377245412,Before Launch
131,2025-03-19 23:05:50,11.291,1.39763784,0.0,22.145,-1,-1,0.6111749230615658,-5.702891377245412,Before Launch
132,2025-03-19 23:05:50,11.294,0.37729660000000004,-340.114,22.151,-1,-1,0.6111749230615658,-5.702891377245412,Before Launch
133,2025-03-19 23:05:50,11.298,0.37729660000000004,0.0,22.151,-1,-1,0.6111749230615658,-5.702891377245412,Before Launch
134,2025-03-19 23:05:50,11.301,0.37729660000000004,0.0,22.151,-1,-1,0.6111749230615658,-5.702891377245412,Before Launch
135,2025-03-19 23:05:50,11.704,0.61023624,0.578,22.144,-1,-1,0.6292474066691837,-5.689088832881018,Before Launch
136,2025-03-19 23:05:50,11.707,0.61023624,0.0,22.144,-1,-1,0.6292474066691837,-5.689088832881018,Before Launch
137,2025-03-19 23:05:50,11.711,0.61023624,0.0,22.144,-1,-1,0.6292474066691837,-5.689088832881018,Before Launch
138,2025-03-19 23:05:50,11.714,0.61023624,0.0,22.144,-1,-1,0.6292474066691837,-5.689088832881018,Before Launch
139,2025-03-19 23:05:50,11.717,0.61023624,0.0,22.144,-1,-1,0.6292474066691837,-5.689088832881018,Before Launch
140,2025-03-19 23:05:51,12.12,-0.16732284,-1.929,22.143,-1,-1,0.6331677925207958,-5.6770971896681015,Before Launch
141,2025-03-19 23:05:51,12.124,-0.16732284,0.0,22.143,-1,-1,0.6331677925207958,-5.6770971896681015,Before Launch
142,2025-03-19 23:05:51,12.127,-0.16732284,0.0,22.143,-1,-1,0.6331677925207958,-5.6770971896681015,Before Launch
143,2025-03-19 23:05:51,12.131,0.79068244,239.501,22.144,-1,-1,0.6331677925207958,-5.6770971896681015,Before Launch
144,2025-03-19 23:05:51,12.136,0.79068244,0.0,22.144,-1,-1,0.6331677925207958,-5.6770971896681015,Before Launch
145,2025-03-19 23:05:51,12.546,0.76443572,-0.064,22.145,-1,-1,0.6227804311548794,-5.773776404676295,Before Launch
146,2025-03-19 23:05:51,12.549,0.76443572,0.0,22.145,-1,-1,0.6227804311548794,-5.773776404676295,Before Launch
147,2025-03-19 23:05:51,12.553,0.76443572,0.0,22.145,-1,-1,0.6227804311548794,-5.773776404676295,Before Launch
148,2025-03-19 23:05:51,12.556,0.76443572,0.0,22.145,-1,-1,0.6227804311548794,-5.773776404676295,Before Launch
149,2025-03-19 23:05:51,12.559,0.76443572,0.0,22.145,-1,-1,0.6227804311548794,-5.773776404676295,Before Launch
150,2025-03-19 23:05:52,12.963,0.10826772,-1.624,22.149,-1,-1,0.643476990684207,-5.671071019674926,Before Launch
151,2025-03-19 23:05:52,12.966,0.07874016,-9.843,22.152,-1,-1,0.643476990684207,-5.671071019674926,Before Launch
152,2025-03-19 23:05:52,12.969,0.07874016,0.0,22.152,-1,-1,0.643476990684207,-5.671071019674926,Before Launch
153,2025-03-19 23:05:52,12.973,0.07874016,0.0,22.152,-1,-1,0.643476990684207,-5.671071019674926,Before Launch
154,2025-03-19 23:05:52,12.976,0.07874016,0.0,22.152,-1,-1,0.643476990684207,-5.671071019674926,Before Launch
155,2025-03-19 23:05:52,13.385,0.410105,0.81,22.146,-1,-1,0.6236318834782305,-5.686982770448479,Before Launch
156,2025-03-19 23:05:52,13.388,0.410105,0.0,22.146,-1,-1,0.6236318834782305,-5.686982770448479,Before Launch
157,2025-03-19 23:05:52,13.391,0.410105,0.0,22.146,-1,-1,0.6236318834782305,-5.686982770448479,Before Launch
158,2025-03-19 23:05:52,13.4,1.00721788,66.346,22.145,-1,-1,0.6352086005906032,-5.715144050381009,Before Launch
159,2025-03-19 23:05:52,13.404,1.00721788,0.0,22.145,-1,-1,0.6352086005906032,-5.715144050381009,Before Launch
160,2025-03-19 23:05:53,13.807,1.22047248,0.529,22.148,-1,-1,0.5642563791824633,-5.752637626637321,Before Launch
161,2025-03-19 23:05:53,13.818,1.22047248,0.0,22.148,-1,-1,0.5642563791824633,-5.752637626637321,Before Launch
162,2025-03-19 23:05:53,13.822,1.22047248,0.0,22.148,-1,-1,0.5642563791824633,-5.752637626637321,Before Launch
163,2025-03-19 23:05:53,13.825,1.22047248,0.0,22.148,-1,-1,0.5642563791824633,-5.752637626637321,Before Launch
164,2025-03-19 23:05:53,13.828,1.22047248,0.0,22.148,-1,-1,0.5642563791824633,-5.752637626637321,Before Launch
165,2025-03-19 23:05:53,14.236,-0.80052496,-4.953,22.151,-1,-1,0.5988123495608022,-5.7031913354714066,Before Launch
166,2025-03-19 23:05:53,14.24,-0.80052496,0.0,22.151,-1,-1,0.5988123495608022,-5.7031913354714066,Before Launch
167,2025-03-19 23:05:53,14.243,-0.80052496,0.0,22.151,-1,-1,0.5988123495608022,-5.7031913354714066,Before Launch
168,2025-03-19 23:05:53,14.247,-0.80052496,0.0,22.151,-1,-1,0.5988123495608022,-5.7031913354714066,Before Launch
169,2025-03-19 23:05:53,14.251,-0.80052496,0.0,22.151,-1,-1,0.5988123495608022,-5.7031913354714066,Before Launch
170,2025-03-19 23:05:53,14.655,0.10498688,2.241,22.151,-1,-1,0.6200650857181883,-5.692740250836708,Before Launch
171,2025-03-19 23:05:53,14.658,0.10498688,0.0,22.151,-1,-1,0.6200650857181883,-5.692740250836708,Before Launch
172,2025-03-19 23:05:53,14.661,0.10498688,0.0,22.151,-1,-1,0.6200650857181883,-5.692740250836708,Before Launch
173,2025-03-19 23:05:53,14.664,0.10498688,0.0,22.151,-1,-1,0.6200650857181883,-5.692740250836708,Before Launch
174,2025-03-19 23:05:53,14.668,0.10498688,0.0,22.151,-1,-1,0.6200650857181883,-5.692740250836708,Before Launch
175,2025-03-19 23:05:54,15.071,0.9186352000000001,2.019,22.149,-1,-1,0.62747481230971,-5.79812377592768,Before Launch
176,2025-03-19 23:05:54,15.074,1.01377956,31.715,22.149,-1,-1,0.62747481230971,-5.79812377592768,Before Launch
177,2025-03-19 23:05:54,15.077,1.01377956,0.0,22.149,-1,-1,0.62747481230971,-5.79812377592768,Before Launch
178,2025-03-19 23:05:54,15.081,1.01377956,0.0,22.149,-1,-1,0.62747481230971,-5.79812377592768,Before Launch
179,2025-03-19 23:05:54,15.084,1.01377956,0.0,22.149,-1,-1,0.62747481230971,-5.79812377592768,Before Launch
180,2025-03-19 23:05:54,15.487,0.049212599999999995,-2.393,22.154,-1,-1,0.6393827244721689,-5.701757419468655,Before Launch
181,2025-03-19 23:05:54,15.49,0.049212599999999995,0.0,22.154,-1,-1,0.6393827244721689,-5.701757419468655,Before Launch
182,2025-03-19 23:05:54,15.494,0.049212599999999995,0.0,22.154,-1,-1,0.6393827244721689,-5.701757419468655,Before Launch
183,2025-03-19 23:05:54,15.497,0.049212599999999995,0.0,22.154,-1,-1,0.6393827244721689,-5.701757419468655,Before Launch
184,2025-03-19 23:05:54,15.5,0.049212599999999995,0.0,22.154,-1,-1,0.6393827244721689,-5.701757419468655,Before Launch
185,2025-03-19 23:05:55,15.903,-0.03937008,-0.22,22.152,-1,-1,0.6506894072023506,-5.745760719354534,Before Launch
186,2025-03-19 23:05:55,15.906,1.22703416,422.135,22.15,-1,-1,0.6506894072023506,-5.745760719354534,Before Launch
187,2025-03-19 23:05:55,15.91,1.3484252399999999,30.348,22.15,-1,-1,0.6506894072023506,-5.745760719354534,Before Launch
188,2025-03-19 23:05:55,15.913,1.3484252399999999,0.0,22.15,-1,-1,0.6506894072023506,-5.745760719354534,Before Launch
189,2025-03-19 23:05:55,15.916,1.3484252399999999,0.0,22.15,-1,-1,0.6506894072023506,-5.745760719354534,Before Launch
190,2025-03-19 23:05:55,16.319,0.8956693200000001,-1.123,22.15,-1,-1,0.5906776830054694,-5.746044656608555,Before Launch
191,2025-03-19 23:05:55,16.323,0.8956693200000001,0.0,22.15,-1,-1,0.5906776830054694,-5.746044656608555,Before Launch
192,2025-03-19 23:05:55,16.326,0.8956693200000001,0.0,22.15,-1,-1,0.5906776830054694,-5.746044656608555,Before Launch
193,2025-03-19 23:05:55,16.329,0.8956693200000001,0.0,22.15,-1,-1,0.5906776830054694,-5.746044656608555,Before Launch
194,2025-03-19 23:05:55,16.333,0.8956693200000001,0.0,22.15,-1,-1,0.5906776830054694,-5.746044656608555,Before Launch
195,2025-03-19 23:05:55,16.737,1.52887144,1.567,22.15,-1,-1,0.5953430698350216,-5.779539235051396,Before Launch
196,2025-03-19 23:05:55,16.74,1.52887144,0.0,22.15,-1,-1,0.5953430698350216,-5.779539235051396,Before Launch
197,2025-03-19 23:05:55,16.743,0.59383204,-311.68,22.152,-1,-1,0.5953430698350216,-5.779539235051396,Before Launch
198,2025-03-19 23:05:55,16.746,0.59383204,0.0,22.152,-1,-1,0.5953430698350216,-5.779539235051396,Before Launch
199,2025-03-19 23:05:55,16.75,0.59383204,0.0,22.152,-1,-1,0.5953430698350216,-5.779539235051396,Before Launch
200,2025-03-19 23:05:56,17.153,0.5249344,-0.171,22.148,-1,-1,0.5982993091912381,-5.779606551311133,Before Launch
201,2025-03-19 23:05:56,17.156,0.5249344,0.0,22.148,-1,-1,0.5982993091912381,-5.779606551311133,Before Launch
202,2025-03-19 23:05:56,17.159,0.5249344,0.0,22.148,-1,-1,0.5982993091912381,-5.779606551311133,Before Launch
203,2025-03-19 23:05:56,17.163,0.5249344,0.0,22.148,-1,-1,0.5982993091912381,-5.779606551311133,Before Launch
204,2025-03-19 23:05:56,17.166,0.5249344,0.0,22.148,-1,-1,0.5982993091912381,-5.779606551311133,Before Launch
205,2025-03-19 23:05:56,17.574,0.37401576000000003,-0.37,22.145,-1,-1,0.484189858044102,-5.6988584789870425,Before Launch
206,2025-03-19 23:05:56,17.578,0.55446196,45.112,22.143,-1,-1,0.484189858044102,-5.6988584789870425,Before Launch
207,2025-03-19 23:05:56,17.581,0.6758530399999999,40.464,22.143,-1,-1,0.484189858044102,-5.6988584789870425,Before Launch
208,2025-03-19 23:05:56,17.584,0.6758530399999999,0.0,22.143,-1,-1,0.484189858044102,-5.6988584789870425,Before Launch
209,2025-03-19 23:05:56,17.587,0.6758530399999999,0.0,22.143,-1,-1,0.484189858044102,-5.6988584789870425,Before Launch
210,2025-03-19 23:05:57,17.991,-0.13451444,-2.006,22.148,-1,-1,0.5864054642709742,-5.736034010441313,Before Launch
211,2025-03-19 23:05:57,17.994,-0.13451444,0.0,22.148,-1,-1,0.5864054642709742,-5.736034010441313,Before Launch
212,2025-03-19 23:05:57,17.997,-0.13451444,0.0,22.148,-1,-1,0.5864054642709742,-5.736034010441313,Before Launch
213,2025-03-19 23:05:57,18.001,-0.13451444,0.0,22.148,-1,-1,0.5864054642709742,-5.736034010441313,Before Launch
214,2025-03-19 23:05:57,18.004,-0.13451444,0.0,22.148,-1,-1,0.5864054642709742,-5.736034010441313,Before Launch
