n,Datetime (UTC),Timestamp (s),Altitude (m),Temperature (C),Longitude,Latitude,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Flag
0,2025-02-21 15:23:54,0.986,0.146,26.564,-1,-1,0.135986328125,-0.0146484375,1.097900390625,Before Launch
1,2025-02-21 15:23:55,2.072,0.006,26.564,-1,-1,0.16162109375,-0.01806640625,1.1064453125,Before Launch
2,2025-02-21 15:23:56,3.158,0.252,26.562,-1,-1,0.0185546875,0.142333984375,1.195068359375,Before Launch
3,2025-02-21 15:23:57,4.244,0.554,26.552,-1,-1,0.194091796875,0.026611328125,1.097900390625,Before Launch
4,2025-02-21 15:23:58,5.33,0.863,26.552,-1,-1,-0.22021484375,-0.23681640625,1.11376953125,Before Launch
5,2025-02-21 15:24:00,6.816,1.151,26.554,-1,-1,0.269287109375,-0.111328125,1.108154296875,Before Launch
