n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-04-27 23:53:34,0.004,-0.48228348,,27.34,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-04-27 23:53:34,0.046,0.49868767999999997,,27.342,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-04-27 23:53:34,0.089,0.48228348,,27.335,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-04-27 23:53:34,0.132,1.3517060799999998,,27.34,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-04-27 23:53:34,0.174,-0.23622047999999998,,27.342,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-04-27 23:53:34,0.217,1.3353018799999998,,27.332,-1,-1,0.0,0.0,0.0,Before Launch
6,2025-04-27 23:53:34,0.26,0.11482940000000001,,27.335,-1,-1,0.0,0.0,0.0,Before Launch
7,2025-04-27 23:53:34,0.302,-0.23622047999999998,,27.342,-1,-1,0.0,0.0,0.0,Before Launch
8,2025-04-27 23:53:34,0.345,0.47244095999999997,,27.327,-1,-1,0.0,0.0,0.0,Before Launch
9,2025-04-27 23:53:34,0.387,0.22637796000000002,,27.325,-1,-1,0.0,0.0,0.0,Before Launch
10,2025-04-27 23:53:34,0.43,1.1056430800000001,,27.337,-1,-1,0.0,0.0,0.0,Before Launch
11,2025-04-27 23:53:34,0.473,0.11482940000000001,,27.335,-1,-1,0.0,0.0,0.0,Before Launch
12,2025-04-27 23:53:34,0.515,-0.23622047999999998,,27.342,-1,-1,0.0,0.0,0.0,Before Launch
13,2025-04-27 23:53:34,0.558,0.62007876,,27.34,-1,-1,0.0,0.0,0.0,Before Launch
14,2025-04-27 23:53:34,0.6,2.76246728,,27.31,-1,-1,0.0,0.0,0.0,Before Launch
15,2025-04-27 23:53:34,0.642,0.63648296,,27.347,-1,-1,0.0,0.0,0.0,Before Launch
16,2025-04-27 23:53:34,0.685,-0.9678477999999999,,27.342,-1,-1,0.0,0.0,0.0,Before Launch
17,2025-04-27 23:53:34,0.727,-0.7217848,,27.345,-1,-1,0.0,0.0,0.0,Before Launch
18,2025-04-27 23:53:34,0.77,0.7480315200000001,,27.345,-1,-1,0.0,0.0,0.0,Before Launch
19,2025-04-27 23:53:34,0.812,0.86614176,,27.342,-1,-1,0.0,0.0,0.0,Before Launch
20,2025-04-27 23:53:34,0.854,0.738189,,27.337,0.0,0.0,0.0,0.0,0.0,Before Launch
21,2025-04-27 23:53:34,0.897,0.029527559999999998,,27.352,0.0,0.0,0.0,0.0,0.0,Before Launch
22,2025-04-27 23:53:34,0.939,0.1312336,,27.342,0.0,0.0,0.0,0.0,0.0,Before Launch
23,2025-04-27 23:53:35,0.981,0.62007876,,27.34,0.0,0.0,0.0,0.0,0.0,Before Launch
24,2025-04-27 23:53:35,1.024,-0.83333336,,27.347,0.0,0.0,32.28755021434819,-27.78971309633504,32.274043201294084,Before Launch
25,2025-04-27 23:53:35,1.071,0.62007876,1.033,27.34,0.0,0.0,40.99407757996245,-39.97709880662197,40.68960864627838,Before Launch
26,2025-04-27 23:53:35,1.114,0.26902888,-0.215,27.347,0.0,0.0,42.32141476709494,-41.636957083621326,42.09730169957116,Before Launch
27,2025-04-27 23:53:35,1.158,0.49868767999999997,0.015,27.342,0.0,0.0,-20.774202315243762,-21.388499036183497,112.88754046054339,Before Launch
28,2025-04-27 23:53:35,1.201,0.25262468,-1.028,27.34,0.0,0.0,-38.28287660059982,-16.24201533915234,132.4911548304888,Before Launch
29,2025-04-27 23:53:35,1.244,0.86614176,1.03,27.345,0.0,0.0,-59.21785708907979,-10.2154279316438,155.87468235077688,Before Launch
30,2025-04-27 23:53:35,1.287,0.86614176,-0.438,27.342,0.0,0.0,-65.36784300356148,-8.403894426024436,162.76164744855146,Before Launch
31,2025-04-27 23:53:35,1.33,0.48228348,0.343,27.335,0.0,0.0,-72.85094077272134,-6.124987737483846,171.2126199179054,Before Launch
32,2025-04-27 23:53:35,1.372,-0.5839895199999999,-0.325,27.347,0.0,0.0,-75.05615677361344,-5.4952282209379515,173.6991261693307,Before Launch
33,2025-04-27 23:53:35,1.415,-0.82349084,-1.211,27.355,0.0,0.0,-77.7361645524488,-4.657973020739913,176.79341277529568,Before Launch
