n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
0,2025-03-19 23:36:45,0.403,0.42979004000000004,,22.356,-1,-1,0.0,0.0,Before Launch
1,2025-03-19 23:36:45,0.426,0.42650920000000003,,22.354,-1,-1,0.0,0.0,Before Launch
2,2025-03-19 23:36:45,0.449,0.31824148,,22.363,-1,-1,0.0,0.0,Before Launch
3,2025-03-19 23:36:45,0.473,0.54790028,,22.359,-1,-1,0.0,0.0,Before Launch
4,2025-03-19 23:36:45,0.498,1.27296592,,22.359,-1,-1,0.0,0.0,Before Launch
5,2025-03-19 23:36:46,0.922,-0.53805776,,22.359,-1,-1,0.0,0.0,Before Launch
6,2025-03-19 23:36:46,0.944,-0.29527559999999997,,22.361,-1,-1,0.0,0.0,Before Launch
7,2025-03-19 23:36:46,0.967,0.31824148,,22.363,-1,-1,0.0,0.0,Before Launch
8,2025-03-19 23:36:46,0.99,-0.89895016,,22.359,-1,-1,0.0,0.0,Before Launch
9,2025-03-19 23:36:46,1.014,-0.77755908,,22.356,-1,-1,34.4479246339729,-34.955998726458894,Before Launch
10,2025-03-19 23:36:46,1.44,0.42979004000000004,,22.361,-1,-1,2.595152784815475,0.44394924477403513,Before Launch
11,2025-03-19 23:36:46,1.466,-0.76771656,,22.363,-1,-1,1.9847932374237183,1.0693034322109072,Before Launch
12,2025-03-19 23:36:46,1.495,0.92191604,,22.366,-1,-1,1.9847932374237183,1.0693034322109072,Before Launch
13,2025-03-19 23:36:46,1.517,1.1548556799999998,,22.359,-1,-1,1.5870407673279914,1.5039770077501309,Before Launch
14,2025-03-19 23:36:46,1.54,1.1548556799999998,,22.363,-1,-1,1.2838719502899079,1.844574748759546,Before Launch
15,2025-03-19 23:36:47,1.976,0.79068244,,22.361,-1,-1,0.7565885529710284,2.3508921811424752,Before Launch
16,2025-03-19 23:36:47,2.003,0.07874016,,22.369,-1,-1,0.7625224559523751,2.3781914333928365,Before Launch
17,2025-03-19 23:36:47,2.031,-1.97506568,,22.366,-1,-1,0.7625224559523751,2.3781914333928365,Before Launch
18,2025-03-19 23:36:47,2.054,0.0656168,,22.361,-1,-1,0.8001402495209413,2.3864966859452297,Before Launch
19,2025-03-19 23:36:47,2.082,-1.00721788,,22.369,-1,-1,0.8012315314155841,2.3806935310638444,Before Launch
20,2025-03-19 23:36:47,2.51,-1.12860896,,22.371,-1,-1,0.7738576258445931,2.3772548984265707,Before Launch
21,2025-03-19 23:36:47,2.536,0.67913388,,22.363,-1,-1,0.7980166579194614,2.4101696865124382,Before Launch
22,2025-03-19 23:36:47,2.561,-0.40354332,,22.359,-1,-1,0.7980166579194614,2.4101696865124382,Before Launch
23,2025-03-19 23:36:47,2.585,-0.76771656,,22.363,-1,-1,0.7534549301152709,2.396403110926909,Before Launch
24,2025-03-19 23:36:47,2.612,-0.28543308,,22.369,-1,-1,0.764183269190387,2.3710192928371745,Before Launch
25,2025-03-19 23:36:48,3.042,-0.8891076400000001,,22.366,-1,-1,0.7660693076193524,2.4202684060180473,Before Launch
26,2025-03-19 23:36:48,3.069,-0.29527559999999997,,22.361,-1,-1,0.7523791425663712,2.424315019964515,Before Launch
27,2025-03-19 23:36:48,3.094,-0.28543308,,22.369,-1,-1,0.7523791425663712,2.424315019964515,Before Launch
28,2025-03-19 23:36:48,3.117,-0.042650919999999995,,22.363,-1,-1,0.7817991508474245,2.3980522497451275,Before Launch
29,2025-03-19 23:36:48,3.141,0.32152232000000003,,22.371,-1,-1,0.7817991508474245,2.3980522497451275,Before Launch
30,2025-03-19 23:36:48,3.569,-1.00721788,,22.369,-1,-1,0.7882501382406055,2.3957041766921323,Before Launch
31,2025-03-19 23:36:48,3.592,-1.12860896,,22.363,-1,-1,0.7882501382406055,2.3957041766921323,Before Launch
32,2025-03-19 23:36:48,3.614,0.42979004000000004,,22.361,-1,-1,0.7850957189936154,2.4160646683146267,Before Launch
33,2025-03-19 23:36:48,3.637,0.31824148,,22.363,-1,-1,0.7817373116379359,2.3745014349240208,Before Launch
34,2025-03-19 23:36:48,3.669,-0.8891076400000001,,22.366,-1,-1,0.7817373116379359,2.3745014349240208,Before Launch
35,2025-03-19 23:36:49,4.092,0.31824148,,22.363,-1,-1,0.7653171257480201,2.4359770386841046,Before Launch
36,2025-03-19 23:36:49,4.115,-0.29527559999999997,,22.361,-1,-1,0.7698784765872219,2.430033180919815,Before Launch
37,2025-03-19 23:36:49,4.139,-0.64632548,,22.369,-1,-1,0.7390772495940778,2.4207895432845783,Before Launch
38,2025-03-19 23:36:49,4.167,0.0656168,,22.371,-1,-1,0.7390772495940778,2.4207895432845783,Before Launch
39,2025-03-19 23:36:49,4.19,-0.28543308,,22.369,-1,-1,0.753028198385255,2.413418856432001,Before Launch
40,2025-03-19 23:36:49,4.616,0.67913388,,22.363,-1,-1,0.8344092839907691,2.352716674069279,Before Launch
41,2025-03-19 23:36:49,4.639,0.79068244,,22.354,-1,-1,0.8276074398997196,2.3536941651565346,Before Launch
42,2025-03-19 23:36:49,4.661,0.54790028,,22.359,-1,-1,0.8276074398997196,2.3536941651565346,Before Launch
