n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-04-27 21:27:51,0.004,-1.1679790399999999,,23.715,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-04-27 21:27:51,0.046,-0.31496064,,23.708,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-04-27 21:27:51,0.089,-1.21062996,,23.723,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-04-27 21:27:51,0.131,-0.98097116,,23.723,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-04-27 21:27:51,0.174,-0.57086616,,23.723,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-04-27 21:27:51,0.216,-1.5452756399999998,,23.721,0.0,0.0,0.0,0.0,0.0,Before Launch
6,2025-04-27 21:27:51,0.259,-0.81692916,,23.721,0.0,0.0,0.0,0.0,0.0,Before Launch
7,2025-04-27 21:27:51,0.301,-1.24343836,,23.721,0.0,0.0,0.0,0.0,0.0,Before Launch
8,2025-04-27 21:27:51,0.343,-1.1811023999999999,,23.721,0.0,0.0,0.0,0.0,0.0,Before Launch
9,2025-04-27 21:27:51,0.386,-0.1804462,,23.708,0.0,0.0,0.0,0.0,0.0,Before Launch
10,2025-04-27 21:27:51,0.428,-0.03937008,,23.721,0.0,0.0,0.0,0.0,0.0,Before Launch
11,2025-04-27 21:27:51,0.471,0.0,,23.713,0.0,0.0,0.0,0.0,0.0,Before Launch
12,2025-04-27 21:27:51,0.513,-0.29855644,,23.723,0.0,0.0,0.0,0.0,0.0,Before Launch
13,2025-04-27 21:27:51,0.555,-0.27230972000000003,,23.725,0.0,0.0,0.0,0.0,0.0,Before Launch
14,2025-04-27 21:27:51,0.598,-0.31496064,,23.721,0.0,0.0,0.0,0.0,0.0,Before Launch
15,2025-04-27 21:27:51,0.64,0.00328084,,23.725,0.0,0.0,0.0,0.0,0.0,Before Launch
16,2025-04-27 21:27:51,0.683,0.062335959999999996,,23.703,0.0,0.0,0.0,0.0,0.0,Before Launch
17,2025-04-27 21:27:51,0.725,-0.49540683999999996,,23.721,0.0,0.0,0.0,0.0,0.0,Before Launch
18,2025-04-27 21:27:51,0.768,-0.39370079999999996,,23.715,0.0,0.0,0.0,0.0,0.0,Before Launch
19,2025-04-27 21:27:51,0.81,-1.38123364,,23.718,0.0,0.0,0.0,0.0,0.0,Before Launch
