n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-04-30 12:53:12,0.17,-1.1548556799999998,,26.11,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-04-30 12:53:12,1.588,0.43963256,,26.105,-1,-1,40.774914054720945,-40.8378162188865,40.761133468068216,Before Launch
2,2025-04-30 12:53:12,1.652,-0.41666668,,26.118,0.0,0.0,42.17175826255433,-42.227539947487465,42.17184629822008,Before Launch
3,2025-04-30 12:53:12,1.699,0.20013124,,26.108,0.0,0.0,-7.828059236856658,-21.08264405834926,113.79846695269296,Before Launch
4,2025-04-30 12:53:12,1.762,-1.27296592,,26.11,0.0,0.0,-33.09449423726187,-10.303281552700366,150.19687610363633,Before Launch
5,2025-04-30 12:53:12,1.842,-0.049212599999999995,,26.118,0.0,0.0,-44.03645025316813,-5.643304644284942,165.91368114063616,Before Launch
6,2025-04-30 12:53:13,1.918,-1.3943569999999998,,26.11,0.0,0.0,-50.111240850254205,-3.1425532617411123,174.66950549309908,Before Launch
7,2025-04-30 12:53:13,2.075,-0.29855644,,26.115,0.0,0.0,-51.414278268949154,-2.6402102368098577,176.4171843072968,Before Launch
8,2025-04-30 12:53:13,2.126,0.5577428,,26.105,0.0,0.0,-52.50877686343809,-2.177089461867794,178.00920160376722,Before Launch
9,2025-04-30 12:53:13,2.221,-0.31496064,,26.115,0.0,0.0,-53.04635630683144,-2.0125967349139526,178.7025354415727,Before Launch
10,2025-04-30 12:53:13,2.279,-1.0334646,,26.12,0.0,0.0,-53.21909800691497,-1.8908672533113937,178.95006762100653,Before Launch
11,2025-04-30 12:53:13,2.332,0.07217847999999999,,26.115,0.0,0.0,-53.25854548754959,-1.8637529225605318,179.01647250864968,Before Launch
12,2025-04-30 12:53:13,2.379,0.43963256,,26.113,0.0,0.0,-53.31077364391619,-1.8679320517244133,179.07302207360385,Before Launch
13,2025-04-30 12:53:13,2.423,-0.049212599999999995,,26.118,0.0,0.0,-53.33558343453974,-1.861760094867509,179.09343735757807,Before Launch
14,2025-04-30 12:53:13,2.469,-0.66601052,,26.115,0.0,0.0,-53.362896720590534,-1.92233528673745,179.0994148069151,Before Launch
15,2025-04-30 12:53:13,2.513,-0.53805776,,26.11,0.0,0.0,-53.37703785379296,-1.911579536321627,179.09653984097312,Before Launch
16,2025-04-30 12:53:13,2.561,0.07217847999999999,,26.115,0.0,0.0,-53.39010652381248,-1.9300028372950602,179.10343122907426,Before Launch
17,2025-04-30 12:53:13,2.616,-0.41666668,,26.118,0.0,0.0,-53.38915444853229,-1.918421181707874,179.06142810868522,Before Launch
18,2025-04-30 12:53:13,2.664,-0.43635172,,26.103,0.0,0.0,-53.3838687805641,-1.9412473029715076,179.04198905797554,Before Launch
19,2025-04-30 12:53:13,2.722,-1.1548556799999998,,26.11,0.0,0.0,-53.3945318372677,-1.97470743543079,179.02896757825636,Before Launch
20,2025-04-30 12:53:13,2.771,-0.8038058,,26.11,0.0,0.0,-53.4076488636841,-1.956058079395339,179.04896545157504,Before Launch
21,2025-04-30 12:53:13,2.818,0.5577428,,26.108,0.0,0.0,-53.39155510275792,-1.9449833096791806,179.0586185718632,Before Launch
22,2025-04-30 12:53:13,2.874,-0.68569556,,26.108,0.0,0.0,-53.40136278781998,-1.9122162757672019,179.11472470429572,Before Launch
23,2025-04-30 12:53:13,2.934,-0.41666668,,26.118,0.0,0.0,-53.40056390963162,-1.8927538730843174,179.10245653248938,Before Launch
24,2025-04-30 12:53:14,2.982,0.07217847999999999,,26.115,0.0,0.0,-53.412978680259506,-1.8711682261129021,179.10406977619454,Before Launch
25,2025-04-30 12:53:14,3.027,0.07217847999999999,0.429,26.113,0.0,0.0,-53.420762765996336,-1.888377234085771,179.10821736657832,Before Launch
26,2025-04-30 12:53:14,3.083,-0.17716536,-0.413,26.115,0.0,0.0,-53.41216004508864,-1.8821105989804043,179.11672956886935,Before Launch
27,2025-04-30 12:53:14,3.134,-0.049212599999999995,0.248,26.108,0.0,0.0,-53.38596622964006,-1.894298995708223,179.08130495954467,Before Launch
28,2025-04-30 12:53:14,3.184,0.05249344,-0.099,26.118,0.0,0.0,-53.38099854652545,-1.9213809482031872,179.0558755443176,Before Launch
29,2025-04-30 12:53:14,3.245,0.31824148,1.073,26.12,0.0,0.0,-53.35436267655975,-1.949544806423021,179.0299314918278,Before Launch
30,2025-04-30 12:53:14,3.304,0.5577428,0.415,26.115,0.0,0.0,-53.34949956147472,-1.944590767121546,179.0173777390328,Before Launch
31,2025-04-30 12:53:14,3.351,0.20013124,1.113,26.11,0.0,0.0,-53.31122398557832,-1.9785458596140135,178.99714586039678,Before Launch
32,2025-04-30 12:53:14,3.401,0.43963256,0.557,26.11,0.0,0.0,-53.340421994583764,-1.9943968294290457,179.01124583430314,Before Launch
33,2025-04-30 12:53:14,3.462,-1.1548556799999998,-1.282,26.108,0.0,0.0,-53.321487140846585,-1.9729636357914198,179.02112468731056,Before Launch
34,2025-04-30 12:53:14,3.512,-0.29855644,0.013,26.108,0.0,0.0,-53.322366952609535,-1.9107750349405561,179.01354005694716,Before Launch
35,2025-04-30 12:53:14,3.561,1.2959318,1.817,26.115,0.0,0.0,-53.338188592591145,-1.872934450116392,179.0142694649646,Before Launch
36,2025-04-30 12:53:14,3.616,-0.91535436,-0.769,26.113,0.0,0.0,-53.313918168594405,-1.8867766392140513,179.02016150843602,Before Launch
37,2025-04-30 12:53:14,3.664,-0.16732284,-0.472,26.12,0.0,0.0,-53.31968687612594,-1.8959937688019168,179.0057827483036,Before Launch
38,2025-04-30 12:53:14,3.714,-0.28871391999999996,-0.186,26.123,0.0,0.0,-53.345050402749735,-1.9219853377815783,178.99577546468484,Before Launch
39,2025-04-30 12:53:14,3.765,-0.76771656,-0.078,26.125,0.0,0.0,-53.369540051343186,-1.9099948029352019,179.04489671865386,Before Launch
40,2025-04-30 12:53:14,3.811,0.56758532,0.852,26.113,0.0,0.0,-53.38372126741629,-1.887473815930643,179.03221868694726,Before Launch
41,2025-04-30 12:53:14,3.867,-0.41666668,-0.374,26.115,0.0,0.0,-53.36816811183377,-1.8860380292276417,179.0340786531207,Before Launch
42,2025-04-30 12:53:14,3.923,0.31824148,0.562,26.118,0.0,0.0,-53.36056582164726,-1.8934882319823931,179.03160676127354,Before Launch
43,2025-04-30 12:53:14,3.968,0.20013124,0.488,26.12,0.0,0.0,-53.37474531653689,-1.8782088853637948,179.03343248038047,Before Launch
44,2025-04-30 12:53:15,4.027,-1.02690292,0.098,26.123,0.0,0.0,-53.34339469547363,-1.9323171890803594,178.9916797557043,Before Launch
45,2025-04-30 12:53:15,4.078,-0.66601052,0.105,26.115,0.0,0.0,-53.378402072333664,-1.9120207219862766,178.94674390279982,Before Launch
46,2025-04-30 12:53:15,4.126,-0.06889764000000001,-0.479,26.11,0.0,0.0,-53.3741542016695,-1.9123484412660532,178.93793059404018,Before Launch
47,2025-04-30 12:53:15,4.186,-0.41666668,0.205,26.118,0.0,0.0,-53.391076598580796,-1.9077427216062572,178.91979232129952,Before Launch
48,2025-04-30 12:53:15,4.234,-0.17716536,0.184,26.108,0.0,0.0,-53.35144495092218,-1.9215394381376363,178.90398485538114,Before Launch
49,2025-04-30 12:53:15,4.288,0.19028872,0.09,26.113,0.0,0.0,-53.33303800201647,-1.9161553339027846,178.9139640512691,Before Launch
50,2025-04-30 12:53:15,4.344,0.31824148,0.187,26.118,0.0,0.0,-53.33658887680636,-1.943757506226638,178.89241836223292,Before Launch
51,2025-04-30 12:53:15,4.408,1.15813652,1.008,26.108,0.0,0.0,-53.358735498005686,-1.9751971820752932,178.8968195639358,Before Launch
52,2025-04-30 12:53:15,4.453,0.07217847999999999,0.092,26.115,0.0,0.0,-53.348814566736316,-1.9866841175348313,178.89564018393398,Before Launch
53,2025-04-30 12:53:15,4.503,-0.049212599999999995,-0.077,26.103,0.0,0.0,-53.30980814465591,-1.9884144628884233,178.87062772148343,Before Launch
54,2025-04-30 12:53:15,4.56,0.31824148,0.0,26.118,0.0,0.0,-53.31587652103865,-2.001817724234725,178.88419179086569,Before Launch
55,2025-04-30 12:53:15,4.609,-0.17716536,-0.563,26.11,0.0,0.0,-53.27523056364503,-2.0062953422726846,178.8676267052011,Before Launch
56,2025-04-30 12:53:15,4.668,0.19028872,-0.007,26.113,0.0,0.0,-53.27069304167656,-1.9937254920666987,178.85303895268422,Before Launch
57,2025-04-30 12:53:15,4.72,-0.9055118400000001,-1.02,26.115,0.0,0.0,-53.278383173881785,-1.9492431486885522,178.8621449819583,Before Launch
58,2025-04-30 12:53:15,4.776,0.07217847999999999,0.934,26.108,0.0,0.0,-53.26946597669465,-1.9178562135895414,178.89278578735733,Before Launch
59,2025-04-30 12:53:15,4.835,0.31824148,0.466,26.118,0.0,0.0,-53.25443326223491,-1.8921271396041335,178.8957935784893,Before Launch
60,2025-04-30 12:53:15,4.883,1.4074803599999999,0.084,26.11,0.0,0.0,-53.239459770976815,-1.8880454109674587,178.8950984906503,Before Launch
61,2025-04-30 12:53:15,4.944,0.6889763999999999,1.208,26.113,0.0,0.0,-53.25426256066879,-1.8951639055471665,178.8699584863983,Before Launch
62,2025-04-30 12:53:16,4.988,0.92847772,0.828,26.103,0.0,0.0,-53.25105527004785,-1.9306646404131573,178.8676686027309,Before Launch
63,2025-04-30 12:53:16,5.046,1.4074803599999999,1.273,26.11,0.0,0.0,-53.2785950222126,-1.9650021321381053,178.83253853525608,Before Launch
64,2025-04-30 12:53:16,5.094,0.79068244,1.173,26.108,0.0,0.0,-53.244000316715216,-1.9907830530094368,178.79659412430868,Before Launch
65,2025-04-30 12:53:16,5.149,1.64698168,0.807,26.105,0.0,0.0,-53.285035305780966,-1.978679498158581,178.78220446787023,Before Launch
66,2025-04-30 12:53:16,5.203,-0.29855644,0.088,26.108,0.0,0.0,-53.30469903311066,-1.9593400593771824,178.80113143141682,Before Launch
67,2025-04-30 12:53:16,5.26,0.07217847999999999,-0.184,26.115,0.0,0.0,-53.31022214048304,-1.9402090816400595,178.82080601521002,Before Launch
68,2025-04-30 12:53:16,5.307,0.30183728,0.076,26.105,0.0,0.0,-53.28786579576279,-1.928232498413287,178.81859346242618,Before Launch
69,2025-04-30 12:53:16,5.354,0.66929136,1.278,26.108,0.0,0.0,-53.30881228687014,-1.9252401706148987,178.80584139827852,Before Launch
70,2025-04-30 12:53:16,5.414,-0.29855644,0.275,26.115,0.0,0.0,-53.28133212227585,-1.9036413121112843,178.8174437600249,Before Launch
71,2025-04-30 12:53:16,5.467,-0.06889764000000001,0.0,26.11,0.0,0.0,-53.25785276685296,-1.9087552964479666,178.82568090157415,Before Launch
72,2025-04-30 12:53:16,5.512,-0.66601052,-0.188,26.118,0.0,0.0,-53.28087729074016,-1.903957491227498,178.82519927937247,Before Launch
73,2025-04-30 12:53:16,5.562,0.07217847999999999,0.188,26.115,0.0,0.0,-53.292821308739505,-1.919212554372974,178.79356773633356,Before Launch
74,2025-04-30 12:53:16,5.608,0.30183728,0.085,26.11,0.0,0.0,-53.2807717083595,-1.9286181751013638,178.79881591455938,Before Launch
75,2025-04-30 12:53:16,5.667,0.43963256,0.092,26.115,0.0,0.0,-53.2632485435186,-1.8757157853050113,178.87988777548338,Before Launch
76,2025-04-30 12:53:16,5.718,-0.16732284,-1.012,26.11,0.0,0.0,-53.25093600755628,-1.849446917621673,178.86955634275384,Before Launch
77,2025-04-30 12:53:16,5.769,-0.41666668,-0.371,26.118,0.0,0.0,-53.24706413472096,-1.8205619821710204,178.8532526739204,Before Launch
78,2025-04-30 12:53:16,5.822,0.31824148,0.279,26.11,0.0,0.0,-53.2771371110939,-1.8321060335550492,178.83476387418406,Before Launch
79,2025-04-30 12:53:16,5.869,0.6889763999999999,0.283,26.118,0.0,0.0,-53.25763330720988,-1.8843569665351072,178.796652630469,Before Launch
80,2025-04-30 12:53:16,5.932,1.5255906000000001,1.287,26.113,0.0,0.0,-53.261235961484815,-1.9664231167302584,178.73725967758435,Before Launch
81,2025-04-30 12:53:17,6.001,-0.16732284,-0.268,26.118,0.0,0.0,-53.25695291658326,-1.960391776516432,178.77052249124122,Before Launch
82,2025-04-30 12:53:17,6.064,-0.40026248,0.376,26.115,0.0,0.0,-53.239998214779554,-1.9695724752049135,178.72741276393842,Before Launch
83,2025-04-30 12:53:17,6.112,-0.28871391999999996,-0.27,26.115,0.0,0.0,-53.204486361599905,-1.975629384526247,178.7242062919235,Before Launch
84,2025-04-30 12:53:17,6.169,-0.40026248,-0.539,26.125,0.0,0.0,-53.23609681324786,-2.0240476012072564,178.73681623652766,Before Launch
85,2025-04-30 12:53:17,6.219,0.31824148,-0.815,26.118,0.0,0.0,-53.201383736686154,-1.9918098595645009,178.70181070984682,Before Launch
86,2025-04-30 12:53:17,6.278,-0.28871391999999996,-0.733,26.123,0.0,0.0,-53.19819990976537,-1.968797993046629,178.69913174669955,Before Launch
87,2025-04-30 12:53:17,6.335,-0.049212599999999995,-0.726,26.118,0.0,0.0,-53.17410756049233,-1.984729920734864,178.68983118857653,Before Launch
88,2025-04-30 12:53:17,6.39,1.42388456,0.012,26.128,0.0,0.0,-53.16453065456589,-1.9592299872613776,178.711527603575,Before Launch
89,2025-04-30 12:53:17,6.439,-0.53805776,-0.988,26.12,0.0,0.0,-53.17146721092156,-1.9732660109468814,178.71303553796128,Before Launch
90,2025-04-30 12:53:17,6.492,-0.41666668,-1.537,26.118,0.0,0.0,-53.17789762384398,-1.9241971370897304,178.7202594284818,Before Launch
91,2025-04-30 12:53:17,6.553,0.07874016,0.279,26.123,0.0,0.0,-53.191080177719975,-1.9200534938285567,178.729091909806,Before Launch
92,2025-04-30 12:53:17,6.613,-0.6561680000000001,-0.538,26.123,0.0,0.0,-53.162689844825934,-1.9715903671238304,178.7112845287911,Before Launch
93,2025-04-30 12:53:17,6.661,-0.76771656,-0.79,26.125,0.0,0.0,-53.166212885434824,-1.9942074318764462,178.70516970242943,Before Launch
94,2025-04-30 12:53:17,6.708,-1.02690292,-1.253,26.123,0.0,0.0,-53.17259924695084,-1.9981707714239367,178.6739106100017,Before Launch
95,2025-04-30 12:53:17,6.771,-0.6561680000000001,-0.264,26.123,0.0,0.0,-53.15086145884309,-2.015207617209869,178.6765533784284,Before Launch
96,2025-04-30 12:53:17,6.82,-0.66601052,-0.441,26.115,0.0,0.0,-53.15419060089783,-2.0152346452500414,178.65870704420016,Before Launch
