n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
75,2025-05-03 22:24:37,3.218,-0.83333336,-0.456,33.09,0.0,0.0,-82.9026705586579,-2.872422860468614,179.80483323431199,Before Launch
76,2025-05-03 22:24:37,3.262,-0.81036748,-0.889,33.097,0.0,0.0,-82.90323162386008,-2.7873039895341063,179.81477791711922,Before Launch
77,2025-05-03 22:24:37,3.307,0.15748032,0.789,33.09,0.0,0.0,-82.92501731547901,-2.743284239105485,179.82127485587745,Before Launch
78,2025-05-03 22:24:37,3.349,0.39698163999999997,1.011,33.087,0.0,0.0,-82.94481353361431,-2.6747165850434076,179.82831428288557,Before Launch
79,2025-05-03 22:24:37,3.391,-0.30839896,-0.656,33.102,0.0,0.0,-82.94450379463144,-2.6535543768396317,179.82273539025735,Before Launch
80,2025-05-03 22:24:37,3.434,-0.30839896,-0.564,33.102,0.0,0.0,-82.92472875266412,-2.629936438704069,179.84236227284535,Before Launch
81,2025-05-03 22:24:38,3.476,-0.58070868,-0.585,33.092,0.0,0.0,-82.91359575105378,-2.6359752224484394,179.837632853019,Before Launch
82,2025-05-03 22:24:38,3.519,0.52821524,0.576,33.092,0.0,0.0,-82.93289558412613,-2.658689024113965,179.82517126903033,Before Launch
83,2025-05-03 22:24:38,3.563,-0.19028872,-0.079,33.1,0.0,0.0,-82.92334607466384,-2.636850003039656,179.8334807716986,Before Launch
84,2025-05-03 22:24:38,3.605,0.15748032,0.122,33.092,0.0,0.0,-82.89693137313206,-2.5883792376321626,179.82708584593476,Before Launch
85,2025-05-03 22:24:38,3.648,-0.09186352,-0.231,33.09,0.0,0.0,-82.91047033828333,-2.717226644118162,179.8304515882284,Before Launch
86,2025-05-03 22:24:38,3.69,-1.43372708,-2.505,33.095,0.0,0.0,-82.93326867003445,-2.887611388458711,179.7954606276035,Before Launch
87,2025-05-03 22:24:38,3.732,0.27559056000000004,-0.236,33.092,0.0,0.0,-82.91315554359234,-2.8863926703492826,179.7969738291375,Before Launch
88,2025-05-03 22:24:38,3.775,-1.52887144,-1.597,33.105,0.0,0.0,-82.8926305573398,-2.7419005492570436,179.83037932958644,Before Launch
89,2025-05-03 22:24:38,3.817,-0.46259843999999994,-0.021,33.09,0.0,0.0,-82.8939221826426,-2.7155918489175006,179.8234674144802,Before Launch
90,2025-05-03 22:24:38,3.859,-0.69225724,-0.215,33.095,0.0,0.0,-82.89726273507588,-2.646017247012786,179.79922178182795,Before Launch
91,2025-05-03 22:24:38,3.902,-0.58070868,1.039,33.092,0.0,0.0,-82.91098002289455,-2.6301334911313017,179.80587671326202,Before Launch
92,2025-05-03 22:24:38,3.944,-0.46259843999999994,-0.233,33.09,0.0,0.0,-82.90619625154004,-2.581094694152596,179.82240548861128,Before Launch
93,2025-05-03 22:24:38,3.987,0.15748032,0.233,33.092,0.0,0.0,-82.91742027131623,-2.568896780786615,179.81329585249213,Before Launch
94,2025-05-03 22:24:38,4.029,-0.21325460000000002,0.926,33.1,0.0,0.0,-82.90827115593176,-2.6044613186847574,179.80892333540382,Before Launch
95,2025-05-03 22:24:38,4.071,-0.30839896,0.123,33.102,0.0,0.0,-82.92027472295538,-2.595681758021412,179.79700877345664,Before Launch
96,2025-05-03 22:24:38,4.114,-1.06299216,-1.486,33.095,0.0,0.0,-82.90970752614255,-2.652417603149414,179.79251237032776,Before Launch
97,2025-05-03 22:24:38,4.156,0.049212599999999995,-0.101,33.095,0.0,0.0,-82.92722403193207,-2.6759606216735983,179.79087906528738,Before Launch
98,2025-05-03 22:24:38,4.206,0.02624672,-1.263,33.102,0.0,0.0,-82.91805029647722,-2.6391482607508254,179.81182574059758,Before Launch
99,2025-05-03 22:24:38,4.25,-0.43963256,-0.796,33.097,0.0,0.0,-82.93094646190657,-2.6616333707801174,179.81912640698425,Before Launch
100,2025-05-03 22:24:38,4.294,0.52821524,1.265,33.092,0.0,0.0,-82.93824749536655,-2.6121440033311796,179.83073647939128,Before Launch
101,2025-05-03 22:24:38,4.336,-0.43963256,0.345,33.097,0.0,0.0,-82.93099543963108,-2.714686828126616,179.79928998083892,Before Launch
102,2025-05-03 22:24:38,4.379,0.41994752,0.245,33.095,0.0,0.0,-82.95836802511396,-2.7191985642653793,179.79942713704526,Before Launch
103,2025-05-03 22:24:38,4.421,0.64632548,0.233,33.09,0.0,0.0,-82.96030002338466,-2.7556705946180444,179.76631556806853,Before Launch
104,2025-05-03 22:24:38,4.463,0.049212599999999995,0.334,33.087,0.0,0.0,-82.97606387353638,-2.7900036818978786,179.78342883105225,Before Launch
105,2025-05-03 22:24:39,4.507,1.37467196,1.569,33.082,0.0,0.0,-82.95544979731774,-2.7948743244987266,179.78281076844252,Before Launch
106,2025-05-03 22:24:39,4.549,0.049212599999999995,0.587,33.095,0.0,0.0,-82.97332196933709,-2.791430110856452,179.77718693336175,Before Launch
107,2025-05-03 22:24:39,4.591,0.7874015999999999,0.242,33.095,0.0,0.0,-82.96923141998634,-2.7889918057045895,179.7896039285932,Before Launch
108,2025-05-03 22:24:39,4.634,0.89895016,1.017,33.092,0.0,0.0,-82.94338942486597,-2.778726024095862,179.76970992789785,Before Launch
109,2025-05-03 22:24:39,4.676,-1.2992126400000001,-1.36,33.1,0.0,0.0,-82.9102774379943,-2.7238817188838715,179.77132426203423,Before Launch
110,2025-05-03 22:24:39,4.718,-0.34448819999999997,-0.236,33.087,0.0,0.0,-82.89286226018802,-2.7344956497750563,179.76873640868828,Before Launch
111,2025-05-03 22:24:39,4.761,0.049212599999999995,1.385,33.097,0.0,0.0,-82.9024665846136,-2.804966632943085,179.7692805826619,Before Launch
112,2025-05-03 22:24:39,4.803,0.89895016,0.582,33.092,0.0,0.0,-82.89939956465149,-2.813099720946757,179.76893251434012,Before Launch
113,2025-05-03 22:24:39,4.845,-0.46259843999999994,0.997,33.09,0.0,0.0,-82.90699295812122,-2.8253949814954624,179.75895535023508,Before Launch
114,2025-05-03 22:24:39,4.888,-0.19028872,0.254,33.1,0.0,0.0,-82.901582063996,-2.8337680877783766,179.75398255192744,Before Launch
115,2025-05-03 22:24:39,4.93,0.1804462,0.815,33.1,0.0,0.0,-82.91812641048789,-2.8351187120603942,179.73078104013217,Before Launch
116,2025-05-03 22:24:39,4.972,-0.69225724,-0.104,33.095,0.0,0.0,-82.90195106478772,-2.7607124275672543,179.74810977158063,Before Launch
117,2025-05-03 22:24:39,5.015,0.7874015999999999,1.167,33.095,0.0,0.0,-82.93504039565016,-2.6508586816434176,179.76122189579579,Before Launch
118,2025-05-03 22:24:39,5.057,-0.09186352,-0.233,33.092,0.0,0.0,-82.92166359256964,-2.6038468889118214,179.77498201977198,Before Launch
119,2025-05-03 22:24:39,5.1,0.1804462,0.368,33.1,0.0,0.0,-82.92325026474076,-2.5536685805702706,179.76777102735,Before Launch
120,2025-05-03 22:24:39,5.142,-0.59383204,-0.267,33.085,0.0,0.0,-82.91306354992908,-2.5352427713662298,179.77332472730197,Before Launch
121,2025-05-03 22:24:39,5.192,-1.2992126400000001,-0.219,33.1,0.0,0.0,-82.92333128092315,-2.7247183036408247,179.72475885713789,Before Launch
122,2025-05-03 22:24:39,5.236,-0.81036748,-0.796,33.097,0.0,0.0,-82.93059448847497,-2.891984974086068,179.74194323392678,Before Launch
123,2025-05-03 22:24:39,5.28,1.04002628,0.944,33.097,0.0,0.0,-82.92401224936819,-2.9758471542442866,179.730632985376,Before Launch
124,2025-05-03 22:24:39,5.322,-1.51574808,-1.004,33.112,0.0,0.0,-82.91395404970002,-3.073527430702411,179.70746471327595,Before Launch
125,2025-05-03 22:24:39,5.365,-0.9317585599999999,-1.363,33.1,0.0,0.0,-82.93700300633313,-3.0624688412624157,179.71054789739102,Before Launch
126,2025-05-03 22:24:39,5.407,-0.81036748,-0.346,33.097,0.0,0.0,-82.89144280275286,-3.0455821893480617,179.7349725978091,Before Launch
127,2025-05-03 22:24:39,5.45,-0.19028872,-0.57,33.1,0.0,0.0,-82.84032454304779,-3.0602515031477306,179.71257723602466,Before Launch
128,2025-05-03 22:24:40,5.493,-0.58070868,-1.145,33.092,0.0,0.0,-82.8882278522536,-3.0005641460324184,179.71967851921488,Before Launch
129,2025-05-03 22:24:40,5.536,-0.81036748,-0.801,33.097,0.0,0.0,-82.90076105669779,-3.007855229538754,179.71348629269306,Before Launch
130,2025-05-03 22:24:40,5.578,-0.32152232000000003,-1.584,33.095,0.0,0.0,-82.91744281118653,-2.8589647554148625,179.73201345311404,Before Launch
131,2025-05-03 22:24:40,5.621,-0.07217847999999999,-0.113,33.092,0.0,0.0,-82.97604464878646,-2.2755283539094426,179.78864188673285,Before Launch
132,2025-05-03 22:24:40,5.663,-1.1811023999999999,-1.836,33.097,0.0,0.0,-82.99966415243665,-1.5709944971365575,179.8993613565596,Before Launch
133,2025-05-03 22:24:40,5.705,-0.21325460000000002,-1.038,33.092,0.0,0.0,-83.01296369438461,-1.43570678378828,179.90712548241922,Before Launch
134,2025-05-03 22:24:40,5.748,-1.55183732,-0.236,33.097,0.0,0.0,-83.00629714162461,-1.3727794796137398,179.9059729854848,Before Launch
135,2025-05-03 22:24:40,5.79,-0.58070868,-0.22,33.092,0.0,0.0,-83.00720150632783,-1.4075259890462606,179.91251628421213,Before Launch
136,2025-05-03 22:24:40,5.832,0.76771656,0.671,33.087,0.0,0.0,-82.968707260813,-1.7117086264107095,179.87144498288131,Before Launch
137,2025-05-03 22:24:40,5.875,0.1804462,-0.67,33.1,0.0,0.0,-82.97087729483576,-1.8999368990823595,179.8567504926576,Before Launch
138,2025-05-03 22:24:40,5.917,0.43307088,0.836,33.1,0.0,0.0,-82.97278274750718,-2.1889355185413404,179.7833697271213,Before Launch
139,2025-05-03 22:24:40,5.959,-1.0498688,-0.803,33.102,0.0,0.0,-82.99014940993516,-2.3087995697113106,179.79003128549306,Before Launch
140,2025-05-03 22:24:40,6.002,-1.06299216,-1.16,33.095,0.0,0.0,-82.98967570083867,-2.4801446199666466,179.77001201822492,Before Launch
141,2025-05-03 22:24:40,6.044,-0.43963256,0.236,33.097,0.0,0.0,-82.96649575823658,-2.48129557875442,179.78099759700464,Before Launch
142,2025-05-03 22:24:40,6.086,1.0170604,0.214,33.09,0.0,0.0,-82.98352687452982,-2.497573854603197,179.73564703210428,Before Launch
143,2025-05-03 22:24:40,6.129,1.75853024,1.726,33.09,0.0,0.0,-82.95395408928172,-2.5079286318363057,179.74939432557082,Before Launch
144,2025-05-03 22:24:40,6.171,0.32152232000000003,0.132,33.105,0.0,0.0,-82.93871624214196,-2.5250405707495833,179.7514928916943,Before Launch
145,2025-05-03 22:24:40,6.213,0.27559056000000004,0.812,33.105,0.0,0.0,-82.95114349105557,-2.5402905320920857,179.7507538801648,Before Launch
146,2025-05-03 22:24:40,6.256,0.92191604,2.088,33.1,0.0,0.0,-82.95706093338241,-2.605652171738877,179.7341138710897,Before Launch
147,2025-05-03 22:24:40,6.298,-0.21325460000000002,0.562,33.092,0.0,0.0,-82.95650168373821,-2.6106371268783746,179.72096526401734,Before Launch
148,2025-05-03 22:24:40,6.348,0.29855644,-0.694,33.097,0.0,0.0,-82.954718013373,-2.6151412905142046,179.7318915243934,Before Launch
149,2025-05-03 22:24:40,6.392,1.15813652,2.499,33.107,0.0,0.0,-82.94714163009807,-2.6199601755813444,179.7294066613509,Before Launch
150,2025-05-03 22:24:40,6.435,1.04002628,1.843,33.097,0.0,0.0,-82.9530228703906,-2.6112015368265107,179.73436965964862,Before Launch
151,2025-05-03 22:24:41,6.478,0.76771656,1.473,33.087,0.0,0.0,-82.93005190904239,-2.599985393168049,179.72232744547816,Before Launch
152,2025-05-03 22:24:41,6.52,-0.19028872,0.0,33.095,0.0,0.0,-82.91858849991975,-2.5903763283384116,179.73301652441356,Before Launch
153,2025-05-03 22:24:41,6.562,0.39698163999999997,0.915,33.087,0.0,0.0,-82.89078693596264,-2.7024218293445217,179.70036615863714,Before Launch
154,2025-05-03 22:24:41,6.605,0.049212599999999995,0.804,33.095,0.0,0.0,-82.89223828365047,-2.753634233399283,179.69310368974496,Before Launch
155,2025-05-03 22:24:41,6.647,0.15748032,0.448,33.092,0.0,0.0,-82.92217428397508,-2.8776362038351246,179.71331424022463,Before Launch
156,2025-05-03 22:24:41,6.689,0.15748032,0.215,33.092,0.0,0.0,-82.90931430851452,-2.915839400732548,179.7326840514835,Before Launch
157,2025-05-03 22:24:41,6.732,-0.81036748,0.347,33.097,0.0,0.0,-82.88734652938314,-2.906223564307669,179.71965992008933,Before Launch
158,2025-05-03 22:24:41,6.774,0.15748032,0.347,33.092,0.0,0.0,-82.90566765041962,-2.8663100488825615,179.72885205076398,Before Launch
159,2025-05-03 22:24:41,6.816,-0.07217847999999999,1.385,33.095,0.0,0.0,-82.90693648364298,-2.7911319727636434,179.7271598608814,Before Launch
160,2025-05-03 22:24:41,6.859,-0.049212599999999995,0.497,33.105,0.0,0.0,-82.91068686923724,-2.7579940428383534,179.72533410028396,Before Launch
161,2025-05-03 22:24:41,6.901,-1.42060372,-2.047,33.102,0.0,0.0,-82.91935995492699,-2.709910825091818,179.73112667312412,Before Launch
162,2025-05-03 22:24:41,6.943,0.049212599999999995,-0.123,33.095,0.0,0.0,-82.93286824927767,-2.727803205085476,179.73285150449294,Before Launch
163,2025-05-03 22:24:41,6.986,-0.16732284,-0.562,33.107,0.0,0.0,-82.9606686278588,-2.9093722772078636,179.71394545384393,Before Launch
164,2025-05-03 22:24:41,7.028,0.1804462,1.151,33.1,0.0,0.0,-82.95315104113358,-2.9678082449554375,179.69667412133808,Before Launch
165,2025-05-03 22:24:41,7.071,-0.9317585599999999,0.123,33.1,0.0,0.0,-82.937401830451,-2.992407872968627,179.6642657891716,Before Launch
166,2025-05-03 22:24:41,7.113,-0.43963256,0.0,33.097,0.0,0.0,-82.92971280486202,-2.915157342485829,179.69759490386292,Before Launch
167,2025-05-03 22:24:41,7.155,0.41994752,-0.559,33.095,0.0,0.0,-82.92009172914565,-2.8494421950485087,179.68989792608045,Before Launch
168,2025-05-03 22:24:41,7.198,-0.90879268,-2.495,33.107,0.0,0.0,-82.89335927031512,-2.7903614522332045,179.71042413536154,Before Launch
169,2025-05-03 22:24:41,7.24,-0.56102364,-0.826,33.1,0.0,0.0,-82.8793676505272,-2.691282849951485,179.70398888644547,Before Launch
170,2025-05-03 22:24:41,7.282,-1.32217852,-1.495,33.102,0.0,0.0,-82.87347363184105,-2.6328705687070144,179.71257716633656,Before Launch
171,2025-05-03 22:24:41,7.33,0.049212599999999995,-0.813,33.095,0.0,0.0,-82.8889432389459,-2.639329512010434,179.71451493287336,Before Launch
172,2025-05-03 22:24:41,7.377,0.76771656,0.909,33.087,0.0,0.0,-82.9154181708456,-2.6587840661886832,179.74231745843053,Before Launch
173,2025-05-03 22:24:41,7.419,-1.1811023999999999,-1.382,33.097,0.0,0.0,-82.90100120819503,-2.664981551053124,179.71587638574434,Before Launch
174,2025-05-03 22:24:41,7.461,0.41994752,-0.691,33.095,0.0,0.0,-82.92083678523218,-2.7041147590045185,179.70785719885976,Before Launch
175,2025-05-03 22:24:42,7.504,-1.32217852,-2.21,33.092,0.0,0.0,-82.93880835150335,-2.664415350660411,179.7134783885609,Before Launch
176,2025-05-03 22:24:42,7.546,-0.07217847999999999,-0.786,33.097,0.0,0.0,-82.9214410783512,-2.624336026942878,179.71681150697538,Before Launch
177,2025-05-03 22:24:42,7.588,0.63320212,0.771,33.09,0.0,0.0,-82.91748488391136,-2.586421359239552,179.7180113204188,Before Launch
178,2025-05-03 22:24:42,7.631,-2.04068248,-2.28,33.1,0.0,0.0,-82.91663693670483,-2.5903179409109582,179.70338313485638,Before Launch
179,2025-05-03 22:24:42,7.673,0.29855644,0.233,33.097,0.0,0.0,-82.92741261006006,-2.5985553437247195,179.6922838182356,Before Launch
180,2025-05-03 22:24:42,7.715,-0.21325460000000002,-0.347,33.092,0.0,0.0,-82.91429328681743,-2.5758054206172725,179.69249548124012,Before Launch
181,2025-05-03 22:24:42,7.758,-0.58070868,-0.691,33.092,0.0,0.0,-82.89073724638838,-2.5992533366030046,179.69692534607384,Before Launch
182,2025-05-03 22:24:42,7.8,0.7874015999999999,1.496,33.095,0.0,0.0,-82.93497936554343,-2.632567827546419,179.70428941156845,Before Launch
183,2025-05-03 22:24:42,7.842,-0.81036748,-0.906,33.097,0.0,0.0,-82.95141569166584,-2.6306275521508384,179.70424382810074,Before Launch
184,2025-05-03 22:24:42,7.885,-0.67913388,-0.568,33.095,0.0,0.0,-82.96110222136025,-2.55914302728604,179.7190508917381,Before Launch
185,2025-05-03 22:24:42,7.927,0.89895016,0.888,33.092,0.0,0.0,-82.97225732022055,-2.550582386942952,179.71231123237948,Before Launch
186,2025-05-03 22:24:42,7.97,1.4107612,2.649,33.097,0.0,0.0,-82.93475915986424,-2.541860593798348,179.71537789911153,Before Launch
187,2025-05-03 22:24:42,8.012,-0.43963256,-0.457,33.097,0.0,0.0,-82.93439488294878,-2.567747986054147,179.69002445242668,Before Launch
188,2025-05-03 22:24:42,8.054,-0.56102364,-0.369,33.1,0.0,0.0,-82.93329135631147,-2.6923172581863484,179.69502876255865,Before Launch
