n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-04 12:04:22,0.004,5.7480316799999995,,21.296,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-04 12:04:23,0.047,6.23031516,,21.294,-1,-1,0.0,0.0,0.0,During Launch
2,2025-05-04 12:04:23,0.089,7.18175876,,21.273,-1,-1,0.0,0.0,0.0,During Launch
3,2025-05-04 12:04:23,0.132,5.6266406,,21.298,-1,-1,0.0,0.0,0.0,During Launch
4,2025-05-04 12:04:23,0.174,6.72244116,,21.291,-86.614297,34.763752,0.0,0.0,0.0,During Launch
5,2025-05-04 12:04:23,0.217,7.09317608,,21.291,-86.614297,34.763752,0.0,0.0,0.0,During Launch
6,2025-05-04 12:04:23,0.259,5.7480316799999995,,21.296,-86.614297,34.763752,0.0,0.0,0.0,During Launch
7,2025-05-04 12:04:23,0.302,7.70669316,,21.286,-86.614297,34.763752,0.0,0.0,0.0,During Launch
8,2025-05-04 12:04:23,0.345,6.3484254,,21.291,-86.614297,34.763752,0.0,0.0,0.0,During Launch
9,2025-05-04 12:04:23,0.387,7.2342522,,21.296,-86.614297,34.763752,0.0,0.0,0.0,During Launch
10,2025-05-04 12:04:23,0.43,5.856299399999999,,21.294,-86.614297,34.763752,0.0,0.0,0.0,During Launch
11,2025-05-04 12:04:23,0.472,6.8405514,,21.288,-86.614297,34.763752,0.0,0.0,0.0,During Launch
12,2025-05-04 12:04:23,0.515,6.48950152,,21.296,-86.614297,34.763752,0.0,0.0,0.0,During Launch
13,2025-05-04 12:04:23,0.557,6.620735119999999,,21.288,-86.614297,34.763752,0.0,0.0,0.0,During Launch
14,2025-05-04 12:04:23,0.6,6.7421262,,21.298,-86.614297,34.763752,0.0,0.0,0.0,During Launch
15,2025-05-04 12:04:23,0.642,5.01312352,,21.304,-86.614297,34.763752,0.0,0.0,0.0,During Launch
16,2025-05-04 12:04:23,0.685,5.6266406,,21.296,-86.614297,34.763752,0.0,0.0,0.0,During Launch
17,2025-05-04 12:04:23,0.727,5.38385844,,21.304,-86.614297,34.763752,0.0,0.0,0.0,During Launch
18,2025-05-04 12:04:23,0.77,5.7578742,,21.304,-86.614297,34.763752,0.0,0.0,0.0,During Launch
19,2025-05-04 12:04:23,0.812,6.1187666,,21.296,-86.614297,34.763752,0.0,0.0,0.0,During Launch
20,2025-05-04 12:04:23,0.854,5.7480316799999995,,21.296,-86.614297,34.763752,0.0,0.0,0.0,During Launch
21,2025-05-04 12:04:23,0.897,5.7480316799999995,,21.296,-86.614297,34.763752,0.0,0.0,0.0,During Launch
22,2025-05-04 12:04:23,0.939,3.6482940800000003,,21.301,-86.614297,34.763752,0.0,0.0,0.0,During Launch
23,2025-05-04 12:04:23,0.981,2.16207356,,21.301,-86.614297,34.763752,0.0,0.0,0.0,During Launch
24,2025-05-04 12:04:24,1.024,3.40551192,,21.306,-86.614297,34.763752,73.22231514037458,-53.74706810177337,41.29180960073249,During Launch
25,2025-05-04 12:04:24,1.07,3.62860904,-1.988,21.294,-86.614297,34.763752,59.42203405878485,-50.59301518649483,44.73367026072322,During Launch
26,2025-05-04 12:04:24,1.114,2.0308399599999998,-3.936,21.296,-86.614297,34.763752,57.924172123183844,-50.72429327698943,45.443774326627874,During Launch
27,2025-05-04 12:04:24,1.156,2.14238852,-4.723,21.294,-86.614297,34.763752,2.037080395161503,-2.4118134408657923,-52.14394885359515,During Launch
28,2025-05-04 12:04:24,1.199,5.2165356,-0.384,21.229,-86.614297,34.763752,-11.864835359981939,8.50111484262294,-78.91406759865689,During Launch
29,2025-05-04 12:04:24,1.241,2.68372712,-3.785,21.259,-86.61429466666667,34.763751166666665,-25.430289469993724,17.295940542040803,-110.74816118511457,During Launch
30,2025-05-04 12:04:24,1.283,0.9251968799999999,-5.786,21.304,-86.61429466666667,34.763751166666665,-28.703832731691126,18.24259090716882,-120.34820530167323,During Launch
31,2025-05-04 12:04:24,1.326,3.0938321199999996,-2.488,21.304,-86.61429466666667,34.763751166666665,-32.905810175397775,19.165682889065245,-132.88622558641154,During Launch
32,2025-05-04 12:04:24,1.368,1.2959318,-6.014,21.304,-86.61429466666667,34.763751166666665,-32.82932994966866,18.826113042787437,-136.81890210122307,During Launch
33,2025-05-04 12:04:24,1.411,1.39763784,-4.644,21.294,-86.61429466666667,34.763751166666665,-26.18837019373196,16.690866949745836,-138.49183830388606,During Launch
34,2025-05-04 12:04:24,1.453,1.1679790399999999,-5.691,21.298,-86.61429466666667,34.763751166666665,-21.85975872598748,14.549345248455245,-138.8231913663272,During Launch
35,2025-05-04 12:04:24,1.498,1.8897638399999999,-3.714,21.291,-86.61429466666667,34.763751166666665,-14.99309460613814,12.488714292927796,-135.51349812552243,During Launch
36,2025-05-04 12:04:24,1.54,1.70931764,-4.805,21.263,-86.61429466666667,34.763751166666665,-12.526082555794694,11.835723287213792,-133.6006835554077,During Launch
37,2025-05-04 12:04:24,1.583,0.32152232000000003,-5.775,21.308,-86.61429466666667,34.763751166666665,-8.089271559483352,11.067101452680511,-127.04792951720226,During Launch
38,2025-05-04 12:04:24,1.626,1.04658796,-5.214,21.301,-86.61429466666667,34.763751166666665,-6.466557691698151,10.468482614982234,-123.80258267184064,During Launch
39,2025-05-04 12:04:24,1.668,1.1679790399999999,-5.219,21.298,-86.61429466666667,34.763751166666665,-4.285438372845982,9.439173712454084,-120.0595293809575,During Launch
40,2025-05-04 12:04:24,1.711,3.3464568,-1.559,21.301,-86.61429466666667,34.763751166666665,-3.329972982095146,8.707619974009843,-120.3643000098821,During Launch
