n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 22:50:54,0.198,-0.84973756,,25.896,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-03 22:50:54,1.593,-0.3608924,,25.94,-1,-1,34.84429939031806,-37.81362675856121,37.709563152090965,Before Launch
2,2025-05-03 22:50:54,1.652,-0.11154856,,25.936,-1,-1,40.81269986813436,-42.038137392549004,41.94421628288147,Before Launch
3,2025-05-03 22:50:54,1.705,-0.5085302,,25.938,-1,-1,3.8616285355014437,-20.67163101458931,113.34502407921397,Before Launch
4,2025-05-03 22:50:54,1.756,-1.3287402000000001,,25.938,-1,-1,-5.584755254996104,-14.96010833199622,132.7686908552193,Before Launch
5,2025-05-03 22:50:54,1.81,-0.22309712,,25.94,-1,-1,-16.16593743876681,-8.273708230618396,155.34888338874964,Before Launch
6,2025-05-03 22:50:54,1.859,-1.09580056,,25.943,-1,-1,-21.08632132596353,-5.044356559480526,166.10384374479105,Before Launch
7,2025-05-03 22:50:55,1.924,-0.3608924,,25.933,-1,-1,-22.538417252106868,-4.123276178376853,169.2732388455482,Before Launch
8,2025-05-03 22:50:55,1.985,0.78412076,,25.893,-1,-1,-24.240957682673702,-3.089299171956997,172.9398156190277,Before Launch
9,2025-05-03 22:50:55,2.126,0.62664044,,25.876,-1,-1,-24.975120733156988,-2.5703217140329766,174.8237268731683,Before Launch
10,2025-05-03 22:50:55,2.183,-1.21719164,,25.936,-1,-1,-25.200553251159064,-2.4301113377828285,175.24079863816766,Before Launch
11,2025-05-03 22:50:55,2.24,0.00984252,,25.933,-1,-1,-25.536772145264283,-2.239487128094143,175.65537335298157,Before Launch
12,2025-05-03 22:50:55,2.29,-2.2047244800000003,,25.873,-1,-1,-25.57587577839073,-2.223544422863702,175.75499192236052,Before Launch
13,2025-05-03 22:50:55,2.36,-0.5905511999999999,,25.938,-1,-1,-25.651489632605266,-2.2189130236008534,175.87781777335627,Before Launch
14,2025-05-03 22:50:55,2.404,1.84383208,,25.871,-1,-1,-25.67367085884452,-2.1676096488530945,175.93273392556523,Before Launch
15,2025-05-03 22:50:55,2.447,-1.3287402000000001,,25.938,-1,-1,-25.637984958916,-2.1838682065684694,175.9286389123602,Before Launch
16,2025-05-03 22:50:55,2.49,-0.47900264,,25.936,-1,-1,-25.621710471925063,-2.172285878211522,175.95623336934335,Before Launch
17,2025-05-03 22:50:55,2.533,-1.44685044,,25.94,-1,-1,-25.6192145118968,-2.188329544299971,175.9625359655957,Before Launch
18,2025-05-03 22:50:55,2.577,-0.3608924,,25.933,-1,-1,-25.568809287443585,-2.1544941804760103,176.00276268150728,Before Launch
19,2025-05-03 22:50:55,2.62,1.0498688,,25.903,-1,-1,-25.571522088630566,-2.1407872495948213,176.0218382233979,Before Launch
20,2025-05-03 22:50:55,2.664,-1.09580056,,25.933,-1,-1,-25.57411615655943,-2.1212156677532596,176.04672536812276,Before Launch
21,2025-05-03 22:50:55,2.707,0.80052496,,25.93,-1,-1,-25.57959992540139,-2.106648760893052,176.0389213809394,Before Launch
22,2025-05-03 22:50:55,2.751,-0.37729660000000004,,25.926,-1,-1,-25.56634314060537,-2.1415116594677626,176.0380623012188,Before Launch
23,2025-05-03 22:50:55,2.793,0.86614176,,25.93,-1,-1,-25.55618413240209,-2.1142641154184516,176.04170509519082,Before Launch
24,2025-05-03 22:50:55,2.837,0.9842519999999999,,25.926,-1,-1,-25.528787286297312,-2.102927018505642,176.01560436183695,Before Launch
25,2025-05-03 22:50:55,2.879,-1.4665354800000001,-0.23,25.933,-1,-1,-25.53975927016624,-2.1340738349038397,175.99854944535087,Before Launch
26,2025-05-03 22:50:56,2.923,-0.62664044,-0.2,25.923,-1,-1,-25.508245902525527,-2.1345825447111286,175.97108839367448,Before Launch
