n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-04 01:40:45,0.161,-0.17716536,,27.407,-1,-1,30.610524156477812,-30.847315252222597,31.41561916008751,Before Launch
1,2025-05-04 01:40:45,1.46,0.42322836,,27.405,-1,-1,39.89639414382972,-40.22293035525928,40.43916648737396,Before Launch
2,2025-05-04 01:40:45,1.517,-0.07874016,,27.405,-1,-1,20.07275096357775,-42.93038713546447,65.98586517318418,Before Launch
3,2025-05-04 01:40:46,1.583,0.74146984,,27.415,-1,-1,-4.374968649764256,-44.102440909234936,93.74043960535245,Before Launch
4,2025-05-04 01:40:46,1.665,0.27230972000000003,,27.402,-1,-1,-15.897499975057375,-44.74569601116706,106.4219542665681,Before Launch
5,2025-05-04 01:40:46,1.84,0.4429134,,27.422,-1,-1,-23.022382633636266,-45.43894502217086,113.72802328660575,Before Launch
6,2025-05-04 01:40:46,1.934,-0.6889763999999999,,27.415,-1,-1,-26.739296820740375,-46.039781961369236,116.60298797920345,Before Launch
7,2025-05-04 01:40:46,2.032,-1.25656172,,27.42,-1,-1,-27.933140720531224,-46.210120969313785,117.5987593121995,Before Launch
8,2025-05-04 01:40:46,2.124,-0.02624672,,27.425,-1,-1,-27.862092606248012,-46.17807682232035,117.6579330826668,Before Launch
9,2025-05-04 01:40:46,2.171,0.32152232000000003,,27.42,-1,-1,-27.403314085000936,-46.068974315473945,117.52523941758834,Before Launch
10,2025-05-04 01:40:46,2.214,-0.90879268,,27.427,0.0,0.0,-27.089337304773892,-45.991460635858054,117.3629728155199,Before Launch
11,2025-05-04 01:40:46,2.27,-0.41666668,,27.42,0.0,0.0,-27.008617533766245,-45.94124428240985,117.2879500072929,Before Launch
12,2025-05-04 01:40:46,2.314,0.9317585599999999,,27.415,0.0,0.0,-27.05881078574903,-45.773272364560896,117.23853767566438,Before Launch
13,2025-05-04 01:40:46,2.357,-2.12926516,,27.425,0.0,0.0,-27.138944110514608,-45.74969943752625,117.22777056071601,Before Launch
14,2025-05-04 01:40:46,2.401,-0.16732284,,27.422,0.0,0.0,-27.351212083178247,-45.59563616003368,117.18451737181401,Before Launch
15,2025-05-04 01:40:46,2.447,-1.1384514799999998,,27.427,0.0,0.0,-27.3503903300997,-45.54481988275211,117.09741451968551,Before Launch
16,2025-05-04 01:40:46,2.492,-0.14763779999999999,,27.43,0.0,0.0,-27.49734711861734,-45.303286525554356,116.88937037716532,Before Launch
17,2025-05-04 01:40:46,2.536,0.96456696,,27.43,0.0,0.0,-27.51200712248516,-45.08171142770494,116.67954453447827,Before Launch
18,2025-05-04 01:40:47,2.592,0.98097116,,27.415,0.0,0.0,-27.120444131358695,-45.025641028004856,116.23349391702176,Before Launch
19,2025-05-04 01:40:47,2.641,-0.76771656,,27.427,0.0,0.0,-26.8010134641494,-45.1584732678236,116.06177425231438,Before Launch
20,2025-05-04 01:40:47,2.69,-0.049212599999999995,,27.425,0.0,0.0,-26.664338703456803,-45.03425525716627,115.98633565108787,Before Launch
21,2025-05-04 01:40:47,2.747,-0.39698163999999997,,27.427,0.0,0.0,-26.45147204081534,-44.818093554552995,115.86015341580885,Before Launch
22,2025-05-04 01:40:47,2.794,0.10498688,,27.417,0.0,0.0,-26.277416266801566,-44.61003263311028,115.82649678089578,Before Launch
23,2025-05-04 01:40:47,2.845,-1.0170604,,27.43,0.0,0.0,-26.148580111353933,-44.20485099559545,115.74450208900207,Before Launch
24,2025-05-04 01:40:47,2.903,-1.1187664400000001,,27.42,0.0,0.0,-25.964029524411206,-44.01613566374316,115.58571297642439,Before Launch
25,2025-05-04 01:40:47,2.96,-0.76771656,-0.211,27.427,0.0,0.0,-25.59636708348509,-43.93084365822802,115.29870743170967,Before Launch
26,2025-05-04 01:40:47,3.011,-2.2473754,-1.722,27.427,0.0,0.0,-24.687563011670367,-44.04543300419558,114.79979618387202,Before Launch
27,2025-05-04 01:40:47,3.059,0.39041995999999995,0.304,27.395,0.0,0.0,-23.51170948076478,-43.683205002747826,114.61615399777462,Before Launch
28,2025-05-04 01:40:47,3.118,-0.2788714,-0.665,27.425,0.0,0.0,-23.0767785727802,-43.54196014768053,114.68871719024956,Before Launch
29,2025-05-04 01:40:47,3.177,0.47244095999999997,0.132,27.432,0.0,0.0,-22.661703912328118,-43.61536415704081,114.99713443751895,Before Launch
30,2025-05-04 01:40:47,3.229,-0.51837272,-0.692,27.38,0.0,0.0,-22.71178725125321,-44.08259843607678,115.64239163070816,Before Launch
31,2025-05-04 01:40:47,3.285,0.574147,0.935,27.422,0.0,0.0,-23.40687673378076,-45.04528319929908,116.43482469889545,Before Launch
32,2025-05-04 01:40:47,3.332,-1.8766404799999998,-0.477,27.415,0.0,0.0,-24.738945001187997,-45.81035800085563,117.08386604867485,Before Launch
33,2025-05-04 01:40:47,3.392,1.01049872,0.818,27.427,0.0,0.0,-25.381216511799725,-46.19068909759109,117.0994554384642,Before Launch
34,2025-05-04 01:40:47,3.448,-1.1187664400000001,-1.128,27.415,0.0,0.0,-26.193051282384495,-47.173862356460525,116.62432767865093,Before Launch
35,2025-05-04 01:40:47,3.498,-1.7486877200000002,-0.654,27.435,0.0,0.0,-26.650916313761737,-47.668623704170834,116.21187046231591,Before Launch
36,2025-05-04 01:40:48,3.546,-0.14763779999999999,0.211,27.435,0.0,0.0,-26.880638396139858,-47.71365504505151,115.88386779188997,Before Launch
37,2025-05-04 01:40:48,3.602,-1.99803156,-2.275,27.43,0.0,0.0,-26.87225089882387,-47.70534107667352,115.66001173219236,Before Launch
38,2025-05-04 01:40:48,3.66,-0.51837272,1.236,27.43,0.0,0.0,-26.599172128653322,-47.71541169882408,115.47697601802876,Before Launch
39,2025-05-04 01:40:48,3.707,-0.39698163999999997,-0.176,27.427,0.0,0.0,-26.016862315902344,-47.171362408395034,115.46753851779015,Before Launch
40,2025-05-04 01:40:48,3.757,0.46259843999999994,1.222,27.417,0.0,0.0,-25.32705807790345,-46.627257868963675,115.58062112586977,Before Launch
41,2025-05-04 01:40:48,3.812,0.34120735999999996,0.37,27.435,0.0,0.0,-24.78106060173579,-46.01655802789263,116.08367681213716,Before Launch
42,2025-05-04 01:40:48,3.873,-0.53805776,-1.124,27.427,0.0,0.0,-24.71986263833657,-45.724142565317756,116.14296882516079,Before Launch
43,2025-05-04 01:40:48,3.923,-1.0170604,-1.501,27.432,0.0,0.0,-24.391543410551247,-44.93519115042245,115.49380163310843,Before Launch
44,2025-05-04 01:40:48,3.974,-1.00721788,-0.18,27.432,0.0,0.0,-24.233681805925627,-43.81347688318286,114.32847705862687,Before Launch
45,2025-05-04 01:40:48,4.028,-0.86614176,-0.611,27.432,0.0,0.0,-24.099759834851213,-43.31901911122414,113.24659710330907,Before Launch
46,2025-05-04 01:40:48,4.087,-0.8858268,-0.365,27.43,0.0,0.0,-23.892732636896916,-43.24026396668612,112.9182245210841,Before Launch
47,2025-05-04 01:40:48,4.133,-0.26574804,-0.277,27.432,0.0,0.0,-24.17105295499525,-43.12337420047128,113.21403607575392,Before Launch
48,2025-05-04 01:40:48,4.18,-1.23687668,-0.165,27.43,0.0,0.0,-24.72548634151733,-43.16340686983375,114.0771122164029,Before Launch
49,2025-05-04 01:40:48,4.235,0.03937008,0.869,27.402,0.0,0.0,-24.78793396437713,-43.36353417331307,114.54951520647765,Before Launch
50,2025-05-04 01:40:48,4.281,-0.00656168,0.576,27.435,0.0,0.0,-25.099978938514518,-43.68580802278564,115.70970128644613,Before Launch
51,2025-05-04 01:40:48,4.331,-1.35826776,0.674,27.427,0.0,0.0,-25.322503545252324,-43.20599481374512,115.89650183623034,Before Launch
52,2025-05-04 01:40:48,4.391,-0.63648296,-0.771,27.417,0.0,0.0,-25.410089107597475,-42.596128903063345,115.75350328332202,Before Launch
53,2025-05-04 01:40:48,4.447,-0.26574804,0.01,27.432,0.0,0.0,-25.096105717588863,-42.902658895516254,115.36255888854552,Before Launch
54,2025-05-04 01:40:48,4.496,0.36417324,-0.082,27.435,0.0,0.0,-24.36132010700311,-42.93875395652295,115.2053969378486,Before Launch
55,2025-05-04 01:40:49,4.545,-0.12795276,0.297,27.432,0.0,0.0,-24.223561076687403,-43.03866799325724,115.35719403035466,Before Launch
56,2025-05-04 01:40:49,4.602,-0.7480315200000001,-1.004,27.422,0.0,0.0,-23.875243428420983,-43.01701170839578,115.55545212004847,Before Launch
57,2025-05-04 01:40:49,4.66,-0.49540683999999996,1.04,27.437,0.0,0.0,-22.79550790288139,-42.5697167862455,115.14471461952895,Before Launch
58,2025-05-04 01:40:49,4.715,0.24278216,-0.58,27.437,0.0,0.0,-22.293064378363837,-42.1264285655541,114.78821290552128,Before Launch
59,2025-05-04 01:40:49,4.763,1.9028872,2.298,27.442,0.0,0.0,-21.34515358956223,-41.2782491997438,114.03342534031961,Before Launch
60,2025-05-04 01:40:49,4.81,0.36417324,1.61,27.435,0.0,0.0,-20.554106519991077,-40.81151796219565,113.28340048328401,Before Launch
61,2025-05-04 01:40:49,4.867,-0.36745408,-0.166,27.442,0.0,0.0,-20.304980743864373,-40.82404304129575,113.05349863469893,Before Launch
62,2025-05-04 01:40:49,4.915,-0.02624672,1.502,27.427,0.0,0.0,-20.157645699425768,-40.943873231233404,112.9435325137489,Before Launch
63,2025-05-04 01:40:49,4.973,-0.10498688,0.315,27.445,0.0,0.0,-20.69747293739518,-41.036829013795575,112.73379378375314,Before Launch
64,2025-05-04 01:40:49,5.029,0.00328084,0.303,27.442,0.0,0.0,-20.723999173137585,-41.78178033220181,112.24805869473616,Before Launch
65,2025-05-04 01:40:49,5.076,-0.12795276,-0.448,27.437,0.0,0.0,-20.361138256430507,-42.30068308840142,112.10748225560899,Before Launch
66,2025-05-04 01:40:49,5.131,-0.24606299999999998,-0.445,27.44,0.0,0.0,-19.498363094290536,-43.42385221221841,111.85306495754972,Before Launch
67,2025-05-04 01:40:49,5.18,0.61351708,0.881,27.437,0.0,0.0,-19.613870827280603,-43.48225372321075,111.56864402998085,Before Launch
68,2025-05-04 01:40:49,5.225,0.574147,1.222,27.447,0.0,0.0,-20.370082511659945,-42.90093997416171,111.63073132848126,Before Launch
69,2025-05-04 01:40:49,5.282,-1.7060368000000001,-0.534,27.445,0.0,0.0,-20.227473247204028,-42.907762212937975,111.06545537282084,Before Launch
70,2025-05-04 01:40:49,5.331,-0.36745408,0.383,27.442,0.0,0.0,-19.624410396876645,-43.07456434584803,110.15036237289799,Before Launch
71,2025-05-04 01:40:49,5.378,-1.476378,-0.457,27.43,0.0,0.0,-18.960927919430627,-43.29574265544309,109.62972877443937,Before Launch
72,2025-05-04 01:40:49,5.439,0.02296588,0.221,27.442,0.0,0.0,-18.41654845790429,-43.57345909344698,109.61070841423602,Before Launch
73,2025-05-04 01:40:49,5.494,0.46259843999999994,1.293,27.412,0.0,0.0,-18.71035297631896,-43.79027941124288,109.95291803351104,Before Launch
74,2025-05-04 01:40:49,5.545,0.14435695999999998,0.08,27.447,0.0,0.0,-19.96495372428098,-44.2044953375451,110.81424705267118,Before Launch
75,2025-05-04 01:40:50,5.592,1.1515748399999999,0.883,27.447,0.0,0.0,-20.676768245834662,-44.40808571877705,111.61343429655797,Before Launch
76,2025-05-04 01:40:50,5.648,-0.84645672,0.389,27.447,0.0,0.0,-21.114646181072498,-44.61122995912734,112.08972445352514,Before Launch
77,2025-05-04 01:40:50,5.703,-0.10498688,0.405,27.445,0.0,0.0,-21.30867207527248,-44.66905823372152,112.32278244179008,Before Launch
78,2025-05-04 01:40:50,5.75,1.20406828,1.128,27.425,0.0,0.0,-21.667959369145677,-44.88097710539376,112.72302173502045,Before Launch
79,2025-05-04 01:40:50,5.797,0.36417324,0.0,27.445,0.0,0.0,-21.725380415747733,-44.84421093464984,112.94405905279406,Before Launch
80,2025-05-04 01:40:50,5.845,-0.12795276,0.0,27.442,0.0,0.0,-21.754581875230674,-44.45352301293756,113.37312971153669,Before Launch
81,2025-05-04 01:40:50,5.892,0.14435695999999998,0.692,27.447,0.0,0.0,-21.743120907373616,-44.24614946112213,113.419201145313,Before Launch
82,2025-05-04 01:40:50,5.947,-1.45669296,-0.747,27.447,0.0,0.0,-21.82798847349271,-43.57431244834639,113.44672421798396,Before Launch
83,2025-05-04 01:40:50,5.998,0.02296588,-0.171,27.45,0.0,0.0,-21.657478372477787,-42.933588729873286,113.50101779436481,Before Launch
84,2025-05-04 01:40:50,6.047,0.83333336,-0.833,27.455,0.0,0.0,-21.46002217770199,-42.16397349016453,113.52865163366572,Before Launch
85,2025-05-04 01:40:50,6.102,-1.45669296,-1.409,27.45,0.0,0.0,-21.390072592727165,-41.86995996519912,113.53734764653335,Before Launch
86,2025-05-04 01:40:50,6.151,-1.69619428,-1.035,27.455,0.0,0.0,-20.958768171889908,-41.21433899324748,113.77812543777935,Before Launch
87,2025-05-04 01:40:50,6.199,-1.5748031999999998,-1.206,27.425,0.0,0.0,-20.455647148731124,-40.413727191338495,113.9978729566006,Before Launch
88,2025-05-04 01:40:50,6.253,-1.32545936,-0.953,27.45,0.0,0.0,-20.24744760542658,-40.07127507463955,114.15892624912502,Before Launch
89,2025-05-04 01:40:50,6.302,-0.59711288,-0.472,27.447,0.0,0.0,-20.019990031866815,-39.76815566549326,114.32295157707979,Before Launch
90,2025-05-04 01:40:50,6.355,-0.71522312,-0.459,27.45,0.0,0.0,-20.63847296357811,-39.82490503243374,115.20249253864758,Before Launch
