n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-03-22 10:57:09,0.004,1.71587932,,32.96,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-03-22 10:57:09,0.046,1.0334646,,32.958,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-03-22 10:57:09,0.089,1.6043307599999999,,32.962,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-03-22 10:57:09,0.132,2.8051182,,32.962,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-03-22 10:57:09,0.174,0.8038058,,32.962,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-03-22 10:57:09,0.217,5.4297902,,32.915,-1,-1,0.0,0.0,0.0,Before Launch
6,2025-03-22 10:57:09,0.26,2.1653544,,32.968,-1,-1,0.0,0.0,0.0,Before Launch
7,2025-03-22 10:57:09,0.302,1.24015752,,32.928,-1,-1,0.0,0.0,0.0,Before Launch
8,2025-03-22 10:57:09,0.345,1.3648294399999998,,32.97,-1,-1,0.0,0.0,0.0,Before Launch
9,2025-03-22 10:57:09,0.388,2.40485572,,32.962,-1,-1,0.0,0.0,0.0,Before Launch
10,2025-03-22 10:57:09,0.431,2.40485572,,32.962,-1,-1,0.0,0.0,0.0,Before Launch
11,2025-03-22 10:57:09,0.474,2.1653544,,32.968,-1,-1,0.0,0.0,0.0,Before Launch
12,2025-03-22 10:57:09,0.517,1.20406828,,32.962,-1,-1,0.0,0.0,0.0,Before Launch
13,2025-03-22 10:57:09,0.561,3.8976379199999998,,32.943,-1,-1,0.0,0.0,0.0,Before Launch
14,2025-03-22 10:57:09,0.607,2.2342520400000003,,32.958,-1,-1,0.0,0.0,0.0,Before Launch
15,2025-03-22 10:57:09,0.65,2.1653544,,32.965,-1,-1,0.0,0.0,0.0,Before Launch
16,2025-03-22 10:57:09,0.703,2.1653544,,32.968,-117.79524866666667,35.105358333333335,0.0,0.0,0.0,Before Launch
17,2025-03-22 10:57:09,0.753,1.41732288,,32.975,-117.79524866666667,35.105358333333335,0.0,0.0,0.0,Before Launch
18,2025-03-22 10:57:09,0.797,1.7650919200000001,,32.968,-117.79524866666667,35.105358333333335,0.0,0.0,0.0,Before Launch
19,2025-03-22 10:57:10,0.841,2.44750664,,32.97,-117.79524866666667,35.105358333333335,0.0,0.0,0.0,Before Launch
20,2025-03-22 10:57:10,0.886,1.71587932,,32.96,-117.79524866666667,35.105358333333335,0.0,0.0,0.0,Before Launch
21,2025-03-22 10:57:10,0.929,2.07349088,,32.953,-117.79524866666667,35.105358333333335,0.0,0.0,0.0,Before Launch
22,2025-03-22 10:57:10,0.972,2.68372712,,32.965,-117.79524866666667,35.105358333333335,0.0,0.0,0.0,Before Launch
23,2025-03-22 10:57:10,1.014,2.96587936,,32.968,-117.79524866666667,35.105358333333335,27.821740918822172,-23.951663965644784,27.152138418994394,Before Launch
