n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
57,2025-03-20 00:20:58,2.472,0.72506564,0.667,23.199,-1,-1,0.8516463991623998,0.6394200877446826,Before Launch
58,2025-03-20 00:20:58,2.516,1.3156168400000001,0.111,23.187,-1,-1,0.8411716075193014,0.5967417691140917,Before Launch
59,2025-03-20 00:20:58,2.558,0.5905511999999999,0.111,23.187,-1,-1,0.8555888303250992,0.6023402532614448,Before Launch
60,2025-03-20 00:20:58,2.601,0.46916011999999996,0.43,23.189,-1,-1,0.856150535717522,0.6073801543140133,Before Launch
61,2025-03-20 00:20:58,2.644,1.19422576,1.428,23.189,-1,-1,0.8561776080059575,0.6061596497678806,Before Launch
62,2025-03-20 00:20:58,2.687,-0.25590552,0.0,23.189,-1,-1,0.8242497493060968,0.5840971017376678,Before Launch
63,2025-03-20 00:20:58,2.73,1.5583989999999999,1.199,23.194,-1,-1,0.8536252495065298,0.5940923233624651,Before Launch
64,2025-03-20 00:20:58,2.781,0.9514436,1.086,23.187,-1,-1,0.8573541531891766,0.584239796254284,Before Launch
65,2025-03-20 00:20:58,2.826,-0.72834648,0.217,23.192,-1,-1,0.873545292942594,0.6016231623172867,Before Launch
66,2025-03-20 00:20:58,2.868,0.23950132,-0.765,23.194,-1,-1,0.8705159610787517,0.6114145452813652,Before Launch
67,2025-03-20 00:20:58,2.911,0.23950132,-0.651,23.192,-1,-1,0.8542917458120193,0.5904201204278455,Before Launch
68,2025-03-20 00:20:58,2.953,-0.4757218,-0.985,23.202,-1,-1,0.879981224429551,0.5945874723318505,Before Launch
69,2025-03-20 00:20:58,2.997,-0.00328084,-0.564,23.192,-1,-1,0.9063320297099939,0.594814901518592,Before Launch
70,2025-03-20 00:20:58,3.039,1.20734912,1.66,23.199,-1,-1,0.8821737231193146,0.6147748250642942,Before Launch
71,2025-03-20 00:20:58,3.082,-0.48556432,-0.111,23.194,-1,-1,0.8615302635381675,0.5931906545083439,Before Launch
72,2025-03-20 00:20:58,3.125,0.11811023999999999,-0.333,23.194,-1,-1,0.9099696897013868,0.635868265734195,Before Launch
73,2025-03-20 00:20:58,3.176,0.83333336,0.757,23.189,-1,-1,0.9128613033324632,0.6117491495985358,Before Launch
74,2025-03-20 00:20:58,3.219,1.32545936,0.545,23.194,-1,-1,0.9090119834848148,0.5909051283270779,Before Launch
75,2025-03-20 00:20:58,3.261,-0.36745408,-0.761,23.192,-1,-1,0.9309825998007984,0.566152785529757,Before Launch
76,2025-03-20 00:20:58,3.305,-0.13451444,-0.45,23.182,-1,-1,0.9317873639720756,0.5671558694812759,Before Launch
77,2025-03-20 00:20:58,3.348,0.83333336,1.096,23.189,-1,-1,0.9341033291436703,0.5688998937870938,Before Launch
78,2025-03-20 00:20:58,3.39,0.5905511999999999,0.543,23.187,-1,-1,0.9063178525428166,0.6051145463309756,Before Launch
79,2025-03-20 00:20:59,3.433,-2.05708668,-1.105,23.194,-1,-1,0.8834470400310401,0.6077264471752306,Before Launch
80,2025-03-20 00:20:59,3.477,0.70866144,0.651,23.184,-1,-1,0.9143233395409662,0.6234526074732788,Before Launch
81,2025-03-20 00:20:59,3.519,-0.36745408,-1.319,23.192,-1,-1,0.9021391949920151,0.6479278558449642,Before Launch
82,2025-03-20 00:20:59,3.57,0.96456696,0.218,23.194,-1,-1,0.9197259821778414,0.6346064819605814,Before Launch
83,2025-03-20 00:20:59,3.613,0.11811023999999999,-1.092,23.197,-1,-1,0.928424608215486,0.6225423849798452,Before Launch
84,2025-03-20 00:20:59,3.656,0.7217848,0.12,23.192,-1,-1,0.9299090570892006,0.6158131427107553,Before Launch
85,2025-03-20 00:20:59,3.698,-0.24278216,-0.649,23.197,-1,-1,0.9416607859992573,0.6049105882068713,Before Launch
86,2025-03-20 00:20:59,3.741,-0.00328084,-1.092,23.192,-1,-1,0.9276905028340339,0.6298190913289241,Before Launch
87,2025-03-20 00:20:59,3.784,-0.48556432,-0.209,23.194,-1,-1,0.9286315713861959,0.5922490660337475,Before Launch
88,2025-03-20 00:20:59,3.826,-0.36745408,-1.757,23.192,-1,-1,0.912259312195056,0.6138505585541936,Before Launch
89,2025-03-20 00:20:59,3.869,-0.6069554,-1.432,23.197,-1,-1,0.9007669343607871,0.5893633821745663,Before Launch
90,2025-03-20 00:20:59,3.912,0.7217848,1.335,23.192,-1,-1,0.8930740362602979,0.5701691664780417,Before Launch
91,2025-03-20 00:20:59,3.962,-0.35104988,-0.54,23.207,-1,-1,0.9063277364337398,0.4207787434379243,Before Launch
92,2025-03-20 00:20:59,4.006,0.72506564,0.443,23.204,-1,-1,0.8988478075468106,0.45286232244761376,Before Launch
93,2025-03-20 00:20:59,4.048,-0.47244095999999997,0.003,23.209,-1,-1,0.9171628677844165,0.4279448574436031,Before Launch
94,2025-03-20 00:20:59,4.091,-0.59383204,-0.54,23.204,-1,-1,0.8954222170250752,0.5618605400176765,Before Launch
95,2025-03-20 00:20:59,4.134,-0.0,-1.103,23.209,-1,-1,0.8105299566634991,0.46000527953987635,Before Launch
96,2025-03-20 00:20:59,4.176,0.85629924,1.227,23.204,-1,-1,0.7477349704563484,0.4640480077131614,Before Launch
97,2025-03-20 00:20:59,4.219,-1.44028876,-1.424,23.207,-1,-1,0.7512263807527833,0.5179092413047208,Before Launch
98,2025-03-20 00:20:59,4.269,-0.11154856,-0.864,23.202,-1,-1,0.8134972855050605,0.2278848604328695,Before Launch
99,2025-03-20 00:20:59,4.313,0.72506564,-0.549,23.199,-1,-1,1.08671906721469,0.03750305173005816,Before Launch
100,2025-03-20 00:20:59,4.357,-0.71522312,-0.317,23.207,-1,-1,1.2220509017296124,-0.010734848272872119,Before Launch
101,2025-03-20 00:20:59,4.399,0.49212599999999995,0.573,23.199,-1,-1,1.4127912418471134,-0.0695009377077915,Before Launch
102,2025-03-20 00:21:00,4.442,0.1312336,-0.642,23.204,-1,-1,1.4676578209178242,-0.02111353764120262,Before Launch
103,2025-03-20 00:21:00,4.484,-0.47244095999999997,-0.972,23.209,-1,-1,1.298237077212443,0.28184891283395236,Before Launch
104,2025-03-20 00:21:00,4.527,-0.10826772,1.781,23.204,-1,-1,1.129218198260609,0.3574741357109426,Before Launch
105,2025-03-20 00:21:00,4.578,0.61679792,-0.083,23.209,-1,-1,1.0476179533502377,0.4236083306724866,Before Launch
106,2025-03-20 00:21:00,4.62,0.14107612,0.462,23.212,-1,-1,1.179760063922284,0.1623953941102414,Before Launch
107,2025-03-20 00:21:00,4.663,0.61679792,-0.318,23.209,-1,-1,1.2270855407722367,0.09364930221258755,Before Launch
108,2025-03-20 00:21:00,4.706,-0.58070868,-0.639,23.219,-1,-1,1.2504356366828995,0.036684184736560134,Before Launch
109,2025-03-20 00:21:00,4.749,0.25262468,-0.429,23.209,-1,-1,1.1659311663905019,0.2366570725385475,Before Launch
110,2025-03-20 00:21:00,4.792,0.14107612,0.351,23.212,-1,-1,0.9593153165645465,0.5450356508351426,Before Launch
111,2025-03-20 00:21:00,4.834,0.5085302,0.468,23.212,-1,-1,0.8558710447609477,0.6818395989805123,Before Launch
112,2025-03-20 00:21:00,4.885,0.86614176,1.228,23.212,-1,-1,0.828051228750343,0.7041225581739623,Before Launch
113,2025-03-20 00:21:00,4.93,-1.17454072,-0.731,23.224,-1,-1,0.7745820069630878,0.7653706495653281,Before Launch
114,2025-03-20 00:21:00,4.973,0.27559056000000004,0.799,23.224,-1,-1,0.7784010798613027,0.720633417390734,Before Launch
115,2025-03-20 00:21:00,5.018,0.62664044,-0.086,23.217,-1,-1,0.7475894400386891,0.7132130544792843,Before Launch
116,2025-03-20 00:21:00,5.061,0.02624672,0.343,23.222,-1,-1,0.763325575019819,0.6792272714147983,Before Launch
117,2025-03-20 00:21:00,5.103,-0.33792651999999995,-0.969,23.222,-1,-1,0.753305215679844,0.5703896120437938,Before Launch
118,2025-03-20 00:21:00,5.146,0.14435695999999998,0.562,23.219,-1,-1,0.7657817392180777,0.45629834825965565,Before Launch
119,2025-03-20 00:21:00,5.189,-1.17454072,-0.529,23.224,-1,-1,0.7924600428154179,0.4417685371924004,Before Launch
120,2025-03-20 00:21:00,5.231,1.3517060799999998,1.232,23.217,-1,-1,0.8073402260332116,0.44777758964861425,Before Launch
121,2025-03-20 00:21:00,5.274,-0.69881892,-1.416,23.222,-1,-1,0.7061450766118845,0.528424360447303,Before Launch
122,2025-03-20 00:21:00,5.316,0.75131236,1.998,23.217,-1,-1,0.6540274120317467,0.6241277034836905,Before Launch
123,2025-03-20 00:21:00,5.359,0.38385828,0.455,23.214,-1,-1,0.6147765275024938,1.1877445746790962,Before Launch
124,2025-03-20 00:21:00,5.401,0.00984252,-0.657,23.207,-1,-1,0.6742621148261897,1.0471003689099134,Before Launch
125,2025-03-20 00:21:01,5.445,-0.33792651999999995,0.347,23.229,-1,-1,0.4750704037927263,0.634415017105188,Before Launch
126,2025-03-20 00:21:01,5.487,1.0006561999999999,0.467,23.224,-1,-1,0.627891517493965,0.9124866915610519,Before Launch
127,2025-03-20 00:21:01,5.53,-0.08530183999999999,-0.199,23.224,-1,-1,0.36456682526656997,2.083545113017637,Before Launch
128,2025-03-20 00:21:01,5.574,-0.9416010799999999,-0.43,23.219,-1,-1,-0.3382035942155224,2.501096972262588,Before Launch
129,2025-03-20 00:21:01,5.625,-0.20669292,-0.09,23.227,-1,-1,-0.6357553515374111,2.827442801590469,Before Launch
130,2025-03-20 00:21:01,5.669,-0.56758532,-1.086,23.224,-1,-1,-0.3800626886022315,2.868582468010507,Before Launch
131,2025-03-20 00:21:01,5.713,-0.32480316000000004,-0.426,23.229,-1,-1,0.01624961721122198,2.612057586710169,Before Launch
132,2025-03-20 00:21:01,5.766,0.51837272,-0.089,23.227,-1,-1,0.28091725197532974,1.9001661083622152,Before Launch
133,2025-03-20 00:21:01,5.811,0.40026248,0.888,23.229,-1,-1,-0.012131841524501863,1.886791520574188,Before Launch
134,2025-03-20 00:21:01,5.855,0.036089239999999995,-0.196,23.229,-1,-1,-0.23358645290864136,1.7209205600382405,Before Launch
135,2025-03-20 00:21:01,5.899,0.15748032,0.015,23.227,-1,-1,-0.9220358362409288,1.8260484054999353,Before Launch
136,2025-03-20 00:21:01,5.942,1.00393704,0.447,23.232,-1,-1,-1.6032172399746483,1.9434169804125225,Before Launch
137,2025-03-20 00:21:01,5.986,0.53149608,-0.304,23.232,-1,-1,-2.2021209554889163,2.9924481038397923,Before Launch
138,2025-03-20 00:21:01,6.029,-0.80708664,0.334,23.232,-1,-1,-2.215358778206821,2.9402532830915766,Before Launch
139,2025-03-20 00:21:01,6.072,0.76115488,0.442,23.229,-1,-1,-2.854634852526335,3.252036605812792,Before Launch
140,2025-03-20 00:21:01,6.114,0.40026248,-0.207,23.234,-1,-1,-3.44021832330767,3.581414217738841,Before Launch
141,2025-03-20 00:21:01,6.158,1.25656172,1.122,23.234,-1,-1,-4.186534207169641,4.124033034951439,Before Launch
142,2025-03-20 00:21:01,6.201,0.53149608,0.792,23.234,-1,-1,-4.07289533208375,4.47539054366222,Before Launch
143,2025-03-20 00:21:01,6.244,-0.79724412,-0.858,23.239,-1,-1,-4.2084877499333375,5.595412655146438,Before Launch
144,2025-03-20 00:21:01,6.286,-1.8832021599999997,-0.646,23.239,-1,-1,-4.113297247949616,6.217163246301322,Before Launch
145,2025-03-20 00:21:01,6.329,0.410105,-0.858,23.237,-1,-1,-4.096416291018963,6.769391525555141,Before Launch
146,2025-03-20 00:21:01,6.372,0.53149608,1.121,23.234,-1,-1,-4.093379515395039,7.269466270999862,Before Launch
147,2025-03-20 00:21:01,6.414,-0.31496064,-0.971,23.237,-1,-1,-3.678451736125093,6.990392163675578,Before Launch
148,2025-03-20 00:21:02,6.457,0.036089239999999995,-0.317,23.229,-1,-1,-2.995886654591206,7.213657982562485,Before Launch
149,2025-03-20 00:21:02,6.508,-1.04002628,-0.948,23.244,-1,-1,-1.588371872144649,8.264141972924207,Before Launch
150,2025-03-20 00:21:02,6.552,-0.6758530399999999,-0.305,23.244,-1,-1,-0.9856152800165149,9.020017750698617,Before Launch
151,2025-03-20 00:21:02,6.595,-0.19356956,-1.078,23.234,-1,-1,-0.7512889437235799,9.592651911635468,Before Launch
152,2025-03-20 00:21:02,6.637,-0.19356956,-0.098,23.232,-1,-1,-0.5876299839644501,10.484515103527444,Before Launch
153,2025-03-20 00:21:02,6.68,-0.31496064,0.567,23.237,-1,-1,-0.6490802714677533,11.099754489570307,Before Launch
154,2025-03-20 00:21:02,6.723,-1.17125988,-0.878,23.232,-1,-1,-1.004443092588306,12.726045347668055,Before Launch
155,2025-03-20 00:21:02,6.766,-0.79724412,-0.209,23.239,-1,-1,-1.2021029454761236,13.636156909083507,Before Launch
156,2025-03-20 00:21:02,6.809,0.17060367999999998,0.452,23.242,-1,-1,-1.1860709210637257,15.013755173378925,Before Launch
157,2025-03-20 00:21:02,6.852,0.049212599999999995,-0.432,23.237,-1,-1,-0.9358865354020738,16.37073301237349,Before Launch
158,2025-03-20 00:21:02,6.904,-0.43307088,-0.762,23.239,-1,-1,-0.8200477502212788,17.249002964228918,Before Launch
159,2025-03-20 00:21:02,6.948,-0.55446196,-0.54,23.242,-1,-1,-0.4276190751296006,18.70979072065138,Before Launch
160,2025-03-20 00:21:02,6.991,-0.6758530399999999,-0.763,23.237,-1,-1,-0.26558881019405556,19.296718156978,Before Launch
161,2025-03-20 00:21:02,7.034,-0.19028872,-1.094,23.242,-1,-1,-0.3415538696412811,20.95306245540913,Before Launch
162,2025-03-20 00:21:02,7.076,0.05249344,-0.439,23.244,-1,-1,-0.34776885064409974,22.14806030044556,Before Launch
163,2025-03-20 00:21:02,7.119,0.17060367999999998,0.897,23.239,-1,-1,-0.40937549702288006,24.890344977475586,Before Launch
164,2025-03-20 00:21:02,7.162,-0.31496064,-0.987,23.237,-1,-1,-0.26315583702374107,26.277052449595406,Before Launch
165,2025-03-20 00:21:02,7.205,-1.26640424,-1.528,23.249,-1,-1,0.22477147061593972,28.94061288204062,Before Launch
166,2025-03-20 00:21:02,7.252,-0.19028872,-1.323,23.242,-1,-1,0.6088098729765606,30.127270499360648,Before Launch
167,2025-03-20 00:21:02,7.295,-0.19028872,-0.66,23.242,-1,-1,1.0387616872546055,32.26205025464646,Before Launch
168,2025-03-20 00:21:02,7.338,0.30183728,1.005,23.246,-1,-1,1.3437855667985519,33.43117471176694,Before Launch
169,2025-03-20 00:21:02,7.388,-0.42322836,1.325,23.246,-1,-1,1.8200777997611415,35.42972591720197,Before Launch
170,2025-03-20 00:21:03,7.433,1.25984256,0.77,23.242,-1,-1,1.9085119013232128,37.42509241996717,Before Launch
171,2025-03-20 00:21:03,7.476,-0.07217847999999999,-0.547,23.239,-1,-1,2.054153252524537,38.55949645009711,Before Launch
172,2025-03-20 00:21:03,7.52,0.41338584,0.659,23.244,-1,-1,2.5844990084206176,40.904410903501955,Before Launch
173,2025-03-20 00:21:03,7.562,-0.059055119999999996,-0.086,23.244,-1,-1,2.7687489421913694,41.94572287122466,Before Launch
174,2025-03-20 00:21:03,7.611,0.18372704,1.109,23.249,-1,-1,3.288813259901944,44.113916558732576,Before Launch
175,2025-03-20 00:21:03,7.655,0.05249344,0.66,23.244,-1,-1,3.572272116220346,46.23963686188193,Before Launch
176,2025-03-20 00:21:03,7.7,-0.6758530399999999,-0.436,23.244,-1,-1,3.6649096912873094,47.66896818122693,Before Launch
177,2025-03-20 00:21:03,7.743,0.05249344,0.222,23.244,-1,-1,3.646829875111701,49.797009372167345,Before Launch
178,2025-03-20 00:21:03,7.786,0.41338584,0.659,23.244,-1,-1,3.6298138521519476,50.65721105139193,Before Launch
179,2025-03-20 00:21:03,7.828,-0.42322836,0.677,23.244,-1,-1,3.38282009782046,52.58959987961108,Before Launch
180,2025-03-20 00:21:03,7.871,-0.42322836,0.338,23.246,-1,-1,3.297653301827221,53.622069318388654,Before Launch
181,2025-03-20 00:21:03,7.914,-0.19028872,-0.327,23.242,-1,-1,3.324213574825201,55.74375942990209,Before Launch
182,2025-03-20 00:21:03,7.957,-0.3116798,-0.327,23.244,-1,-1,3.6878575540897103,57.060621787445925,Before Launch
183,2025-03-20 00:21:03,8.0,0.30183728,0.671,23.246,-1,-1,4.473613325273565,58.588546265374895,Before Launch
184,2025-03-20 00:21:03,8.042,0.42650920000000003,0.897,23.252,-1,-1,4.6622759742052695,59.517864298197665,Before Launch
185,2025-03-20 00:21:03,8.085,-0.059055119999999996,0.564,23.244,-1,-1,5.237836730914587,61.09740974477216,Before Launch
186,2025-03-20 00:21:03,8.128,-0.66272968,-0.432,23.252,-1,-1,5.504707100656466,61.637657200392184,Before Launch
187,2025-03-20 00:21:03,8.172,-1.02362208,-0.982,23.252,-1,-1,6.093356932092815,63.61872088861815,Before Launch
188,2025-03-20 00:21:03,8.214,0.77755908,0.554,23.249,-1,-1,6.462475475454405,64.62853516366687,Before Launch
189,2025-03-20 00:21:03,8.257,-0.5413386,-0.207,23.249,-1,-1,7.0323335293473415,66.3762713802331,Before Launch
190,2025-03-20 00:21:03,8.299,-0.05577428,1.107,23.254,-1,-1,7.591861758940705,67.14690084110485,Before Launch
191,2025-03-20 00:21:03,8.343,-0.29855644,-0.099,23.252,-1,-1,8.649482415534424,68.89062304582717,Before Launch
192,2025-03-20 00:21:03,8.386,0.42650920000000003,0.565,23.252,-1,-1,9.023798463569678,69.34834225766048,Before Launch
193,2025-03-20 00:21:04,8.428,-0.40682416,-0.65,23.262,-1,-1,10.102032051737726,70.9041930134564,Before Launch
194,2025-03-20 00:21:04,8.472,-1.14501316,-0.666,23.254,-1,-1,10.618019469314348,71.40678252388987,Before Launch
195,2025-03-20 00:21:04,8.52,-0.16732284,-1.313,23.256,-1,-1,11.609306502001964,72.72554664297436,Before Launch
196,2025-03-20 00:21:04,8.564,-0.28871391999999996,-0.199,23.256,-1,-1,12.65174305578983,74.40802122574804,Before Launch
197,2025-03-20 00:21:04,8.61,-0.16404200000000002,-0.53,23.264,-1,-1,13.218643632787808,75.8720680457127,Before Launch
198,2025-03-20 00:21:04,8.655,0.062335959999999996,0.111,23.252,-1,-1,13.50640438014446,76.98869990871016,Before Launch
199,2025-03-20 00:21:04,8.699,0.07545932,-0.1,23.259,-1,-1,13.56671593923358,77.52967359636726,Before Launch
200,2025-03-20 00:21:04,8.741,1.03018376,0.9,23.254,-1,-1,14.485115351853986,79.00667391619832,Before Launch
201,2025-03-20 00:21:04,8.786,0.66929136,1.239,23.254,-1,-1,15.301645426326662,79.26137290909338,Before Launch
202,2025-03-20 00:21:04,8.829,-0.53149608,-0.538,23.256,-1,-1,17.469156766786718,80.10447236489608,Before Launch
203,2025-03-20 00:21:04,8.873,0.42650920000000003,0.012,23.252,-1,-1,19.17690094629841,81.0848424347492,Before Launch
204,2025-03-20 00:21:04,8.925,0.9186352000000001,1.223,23.256,-1,-1,23.76223507374768,83.02309578095539,Before Launch
205,2025-03-20 00:21:04,8.97,0.9186352000000001,1.221,23.256,-1,-1,27.61528256812735,84.30640488806208,Before Launch
206,2025-03-20 00:21:04,9.013,0.43635172,0.57,23.259,-1,-1,29.687834355904595,85.05263715337706,Before Launch
207,2025-03-20 00:21:04,9.057,0.19356956,0.459,23.256,-1,-1,35.19652207656864,86.73719378610105,Before Launch
208,2025-03-20 00:21:04,9.1,1.16141736,0.781,23.259,-1,-1,36.28343391448303,87.07130914462103,Before Launch
209,2025-03-20 00:21:04,9.142,1.04330712,0.561,23.262,-1,-1,46.52723465714672,87.9684557054511,Before Launch
210,2025-03-20 00:21:04,9.185,0.92191604,0.892,23.264,-1,-1,49.149677780735196,88.34802883011014,Before Launch
211,2025-03-20 00:21:04,9.228,1.64698168,2.1,23.259,-1,-1,82.70562231012958,89.93276202477104,Before Launch
212,2025-03-20 00:21:04,9.271,0.31824148,1.221,23.262,-1,-1,95.56317947586153,90.6184381439663,Before Launch
213,2025-03-20 00:21:04,9.321,0.67913388,-0.089,23.262,-1,-1,113.69794157736243,91.69247034473605,Before Launch
214,2025-03-20 00:21:04,9.365,1.40419952,1.756,23.262,-1,-1,124.31037737009316,92.37064785778394,Before Launch
215,2025-03-20 00:21:04,9.407,-0.89238848,-0.755,23.264,-1,-1,127.27088488051197,92.82302442702272,Before Launch
216,2025-03-20 00:21:05,9.45,0.19356956,0.445,23.256,-1,-1,137.7764802112176,93.5241459077979,Before Launch
217,2025-03-20 00:21:05,9.492,-0.16404200000000002,-0.534,23.264,-1,-1,141.34265517197048,93.73718093083905,Before Launch
218,2025-03-20 00:21:05,9.535,0.32808400000000004,0.664,23.269,-1,-1,151.46699837962458,94.75711109500216,Before Launch
219,2025-03-20 00:21:05,9.578,0.08530183999999999,1.112,23.266,-1,-1,155.98145155809388,95.43803809125124,Before Launch
220,2025-03-20 00:21:05,9.62,-0.41994752,-0.23,23.254,-1,-1,162.59715476812798,97.6247217951145,Before Launch
