n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
1842,2025-03-19 23:45:40,53.416,1.0498688,0.489,22.384,-1,-1,-1,-1,Before Launch
1843,2025-03-19 23:45:40,53.444,0.46259843999999994,0.628,22.388,-1,-1,-1,-1,Before Launch
1844,2025-03-19 23:45:40,53.472,0.23293963999999998,0.39,22.388,-1,-1,-1,-1,Before Launch
1845,2025-03-19 23:45:40,53.501,-0.23622047999999998,0.064,22.386,-1,-1,-1,-1,Before Launch
1846,2025-03-19 23:45:40,53.53,0.28215224,0.346,22.384,-1,-1,-1,-1,Before Launch
1847,2025-03-19 23:45:40,53.559,0.50524936,0.448,22.376,-1,-1,-1,-1,Before Launch
1848,2025-03-19 23:45:40,53.587,0.50524936,0.547,22.376,-1,-1,-1,-1,Before Launch
1849,2025-03-19 23:45:40,53.615,0.9448819199999999,0.735,22.373,-1,-1,-1,-1,Before Launch
1850,2025-03-19 23:45:40,53.643,0.24934383999999998,0.251,22.379,-1,-1,-1,-1,Before Launch
1851,2025-03-19 23:45:40,53.674,0.40026248,0.146,22.381,-1,-1,-1,-1,Before Launch
1852,2025-03-19 23:45:40,53.703,0.40026248,0.219,22.381,-1,-1,-1,-1,Before Launch
1853,2025-03-19 23:45:41,53.733,0.48884516,0.333,22.386,-1,-1,-1,-1,Before Launch
1854,2025-03-19 23:45:41,53.762,0.00656168,-0.381,22.388,-1,-1,-1,-1,Before Launch
1855,2025-03-19 23:45:41,53.793,0.30511812,-0.174,22.386,-1,-1,-1,-1,Before Launch
1856,2025-03-19 23:45:41,53.821,0.70209976,0.196,22.379,-1,-1,-1,-1,Before Launch
1857,2025-03-19 23:45:41,53.85,0.70209976,0.936,22.379,-1,-1,-1,-1,Before Launch
1858,2025-03-19 23:45:41,53.878,0.85629924,0.982,22.369,-1,-1,-1,-1,Before Launch
1859,2025-03-19 23:45:41,53.906,0.40026248,0.665,22.381,-1,-1,-1,-1,Before Launch
1860,2025-03-19 23:45:41,53.934,0.23622047999999998,0.224,22.376,-1,-1,-1,-1,Before Launch
1861,2025-03-19 23:45:41,53.963,0.23622047999999998,0.149,22.376,-1,-1,-1,-1,Before Launch
1862,2025-03-19 23:45:41,53.993,1.05314964,0.484,22.371,-1,-1,-1,-1,Before Launch
1863,2025-03-19 23:45:41,54.021,1.066273,0.683,22.379,-1,-1,-1,-1,Before Launch
1864,2025-03-19 23:45:41,54.049,0.76443572,0.473,22.381,-1,-1,-1,-1,Before Launch
1865,2025-03-19 23:45:41,54.077,0.76443572,0.505,22.381,-1,-1,-1,-1,Before Launch
1866,2025-03-19 23:45:41,54.108,0.43307088,0.42,22.379,-1,-1,-1,-1,Before Launch
1867,2025-03-19 23:45:41,54.137,-0.17060367999999998,-0.21,22.384,-1,-1,-1,-1,Before Launch
1868,2025-03-19 23:45:41,54.168,0.14763779999999999,0.011,22.384,-1,-1,-1,-1,Before Launch
1869,2025-03-19 23:45:41,54.197,-0.09514436,-0.335,22.381,-1,-1,-1,-1,Before Launch
1870,2025-03-19 23:45:41,54.226,-0.09514436,0.032,22.381,-1,-1,-1,-1,Before Launch
1871,2025-03-19 23:45:41,54.255,0.37073492,0.009,22.384,-1,-1,-1,-1,Before Launch
1872,2025-03-19 23:45:41,54.284,0.23293963999999998,-0.087,22.388,-1,-1,-1,-1,Before Launch
1873,2025-03-19 23:45:41,54.312,0.10170604,-0.032,22.384,-1,-1,-1,-1,Before Launch
1874,2025-03-19 23:45:41,54.34,0.10170604,-0.073,22.381,-1,-1,-1,-1,Before Launch
1875,2025-03-19 23:45:41,54.368,0.21981628,-0.075,22.381,-1,-1,-1,-1,Before Launch
1876,2025-03-19 23:45:41,54.397,0.26574804,0.0,22.381,-1,-1,-1,-1,Before Launch
1877,2025-03-19 23:45:41,54.425,0.29527559999999997,0.021,22.379,-1,-1,-1,-1,Before Launch
1878,2025-03-19 23:45:41,54.453,-0.15748032,-0.096,22.379,-1,-1,-1,-1,Before Launch
1879,2025-03-19 23:45:41,54.482,-0.15748032,-0.05,22.379,-1,-1,-1,-1,Before Launch
1880,2025-03-19 23:45:41,54.51,0.73162732,0.628,22.376,-1,-1,-1,-1,Before Launch
1881,2025-03-19 23:45:41,54.539,-0.53149608,-0.251,22.384,-1,-1,-1,-1,Before Launch
1882,2025-03-19 23:45:41,54.57,-0.82021,-1.385,22.381,-1,-1,-1,-1,Before Launch
1883,2025-03-19 23:45:41,54.602,0.03937008,-0.302,22.381,-1,-1,-1,-1,Before Launch
1884,2025-03-19 23:45:41,54.633,0.03937008,-0.095,22.381,-1,-1,-1,-1,Before Launch
1885,2025-03-19 23:45:41,54.664,0.81364832,0.439,22.369,-1,-1,-1,-1,Before Launch
1886,2025-03-19 23:45:41,54.695,-0.11154856,-0.572,22.379,-1,-1,-1,-1,Before Launch
1887,2025-03-19 23:45:41,54.729,-0.09842519999999999,-0.281,22.373,-1,-1,-1,-1,Before Launch
1888,2025-03-19 23:45:42,54.76,0.20669292,-0.259,22.379,-1,-1,-1,-1,Before Launch
1889,2025-03-19 23:45:42,54.789,-0.00656168,-0.405,22.381,-1,-1,-1,-1,Before Launch
1890,2025-03-19 23:45:42,54.818,-0.00656168,-0.434,22.381,-1,-1,-1,-1,Before Launch
1891,2025-03-19 23:45:42,54.849,0.37073492,-0.186,22.376,-1,-1,-1,-1,Before Launch
1892,2025-03-19 23:45:42,54.879,-0.08530183999999999,-0.776,22.388,-1,-1,-1,-1,Before Launch
1893,2025-03-19 23:45:42,54.909,0.14763779999999999,-0.215,22.384,-1,-1,-1,-1,Before Launch
1894,2025-03-19 23:45:42,54.937,-0.53149608,-0.522,22.384,-1,-1,-1,-1,Before Launch
1895,2025-03-19 23:45:42,54.97,-0.53149608,-0.201,22.384,-1,-1,-1,-1,Before Launch
1896,2025-03-19 23:45:42,55.001,-0.36745408,-0.442,22.381,-1,-1,-1,-1,Before Launch
1897,2025-03-19 23:45:42,55.027,-0.036089239999999995,-0.369,22.384,-1,-1,-1,-1,Before Launch
1898,2025-03-19 23:45:42,55.059,0.23622047999999998,-0.183,22.376,-1,-1,-1,-1,Before Launch
1899,2025-03-19 23:45:42,55.101,-0.08202100000000001,-0.691,22.376,-1,-1,-1,-1,Before Launch
1900,2025-03-19 23:45:42,55.131,0.17716536,-0.049,22.381,-1,-1,-1,-1,Before Launch
1901,2025-03-19 23:45:42,55.161,0.17716536,-0.15,22.381,-1,-1,-1,-1,Before Launch
1902,2025-03-19 23:45:42,55.19,0.26574804,-0.09,22.381,-1,-1,-1,-1,Before Launch
1903,2025-03-19 23:45:42,55.219,-0.049212599999999995,-0.362,22.381,-1,-1,-1,-1,Before Launch
1904,2025-03-19 23:45:42,55.249,-0.41338584,-0.282,22.381,-1,-1,-1,-1,Before Launch
1905,2025-03-19 23:45:42,55.278,-0.049212599999999995,-0.239,22.381,-1,-1,-1,-1,Before Launch
1906,2025-03-19 23:45:42,55.307,-0.049212599999999995,-0.506,22.381,-1,-1,-1,-1,Before Launch
1907,2025-03-19 23:45:42,55.336,0.46259843999999994,-0.161,22.376,-1,-1,-1,-1,Before Launch
1908,2025-03-19 23:45:42,55.367,-0.036089239999999995,-0.599,22.384,-1,-1,-1,-1,Before Launch
1909,2025-03-19 23:45:42,55.401,0.14107612,-0.173,22.388,-1,-1,-1,-1,Before Launch
1910,2025-03-19 23:45:42,55.429,0.21653544,-0.013,22.386,-1,-1,-1,-1,Before Launch
1911,2025-03-19 23:45:42,55.458,0.21653544,-0.013,22.386,-1,-1,-1,-1,Before Launch
1912,2025-03-19 23:45:42,55.486,0.37073492,-0.457,22.376,-1,-1,-1,-1,Before Launch
1913,2025-03-19 23:45:42,55.514,0.46259843999999994,-0.404,22.376,-1,-1,-1,-1,Before Launch
1914,2025-03-19 23:45:42,55.543,-0.09514436,-0.575,22.381,-1,-1,-1,-1,Before Launch
1915,2025-03-19 23:45:42,55.571,-0.09514436,-0.575,22.381,-1,-1,-1,-1,Before Launch
1916,2025-03-19 23:45:42,55.601,-0.59383204,-0.688,22.381,-1,-1,-1,-1,Before Launch
1917,2025-03-19 23:45:42,55.631,-0.049212599999999995,0.081,22.381,-1,-1,-1,-1,Before Launch
1918,2025-03-19 23:45:42,55.661,-0.53149608,-0.455,22.384,-1,-1,-1,-1,Before Launch
1919,2025-03-19 23:45:42,55.689,0.02296588,0.079,22.379,-1,-1,-1,-1,Before Launch
1920,2025-03-19 23:45:42,55.718,0.02296588,0.079,22.379,-1,-1,-1,-1,Before Launch
1921,2025-03-19 23:45:43,55.747,0.2788714,-0.062,22.376,-1,-1,-1,-1,Before Launch
1922,2025-03-19 23:45:43,55.778,0.46587927999999995,0.156,22.371,-1,-1,-1,-1,Before Launch
1923,2025-03-19 23:45:43,55.808,0.14435695999999998,0.029,22.376,-1,-1,-1,-1,Before Launch
1924,2025-03-19 23:45:43,55.838,-0.05577428,-0.105,22.386,-1,-1,-1,-1,Before Launch
1925,2025-03-19 23:45:43,55.867,-0.05577428,-0.184,22.386,-1,-1,-1,-1,Before Launch
1926,2025-03-19 23:45:43,55.896,1.19094492,0.617,22.371,-1,-1,-1,-1,Before Launch
1927,2025-03-19 23:45:43,55.924,1.18438324,0.593,22.376,-1,-1,-1,-1,Before Launch
1928,2025-03-19 23:45:43,55.952,0.19028872,0.232,22.376,-1,-1,-1,-1,Before Launch
1929,2025-03-19 23:45:43,55.98,0.19028872,0.232,22.376,-1,-1,-1,-1,Before Launch
1930,2025-03-19 23:45:43,56.011,0.9612861199999999,0.153,22.363,-1,-1,-1,-1,Before Launch
1931,2025-03-19 23:45:43,56.039,-0.40026248,0.087,22.388,-1,-1,-1,-1,Before Launch
1932,2025-03-19 23:45:43,56.07,-0.4429134,0.252,22.384,-1,-1,-1,-1,Before Launch
1933,2025-03-19 23:45:43,56.101,-0.00656168,-0.031,22.381,-1,-1,-1,-1,Before Launch
1934,2025-03-19 23:45:43,56.132,-0.00656168,-0.031,22.381,-1,-1,-1,-1,Before Launch
1935,2025-03-19 23:45:43,56.158,0.05577428,-0.507,22.384,-1,-1,-1,-1,Before Launch
1936,2025-03-19 23:45:43,56.187,-0.07874016,0.022,22.384,-1,-1,-1,-1,Before Launch
1937,2025-03-19 23:45:43,56.216,0.036089239999999995,0.09,22.386,-1,-1,-1,-1,Before Launch
1938,2025-03-19 23:45:43,56.247,-0.14107612,-0.234,22.381,-1,-1,-1,-1,Before Launch
1939,2025-03-19 23:45:43,56.276,-0.14107612,-0.09,22.381,-1,-1,-1,-1,Before Launch
1940,2025-03-19 23:45:43,56.307,0.69225724,0.469,22.371,-1,-1,-1,-1,Before Launch
1941,2025-03-19 23:45:43,56.339,-0.00984252,-0.255,22.386,-1,-1,-1,-1,Before Launch
1942,2025-03-19 23:45:43,56.37,-0.00656168,0.053,22.381,-1,-1,-1,-1,Before Launch
1943,2025-03-19 23:45:43,56.4,-0.23622047999999998,-0.257,22.386,-1,-1,-1,-1,Before Launch
1944,2025-03-19 23:45:43,56.432,-0.23622047999999998,0.198,22.386,-1,-1,-1,-1,Before Launch
1945,2025-03-19 23:45:43,56.461,-0.11154856,0.282,22.379,-1,-1,-1,-1,Before Launch
1946,2025-03-19 23:45:43,56.489,0.06889764000000001,0.293,22.379,-1,-1,-1,-1,Before Launch
1947,2025-03-19 23:45:43,56.517,-0.8530184000000001,-0.548,22.388,-1,-1,-1,-1,Before Launch
1948,2025-03-19 23:45:43,56.547,0.11482940000000001,-0.082,22.379,-1,-1,-1,-1,Before Launch
1949,2025-03-19 23:45:43,56.575,0.11482940000000001,0.134,22.379,-1,-1,-1,-1,Before Launch
