n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
60,2025-03-19 23:12:53,6.752,-1.0334646,-1.354,22.074,-1,-1,0.6685119358452262,-5.748860854327131,Before Launch
61,2025-03-19 23:12:53,6.778,-1.15813652,-4.795,22.069,-1,-1,0.685182041394447,-5.760866818542583,Before Launch
62,2025-03-19 23:12:53,6.801,-0.55446196,26.247,22.072,-1,-1,0.685182041394447,-5.760866818542583,Before Launch
63,2025-03-19 23:12:53,6.824,-1.04658796,-21.397,22.067,-1,-1,0.6660950526801988,-5.753799549740453,Before Launch
64,2025-03-19 23:12:53,6.852,-0.43307088,21.911,22.069,-1,-1,0.6706303526019274,-5.723595045502029,Before Launch
65,2025-03-19 23:12:53,7.281,-0.32152232000000003,0.26,22.067,-1,-1,0.6695793523236168,-5.68815311278439,Before Launch
66,2025-03-19 23:12:53,7.307,-1.51902892,-46.058,22.069,-1,-1,0.6465975709961901,-5.675321626310215,Before Launch
67,2025-03-19 23:12:53,7.331,-0.7939632799999999,30.211,22.069,-1,-1,0.6465975709961901,-5.675321626310215,Before Launch
68,2025-03-19 23:12:53,7.354,-1.2860892800000001,-21.397,22.072,-1,-1,0.6559993092077209,-5.668385333447134,Before Launch
69,2025-03-19 23:12:53,7.382,-0.19028872,39.136,22.062,-1,-1,0.6473616271971038,-5.686841822466044,Before Launch
70,2025-03-19 23:12:54,7.806,-1.76837276,-3.722,22.067,-1,-1,0.5973583155808156,-5.6790728387532035,Before Launch
71,2025-03-19 23:12:54,7.829,-1.04658796,31.382,22.067,-1,-1,0.5973583155808156,-5.6790728387532035,Before Launch
72,2025-03-19 23:12:54,7.851,-0.32152232000000003,32.958,22.067,-1,-1,0.576053079024526,-5.7219367209588565,Before Launch
73,2025-03-19 23:12:54,7.879,-0.6725722,-12.537,22.074,-1,-1,0.5869209345432174,-5.698543693721084,Before Launch
74,2025-03-19 23:12:54,7.902,-1.0334646,-15.691,22.074,-1,-1,0.5869209345432174,-5.698543693721084,Before Launch
75,2025-03-19 23:12:54,8.324,0.29199475999999996,3.141,22.064,-1,-1,0.6184340426133091,-5.745268346368119,Before Launch
76,2025-03-19 23:12:54,8.354,-0.07217847999999999,-12.139,22.069,-1,-1,0.6184340426133091,-5.745268346368119,Before Launch
77,2025-03-19 23:12:54,8.377,-0.07217847999999999,0.0,22.069,-1,-1,0.5877235993327209,-5.727044658930879,Before Launch
78,2025-03-19 23:12:54,8.399,-0.56430448,-22.369,22.064,-1,-1,0.5877235993327209,-5.727044658930879,Before Launch
79,2025-03-19 23:12:55,8.429,0.8956693200000001,48.666,22.072,-1,-1,0.591184216082834,-5.705575922517216,Before Launch
80,2025-03-19 23:12:55,8.852,0.03937008,-2.024,22.067,-1,-1,0.5866646227504455,-5.7808615216295385,Before Launch
81,2025-03-19 23:12:55,8.88,-0.8038058,-30.113,22.062,-1,-1,0.5667716185552765,-5.789963980247384,Before Launch
82,2025-03-19 23:12:55,8.902,-1.4074803599999999,-27.44,22.067,-1,-1,0.5838259051678556,-5.769309959282089,Before Launch
83,2025-03-19 23:12:55,8.924,-1.76837276,-16.404,22.067,-1,-1,0.5838259051678556,-5.769309959282089,Before Launch
84,2025-03-19 23:12:55,8.947,-1.04658796,31.382,22.067,-1,-1,0.6033479637100715,-5.769699463241108,Before Launch
85,2025-03-19 23:12:55,9.375,-2.3622047999999998,-3.074,22.072,-1,-1,0.5799639361386058,-5.736512751965695,Before Launch
86,2025-03-19 23:12:55,9.397,-0.7939632799999999,71.284,22.069,-1,-1,0.5593191630323517,-5.737817130900635,Before Launch
87,2025-03-19 23:12:56,9.419,0.52165356,59.801,22.069,-1,-1,0.5937304333103548,-5.73841903369996,Before Launch
88,2025-03-19 23:12:56,9.45,-0.07217847999999999,-19.156,22.069,-1,-1,0.5937304333103548,-5.73841903369996,Before Launch
89,2025-03-19 23:12:56,9.472,-0.55446196,-21.922,22.069,-1,-1,0.5881120017042303,-5.703330000749374,Before Launch
90,2025-03-19 23:12:56,9.896,-0.7939632799999999,-0.565,22.074,-1,-1,0.6347099006174727,-5.703182606125765,Before Launch
91,2025-03-19 23:12:56,9.922,-0.9251968799999999,-5.047,22.064,-1,-1,0.6227512697907527,-5.701912038706304,Before Launch
92,2025-03-19 23:12:56,9.944,-0.7939632799999999,5.965,22.074,-1,-1,0.6227512697907527,-5.701912038706304,Before Launch
93,2025-03-19 23:12:56,9.967,0.29199475999999996,47.216,22.069,-1,-1,0.6613300785322925,-5.761277703900796,Before Launch
94,2025-03-19 23:12:56,9.989,-0.43307088,-32.958,22.069,-1,-1,0.6613300785322925,-5.761277703900796,Before Launch
95,2025-03-19 23:12:57,10.416,-1.4074803599999999,-2.282,22.067,-1,-1,0.579979860136176,-5.766989889819119,Before Launch
96,2025-03-19 23:12:57,10.439,-0.6824147199999999,31.525,22.067,-1,-1,0.579979860136176,-5.766989889819119,Before Launch
97,2025-03-19 23:12:57,10.461,-0.6824147199999999,0.0,22.067,-1,-1,0.5943330630856679,-5.7930801489925665,Before Launch
98,2025-03-19 23:12:57,10.483,-0.6824147199999999,0.0,22.074,-1,-1,0.5720023899541884,-5.818056233918552,Before Launch
99,2025-03-19 23:12:57,10.513,-0.7939632799999999,-3.718,22.069,-1,-1,0.5720023899541884,-5.818056233918552,Before Launch
100,2025-03-19 23:12:57,10.936,-0.19028872,1.427,22.077,-1,-1,0.6515617174997047,-5.731260577609507,Before Launch
101,2025-03-19 23:12:57,10.966,-0.43307088,-8.093,22.069,-1,-1,0.6515617174997047,-5.731260577609507,Before Launch
102,2025-03-19 23:12:57,10.988,-0.6824147199999999,-11.334,22.067,-1,-1,0.6434537524065506,-5.74458717418717,Before Launch
103,2025-03-19 23:12:57,11.01,-1.4074803599999999,-32.958,22.067,-1,-1,0.6434537524065506,-5.74458717418717,Before Launch
104,2025-03-19 23:12:57,11.033,-0.9251968799999999,20.969,22.064,-1,-1,0.6397239271560828,-5.721203216379652,Before Launch
105,2025-03-19 23:12:58,11.458,-0.55446196,0.872,22.072,-1,-1,0.594980676577773,-5.750752661134142,Before Launch
106,2025-03-19 23:12:58,11.48,0.53149608,49.362,22.072,-1,-1,0.5736423755525354,-5.749289369706058,Before Launch
107,2025-03-19 23:12:58,11.508,-0.3116798,-30.113,22.074,-1,-1,0.5697842791205631,-5.701502391903563,Before Launch
108,2025-03-19 23:12:58,11.532,-1.1548556799999998,-35.132,22.077,-1,-1,0.5697842791205631,-5.701502391903563,Before Launch
109,2025-03-19 23:12:58,11.554,0.77427824,87.688,22.074,-1,-1,0.5623580400882887,-5.708457759501107,Before Launch
110,2025-03-19 23:12:58,11.977,0.76443572,-0.023,22.067,-1,-1,0.6031163183422596,-5.693760008603472,Before Launch
111,2025-03-19 23:12:58,11.999,0.76443572,0.0,22.067,-1,-1,0.5930286167088351,-5.699003924685481,Before Launch
112,2025-03-19 23:12:58,12.022,-0.6725722,-62.479,22.074,-1,-1,0.5930286167088351,-5.699003924685481,Before Launch
113,2025-03-19 23:12:58,12.044,-0.19028872,21.922,22.072,-1,-1,0.5928141062770073,-5.722105230319489,Before Launch
114,2025-03-19 23:12:58,12.066,0.29199475999999996,21.922,22.064,-1,-1,0.6070816748616571,-5.700131845840817,Before Launch
115,2025-03-19 23:12:59,12.502,0.52165356,0.527,22.064,-1,-1,0.6723047738656931,-5.638084267899849,Before Launch
116,2025-03-19 23:12:59,12.529,-0.56430448,-40.221,22.064,-1,-1,0.6761656956620894,-5.684390916792728,Before Launch
117,2025-03-19 23:12:59,12.552,1.01377956,68.612,22.069,-1,-1,0.6761656956620894,-5.684390916792728,Before Launch
118,2025-03-19 23:12:59,12.574,-0.43307088,-65.766,22.069,-1,-1,0.6901510184225286,-5.685311255711256,Before Launch
119,2025-03-19 23:12:59,12.596,-0.07217847999999999,16.404,22.069,-1,-1,0.6901510184225286,-5.685311255711256,Before Launch
120,2025-03-19 23:12:59,13.032,0.2788714,0.805,22.062,-1,-1,0.647020230870221,-5.7046215678199115,Before Launch
121,2025-03-19 23:12:59,13.058,0.049212599999999995,-8.833,22.074,-1,-1,0.6208489976520581,-5.695070122784006,Before Launch
122,2025-03-19 23:12:59,13.08,0.53149608,21.922,22.072,-1,-1,0.6208489976520581,-5.695070122784006,Before Launch
123,2025-03-19 23:12:59,13.103,-0.20013124,-31.81,22.064,-1,-1,0.6394797249811572,-5.672044382074155,Before Launch
124,2025-03-19 23:12:59,13.125,-0.43307088,-10.588,22.069,-1,-1,0.6369685999503066,-5.686926375556925,Before Launch
125,2025-03-19 23:13:00,13.562,-1.15813652,-1.659,22.069,-1,-1,0.6422068060634145,-5.705537659845859,Before Launch
126,2025-03-19 23:13:00,13.586,-0.6824147199999999,19.822,22.067,-1,-1,0.649075107953803,-5.695625295013302,Before Launch
127,2025-03-19 23:13:00,13.609,0.03937008,31.382,22.067,-1,-1,0.649075107953803,-5.695625295013302,Before Launch
128,2025-03-19 23:13:00,13.631,0.53149608,22.369,22.072,-1,-1,0.6390708515854296,-5.721855574956635,Before Launch
129,2025-03-19 23:13:00,13.653,-0.7939632799999999,-60.248,22.067,-1,-1,0.632190859332898,-5.739655428175113,Before Launch
130,2025-03-19 23:13:00,14.089,0.8825459600000001,3.845,22.064,-1,-1,0.6041283615781543,-5.698147756638337,Before Launch
131,2025-03-19 23:13:00,14.115,-1.04658796,-74.197,22.067,-1,-1,0.5850870634358595,-5.67375010576959,Before Launch
132,2025-03-19 23:13:00,14.137,-1.0334646,0.597,22.074,-1,-1,0.5850870634358595,-5.67375010576959,Before Launch
133,2025-03-19 23:13:00,14.159,-0.56430448,21.325,22.064,-1,-1,0.634486731551988,-5.72687834922032,Before Launch
134,2025-03-19 23:13:00,14.181,-0.32152232000000003,11.036,22.064,-1,-1,0.6208343623645741,-5.729292366614763,Before Launch
135,2025-03-19 23:13:01,14.617,0.65288716,2.235,22.069,-1,-1,0.6489321906144955,-5.72239996581119,Before Launch
136,2025-03-19 23:13:01,14.643,-0.07217847999999999,-27.887,22.069,-1,-1,0.6635176484687393,-5.7324890846413785,Before Launch
137,2025-03-19 23:13:01,14.665,-0.6824147199999999,-27.738,22.067,-1,-1,0.6635176484687393,-5.7324890846413785,Before Launch
138,2025-03-19 23:13:01,14.687,0.8825459600000001,71.135,22.064,-1,-1,0.6548423574918061,-5.7095760884995865,Before Launch
139,2025-03-19 23:13:01,14.709,0.03937008,-38.326,22.074,-1,-1,0.6685582789873429,-5.730389448154377,Before Launch
140,2025-03-19 23:13:01,15.145,-0.20013124,-0.549,22.064,-1,-1,0.6129356905333658,-5.778617252117582,Before Launch
141,2025-03-19 23:13:01,15.171,-0.06889764000000001,5.047,22.077,-1,-1,0.615310729169704,-5.759450803559501,Before Launch
142,2025-03-19 23:13:01,15.193,0.29199475999999996,16.404,22.069,-1,-1,0.615310729169704,-5.759450803559501,Before Launch
143,2025-03-19 23:13:01,15.216,0.29199475999999996,0.0,22.074,-1,-1,0.6207919168572906,-5.748934255143377,Before Launch
144,2025-03-19 23:13:01,15.238,0.53149608,10.886,22.057,-1,-1,0.6303863443890126,-5.7797196048678225,Before Launch
145,2025-03-19 23:13:02,15.668,0.049212599999999995,-1.122,22.072,-1,-1,0.6184750683940381,-5.738738016055799,Before Launch
146,2025-03-19 23:13:02,15.69,1.3648294399999998,59.801,22.062,-1,-1,0.6184750683940381,-5.738738016055799,Before Launch
147,2025-03-19 23:13:02,15.712,-0.56430448,-87.688,22.064,-1,-1,0.655707257897125,-5.73571260513693,Before Launch
148,2025-03-19 23:13:02,15.74,-0.43307088,4.687,22.069,-1,-1,0.6272521648354172,-5.73890579037286,Before Launch
149,2025-03-19 23:13:02,15.763,0.52165356,41.51,22.064,-1,-1,0.6272521648354172,-5.73890579037286,Before Launch
150,2025-03-19 23:13:02,16.185,-0.07217847999999999,-1.407,22.072,-1,-1,0.5883864442420864,-5.77030618774499,Before Launch
151,2025-03-19 23:13:02,16.215,-0.7939632799999999,-24.059,22.077,-1,-1,0.5883864442420864,-5.77030618774499,Before Launch
152,2025-03-19 23:13:02,16.237,-0.19028872,27.44,22.072,-1,-1,0.5797972160606418,-5.783488143199512,Before Launch
153,2025-03-19 23:13:02,16.259,-1.39763784,-54.88,22.074,-1,-1,0.5797972160606418,-5.783488143199512,Before Launch
154,2025-03-19 23:13:02,16.282,-0.55446196,36.66,22.072,-1,-1,0.5896264760690655,-5.7545418998914375,Before Launch
155,2025-03-19 23:13:03,16.711,-0.3116798,0.566,22.074,-1,-1,0.60283972856715,-5.7046402086686765,Before Launch
156,2025-03-19 23:13:03,16.733,-0.3116798,0.0,22.074,-1,-1,0.6286789435648674,-5.702271894750488,Before Launch
157,2025-03-19 23:13:03,16.76,-0.3116798,0.0,22.074,-1,-1,0.6141904050099548,-5.718488251518828,Before Launch
158,2025-03-19 23:13:03,16.783,-1.26640424,-41.51,22.079,-1,-1,0.6141904050099548,-5.718488251518828,Before Launch
159,2025-03-19 23:13:03,16.805,0.29199475999999996,70.836,22.069,-1,-1,0.6026540373538969,-5.735452496833299,Before Launch
160,2025-03-19 23:13:03,17.227,0.65288716,0.855,22.069,-1,-1,0.6006835904279693,-5.769982486265418,Before Launch
161,2025-03-19 23:13:03,17.25,-1.15813652,-78.74,22.069,-1,-1,0.5824070221400302,-5.729039512046251,Before Launch
162,2025-03-19 23:13:03,17.272,-0.07217847999999999,49.362,22.069,-1,-1,0.5824070221400302,-5.729039512046251,Before Launch
163,2025-03-19 23:13:03,17.295,-0.6725722,-26.104,22.074,-1,-1,0.5915538997711064,-5.769464197265154,Before Launch
164,2025-03-19 23:13:03,17.317,-0.42979004000000004,11.036,22.062,-1,-1,0.596863562050424,-5.757551493306268,Before Launch
165,2025-03-19 23:13:04,17.752,-0.06889764000000001,0.83,22.077,-1,-1,0.5854210733889049,-5.693981108511862,Before Launch
166,2025-03-19 23:13:04,17.778,-0.5413386,-18.171,22.079,-1,-1,0.6145513104789495,-5.7052333942198405,Before Launch
167,2025-03-19 23:13:04,17.8,-0.66272968,-5.518,22.082,-1,-1,0.6145513104789495,-5.7052333942198405,Before Launch
168,2025-03-19 23:13:04,17.822,-1.15813652,-22.518,22.069,-1,-1,0.6482488959229604,-5.741396743959126,Before Launch
169,2025-03-19 23:13:04,17.844,0.41338584,71.433,22.074,-1,-1,0.6279066048839205,-5.733927510771526,Before Launch
170,2025-03-19 23:13:04,18.28,-0.06889764000000001,-1.106,22.077,-1,-1,0.5909550467884035,-5.761429633335269,Before Launch
171,2025-03-19 23:13:04,18.305,-1.8799213199999998,-72.441,22.077,-1,-1,0.5936783409556261,-5.75499954406819,Before Launch
172,2025-03-19 23:13:04,18.328,-1.26640424,26.675,22.072,-1,-1,0.5936783409556261,-5.75499954406819,Before Launch
173,2025-03-19 23:13:04,18.35,0.8956693200000001,98.276,22.072,-1,-1,0.6256954586672369,-5.72413993714641,Before Launch
174,2025-03-19 23:13:04,18.372,1.02690292,5.965,22.067,-1,-1,0.6050106447936044,-5.728364882660555,Before Launch
175,2025-03-19 23:13:05,18.808,0.29199475999999996,-1.686,22.077,-1,-1,0.669195654527977,-5.702490119757669,Before Launch
176,2025-03-19 23:13:05,18.834,-0.5413386,-32.051,22.079,-1,-1,0.6360252551750023,-5.734685533985882,Before Launch
177,2025-03-19 23:13:05,18.856,0.29199475999999996,37.879,22.077,-1,-1,0.6360252551750023,-5.734685533985882,Before Launch
178,2025-03-19 23:13:05,18.878,0.8956693200000001,27.44,22.072,-1,-1,0.6262851113139217,-5.718744022904937,Before Launch
179,2025-03-19 23:13:05,18.901,-0.5413386,-62.479,22.079,-1,-1,0.6174467678602147,-5.707848284764252,Before Launch
180,2025-03-19 23:13:05,19.336,-0.19028872,0.807,22.072,-1,-1,0.6475105127562611,-5.691696432132368,Before Launch
181,2025-03-19 23:13:05,19.362,0.41338584,23.218,22.077,-1,-1,0.6512349451729026,-5.708503143496127,Before Launch
182,2025-03-19 23:13:05,19.384,-0.5413386,-43.397,22.079,-1,-1,0.6512349451729026,-5.708503143496127,Before Launch
183,2025-03-19 23:13:06,19.406,-0.06889764000000001,21.475,22.077,-1,-1,0.6431271814659089,-5.7142275652544505,Before Launch
184,2025-03-19 23:13:06,19.428,-1.38779532,-59.95,22.077,-1,-1,0.6698290401159599,-5.6943643856597825,Before Launch
185,2025-03-19 23:13:06,19.863,-1.62729664,-0.551,22.079,-1,-1,0.6015249564605777,-5.69896104963472,Before Launch
186,2025-03-19 23:13:06,19.89,0.18372704,67.075,22.087,-1,-1,0.6222269839170762,-5.704555409238933,Before Launch
187,2025-03-19 23:13:06,19.912,-1.62729664,-82.319,22.079,-1,-1,0.6222269839170762,-5.704555409238933,Before Launch
188,2025-03-19 23:13:06,19.934,-0.06889764000000001,70.836,22.077,-1,-1,0.6344503634836167,-5.751693289330396,Before Launch
189,2025-03-19 23:13:06,19.956,-0.3116798,-11.036,22.072,-1,-1,0.6354905551358578,-5.774439719753893,Before Launch
190,2025-03-19 23:13:06,20.392,0.049212599999999995,0.828,22.074,-1,-1,0.6691719823931168,-5.667509077359288,Before Launch
191,2025-03-19 23:13:07,20.419,-0.3116798,-13.366,22.074,-1,-1,0.6809522366634734,-5.653550996353034,Before Launch
192,2025-03-19 23:13:07,20.443,-0.42979004000000004,-4.921,22.077,-1,-1,0.6809522366634734,-5.653550996353034,Before Launch
193,2025-03-19 23:13:07,20.466,-1.38779532,-41.652,22.082,-1,-1,0.6575116104417175,-5.642575030540527,Before Launch
194,2025-03-19 23:13:07,20.498,-0.5413386,26.452,22.079,-1,-1,0.6324974728663797,-5.6302274204423775,Before Launch
195,2025-03-19 23:13:07,20.926,-0.06889764000000001,1.104,22.077,-1,-1,0.5867368522202391,-5.809686089513804,Before Launch
196,2025-03-19 23:13:07,20.954,-0.42979004000000004,-12.889,22.077,-1,-1,0.6170365315093032,-5.8216215357788945,Before Launch
197,2025-03-19 23:13:07,20.977,-0.19028872,10.413,22.072,-1,-1,0.6170365315093032,-5.8216215357788945,Before Launch
198,2025-03-19 23:13:07,20.999,0.29199475999999996,21.922,22.077,-1,-1,0.6212530965799506,-5.8067928641605,Before Launch
199,2025-03-19 23:13:07,21.022,1.25656172,41.938,22.072,-1,-1,0.6212530965799506,-5.8067928641605,Before Launch
200,2025-03-19 23:13:08,21.45,-0.06889764000000001,-3.097,22.087,-1,-1,0.608724422486174,-5.682760092450287,Before Launch
201,2025-03-19 23:13:08,21.473,-0.5413386,-20.541,22.087,-1,-1,0.608724422486174,-5.682760092450287,Before Launch
202,2025-03-19 23:13:08,21.495,0.1804462,32.808,22.079,-1,-1,0.62079311548517,-5.7133099799780185,Before Launch
203,2025-03-19 23:13:08,21.523,-0.06889764000000001,-8.905,22.077,-1,-1,0.6090342361375466,-5.721799864712102,Before Launch
204,2025-03-19 23:13:08,21.547,-0.78412076,-29.801,22.084,-1,-1,0.6090342361375466,-5.721799864712102,Before Launch
205,2025-03-19 23:13:08,21.97,-1.50590556,-1.706,22.077,-1,-1,0.6265213939286245,-5.771501854948794,Before Launch
206,2025-03-19 23:13:08,22.0,0.42322836,64.304,22.082,-1,-1,0.6265213939286245,-5.771501854948794,Before Launch
207,2025-03-19 23:13:08,22.023,-0.5413386,-41.938,22.079,-1,-1,0.6363332279465973,-5.795021500597056,Before Launch
208,2025-03-19 23:13:08,22.045,1.0170604,70.836,22.077,-1,-1,0.6574343810906248,-5.759162135880503,Before Launch
209,2025-03-19 23:13:08,22.075,0.42322836,-19.794,22.082,-1,-1,0.6574343810906248,-5.759162135880503,Before Launch
210,2025-03-19 23:13:09,22.499,-0.78412076,-2.848,22.084,-1,-1,0.5897290113120651,-5.741716513685049,Before Launch
211,2025-03-19 23:13:09,22.522,-0.19028872,25.819,22.072,-1,-1,0.587529603535846,-5.7451136974845936,Before Launch
212,2025-03-19 23:13:09,22.546,0.78412076,40.6,22.082,-1,-1,0.6059168120026672,-5.7510117787553074,Before Launch
