n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 23:31:45,0.151,0.5446194400000001,,27.248,-1,-1,34.92363203810223,-35.27784898656441,34.85551305064606,Before Launch
1,2025-05-03 23:31:45,1.435,0.07545932,,27.25,-1,-1,39.67736741875871,-39.937939667359046,39.68418075461811,Before Launch
2,2025-05-03 23:31:46,1.481,-0.66272968,,27.25,-1,-1,42.70941163621908,-42.93419164003457,42.749709173032485,Before Launch
3,2025-05-03 23:31:46,1.536,-0.16404200000000002,,27.243,-1,-1,21.014702195240062,-22.031556702599268,49.860150814488534,Before Launch
4,2025-05-03 23:31:46,1.623,0.91535436,,27.243,-1,-1,11.079494481976562,-12.784069326262573,54.29724469270073,Before Launch
5,2025-05-03 23:31:46,1.787,0.30511812,,27.248,-1,-1,5.823916630712898,-7.727460107614689,56.56053634297672,Before Launch
6,2025-05-03 23:31:46,1.858,2.2736221199999997,,27.235,-1,-1,3.9972679965326114,-5.935000165566679,57.545143293853435,Before Launch
7,2025-05-03 23:31:46,1.927,1.9028872,,27.243,-1,-1,3.092598711193359,-5.173851177963742,59.00010964064267,Before Launch
8,2025-05-03 23:31:46,2.029,1.53543312,,27.243,0.0,0.0,2.9059437590015644,-5.139484684499396,59.6738263292727,Before Launch
9,2025-05-03 23:31:46,2.079,1.7716536,,27.238,0.0,0.0,2.6296686619625693,-5.065582864962597,61.406142367466934,Before Launch
10,2025-05-03 23:31:46,2.127,-0.0656168,,27.24,0.0,0.0,2.4114905697541484,-5.0678742927670015,62.78043005140986,Before Launch
11,2025-05-03 23:31:46,2.182,0.91535436,,27.24,0.0,0.0,2.306623275264612,-5.049045937459713,63.63375315592133,Before Launch
12,2025-05-03 23:31:46,2.227,0.17388452,,27.24,0.0,0.0,2.17891196876088,-5.028265765773724,65.00290557497291,Before Launch
13,2025-05-03 23:31:46,2.271,0.29527559999999997,,27.238,0.0,0.0,2.1264580142800678,-5.047252981214089,65.54543970547236,Before Launch
14,2025-05-03 23:31:46,2.316,-0.6824147199999999,,27.243,0.0,0.0,1.9501513062698959,-5.090875532343538,67.21382151947032,Before Launch
15,2025-05-03 23:31:46,2.36,0.77427824,,27.235,0.0,0.0,1.8799028769358512,-5.075689860194462,67.87903869856437,Before Launch
16,2025-05-03 23:31:46,2.403,0.17388452,,27.24,0.0,0.0,1.7954741434612613,-5.037717512461657,69.09028528859457,Before Launch
17,2025-05-03 23:31:47,2.451,0.05577428,,27.243,0.0,0.0,1.7100610989848155,-5.04562419118335,69.6480188620857,Before Launch
18,2025-05-03 23:31:47,2.503,0.5249344,,27.233,0.0,0.0,1.5323143597737774,-5.107452994057124,71.24758024182576,Before Launch
19,2025-05-03 23:31:47,2.547,-0.33464568,,27.23,0.0,0.0,1.4362692105444073,-5.094410408489237,72.16355933497103,Before Launch
20,2025-05-03 23:31:47,2.602,1.28280844,,27.233,0.0,0.0,1.3700188018460766,-5.068789086293371,72.6773519687476,Before Launch
21,2025-05-03 23:31:47,2.666,-0.81364832,,27.238,0.0,0.0,1.2205616624236981,-5.037342895556293,73.91900669782413,Before Launch
22,2025-05-03 23:31:47,2.711,1.7716536,,27.238,0.0,0.0,1.2107390254985653,-4.997620737649976,74.58528127110594,Before Launch
23,2025-05-03 23:31:47,2.769,-0.81364832,,27.225,0.0,0.0,1.120921432475463,-5.050538041276083,75.79044007920093,Before Launch
24,2025-05-03 23:31:47,2.824,0.17388452,,27.24,0.0,0.0,1.0571054557864183,-5.186005645789581,77.28678259549662,Before Launch
25,2025-05-03 23:31:47,2.872,0.036089239999999995,-0.187,27.233,0.0,0.0,0.8980102754148038,-5.296602192370414,78.23095148383187,Before Launch
26,2025-05-03 23:31:47,2.931,0.40354332,0.219,27.23,0.0,0.0,0.44420569559921735,-5.397877649393588,78.65945343996961,Before Launch
27,2025-05-03 23:31:47,2.99,0.40354332,0.707,27.23,0.0,0.0,-0.09527638979147035,-4.847293182985195,78.55173465456431,Before Launch
28,2025-05-03 23:31:47,3.051,-0.0656168,0.065,27.235,0.0,0.0,0.4184492132875802,-4.002544680198267,78.28729503832274,Before Launch
29,2025-05-03 23:31:47,3.114,1.68307092,0.515,27.21,0.0,0.0,0.21590697673789072,-3.385489587548644,77.41018420625576,Before Launch
30,2025-05-03 23:31:47,3.175,1.8832021599999997,1.137,27.238,0.0,0.0,-0.060725163862747844,-2.949827900794988,77.0325923985811,Before Launch
31,2025-05-03 23:31:47,3.24,-0.07545932,-1.7,27.238,0.0,0.0,-0.26284335862284397,-1.433396992748028,77.8522614692411,Before Launch
32,2025-05-03 23:31:47,3.303,1.35498692,-0.398,27.238,0.0,0.0,0.13115597483610225,-0.2326475160827849,82.47989934872962,Before Launch
33,2025-05-03 23:31:47,3.35,1.9520997999999998,0.315,27.23,0.0,0.0,-0.9856738061610784,0.011751366950868203,111.94643305185292,Before Launch
