n,Datetime (UTC),Timestamp (s),Altitude (m),Temperature (C),Longitude,Latitude,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Flag
0,2025-02-21 23:10:52,0.517,0.068,24.698,-1,-1,0.005126953125,0.92626953125,-0.2548828125,Before Launch
1,2025-02-21 23:10:53,1.315,0.058,24.708,0.0,0.0,0.006103515625,0.933349609375,-0.260009765625,Before Launch
2,2025-02-21 23:10:54,2.313,0.058,24.713,0.0,0.0,0.01025390625,0.927734375,-0.27783203125,Before Launch
3,2025-02-21 23:10:55,3.316,0.211,24.706,0.0,0.0,0.005615234375,0.923095703125,-0.2578125,Before Launch
4,2025-02-21 23:10:56,4.315,0.182,24.706,0.0,0.0,0.0078125,0.928955078125,-0.254150390625,Before Launch
5,2025-02-21 23:10:57,5.314,0.035,24.698,-1,-1,0.014892578125,0.9287109375,-0.2548828125,Before Launch
6,2025-02-21 23:10:58,6.344,-0.296,24.711,-119.74987066666667,36.814211,0.010986328125,0.92822265625,-0.26123046875,Before Launch
7,2025-02-21 23:10:59,7.344,-0.127,24.706,-119.74979066666667,36.81414,0.0087890625,0.93408203125,-0.25830078125,Before Launch
8,2025-02-21 23:11:00,8.345,-0.043,24.698,-119.749613,36.8139975,0.005615234375,0.92919921875,-0.257568359375,Before Launch
9,2025-02-21 23:11:01,9.343,-0.13,24.706,-119.74953583333334,36.8139385,0.0048828125,0.9287109375,-0.256103515625,Before Launch
10,2025-02-21 23:11:02,10.343,0.152,24.708,-1,-1,0.00830078125,0.931640625,-0.25537109375,Before Launch
11,2025-02-21 23:11:03,11.345,-0.27,24.713,-119.7495525,36.8139555,0.007568359375,0.9296875,-0.269775390625,Before Launch
12,2025-02-21 23:11:04,12.344,-0.025,24.706,-119.74956266666666,36.813953,0.00927734375,0.92919921875,-0.259521484375,Before Launch
13,2025-02-21 23:11:05,13.344,0.081,24.703,-119.74957283333333,36.81395216666667,0.0009765625,0.92529296875,-0.262451171875,Before Launch
14,2025-02-21 23:11:06,14.344,0.081,24.701,-119.74958866666667,36.813969,0.00830078125,0.932373046875,-0.252197265625,Before Launch
15,2025-02-21 23:11:07,15.345,0.235,24.696,-1,-1,-0.311279296875,1.1708984375,-0.057861328125,Before Launch
16,2025-02-21 23:11:08,16.344,0.997,24.673,-119.7496205,36.81399,-0.038818359375,-0.03857421875,0.947021484375,Before Launch
17,2025-02-21 23:11:09,17.345,2.115,24.681,-119.74962416666666,36.813986666666665,0.150390625,-0.440185546875,0.99267578125,Before Launch
18,2025-02-21 23:11:10,18.345,2.004,24.683,-119.7496405,36.81399666666667,0.044677734375,-0.4375,1.001953125,During Launch
19,2025-02-21 23:11:11,19.346,2.022,24.681,-119.74976483333333,36.81411583333333,0.086669921875,-0.51025390625,0.97900390625,During Launch
20,2025-02-21 23:11:12,20.344,1.773,24.683,-1,-1,-0.02294921875,-0.523681640625,0.841064453125,During Launch
21,2025-02-21 23:11:13,21.346,1.658,24.701,-119.7498665,36.814198,-0.53271484375,0.3916015625,0.7978515625,During Launch
22,2025-02-21 23:11:14,22.347,0.58,24.698,-119.74989133333334,36.81421383333333,-0.050048828125,0.75341796875,-0.452880859375,During Launch
23,2025-02-21 23:11:15,23.346,-0.427,24.688,-119.74991033333333,36.81423783333334,-0.02783203125,0.864501953125,-0.439208984375,During Launch
24,2025-02-21 23:11:16,24.346,-0.432,24.686,-119.74992383333333,36.814253,0.005126953125,0.926025390625,-0.273681640625,During Launch
25,2025-02-21 23:11:17,25.346,-0.27,24.691,-1,-1,0.005126953125,0.928955078125,-0.276123046875,During Launch
26,2025-02-21 23:11:18,26.351,-0.334,24.701,-119.7499575,36.81427516666667,0.00634765625,0.924560546875,-0.2744140625,During Launch
27,2025-02-21 23:11:19,27.353,-0.126,24.683,-119.74996833333333,36.81428433333333,0.00390625,0.92626953125,-0.271240234375,During Launch
28,2025-02-21 23:11:20,28.353,-0.477,24.691,-119.74997916666666,36.8142925,0.00732421875,0.92333984375,-0.2744140625,During Launch
29,2025-02-21 23:11:21,29.313,-0.39,24.688,0.0,0.0,0.00390625,0.921875,-0.27685546875,During Launch
30,2025-02-21 23:11:22,30.313,-0.07,24.681,-1,-1,0.00390625,0.926025390625,-0.27734375,After Launch
31,2025-02-21 23:12:14,82.515,-0.395,24.618,-1,-1,0.0107421875,0.92138671875,-0.272216796875,After Launch
32,2025-02-21 23:13:06,135.164,-0.134,24.484,-1,-1,-0.001220703125,0.92529296875,-0.27978515625,After Launch
33,2025-02-21 23:13:59,187.312,-0.651,24.324,-1,-1,0.00830078125,0.92333984375,-0.280517578125,After Launch
34,2025-02-21 23:14:50,238.641,-0.511,24.184,-1,-1,0.01318359375,0.92626953125,-0.275390625,After Launch
35,2025-02-21 23:15:43,291.316,-0.544,24.052,0.0,0.0,0.00341796875,0.924072265625,-0.279296875,After Launch
36,2025-02-21 23:16:35,343.315,-0.5,23.925,0.0,0.0,0.0146484375,0.91064453125,-0.276611328125,After Launch
37,2025-02-21 23:17:26,395.192,-0.549,23.833,-1,-1,0.0048828125,0.93017578125,-0.27880859375,After Launch
38,2025-02-21 23:18:18,446.451,-0.821,23.715,-1,-1,0.00146484375,0.929931640625,-0.27099609375,After Launch
39,2025-02-21 23:19:10,498.317,-0.782,23.623,0.0,0.0,0.000732421875,0.9228515625,-0.26708984375,After Launch
40,2025-02-21 23:20:02,550.319,-1.196,23.516,0.0,0.0,0.002685546875,0.92333984375,-0.28173828125,After Launch
41,2025-02-21 23:20:54,602.32,-1.253,23.431,0.0,0.0,0.00537109375,0.921875,-0.274658203125,After Launch
42,2025-02-21 23:21:45,653.41,-1.087,23.336,-1,-1,0.003662109375,0.927001953125,-0.27001953125,After Launch
43,2025-02-21 23:22:36,704.648,-1.135,23.269,-1,-1,0.0029296875,0.92333984375,-0.273193359375,After Launch
44,2025-02-21 23:23:28,756.325,-1.085,23.174,0.0,0.0,0.00390625,0.92431640625,-0.2666015625,After Launch
45,2025-02-21 23:24:20,808.324,-1.177,23.092,-1,-1,0.005859375,0.92236328125,-0.266357421875,After Launch
46,2025-02-21 23:25:12,860.256,-0.971,23.042,-1,-1,0.006591796875,0.934814453125,-0.252197265625,After Launch
47,2025-02-21 23:26:03,911.653,-1.203,22.992,-1,-1,0.00244140625,0.935302734375,-0.266845703125,After Launch
48,2025-02-21 23:26:55,963.331,-1.217,22.92,0.0,0.0,0.010009765625,0.92822265625,-0.269775390625,After Launch
49,2025-02-21 23:27:45,1013.659,-1.116,22.87,-1,-1,0.007080078125,0.9248046875,-0.27685546875,After Launch
50,2025-02-21 23:28:37,1065.332,-1.154,22.81,0.0,0.0,-0.0693359375,0.890380859375,-0.409912109375,After Launch
51,2025-02-21 23:29:28,1116.334,-1.184,22.783,0.0,0.0,0.002197265625,0.91552734375,-0.310546875,After Launch
