n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-03-21 00:29:07,0.005,-2.29986884,,25.504,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-03-21 00:29:07,0.048,-0.4429134,,25.506,-1,-1,0.0,0.0,0.0,Before Launch
2,2025-03-21 00:29:07,0.091,0.77427824,,25.499,-1,-1,0.0,0.0,0.0,Before Launch
3,2025-03-21 00:29:07,0.133,0.19028872,,25.501,-1,-1,0.0,0.0,0.0,Before Launch
4,2025-03-21 00:29:07,0.176,-0.68569556,,25.512,-1,-1,0.0,0.0,0.0,Before Launch
5,2025-03-21 00:29:07,0.219,-0.48884516,,25.501,-1,-1,0.0,0.0,0.0,Before Launch
6,2025-03-21 00:29:07,0.261,-0.09186352,,25.499,-1,-1,0.0,0.0,0.0,Before Launch
7,2025-03-21 00:29:07,0.304,-1.1154856,,25.504,-1,-1,0.0,0.0,0.0,Before Launch
8,2025-03-21 00:29:07,0.346,-0.4429134,,25.512,-1,-1,0.0,0.0,0.0,Before Launch
9,2025-03-21 00:29:07,0.389,-1.23359584,,25.506,-1,-1,0.0,0.0,0.0,Before Launch
10,2025-03-21 00:29:07,0.431,-1.7486877200000002,,25.509,-1,-1,0.0,0.0,0.0,Before Launch
11,2025-03-21 00:29:07,0.474,0.14763779999999999,,25.512,-1,-1,0.0,0.0,0.0,Before Launch
12,2025-03-21 00:29:07,0.517,-1.1154856,,25.504,-1,-1,0.0,0.0,0.0,Before Launch
13,2025-03-21 00:29:07,0.559,-1.23359584,,25.506,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
14,2025-03-21 00:29:07,0.602,-1.07939636,,25.512,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
15,2025-03-21 00:29:07,0.644,-1.07939636,,25.512,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
16,2025-03-21 00:29:07,0.687,-1.35498692,,25.509,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
17,2025-03-21 00:29:07,0.729,-0.56430448,,25.509,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
18,2025-03-21 00:29:07,0.772,-0.76115488,,25.496,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
19,2025-03-21 00:29:07,0.814,-2.02427828,,25.506,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
20,2025-03-21 00:29:07,0.857,-1.476378,,25.512,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
21,2025-03-21 00:29:07,0.9,-1.35498692,,25.509,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
22,2025-03-21 00:29:08,0.942,-0.99409452,,25.501,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
23,2025-03-21 00:29:08,0.985,-0.049212599999999995,,25.506,-117.79597933333334,35.10461983333333,0.0,0.0,0.0,Before Launch
24,2025-03-21 00:29:08,1.027,-0.12467191999999999,,25.516,-117.79597933333334,35.10461983333333,18.544856119446372,-18.502082864571026,18.423667878936982,Before Launch
25,2025-03-21 00:29:08,1.07,1.0170604,3.114,25.509,-117.79597933333334,35.10461983333333,33.0860179190409,-33.06016575068482,32.98365485814331,Before Launch
26,2025-03-21 00:29:08,1.113,-0.95800528,-0.484,25.509,-117.79597933333334,35.10461983333333,36.74202113826004,-36.68886920798246,36.60619401793228,Before Launch
27,2025-03-21 00:29:08,1.157,-0.68569556,-1.37,25.512,-117.79597933333334,35.10461983333333,20.661250466954115,-16.89335076333305,-0.11679697580167847,Before Launch
28,2025-03-21 00:29:08,1.199,-1.35498692,-1.45,25.509,-117.79597933333334,35.10461983333333,15.887734028350835,-11.120410831734368,-11.267528644354202,Before Launch
