n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 23:02:18,0.164,-0.35761156,,25.676,-1,-1,7.609481505581043,-7.712693373430155,7.621277191809902,Before Launch
1,2025-05-03 23:02:18,1.466,0.54790028,,25.664,-1,-1,23.990511864077682,-24.0998875644274,23.99438022300059,Before Launch
2,2025-05-03 23:02:18,1.527,0.62007876,,25.671,-1,-1,13.615528995756499,-22.241949882865686,71.62319312957378,Before Launch
3,2025-05-03 23:02:18,1.591,-0.79068244,,25.674,-1,-1,-6.564921748171809,-12.32757602964606,124.67706131245568,Before Launch
4,2025-05-03 23:02:18,1.668,-1.15813652,,25.679,-1,-1,-16.18506314134251,-7.555501684696136,150.11173334959068,Before Launch
5,2025-05-03 23:02:18,1.833,0.7480315200000001,,25.654,-1,-1,-21.744413065335348,-4.7367250828268554,165.11777399763233,Before Launch
6,2025-05-03 23:02:18,1.893,0.31496064,,25.684,-1,-1,-23.84446468231701,-3.5811656951478428,170.61615853987425,Before Launch
7,2025-05-03 23:02:18,1.971,0.7874015999999999,,25.679,-1,-1,-24.891675994260265,-3.064041647745285,173.29050643962088,Before Launch
8,2025-05-03 23:02:18,2.095,0.56430448,,25.681,-1,-1,-25.163950634149863,-2.9623439170208536,173.90667871272342,Before Launch
9,2025-05-03 23:02:18,2.139,1.0334646,,25.674,-1,-1,-25.27509986950593,-2.9184005854148927,174.13861053937646,Before Launch
10,2025-05-03 23:02:18,2.193,1.0170604,,25.664,-1,-1,-25.327178892998358,-2.8977349665405576,174.23432695369692,Before Launch
11,2025-05-03 23:02:19,2.236,0.44619424,,25.684,-1,-1,-25.330483015482955,-2.883553906893603,174.3019968330999,Before Launch
12,2025-05-03 23:02:19,2.283,-0.29199475999999996,,25.664,-1,-1,-25.39431307243259,-2.88499774517244,174.34389565975533,Before Launch
13,2025-05-03 23:02:19,2.335,0.19685039999999998,,25.681,-1,-1,-25.388385456586633,-2.9059199768079624,174.36249699824018,Before Launch
14,2025-05-03 23:02:19,2.379,0.44619424,,25.684,-1,-1,-25.416494662900575,-2.848049480501522,174.37834949087727,Before Launch
15,2025-05-03 23:02:19,2.422,0.19685039999999998,,25.681,-1,-1,-25.393408022012423,-2.854960389643109,174.3886816980916,Before Launch
16,2025-05-03 23:02:19,2.472,2.02099744,,25.674,-1,-1,-25.34240315029745,-2.8244383472827734,174.4399755557949,Before Launch
17,2025-05-03 23:02:19,2.523,-0.29199475999999996,,25.684,-1,-1,-25.25614184680572,-2.7664666343142583,174.40737918235735,Before Launch
18,2025-05-03 23:02:19,2.567,0.19685039999999998,,25.681,-1,-1,-25.23637833774211,-2.7084223405807357,174.4616200139494,Before Launch
19,2025-05-03 23:02:19,2.611,-0.41994752,,25.681,-1,-1,-25.320161443681414,-2.7256476689943576,174.5005688117011,Before Launch
20,2025-05-03 23:02:19,2.664,-0.66929136,,25.686,-1,-1,-25.27286416202605,-2.738676797979168,174.4713101373993,Before Launch
21,2025-05-03 23:02:19,2.719,0.19685039999999998,,25.639,-1,-1,-25.23471140566572,-2.829500036486377,174.43430160013907,Before Launch
22,2025-05-03 23:02:19,2.776,0.31496064,,25.679,-1,-1,-25.347208867911945,-2.817891463693347,174.43489641259944,Before Launch
23,2025-05-03 23:02:19,2.827,1.06299216,,25.686,0.0,0.0,-25.29427927820332,-2.8340870371601965,174.37964940964878,Before Launch
24,2025-05-03 23:02:19,2.879,0.07545932,,25.686,0.0,0.0,-25.43232604964236,-2.847738472903356,174.42033527963412,Before Launch
25,2025-05-03 23:02:19,2.931,-0.042650919999999995,0.114,25.688,0.0,0.0,-25.526543382650942,-2.825424025899892,174.48011102213044,Before Launch
26,2025-05-03 23:02:19,2.988,0.97112864,0.278,25.649,0.0,0.0,-25.638169618392677,-2.762227705365019,174.6140082341564,Before Launch
27,2025-05-03 23:02:19,3.048,-0.29199475999999996,-0.6,25.651,0.0,0.0,-25.66576145027241,-2.690094124698288,174.68561898068782,Before Launch
28,2025-05-03 23:02:19,3.107,1.9488189599999999,1.807,25.636,0.0,0.0,-25.616075231090903,-2.684821798102996,174.70427463775928,Before Launch
29,2025-05-03 23:02:19,3.166,1.6076116,1.846,25.651,0.0,0.0,-25.69334612900826,-2.7043091508746033,174.5890873745452,Before Launch
30,2025-05-03 23:02:19,3.215,1.06299216,0.228,25.686,0.0,0.0,-25.51778003239831,-2.977361167928455,174.21795808876172,Before Launch
31,2025-05-03 23:02:20,3.264,1.25656172,0.687,25.659,0.0,0.0,-25.48910788761995,-3.0003171078376036,174.07254784554038,Before Launch
32,2025-05-03 23:02:20,3.323,-1.25984256,-1.514,25.671,0.0,0.0,-25.37038035044837,-3.0738808724130515,173.92416598899848,Before Launch
33,2025-05-03 23:02:20,3.384,-0.39370079999999996,-0.743,25.694,0.0,0.0,-25.42000921755261,-2.9540734932643353,174.159971989161,Before Launch
