n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-04 01:53:36,0.187,1.59776908,,28.25,-1,-1,30.417690863801006,-31.506875651778287,31.046998546997465,Before Launch
1,2025-05-04 01:53:36,1.487,0.2788714,,28.253,-1,-1,37.15585205898563,-37.82247435796944,37.45576115386868,Before Launch
2,2025-05-04 01:53:36,1.532,0.02624672,,28.253,-1,-1,41.8975716306686,-42.14347320157354,41.86426349337088,Before Launch
3,2025-05-04 01:53:36,1.598,1.2795276,,28.258,-1,-1,18.820319203889625,1.7187254028928471,-29.89074031650254,Before Launch
4,2025-05-04 01:53:36,1.684,-0.34448819999999997,,28.253,-1,-1,8.15592452230672,21.778467173358948,-62.9881626068934,Before Launch
5,2025-05-04 01:53:36,1.759,1.02034124,,28.258,-1,-1,0.7243570809691622,35.251027967498395,-84.55447427622005,Before Launch
6,2025-05-04 01:53:36,1.92,0.0164042,,28.245,-1,-1,-0.47598863873483066,37.080769913315564,-87.27335475260088,Before Launch
7,2025-05-04 01:53:36,1.98,2.0669292,,28.258,-1,-1,-0.8257275063636769,38.35725448800552,-89.91748893429511,Before Launch
8,2025-05-04 01:53:36,2.098,0.2788714,,28.253,-1,-1,-0.9952021321295186,39.08122383209128,-91.58765988043395,Before Launch
9,2025-05-04 01:53:36,2.153,1.02034124,,28.253,-1,-1,-1.2400852703164589,39.34716869834657,-91.61513288401854,Before Launch
10,2025-05-04 01:53:36,2.209,1.25984256,,28.248,-1,-1,-1.276861351013003,39.63300773945238,-91.57911947515575,Before Launch
11,2025-05-04 01:53:37,2.257,1.3779527999999999,,28.245,-1,-1,-1.1606670113326465,39.46867388315444,-91.69340659320703,Before Launch
12,2025-05-04 01:53:37,2.301,0.63648296,,28.245,-1,-1,-1.0388321361267137,39.42221516412614,-91.50284862177334,Before Launch
13,2025-05-04 01:53:37,2.344,1.8799213199999998,,28.26,-1,-1,-0.8428718976820158,39.326712974206785,-91.15845339143321,Before Launch
14,2025-05-04 01:53:37,2.389,0.53805776,,28.255,-1,-1,-0.7003812147297566,39.22681913692649,-91.00910176016772,Before Launch
15,2025-05-04 01:53:37,2.433,0.1804462,,28.253,-1,-1,-0.606430422184821,38.98869631532032,-90.97425785121217,Before Launch
16,2025-05-04 01:53:37,2.478,-0.81364832,,28.26,-1,-1,-0.6589765704888538,38.865203425596725,-90.99367223309062,Before Launch
17,2025-05-04 01:53:37,2.529,0.29855644,,28.26,-1,-1,-0.8474706093502344,38.45104502898812,-91.13446570442271,Before Launch
18,2025-05-04 01:53:37,2.574,0.16732284,,28.255,-1,-1,-1.094591034257102,38.06899804000074,-91.24234745134802,Before Launch
19,2025-05-04 01:53:37,2.622,0.6496063200000001,,28.25,-1,-1,-1.8554720718524607,36.95162985150654,-91.73861341433143,Before Launch
20,2025-05-04 01:53:37,2.666,0.39698163999999997,,28.25,-1,-1,-2.560657943705058,36.11516557186847,-92.23448663053671,Before Launch
21,2025-05-04 01:53:37,2.71,1.7486877200000002,,28.238,-1,-1,-2.9532986783086237,34.335620948246465,-93.07460215285415,Before Launch
22,2025-05-04 01:53:37,2.756,0.76771656,,28.25,-1,-1,-2.4081628875235315,33.38569187024427,-93.16751802062096,Before Launch
23,2025-05-04 01:53:37,2.812,1.49934388,,28.243,-1,-1,-2.249841122751949,32.78788580597783,-94.7600513276342,Before Launch
24,2025-05-04 01:53:37,2.865,0.76771656,,28.25,0.0,0.0,-6.217459454754261,32.60444761702067,-101.52458734459844,Before Launch
25,2025-05-04 01:53:37,2.916,0.0164042,-0.579,28.248,0.0,0.0,-10.630945891153281,32.5856559215685,-109.51455240664174,Before Launch
26,2025-05-04 01:53:37,2.975,0.98753284,0.476,28.243,0.0,0.0,-14.95170715821438,29.72292882052167,-120.90416087471898,Before Launch
27,2025-05-04 01:53:37,3.037,1.63057748,1.066,28.253,0.0,0.0,-19.63306154837667,26.313064602525195,-131.99019454210912,Before Launch
28,2025-05-04 01:53:37,3.095,0.79068244,-0.327,28.255,0.0,0.0,-21.378944377050672,24.93753582843901,-135.62277696822872,Before Launch
29,2025-05-04 01:53:37,3.142,1.16141736,1.033,28.24,0.0,0.0,-23.88264058219656,23.02673083863695,-141.34724921319935,Before Launch
30,2025-05-04 01:53:37,3.189,0.16732284,-0.597,28.25,0.0,0.0,-25.11574766452873,19.353981281249006,-147.78045657589988,Before Launch
31,2025-05-04 01:53:38,3.247,0.8891076400000001,0.658,28.248,0.0,0.0,-25.792924715088994,18.327592195149325,-149.2454388222949,Before Launch
32,2025-05-04 01:53:38,3.296,1.5091864000000002,-0.424,28.25,0.0,0.0,-25.894741525415807,17.350181963282512,-149.6269752467292,Before Launch
33,2025-05-04 01:53:38,3.343,1.39107616,0.893,28.253,0.0,0.0,-25.8726902274032,17.615344779319418,-148.55965077241746,Before Launch
34,2025-05-04 01:53:38,3.404,2.3392389199999997,1.054,28.233,0.0,0.0,-27.143306683942356,19.29741044546939,-145.16183194887392,Before Launch
35,2025-05-04 01:53:38,3.448,1.6076116,0.281,28.245,0.0,0.0,-26.800326775133335,21.10827538165101,-140.6475214857685,Before Launch
36,2025-05-04 01:53:38,3.498,0.12467191999999999,-1.01,28.238,0.0,0.0,-25.42350451227147,21.98095690371373,-137.51267222362793,Before Launch
37,2025-05-04 01:53:38,3.557,1.12860896,0.392,28.238,0.0,0.0,-23.880103149763055,22.973532764409622,-134.1308406304984,Before Launch
38,2025-05-04 01:53:38,3.608,1.35826776,-0.413,28.233,0.0,0.0,-22.968108322186687,21.659389550072266,-135.67617417248886,Before Launch
39,2025-05-04 01:53:38,3.661,1.35826776,0.645,28.238,0.0,0.0,-23.222554434061827,19.976297805098422,-139.79221028361954,Before Launch
40,2025-05-04 01:53:38,3.711,0.98753284,0.632,28.228,0.0,0.0,-25.980692067178634,18.383344306039493,-146.7647650964386,Before Launch
