n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-01 02:29:07,0.204,5.76771672,,24.207,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-01 02:29:07,1.562,2.64435704,,24.214,-1,-1,40.32426238959478,-36.863233744961406,37.41301252291367,During Launch
2,2025-05-01 02:29:07,1.611,2.132546,,24.209,-1,-1,44.71922551659722,-43.21756640366172,42.872807213416095,During Launch
3,2025-05-01 02:29:07,1.658,2.6541995600000003,,24.217,-1,-1,-36.96408460740036,29.375537621375663,-35.80715744143911,During Launch
4,2025-05-01 02:29:07,1.738,3.38254604,,24.214,-1,-1,-71.1834709120998,61.059545205649336,-69.11790672635998,During Launch
5,2025-05-01 02:29:07,1.79,2.6541995600000003,,24.222,-1,-1,-79.81004746217532,69.9113314859017,-77.95365560921005,During Launch
6,2025-05-01 02:29:07,1.846,3.51706048,,24.164,0.0,0.0,-83.65313047947267,77.741951796709,-88.13675545208717,During Launch
7,2025-05-01 02:29:07,1.895,0.9022310000000001,,24.212,0.0,0.0,-81.09585386002547,77.57392228472932,-91.54876420487874,During Launch
8,2025-05-01 02:29:08,1.993,0.53149608,,24.212,0.0,0.0,-78.21417205011497,73.94002849682255,-94.35484473091644,During Launch
9,2025-05-01 02:29:08,2.057,0.40354332,,24.182,0.0,0.0,-64.47780019875786,74.38686272285362,-101.10067636850067,During Launch
10,2025-05-01 02:29:08,2.133,1.37467196,,24.199,0.0,0.0,-40.451382554856835,68.09523172480992,-102.11129845432441,During Launch
11,2025-05-01 02:29:08,2.203,0.99409452,,24.194,0.0,0.0,-27.451521103235063,63.38088792575519,-100.66632255623455,During Launch
12,2025-05-01 02:29:08,2.254,0.50196852,,24.197,0.0,0.0,-11.510580903170036,54.20712617589295,-97.1373568733483,During Launch
13,2025-05-01 02:29:08,2.298,0.01312336,,24.194,0.0,0.0,-6.7528312532169785,49.31927029710366,-95.49992289585118,During Launch
14,2025-05-01 02:29:08,2.342,4.78018388,,24.122,0.0,0.0,-0.894558043133596,38.95422470851104,-92.31336397501497,During Launch
15,2025-05-01 02:29:08,2.386,0.13451444,,24.197,0.0,0.0,2.3337728880748174,34.63849676001348,-90.27145852311057,During Launch
16,2025-05-01 02:29:08,2.435,0.38385828,,24.194,0.0,0.0,5.411776582816495,28.843464721791975,-85.46355007242407,During Launch
17,2025-05-01 02:29:08,2.478,0.25262468,,24.194,0.0,0.0,6.055745451941659,26.83529753923309,-83.5841319261429,During Launch
18,2025-05-01 02:29:08,2.521,-0.23622047999999998,,24.197,0.0,0.0,7.699776203467362,24.33298057706343,-80.2325866880853,During Launch
19,2025-05-01 02:29:08,2.564,-0.25590552,,24.189,0.0,0.0,8.208853031287507,22.98822670519093,-77.99368833137645,During Launch
20,2025-05-01 02:29:08,2.608,3.63845156,,24.107,0.0,0.0,8.826487877646715,17.079397885066058,-65.59024379944991,During Launch
21,2025-05-01 02:29:08,2.651,0.50196852,,24.154,0.0,0.0,8.991460051408975,13.778784253607295,-57.80966385458077,During Launch
22,2025-05-01 02:29:08,2.695,0.50196852,,24.197,0.0,0.0,8.251520180735762,9.322463211726268,-48.15732252945157,During Launch
23,2025-05-01 02:29:08,2.74,1.24343836,,24.197,0.0,0.0,7.593153152757884,7.6321018666339135,-45.3476466925576,During Launch
24,2025-05-01 02:29:08,2.785,1.84383208,,24.192,0.0,0.0,7.877984583818945,5.905310708478653,-41.908165582616384,During Launch
25,2025-05-01 02:29:08,2.829,0.73490816,-1.917,24.194,0.0,0.0,8.53875688493015,5.612259095465195,-40.795102348296844,During Launch
