n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-04 00:13:26,0.176,0.58727036,,28.203,-1,-1,26.220857685261365,-28.637348406072164,27.133754711773058,Before Launch
1,2025-05-04 00:13:26,1.496,3.2841208399999995,,28.166,-1,-1,37.90508124461422,-39.05781969120813,38.29959323496351,Before Launch
2,2025-05-04 00:13:26,1.559,0.8694226,,28.213,-1,-1,32.17015623259476,-31.507162410611123,39.846196651418566,Before Launch
3,2025-05-04 00:13:26,1.62,0.18700788000000002,,28.225,0.0,0.0,26.077665800494735,-25.133608746403702,41.25294807040817,Before Launch
4,2025-05-04 00:13:26,1.674,2.64763788,,28.188,0.0,0.0,18.470867284655473,-17.527025405185576,45.63281258607965,Before Launch
5,2025-05-04 00:13:26,1.744,2.6935696399999998,,28.23,0.0,0.0,11.942895165089089,-12.001546424950877,48.637576558051514,Before Launch
6,2025-05-04 00:13:26,1.916,2.27034128,,28.193,0.0,0.0,11.117724401296417,-11.48122619988308,48.46992549774104,Before Launch
7,2025-05-04 00:13:27,1.974,0.25590552,,28.218,0.0,0.0,10.693012966739092,-9.86774460889234,43.6755060733846,Before Launch
8,2025-05-04 00:13:27,2.098,0.30183728,,28.233,0.0,0.0,10.821403052590867,-8.703140560040419,39.562636665527336,Before Launch
9,2025-05-04 00:13:27,2.146,2.04068248,,28.24,0.0,0.0,10.866696298455045,-8.031174203556839,36.740399133144656,Before Launch
10,2025-05-04 00:13:27,2.194,0.32808400000000004,,28.225,0.0,0.0,10.806414001621793,-7.762535492522403,35.40599587702041,Before Launch
11,2025-05-04 00:13:27,2.237,3.9041995999999997,,28.173,0.0,0.0,10.468846040947554,-7.21712763243635,33.39669985085224,Before Launch
12,2025-05-04 00:13:27,2.283,-0.34776904,,28.233,0.0,0.0,10.41366653474677,-7.037705175567864,32.32094437218942,Before Launch
13,2025-05-04 00:13:27,2.326,0.45931760000000005,,28.23,0.0,0.0,10.621503451473895,-6.446009356060807,31.060661075717103,Before Launch
14,2025-05-04 00:13:27,2.37,0.9481627599999999,,28.228,0.0,0.0,11.015562780882886,-6.057891363683224,31.040962716049357,Before Launch
15,2025-05-04 00:13:27,2.415,0.13451444,,28.23,0.0,0.0,11.039888574315714,-5.502184042217667,32.135834363743434,Before Launch
16,2025-05-04 00:13:27,2.459,2.68700796,,28.193,0.0,0.0,10.276824730451327,-5.437204210802681,33.33520879451419,Before Launch
17,2025-05-04 00:13:27,2.505,0.77755908,,28.24,0.0,0.0,8.898406562301993,-5.293134512538,37.465540843227764,Before Launch
18,2025-05-04 00:13:27,2.548,2.21784784,,28.203,0.0,0.0,8.719403100135574,-4.969726060720421,37.476144273073125,Before Launch
19,2025-05-04 00:13:27,2.598,0.76443572,,28.233,0.0,0.0,8.2282310924773,-4.445472416153291,36.99990177168365,Before Launch
20,2025-05-04 00:13:27,2.648,2.07677172,,28.198,0.0,0.0,8.387802724169314,-4.080751154890708,34.790127492258314,Before Launch
21,2025-05-04 00:13:27,2.703,0.58070868,,28.233,0.0,0.0,10.055925775307914,-4.689757566695821,33.52632597230027,Before Launch
22,2025-05-04 00:13:27,2.761,1.2860892800000001,,28.213,0.0,0.0,10.702700934719672,-5.098131364045681,33.01217343642414,Before Launch
23,2025-05-04 00:13:27,2.811,1.2467192,,28.23,0.0,0.0,12.658534873829437,-5.485000572290984,30.341075769025654,Before Launch
24,2025-05-04 00:13:27,2.86,0.58070868,,28.233,0.0,0.0,14.561108170965461,-5.960424307257354,27.87096685292928,Before Launch
25,2025-05-04 00:13:27,2.917,0.31824148,-0.098,28.23,0.0,0.0,16.16907451232185,-6.675385153113091,26.67056310838273,Before Launch
26,2025-05-04 00:13:27,2.976,1.3123360000000002,-1.332,28.21,0.0,0.0,16.830832430830185,-7.134489086112998,26.10495033421325,Before Launch
27,2025-05-04 00:13:28,3.029,1.45669296,0.4,28.196,0.0,0.0,17.837703531037047,-6.854691832129591,23.89228232168197,Before Launch
28,2025-05-04 00:13:28,3.08,0.22637796000000002,0.027,28.23,0.0,0.0,18.638288367747375,-6.202993916676554,21.580424178002808,Before Launch
29,2025-05-04 00:13:28,3.131,1.148294,-1.029,28.213,0.0,0.0,19.983359848203893,-5.554619969127136,17.51901699143908,Before Launch
30,2025-05-04 00:13:28,3.188,0.53477692,-1.495,28.233,0.0,0.0,21.150539105046274,-5.322028966019656,15.447702233518049,Before Launch
31,2025-05-04 00:13:28,3.236,2.64763788,0.286,28.188,0.0,0.0,23.583386544321144,-5.282984123232207,12.243068278477105,Before Launch
32,2025-05-04 00:13:28,3.283,3.06430456,2.145,28.188,0.0,0.0,24.017929805941826,-5.415737471888878,11.17587871495979,Before Launch
33,2025-05-04 00:13:28,3.339,0.34776904,0.037,28.228,0.0,0.0,25.21061419003833,-5.238068875762269,8.829573110416023,Before Launch
34,2025-05-04 00:13:28,3.388,-0.13451444,-1.751,28.225,0.0,0.0,25.942815838653882,-5.0765254333357275,7.48418220850948,Before Launch
35,2025-05-04 00:13:28,3.435,0.63320212,0.246,28.223,0.0,0.0,25.41292696433685,-5.054090178512261,7.332938260511111,Before Launch
36,2025-05-04 00:13:28,3.491,0.41338584,-2.784,28.23,0.0,0.0,24.306999921614022,-5.668902081941085,8.042835126163187,Before Launch
37,2025-05-04 00:13:28,3.546,1.07611552,1.127,28.22,0.0,0.0,23.42475972010115,-7.848011494859796,11.264667040950147,Before Launch
38,2025-05-04 00:13:28,3.594,0.5774278399999999,0.093,28.228,0.0,0.0,22.03247763687977,-10.006486836961075,14.40830499849417,Before Launch
39,2025-05-04 00:13:28,3.652,0.51837272,-0.335,28.215,0.0,0.0,20.76312361838142,-11.2874038122639,17.08119965958425,Before Launch
40,2025-05-04 00:13:28,3.708,-0.24606299999999998,-0.294,28.223,0.0,0.0,20.4815396259108,-11.675218059043017,18.460875567829937,Before Launch
41,2025-05-04 00:13:28,3.766,0.47244095999999997,-1.694,28.22,0.0,0.0,19.371922397660327,-13.752123217647455,25.493715378844012,Before Launch
42,2025-05-04 00:13:28,3.816,-0.28215224,-0.808,28.23,0.0,0.0,16.95234741351831,-16.675364410374122,37.85996867447222,Before Launch
43,2025-05-04 00:13:28,3.865,0.34776904,-1.42,28.23,0.0,0.0,15.781180457410304,-19.003107306088193,47.580040559405695,Before Launch
44,2025-05-04 00:13:28,3.92,0.38057744,-0.29,28.22,0.0,0.0,15.623856668506,-19.79323386793698,50.694906511805414,Before Launch
45,2025-05-04 00:13:28,3.975,0.66929136,-1.061,28.228,0.0,0.0,15.598753248041541,-21.531204205158854,54.69519113640024,Before Launch
46,2025-05-04 00:13:29,4.022,0.9416010799999999,0.274,28.21,0.0,0.0,15.058624142973578,-22.13463720086181,56.358357212821346,Before Launch
47,2025-05-04 00:13:29,4.072,0.65944884,-0.478,28.22,0.0,0.0,14.656556077072118,-22.027738928295662,56.04291744796316,Before Launch
48,2025-05-04 00:13:29,4.13,-0.23293963999999998,-1.122,28.235,0.0,0.0,14.417616453343681,-20.4796128939434,54.192851072809226,Before Launch
49,2025-05-04 00:13:29,4.177,0.42650920000000003,-0.117,28.22,0.0,0.0,13.737681118912768,-16.351925998491243,48.368654362078516,Before Launch
50,2025-05-04 00:13:29,4.224,-0.23293963999999998,-0.422,28.235,0.0,0.0,12.85073199871882,-11.84195301398036,40.06514747007035,Before Launch
