n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
67,2025-03-19 23:29:24,7.295,-0.71522312,0.001,22.122,-1,-1,0.3238870305728402,-5.965283834163535,Before Launch
68,2025-03-19 23:29:24,7.318,-1.20078744,-0.114,22.117,-1,-1,0.35023150219458893,-5.950931697355881,Before Launch
69,2025-03-19 23:29:24,7.341,-0.9481627599999999,-0.181,22.117,-1,-1,0.3523434020439224,-5.955899885857746,Before Launch
70,2025-03-19 23:29:24,7.778,-1.68307092,-0.368,22.119,-1,-1,0.4298869065576287,-5.936315808600877,Before Launch
71,2025-03-19 23:29:24,7.805,-1.55183732,0.002,22.124,-1,-1,0.4336090411129721,-5.9252165318691254,Before Launch
72,2025-03-19 23:29:25,7.827,-1.44028876,-0.228,22.122,-1,-1,0.4336090411129721,-5.9252165318691254,Before Launch
73,2025-03-19 23:29:25,7.85,0.00656168,0.229,22.122,-1,-1,0.4307238682374502,-5.96542836628256,Before Launch
74,2025-03-19 23:29:25,7.874,-0.59711288,0.0,22.112,-1,-1,0.4375659912924359,-5.979066801117111,Before Launch
75,2025-03-19 23:29:25,8.31,0.36745408,0.205,22.122,-1,-1,0.3473565584334332,-6.035185973667607,Before Launch
76,2025-03-19 23:29:25,8.336,-0.46587927999999995,-0.112,22.124,-1,-1,0.32478583828042656,-6.026420406693444,Before Launch
77,2025-03-19 23:29:25,8.361,-0.11482940000000001,0.113,22.117,-1,-1,0.32478583828042656,-6.026420406693444,Before Launch
78,2025-03-19 23:29:25,8.385,-0.22309712,0.069,22.127,-1,-1,0.345357323342277,-6.018758834288349,Before Launch
79,2025-03-19 23:29:25,8.412,0.84973756,0.296,22.119,-1,-1,0.3519678995535958,-5.990292422538548,Before Launch
80,2025-03-19 23:29:26,8.839,-0.46587927999999995,-0.271,22.124,-1,-1,0.3551706787095134,-5.981511344278652,Before Launch
81,2025-03-19 23:29:26,8.865,-1.07939636,-0.319,22.122,-1,-1,0.356038981352827,-5.963978090346387,Before Launch
82,2025-03-19 23:29:26,8.887,-1.55183732,-0.386,22.122,-1,-1,0.356038981352827,-5.963978090346387,Before Launch
83,2025-03-19 23:29:26,8.91,-1.68307092,-0.136,22.119,-1,-1,0.36064307696308534,-5.97004598184997,Before Launch
84,2025-03-19 23:29:26,8.933,-0.71522312,-0.022,22.122,-1,-1,0.3205266993570439,-5.991945454440409,Before Launch
85,2025-03-19 23:29:26,9.369,-0.82677168,-0.043,22.124,-1,-1,0.3496705510255189,-5.927124822775211,Before Launch
86,2025-03-19 23:29:26,9.394,0.00656168,0.089,22.122,-1,-1,0.3861560556472648,-5.94872542240131,Before Launch
87,2025-03-19 23:29:26,9.417,-0.82677168,0.002,22.124,-1,-1,0.3861560556472648,-5.94872542240131,Before Launch
88,2025-03-19 23:29:26,9.439,0.25918636,0.184,22.124,-1,-1,0.35468287222540423,-5.9495024796626375,Before Launch
89,2025-03-19 23:29:26,9.469,0.00656168,-0.182,22.122,-1,-1,0.35478753307250366,-5.943284035022285,Before Launch
90,2025-03-19 23:29:27,9.898,0.00656168,0.226,22.122,-1,-1,0.3257540945783216,-6.077684668212023,Before Launch
91,2025-03-19 23:29:27,9.924,0.48884516,0.318,22.119,-1,-1,0.3321076763989626,-6.059187347108918,Before Launch
92,2025-03-19 23:29:27,9.946,-0.59711288,-0.045,22.119,-1,-1,0.3321076763989626,-6.059187347108918,Before Launch
93,2025-03-19 23:29:27,9.969,-0.11482940000000001,-0.023,22.117,-1,-1,0.34768891160894444,-6.021335997436839,Before Launch
94,2025-03-19 23:29:27,9.991,-0.71522312,0.069,22.117,-1,-1,0.34451186055599603,-6.046432400042311,Before Launch
95,2025-03-19 23:29:27,10.427,-0.35433072,0.159,22.122,-1,-1,0.3480621325556722,-5.931234084258393,Before Launch
96,2025-03-19 23:29:27,10.453,-0.11482940000000001,0.227,22.117,-1,-1,0.3611318164745553,-5.942977556267221,Before Launch
97,2025-03-19 23:29:27,10.477,0.61023624,0.137,22.117,-1,-1,0.3611318164745553,-5.942977556267221,Before Launch
98,2025-03-19 23:29:27,10.5,-0.71522312,0.091,22.122,-1,-1,0.3610958967053731,-5.975823806214989,Before Launch
99,2025-03-19 23:29:27,10.528,-0.82677168,0.025,22.124,-1,-1,0.3511826202458587,-6.004291159980134,Before Launch
100,2025-03-19 23:29:28,10.956,-1.5616798399999998,-0.274,22.117,-1,-1,0.38503254155303357,-5.965184550461063,Before Launch
101,2025-03-19 23:29:28,10.982,-0.59711288,0.136,22.119,-1,-1,0.3765739254164938,-5.982029575613641,Before Launch
102,2025-03-19 23:29:28,11.004,0.49868767999999997,0.207,22.127,-1,-1,0.3765739254164938,-5.982029575613641,Before Launch
103,2025-03-19 23:29:28,11.027,0.00656168,-0.091,22.122,-1,-1,0.3904219154595603,-5.96837339015438,Before Launch
104,2025-03-19 23:29:28,11.056,-0.71522312,0.159,22.122,-1,-1,0.3769354045451706,-5.9511844703710866,Before Launch
105,2025-03-19 23:29:28,11.485,-0.71522312,0.205,22.122,-1,-1,0.32052460437079633,-6.000721543872505,Before Launch
106,2025-03-19 23:29:28,11.511,-1.07939636,0.066,22.114,-1,-1,0.3553449781964082,-6.008920733996611,Before Launch
107,2025-03-19 23:29:28,11.533,-1.19094492,-0.112,22.124,-1,-1,0.3553449781964082,-6.008920733996611,Before Launch
108,2025-03-19 23:29:28,11.556,0.12467191999999999,0.18,22.112,-1,-1,0.3712135956022517,-6.033465186442795,Before Launch
109,2025-03-19 23:29:28,11.578,-1.5616798399999998,-0.068,22.119,-1,-1,0.38539772156453117,-6.078870906907224,Before Launch
110,2025-03-19 23:29:29,12.015,-0.23622047999999998,0.227,22.119,-1,-1,0.38470177016103835,-6.057959401676333,Before Launch
111,2025-03-19 23:29:29,12.041,-0.83989504,-0.092,22.117,-1,-1,0.3910998959841624,-6.063132014771191,Before Launch
112,2025-03-19 23:29:29,12.063,-0.23622047999999998,0.09,22.119,-1,-1,0.3910998959841624,-6.063132014771191,Before Launch
113,2025-03-19 23:29:29,12.086,0.00656168,-0.048,22.114,-1,-1,0.40576720011371226,-6.071442738399627,Before Launch
114,2025-03-19 23:29:29,12.109,-0.95800528,-0.07,22.119,-1,-1,0.40576720011371226,-6.071442738399627,Before Launch
115,2025-03-19 23:29:29,12.548,0.12795276,0.271,22.119,-1,-1,0.40482861241725965,-5.947233603511033,Before Launch
116,2025-03-19 23:29:29,12.575,-0.11482940000000001,0.182,22.119,-1,-1,0.3864809235034467,-5.91922197455928,Before Launch
117,2025-03-19 23:29:29,12.597,0.25918636,0.184,22.124,-1,-1,0.3864809235034467,-5.91922197455928,Before Launch
118,2025-03-19 23:29:29,12.619,0.48884516,0.319,22.119,-1,-1,0.4070327732639576,-5.925962514073185,Before Launch
119,2025-03-19 23:29:29,12.642,-2.04396332,-0.207,22.119,-1,-1,0.4070327732639576,-5.925962514073185,Before Launch
120,2025-03-19 23:29:30,13.067,-0.48556432,0.226,22.112,-1,-1,0.2660718437228094,-5.9263210353513225,Before Launch
121,2025-03-19 23:29:30,13.09,0.00656168,0.295,22.122,-1,-1,0.2660718437228094,-5.9263210353513225,Before Launch
122,2025-03-19 23:29:30,13.112,-0.95800528,0.091,22.119,-1,-1,0.27577763346559314,-5.908249192748994,Before Launch
123,2025-03-19 23:29:30,13.135,-0.10498688,-0.021,22.117,-1,-1,0.3105513272108994,-5.922122915992328,Before Launch
124,2025-03-19 23:29:30,13.167,-1.31889768,-0.136,22.119,-1,-1,0.3105513272108994,-5.922122915992328,Before Launch
125,2025-03-19 23:29:30,13.59,-0.95800528,-0.251,22.119,-1,-1,0.37972660297638977,-5.924071517968555,Before Launch
126,2025-03-19 23:29:30,13.62,-1.4435696,-0.185,22.114,-1,-1,0.37972660297638977,-5.924071517968555,Before Launch
127,2025-03-19 23:29:30,13.642,-0.4757218,-0.068,22.117,-1,-1,0.37123752151351097,-5.896885772168213,Before Launch
128,2025-03-19 23:29:30,13.665,-0.23622047999999998,-0.002,22.127,-1,-1,0.4071947479059373,-5.932726901953603,Before Launch
129,2025-03-19 23:29:30,13.696,-0.83989504,-0.32,22.117,-1,-1,0.4071947479059373,-5.932726901953603,Before Launch
130,2025-03-19 23:29:31,14.119,-0.23622047999999998,0.043,22.117,-1,-1,0.4382323033726135,-5.963400369366983,Before Launch
131,2025-03-19 23:29:31,14.149,-0.46587927999999995,0.116,22.124,-1,-1,0.4382323033726135,-5.963400369366983,Before Launch
132,2025-03-19 23:29:31,14.172,-0.82677168,0.137,22.124,-1,-1,0.45193821574967563,-5.972780217439623,Before Launch
133,2025-03-19 23:29:31,14.195,-0.35433072,0.251,22.109,-1,-1,0.4393902958262025,-5.974204054140505,Before Launch
134,2025-03-19 23:29:31,14.225,-1.91272972,-0.226,22.124,-1,-1,0.4393902958262025,-5.974204054140505,Before Launch
135,2025-03-19 23:29:31,14.649,0.12467191999999999,0.18,22.109,-1,-1,0.3864057293858108,-5.986065609127615,Before Launch
136,2025-03-19 23:29:31,14.679,-0.35433072,-0.068,22.122,-1,-1,0.3864057293858108,-5.986065609127615,Before Launch
137,2025-03-19 23:29:31,14.701,0.72834648,0.294,22.114,-1,-1,0.3830107925601549,-6.016703303371341,Before Launch
138,2025-03-19 23:29:31,14.724,-1.07939636,-0.253,22.114,-1,-1,0.3830107925601549,-6.016703303371341,Before Launch
139,2025-03-19 23:29:31,14.754,-1.31889768,-0.251,22.119,-1,-1,0.38611262696390736,-6.003166062091573,Before Launch
140,2025-03-19 23:29:32,15.186,-0.35761156,-0.069,22.114,-1,-1,0.35159231450639594,-5.954377818069985,Before Launch
141,2025-03-19 23:29:32,15.209,-0.71522312,-0.228,22.122,-1,-1,0.35159231450639594,-5.954377818069985,Before Launch
142,2025-03-19 23:29:32,15.232,-0.59711288,0.0,22.112,-1,-1,0.3470537425351288,-5.920571002481449,Before Launch
143,2025-03-19 23:29:32,15.254,0.72834648,0.16,22.112,-1,-1,0.3494053140348453,-5.939397410858249,Before Launch
144,2025-03-19 23:29:32,15.285,-0.71522312,0.0,22.119,-1,-1,0.3494053140348453,-5.939397410858249,Before Launch
145,2025-03-19 23:29:32,15.715,0.59711288,0.18,22.109,-1,-1,0.34145929561294097,-6.017755468003126,Before Launch
146,2025-03-19 23:29:32,15.738,0.12467191999999999,0.045,22.119,-1,-1,0.34145929561294097,-6.017755468003126,Before Launch
147,2025-03-19 23:29:32,15.761,0.24606299999999998,-0.069,22.117,-1,-1,0.3613258736864955,-6.0216358145237185,Before Launch
148,2025-03-19 23:29:32,15.783,-0.46587927999999995,0.047,22.119,-1,-1,0.4107385759806811,-6.038054241910524,Before Launch
149,2025-03-19 23:29:33,15.813,-0.23622047999999998,0.112,22.119,-1,-1,0.4107385759806811,-6.038054241910524,Before Launch
150,2025-03-19 23:29:33,16.239,-0.23622047999999998,0.251,22.119,-1,-1,0.3747997826629737,-6.05366937311958,Before Launch
151,2025-03-19 23:29:33,16.271,-0.4757218,0.023,22.117,-1,-1,0.3747997826629737,-6.05366937311958,Before Launch
152,2025-03-19 23:29:33,16.294,0.72834648,0.043,22.114,-1,-1,0.4040834813832728,-6.051975984876114,Before Launch
153,2025-03-19 23:29:33,16.317,0.48884516,0.091,22.112,-1,-1,0.3997394516760711,-6.067794888104616,Before Launch
154,2025-03-19 23:29:33,16.349,-0.35761156,0.068,22.119,-1,-1,0.3997394516760711,-6.067794888104616,Before Launch
155,2025-03-19 23:29:33,16.772,0.24606299999999998,0.182,22.117,-1,-1,0.35066944542788514,-5.935402009290063,Before Launch
156,2025-03-19 23:29:33,16.795,0.24606299999999998,0.251,22.117,-1,-1,0.3591584327158732,-5.919367243171888,Before Launch
157,2025-03-19 23:29:34,16.821,-0.59711288,0.112,22.119,-1,-1,0.3292139291740928,-5.926542449198132,Before Launch
158,2025-03-19 23:29:34,16.844,-0.35433072,-0.091,22.122,-1,-1,0.3292139291740928,-5.926542449198132,Before Launch
159,2025-03-19 23:29:34,16.866,-1.07939636,0.091,22.114,-1,-1,0.3232520149489551,-5.915969022670668,Before Launch
160,2025-03-19 23:29:34,17.296,0.12795276,0.069,22.119,-1,-1,0.3568749156643606,-5.986805243283481,Before Launch
161,2025-03-19 23:29:34,17.319,-0.95800528,-0.022,22.119,-1,-1,0.34684181575629125,-5.9790050281641856,Before Launch
162,2025-03-19 23:29:34,17.341,0.36745408,0.114,22.114,-1,-1,0.34684181575629125,-5.9790050281641856,Before Launch
163,2025-03-19 23:29:34,17.364,-0.95800528,-0.183,22.112,-1,-1,0.3674277275294249,-5.96503715049177,Before Launch
164,2025-03-19 23:29:34,17.389,-2.5262468,-0.297,22.122,-1,-1,0.39124957287795215,-5.972766691756033,Before Launch
165,2025-03-19 23:29:35,17.816,-1.07939636,-0.229,22.114,-1,-1,0.4207775584226486,-6.006615258347545,Before Launch
166,2025-03-19 23:29:35,17.842,-0.35433072,-0.045,22.122,-1,-1,0.3894783456847634,-5.978708622651501,Before Launch
167,2025-03-19 23:29:35,17.864,-0.46587927999999995,-0.138,22.124,-1,-1,0.3894783456847634,-5.978708622651501,Before Launch
168,2025-03-19 23:29:35,17.887,-0.7185039599999999,-0.229,22.114,-1,-1,0.3921880610656411,-5.97766221338903,Before Launch
169,2025-03-19 23:29:35,17.917,0.24606299999999998,0.434,22.117,-1,-1,0.39829766895353597,-5.9877712123287115,Before Launch
170,2025-03-19 23:29:35,18.346,-0.35761156,0.024,22.114,-1,-1,0.3430026345462385,-6.009652797156433,Before Launch
171,2025-03-19 23:29:35,18.372,-0.11482940000000001,-0.023,22.117,-1,-1,0.31952870629005636,-6.007781379546652,Before Launch
172,2025-03-19 23:29:35,18.397,0.61023624,0.297,22.117,-1,-1,0.31952870629005636,-6.007781379546652,Before Launch
173,2025-03-19 23:29:35,18.42,0.24606299999999998,0.066,22.117,-1,-1,0.316851543722487,-5.981651298678953,Before Launch
174,2025-03-19 23:29:35,18.442,0.24606299999999998,0.297,22.117,-1,-1,0.316851543722487,-5.981651298678953,Before Launch
175,2025-03-19 23:29:36,18.878,-1.31889768,-0.068,22.119,-1,-1,0.4441356613923337,-6.004536374238034,Before Launch
176,2025-03-19 23:29:36,18.905,0.36745408,0.343,22.114,-1,-1,0.44682217440643446,-6.014094770045347,Before Launch
177,2025-03-19 23:29:36,18.928,-0.71522312,-0.045,22.122,-1,-1,0.44682217440643446,-6.014094770045347,Before Launch
178,2025-03-19 23:29:36,18.95,0.00656168,0.046,22.119,-1,-1,0.4219566318682588,-6.017197604802926,Before Launch
179,2025-03-19 23:29:36,18.973,0.36745408,0.229,22.114,-1,-1,0.4219566318682588,-6.017197604802926,Before Launch
180,2025-03-19 23:29:36,19.401,-0.59711288,-0.068,22.119,-1,-1,0.38097737678130555,-6.098204199832339,Before Launch
181,2025-03-19 23:29:36,19.424,-0.11482940000000001,0.067,22.119,-1,-1,0.38097737678130555,-6.098204199832339,Before Launch
182,2025-03-19 23:29:36,19.446,-0.7185039599999999,0.021,22.114,-1,-1,0.36326249230328805,-6.1011691088300175,Before Launch
183,2025-03-19 23:29:36,19.469,0.12795276,0.091,22.119,-1,-1,0.36326249230328805,-6.1011691088300175,Before Launch
184,2025-03-19 23:29:36,19.492,-0.11482940000000001,0.341,22.119,-1,-1,0.35518630383724614,-6.067756312079624,Before Launch
185,2025-03-19 23:29:37,19.918,-1.31889768,-0.274,22.119,-1,-1,0.33269428480196206,-5.903146730358684,Before Launch
186,2025-03-19 23:29:37,19.941,-0.95800528,-0.115,22.119,-1,-1,0.34423460350926227,-5.879964406949853,Before Launch
187,2025-03-19 23:29:37,19.963,-1.80118116,-0.481,22.122,-1,-1,0.39096337975357137,-5.884792198105812,Before Launch
188,2025-03-19 23:29:37,19.994,-0.83989504,0.045,22.117,-1,-1,0.39096337975357137,-5.884792198105812,Before Launch
189,2025-03-19 23:29:37,20.016,0.48884516,0.344,22.119,-1,-1,0.3993656105581398,-5.854595080824838,Before Launch
190,2025-03-19 23:29:37,20.44,-0.35433072,0.001,22.122,-1,-1,0.35199314341392796,-5.955846321189567,Before Launch
191,2025-03-19 23:29:37,20.466,0.84973756,0.298,22.112,-1,-1,0.35283158502483497,-5.978459652535713,Before Launch
192,2025-03-19 23:29:37,20.488,-0.71522312,-0.022,22.117,-1,-1,0.35283158502483497,-5.978459652535713,Before Launch
193,2025-03-19 23:29:37,20.511,-0.35433072,-0.206,22.122,-1,-1,0.3328133147359521,-6.015376117877293,Before Launch
194,2025-03-19 23:29:37,20.534,0.24606299999999998,0.183,22.117,-1,-1,0.3328133147359521,-6.015376117877293,Before Launch
195,2025-03-19 23:29:38,20.962,0.36745408,-0.044,22.109,-1,-1,0.312957739872048,-5.93020257270108,Before Launch
196,2025-03-19 23:29:38,20.984,-1.0892388800000001,-0.231,22.107,-1,-1,0.312957739872048,-5.93020257270108,Before Launch
197,2025-03-19 23:29:38,21.006,-0.35761156,-0.115,22.114,-1,-1,0.30321576021514896,-5.896807806963271,Before Launch
198,2025-03-19 23:29:38,21.029,-0.7185039599999999,-0.048,22.114,-1,-1,0.30321576021514896,-5.896807806963271,Before Launch
199,2025-03-19 23:29:38,21.052,-1.07939636,-0.161,22.122,-1,-1,0.3013205444424753,-5.902048522025893,Before Launch
200,2025-03-19 23:29:38,21.478,0.24606299999999998,0.092,22.117,-1,-1,0.33474244569771294,-5.940206910883814,Before Launch
201,2025-03-19 23:29:38,21.5,-0.59711288,-0.023,22.112,-1,-1,0.3509571822232302,-5.919826529324162,Before Launch
202,2025-03-19 23:29:38,21.528,-1.44028876,-0.414,22.122,-1,-1,0.3467550660233222,-5.905963434185608,Before Launch
203,2025-03-19 23:29:38,21.553,-1.5616798399999998,-0.392,22.122,-1,-1,0.3467550660233222,-5.905963434185608,Before Launch
204,2025-03-19 23:29:38,21.575,-1.6732284,-0.252,22.127,-1,-1,0.3342122923617195,-5.905021559243289,Before Launch
205,2025-03-19 23:29:39,22.004,-0.23622047999999998,-0.092,22.119,-1,-1,0.32502992978913775,-5.987654825798974,Before Launch
206,2025-03-19 23:29:39,22.026,-0.59711288,-0.161,22.112,-1,-1,0.34279615642004946,-5.9873963403207195,Before Launch
207,2025-03-19 23:29:39,22.049,0.24606299999999998,0.161,22.117,-1,-1,0.34279615642004946,-5.9873963403207195,Before Launch
208,2025-03-19 23:29:39,22.079,0.23622047999999998,0.113,22.109,-1,-1,0.3622581632996869,-5.943769476469389,Before Launch
209,2025-03-19 23:29:39,22.101,-1.32217852,-0.046,22.112,-1,-1,0.3718113420805036,-5.920858683168939,Before Launch
210,2025-03-19 23:29:39,22.524,0.48884516,0.069,22.112,-1,-1,0.35252587440650335,-5.944812322720261,Before Launch
211,2025-03-19 23:29:39,22.549,-0.35761156,0.115,22.114,-1,-1,0.35915660800153754,-5.973193011946246,Before Launch
212,2025-03-19 23:29:39,22.571,-1.4435696,-0.346,22.114,-1,-1,0.35915660800153754,-5.973193011946246,Before Launch
213,2025-03-19 23:29:39,22.593,-0.7185039599999999,0.046,22.114,-1,-1,0.36177984513302197,-5.994602869378275,Before Launch
214,2025-03-19 23:29:39,22.616,-1.80118116,0.139,22.122,-1,-1,0.3602501209356553,-5.985736103633273,Before Launch
215,2025-03-19 23:29:40,23.051,0.12467191999999999,0.23,22.112,-1,-1,0.3123241053773045,-5.9672238917596285,Before Launch
216,2025-03-19 23:29:40,23.077,-0.35761156,-0.001,22.114,-1,-1,0.3188784891585609,-5.976381769713858,Before Launch
