n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 22:58:29,0.189,-0.72506564,,25.294,-1,-1,11.258073328171077,-9.176763110107512,9.87874383622636,Before Launch
1,2025-05-03 22:58:29,1.579,-0.59711288,,25.299,-1,-1,20.938268588868098,-19.24570832427273,19.5514883248121,Before Launch
2,2025-05-03 22:58:29,1.629,1.24343836,,25.297,-1,-1,32.77334397290596,-31.92430684924408,32.02200916727998,Before Launch
3,2025-05-03 22:58:29,1.678,-0.4757218,,25.297,0.0,0.0,17.3212805915894,-23.35853334107504,73.20443258409979,Before Launch
4,2025-05-03 22:58:29,1.732,0.3608924,,25.287,0.0,0.0,-3.8486212834026627,-12.676833460091443,125.29288147980982,Before Launch
5,2025-05-03 22:58:29,1.78,0.61023624,,25.289,0.0,0.0,-14.721643532974316,-7.344800586742231,151.12366577899095,Before Launch
6,2025-05-03 22:58:29,1.843,1.6896326,,25.274,0.0,0.0,-18.028905339486528,-5.779607062924588,158.7838317014035,Before Launch
7,2025-05-03 22:58:29,1.89,-1.94225728,,25.294,0.0,0.0,-21.65396672395325,-4.008784578297253,167.45888580149267,Before Launch
8,2025-05-03 22:58:29,1.952,-0.10826772,,25.304,0.0,0.0,-23.35516159616323,-3.200684714241844,171.4536718166327,Before Launch
9,2025-05-03 22:58:29,2.098,0.38713912,,25.302,0.0,0.0,-24.10434944117944,-2.8623646029803496,173.27452090737077,Before Launch
10,2025-05-03 22:58:30,2.154,-0.09842519999999999,,25.299,0.0,0.0,-24.688602857049442,-2.5915434117880443,174.3968630014771,Before Launch
11,2025-05-03 22:58:30,2.223,-0.09842519999999999,,25.304,0.0,0.0,-24.902446306606592,-2.5308919354300063,174.78055846041872,Before Launch
12,2025-05-03 22:58:30,2.292,0.26902888,,25.304,0.0,0.0,-24.961812978592146,-2.5182412644333185,174.9204494503018,Before Launch
13,2025-05-03 22:58:30,2.338,-0.09842519999999999,,25.304,0.0,0.0,-25.021304140971292,-2.495151987975913,175.04907359957667,Before Launch
14,2025-05-03 22:58:30,2.384,0.38713912,,25.302,0.0,0.0,-25.044105371115556,-2.432866187172161,175.10814478095037,Before Launch
15,2025-05-03 22:58:30,2.427,0.38713912,,25.302,0.0,0.0,-25.080311317221685,-2.4136370663363085,175.25381804810854,Before Launch
16,2025-05-03 22:58:30,2.47,0.71194228,,25.279,0.0,0.0,-25.093907097375613,-2.3904010836575584,175.29019942493778,Before Launch
17,2025-05-03 22:58:30,2.521,0.8759842800000001,,25.302,0.0,0.0,-25.099231574119187,-2.3749451241808743,175.31835115048787,Before Launch
18,2025-05-03 22:58:30,2.564,0.00984252,,25.294,0.0,0.0,-25.145765359630627,-2.3851273617291175,175.3485896831853,Before Launch
19,2025-05-03 22:58:30,2.61,-0.34776904,,25.299,0.0,0.0,-25.176780550659746,-2.394481458282542,175.3165424829659,Before Launch
20,2025-05-03 22:58:30,2.653,1.8930446799999998,,25.254,0.0,0.0,-25.234686486415544,-2.495019519332943,175.30397989162532,Before Launch
21,2025-05-03 22:58:30,2.696,0.00984252,,25.294,0.0,0.0,-25.260829360932583,-2.4603745144235316,175.27909115019253,Before Launch
22,2025-05-03 22:58:30,2.739,0.5085302,,25.299,0.0,0.0,-25.290178087367966,-2.445008901964754,175.23396386467573,Before Launch
