n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-03 22:47:12,0.192,-0.6889763999999999,,26.123,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-03 22:47:12,1.561,-1.04002628,,26.128,-1,-1,37.99452488364257,-39.423485748021164,41.67933530896491,Before Launch
2,2025-05-03 22:47:12,1.616,1.0892388800000001,,26.088,0.0,0.0,42.128981237372656,-42.7297972492983,43.645593040654624,Before Launch
3,2025-05-03 22:47:12,1.662,-1.05643048,,26.12,0.0,0.0,20.318924890073173,-29.77569457179724,86.21927419187469,Before Launch
4,2025-05-03 22:47:12,1.713,-0.39370079999999996,,26.09,0.0,0.0,-3.388103782058483,-15.630975517792072,132.37435742762523,Before Launch
5,2025-05-03 22:47:12,1.775,-1.4271654,,26.113,0.0,0.0,-14.755382140454667,-8.793287451532802,154.47279670881002,Before Launch
6,2025-05-03 22:47:13,1.831,1.51246724,,26.118,0.0,0.0,-18.136982458212344,-6.73564850182593,161.12428588976198,Before Launch
7,2025-05-03 22:47:13,1.89,3.12664052,,26.098,0.0,0.0,-22.127757428492743,-4.3188320216511755,169.09846710658312,Before Launch
8,2025-05-03 22:47:13,1.944,-0.43963256,,26.12,0.0,0.0,-24.048169942633443,-3.158264273499639,172.8475727496223,Before Launch
9,2025-05-03 22:47:13,2.092,-0.92847772,,26.11,0.0,0.0,-24.95286942803823,-2.5882576922744116,174.86057973608345,Before Launch
10,2025-05-03 22:47:13,2.152,0.06889764000000001,,26.12,0.0,0.0,-25.408853961290042,-2.318343619583545,175.54739505549864,Before Launch
11,2025-05-03 22:47:13,2.225,1.37467196,,26.118,0.0,0.0,-25.594448601478877,-2.210074173221935,175.8196051000344,Before Launch
12,2025-05-03 22:47:13,2.288,-1.17782156,,26.12,0.0,0.0,-25.665902887203558,-2.1467257982372936,175.93688527598647,Before Launch
13,2025-05-03 22:47:13,2.332,-1.91272972,,26.12,0.0,0.0,-25.67731200070778,-2.191115206627954,175.9959628033631,Before Launch
14,2025-05-03 22:47:13,2.375,-0.07217847999999999,,26.125,0.0,0.0,-25.669315443319622,-2.1664032420208814,176.03858603519913,Before Launch
15,2025-05-03 22:47:13,2.42,-0.19028872,,26.123,0.0,0.0,-25.6371079663129,-2.152264941095017,176.0678697842336,Before Launch
16,2025-05-03 22:47:13,2.463,-0.5577428,,26.058,0.0,0.0,-25.665732427650628,-2.1388675265285686,176.07900298443636,Before Launch
17,2025-05-03 22:47:13,2.506,-1.17782156,,26.12,0.0,0.0,-25.632053763592033,-2.111065921549187,176.0720880547439,Before Launch
18,2025-05-03 22:47:13,2.551,-0.9383202399999999,,26.115,0.0,0.0,-25.62039701697246,-2.078725460196096,176.10765726796586,Before Launch
19,2025-05-03 22:47:13,2.595,0.53805776,,26.115,0.0,0.0,-25.58750040962922,-2.099231580071405,176.09149451872347,Before Launch
20,2025-05-03 22:47:13,2.639,-0.43963256,,26.12,0.0,0.0,-25.57668803013971,-2.1124401795115126,176.07556270323852,Before Launch
