n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-04 01:47:34,0.162,0.5905511999999999,,27.924,-1,-1,44.18630580504785,-21.994624625311694,30.825319056889196,Before Launch
1,2025-05-04 01:47:34,1.462,0.15419948,,27.916,-1,-1,45.37936865116688,-31.89593553629129,37.53941769863647,Before Launch
2,2025-05-04 01:47:34,1.513,-1.79790032,,27.926,-1,-1,44.886976780727295,-37.045027408119175,41.86355700673796,Before Launch
3,2025-05-04 01:47:34,1.578,-0.45603676000000004,,27.921,-1,-1,24.188763860178515,-14.208606914860363,19.375295411926757,Before Launch
4,2025-05-04 01:47:35,1.634,0.5249344,,27.916,-1,-1,14.457260223683772,-2.9094171565126006,9.512544917884679,Before Launch
5,2025-05-04 01:47:35,1.81,0.13451444,,27.901,-1,-1,10.683054353699918,5.005591275439787,-9.121458220893201,Before Launch
6,2025-05-04 01:47:35,1.896,1.5616798399999998,,27.881,-1,-1,9.139386079229686,10.559721782973353,-31.954893227457664,Before Launch
7,2025-05-04 01:47:35,1.974,1.7355643600000001,,27.894,-1,-1,7.678542960900261,21.035480455744317,-53.467210933697714,Before Launch
8,2025-05-04 01:47:35,2.089,0.00328084,,27.906,-1,-1,7.869160880235705,23.738058161975506,-57.80274708351242,Before Launch
9,2025-05-04 01:47:35,2.133,0.25262468,,27.906,-1,-1,8.959763597296558,25.210961605515426,-59.27006584698646,Before Launch
10,2025-05-04 01:47:35,2.186,0.25262468,,27.906,-1,-1,12.054437513871608,27.882172597405457,-61.89369467835783,Before Launch
11,2025-05-04 01:47:35,2.234,1.42060372,,27.881,-1,-1,8.53984021606259,29.502717409162223,-71.31025156919127,Before Launch
12,2025-05-04 01:47:35,2.278,0.48228348,,27.901,0.0,0.0,5.546817280649266,29.792829622434873,-77.30987322778539,Before Launch
13,2025-05-04 01:47:35,2.322,0.48228348,,27.901,0.0,0.0,0.2524494892183977,27.778010613498484,-86.63266381109642,Before Launch
14,2025-05-04 01:47:35,2.367,0.47244095999999997,,27.891,0.0,0.0,-2.996159049834891,25.39093286071583,-91.98055584080133,Before Launch
15,2025-05-04 01:47:35,2.421,0.35104988,,27.896,0.0,0.0,-3.648342464510115,24.41836129934409,-93.80169586528652,Before Launch
16,2025-05-04 01:47:35,2.466,-0.01968504,,27.896,0.0,0.0,-3.8396735101826875,22.744617545376872,-96.72299193602333,Before Launch
17,2025-05-04 01:47:35,2.511,0.60367456,,27.899,0.0,0.0,-3.7346937169081955,22.124932530301482,-98.02752213383829,Before Launch
18,2025-05-04 01:47:35,2.559,1.09251972,,27.896,0.0,0.0,-5.447247176407669,21.18001098403705,-101.45398124627866,Before Launch
19,2025-05-04 01:47:35,2.604,0.9744094799999999,,27.899,0.0,0.0,-7.125003661628959,19.441995612185924,-104.58028326355387,Before Launch
20,2025-05-04 01:47:36,2.662,0.00328084,,27.904,0.0,0.0,-7.060660525355216,18.77596628405783,-106.01956029222833,Before Launch
21,2025-05-04 01:47:36,2.722,0.70209976,,27.889,0.0,0.0,-5.426824502170996,18.15055581871627,-108.03959558229629,Before Launch
22,2025-05-04 01:47:36,2.771,1.34186356,,27.899,0.0,0.0,-5.271142126087416,17.337109128370013,-109.03937920570097,Before Launch
23,2025-05-04 01:47:36,2.819,0.60367456,,27.904,0.0,0.0,-7.1831934360010745,16.872747362199842,-109.7542314790002,Before Launch
24,2025-05-04 01:47:36,2.874,0.00328084,,27.904,0.0,0.0,-6.97358575607589,16.483811653037947,-107.83684874175134,Before Launch
25,2025-05-04 01:47:36,2.92,0.82021,0.083,27.886,0.0,0.0,-4.764342494032549,14.310914272923267,-101.88176087507887,Before Launch
26,2025-05-04 01:47:36,2.968,-0.8595800800000001,-0.673,27.899,0.0,0.0,-3.904592134121401,12.453806842866582,-99.09781120914792,Before Launch
27,2025-05-04 01:47:36,3.028,0.79068244,1.709,27.894,0.0,0.0,-3.7363958875198984,10.999710119603835,-98.1634844941092,Before Launch
28,2025-05-04 01:47:36,3.084,0.9416010799999999,0.928,27.871,0.0,0.0,-3.5084497631470244,10.337436733195288,-98.72910223124035,Before Launch
29,2025-05-04 01:47:36,3.137,-0.48884516,-0.675,27.906,0.0,0.0,-2.7567303915919186,8.95235440645397,-104.2546521336996,Before Launch
30,2025-05-04 01:47:36,3.183,0.00328084,-0.096,27.904,0.0,0.0,-2.6449009866715696,8.00384665392398,-110.75754821528508,Before Launch
31,2025-05-04 01:47:36,3.231,0.9416010799999999,-0.464,27.884,0.0,0.0,-4.225253412832074,6.557529109606596,-123.0148678907928,Before Launch
32,2025-05-04 01:47:36,3.283,-0.35761156,-1.599,27.911,0.0,0.0,-6.25901465346063,5.571242277749798,-131.08624445665737,Before Launch
33,2025-05-04 01:47:36,3.334,1.8339895600000002,1.47,27.906,0.0,0.0,-7.388808530463774,5.216213237596335,-137.93631613748306,Before Launch
34,2025-05-04 01:47:36,3.392,0.9186352000000001,0.529,27.894,0.0,0.0,-7.4025505870012065,5.220669165808602,-140.64272999865776,Before Launch
35,2025-05-04 01:47:36,3.439,1.69291344,1.149,27.904,0.0,0.0,-6.709189186156101,4.17360492864691,-150.23860308683658,Before Launch
36,2025-05-04 01:47:36,3.491,0.036089239999999995,-1.101,27.881,0.0,0.0,-7.02465039208687,2.8044616352470153,-158.917271324212,Before Launch
37,2025-05-04 01:47:36,3.547,0.26574804,-0.171,27.914,0.0,0.0,-7.196569713407155,2.344325154273482,-161.600979693033,Before Launch
38,2025-05-04 01:47:36,3.592,-0.58727036,-0.842,27.916,0.0,0.0,-7.5484594913093535,1.8189452179178378,-166.98517859724745,Before Launch
39,2025-05-04 01:47:37,3.64,-0.21653544,-0.541,27.914,0.0,0.0,-7.570556834607657,2.1863776778303996,-170.7243044240355,Before Launch
40,2025-05-04 01:47:37,3.698,-0.6069554,-0.75,27.914,0.0,0.0,-7.3124256002023476,2.3261838370164054,-171.73414442290814,Before Launch
41,2025-05-04 01:47:37,3.747,0.7545932000000001,0.604,27.914,0.0,0.0,-8.062996298775563,1.2503121742366496,-71.20585969883352,Before Launch
42,2025-05-04 01:47:37,3.795,-0.48884516,-0.851,27.876,0.0,0.0,-8.663754403865399,0.9368935282576218,50.45055977610278,Before Launch
43,2025-05-04 01:47:37,3.853,-0.8595800800000001,-1.509,27.899,0.0,0.0,-6.657680880931645,1.0198501468135484,107.90954178871226,Before Launch
44,2025-05-04 01:47:37,3.912,0.11154856,-0.66,27.896,0.0,0.0,-5.307891153066051,0.7281297461045835,123.9440792607021,Before Launch
45,2025-05-04 01:47:37,3.964,0.11154856,0.083,27.906,0.0,0.0,-3.4988386479664295,-0.11555753340068031,143.2198409656332,Before Launch
46,2025-05-04 01:47:37,4.012,0.60367456,-0.076,27.904,0.0,0.0,-5.242928203452517,-1.0644076042943778,156.18824862794776,Before Launch
47,2025-05-04 01:47:37,4.066,2.01115492,0.517,27.869,0.0,0.0,-6.187493873283092,-1.053655708140417,57.28244342813039,Before Launch
48,2025-05-04 01:47:37,4.113,-0.87926512,-1.146,27.899,0.0,0.0,-5.629458509694753,-0.889540267381747,-15.114083375212235,Before Launch
49,2025-05-04 01:47:37,4.165,2.27034128,1.756,27.871,0.0,0.0,-4.664965179334286,-0.6144115165208919,-36.75530608412815,Before Launch
50,2025-05-04 01:47:37,4.22,0.62664044,-0.149,27.894,0.0,0.0,-2.880195721023144,0.6271662411352417,-62.153198492453186,Before Launch
51,2025-05-04 01:47:37,4.268,0.66929136,1.176,27.881,0.0,0.0,-2.0569840125304037,1.729016999169322,-86.04010714727119,Before Launch
52,2025-05-04 01:47:37,4.316,0.47244095999999997,-0.247,27.894,0.0,0.0,-1.8544157514330168,0.26240532954954476,-37.5800610223276,Before Launch
53,2025-05-04 01:47:37,4.371,-0.65944884,-1.244,27.889,0.0,0.0,-1.3644060110799408,-1.0690198836686233,42.410931669413436,Before Launch
54,2025-05-04 01:47:37,4.426,1.3123360000000002,1.397,27.894,0.0,0.0,-0.5627676135697688,-1.476543861975552,67.22355601165593,Before Launch
55,2025-05-04 01:47:37,4.475,-0.52821524,-0.411,27.871,0.0,0.0,-0.24861097577059554,-1.8037740294182627,103.02791837670753,Before Launch
56,2025-05-04 01:47:37,4.524,0.82021,-0.094,27.896,0.0,0.0,-2.2547585742527345,-1.6357407643329358,134.10244170377953,Before Launch
57,2025-05-04 01:47:37,4.58,1.1384514799999998,1.153,27.886,0.0,0.0,-3.3376540646522086,-1.5590773981940798,144.43016076272377,Before Launch
58,2025-05-04 01:47:38,4.639,1.0498688,-0.601,27.881,0.0,0.0,-4.399641923422283,-1.3980573411792419,160.10156988947304,Before Launch
59,2025-05-04 01:47:38,4.686,1.64042,0.558,27.869,0.0,0.0,-4.7394291266412045,-1.2498323331677046,170.95464180605322,Before Launch
60,2025-05-04 01:47:38,4.737,-0.7808399199999999,-1.906,27.889,0.0,0.0,-5.196428721090245,-0.8323570051151343,176.29889324663773,Before Launch
61,2025-05-04 01:47:38,4.793,0.9514436,0.703,27.881,0.0,0.0,-5.663014135779406,-0.6877375577407756,176.6730933028958,Before Launch
62,2025-05-04 01:47:38,4.85,-0.15748032,-0.325,27.886,0.0,0.0,-5.7448369928688265,-0.7350117969026694,176.0381952810104,Before Launch
63,2025-05-04 01:47:38,4.904,2.36876648,2.253,27.861,0.0,0.0,-6.002609401976012,-0.623144019537713,174.8023287231576,Before Launch
64,2025-05-04 01:47:38,4.954,1.07283468,0.981,27.889,0.0,0.0,-6.162246804848694,-0.29420987716980196,173.804498072032,Before Launch
65,2025-05-04 01:47:38,5.007,0.80052496,1.075,27.881,0.0,0.0,-4.414504952749144,-0.37424501906211544,174.14779022664447,Before Launch
66,2025-05-04 01:47:38,5.063,0.35104988,-0.307,27.896,0.0,0.0,-3.8053288864471155,-0.5016998927940856,174.63447732860436,Before Launch
67,2025-05-04 01:47:38,5.111,0.58070868,0.813,27.891,0.0,0.0,-5.443305369253331,-0.4590567864922685,175.57608591680525,Before Launch
68,2025-05-04 01:47:38,5.159,0.35104988,0.927,27.876,0.0,0.0,-7.4671528190355145,-0.036944047309510224,179.2382809998393,Before Launch
69,2025-05-04 01:47:38,5.215,2.7395014,2.017,27.861,0.0,0.0,-7.017085235345724,0.3294918984074072,75.56819459904546,Before Launch
70,2025-05-04 01:47:38,5.26,0.35104988,0.185,27.896,0.0,0.0,-5.641847438598575,1.1206841362443891,-45.0955480837455,Before Launch
71,2025-05-04 01:47:38,5.307,1.4435696,0.649,27.891,0.0,0.0,-4.944426805474582,1.9454864042518727,-102.11741279459814,Before Launch
72,2025-05-04 01:47:38,5.361,-0.89895016,-2.247,27.891,0.0,0.0,-4.826337612654132,2.2252228002277676,-117.5060636837921,Before Launch
73,2025-05-04 01:47:38,5.408,1.07283468,1.507,27.889,0.0,0.0,-4.901295622713823,2.412610897537253,-135.29209435274873,Before Launch
74,2025-05-04 01:47:38,5.456,0.57086616,-1.316,27.886,0.0,0.0,-4.625226564597756,2.8660864249442475,-141.30252211252701,Before Launch
75,2025-05-04 01:47:38,5.514,-0.15748032,-0.606,27.896,0.0,0.0,-3.9658279538120045,3.188798390145649,-141.96059143786565,Before Launch
76,2025-05-04 01:47:38,5.563,0.9514436,0.218,27.891,0.0,0.0,-3.2109439409888125,3.630789255151836,-141.65317048218887,Before Launch
77,2025-05-04 01:47:38,5.608,0.21325460000000002,-0.201,27.891,0.0,0.0,-3.3763680167640224,3.7896162238209854,-140.0341785077167,Before Launch
78,2025-05-04 01:47:39,5.661,-0.03937008,0.481,27.886,0.0,0.0,-3.4384542279589425,4.023694771492957,-136.6557781594403,Before Launch
79,2025-05-04 01:47:39,5.715,-0.89895016,-1.716,27.891,0.0,0.0,-2.483414106743336,4.336532816212374,-131.07722413362413,Before Launch
80,2025-05-04 01:47:39,5.76,0.41994752,0.738,27.891,0.0,0.0,-2.1517772644218742,4.537166287673972,-128.6822112620467,Before Launch
81,2025-05-04 01:47:39,5.814,1.5091864000000002,0.534,27.864,0.0,0.0,-3.2050497859584226,4.9345795309648945,-124.6926141868554,Before Launch
82,2025-05-04 01:47:39,5.863,-0.15748032,-1.01,27.891,0.0,0.0,-5.135009970218225,5.713565180044101,-122.70108969404451,Before Launch
