n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Yaw (°),Flag
0,2025-05-04 02:05:50,0.194,-0.08858268,,27.814,-1,-1,0.0,0.0,0.0,Before Launch
1,2025-05-04 02:05:51,1.568,1.3615485999999999,,27.811,-1,-1,32.30287048065604,-35.509306144616765,35.630797970343835,Before Launch
2,2025-05-04 02:05:51,1.623,-0.61023624,,27.819,-1,-1,39.72140616966976,-40.642475808320114,41.32767617670861,Before Launch
3,2025-05-04 02:05:51,1.671,-0.23950132,,27.816,0.0,0.0,17.949933989286478,-4.441214971717185,-28.953167168214545,Before Launch
4,2025-05-04 02:05:51,1.73,1.21062996,,27.809,0.0,0.0,7.676658362194242,15.980880935765384,-60.48866141279746,Before Launch
5,2025-05-04 02:05:51,1.791,-0.15091864,,27.796,0.0,0.0,4.180190599537919,22.719330894992368,-69.55490820558434,Before Launch
6,2025-05-04 02:05:51,1.843,0.07874016,,27.789,0.0,0.0,0.46302839049032296,30.86002231707327,-79.87142653479368,Before Launch
7,2025-05-04 02:05:51,1.911,-1.0892388800000001,,27.819,0.0,0.0,-0.8960527647099177,34.91566753289657,-82.13436912867971,Before Launch
8,2025-05-04 02:05:51,1.998,0.27230972000000003,,27.809,0.0,0.0,-0.472591981331687,36.09055315652599,-83.12094679664321,Before Launch
9,2025-05-04 02:05:51,2.12,-1.4599738,,27.814,0.0,0.0,0.7497240054504863,37.85179258478997,-83.35732482975735,Before Launch
10,2025-05-04 02:05:51,2.188,-0.23950132,,27.814,0.0,0.0,1.848296247727998,37.67646807082764,-84.4868659163272,Before Launch
11,2025-05-04 02:05:51,2.239,-0.48884516,,27.816,0.0,0.0,1.462892100216653,36.89118128590486,-85.7955795617121,Before Launch
12,2025-05-04 02:05:51,2.301,0.01968504,,27.814,0.0,0.0,1.5141803633827366,36.464098943889354,-86.34752765409331,Before Launch
13,2025-05-04 02:05:51,2.354,-0.23950132,,27.814,0.0,0.0,1.5288343541603908,36.2263100379775,-86.98372498606845,Before Launch
14,2025-05-04 02:05:51,2.397,-0.98097116,,27.814,0.0,0.0,1.5994315741713696,36.15688256705955,-87.27032914700341,Before Launch
15,2025-05-04 02:05:51,2.443,0.34776904,,27.801,0.0,0.0,1.547627491195701,36.398733581112346,-87.85236190134252,Before Launch
16,2025-05-04 02:05:51,2.487,-1.9520997999999998,,27.819,0.0,0.0,1.4903771070031406,37.06370544188633,-88.44014405122233,Before Launch
17,2025-05-04 02:05:51,2.53,-0.74146984,,27.809,0.0,0.0,0.7199581596105495,39.02852625977592,-89.39719100290999,Before Launch
18,2025-05-04 02:05:52,2.573,-0.8595800800000001,,27.816,0.0,0.0,0.28786156007623065,40.03382009381954,-89.76876022672135,Before Launch
19,2025-05-04 02:05:52,2.616,-0.0,,27.809,0.0,0.0,-0.5740387428193652,41.861930678361304,-90.3543160192564,Before Launch
20,2025-05-04 02:05:52,2.66,0.50196852,,27.814,0.0,0.0,-0.6690089863320945,42.68635880805157,-90.5528062583079,Before Launch
21,2025-05-04 02:05:52,2.703,-0.23950132,,27.814,0.0,0.0,-1.0995853905941377,44.09180635777606,-91.03513502914899,Before Launch
