n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
40,2025-03-19 23:40:04,4.646,0.14435695999999998,,22.271,-1,-1,-1,-1,Before Launch
41,2025-03-19 23:40:04,4.668,0.14435695999999998,,22.271,-1,-1,-1,-1,Before Launch
42,2025-03-19 23:40:04,4.692,1.230315,,22.271,-1,-1,-1,-1,Before Launch
43,2025-03-19 23:40:04,4.718,0.14435695999999998,,22.271,-1,-1,-1,-1,Before Launch
44,2025-03-19 23:40:04,4.747,0.26574804,,22.269,-1,-1,-1,-1,Before Launch
45,2025-03-19 23:40:05,5.176,-0.21653544,,22.271,-1,-1,-1,-1,Before Launch
46,2025-03-19 23:40:05,5.198,0.8694226,,22.271,-1,-1,-1,-1,Before Launch
47,2025-03-19 23:40:05,5.224,-0.45931760000000005,,22.269,-1,-1,-1,-1,Before Launch
48,2025-03-19 23:40:05,5.249,-0.81036748,,22.276,-1,-1,-1,-1,Before Launch
49,2025-03-19 23:40:05,5.278,-0.21653544,,22.271,-1,-1,-1,-1,Before Launch
50,2025-03-19 23:40:05,5.709,0.38385828,0.0,22.266,-1,-1,-1,-1,Before Launch
51,2025-03-19 23:40:05,5.731,-1.78477696,-0.362,22.274,-1,-1,-1,-1,Before Launch
52,2025-03-19 23:40:05,5.755,0.38713912,0.114,22.274,-1,-1,-1,-1,Before Launch
53,2025-03-19 23:40:05,5.784,0.02296588,0.02,22.266,-1,-1,-1,-1,Before Launch
54,2025-03-19 23:40:06,5.814,0.26574804,0.091,22.269,-1,-1,-1,-1,Before Launch
55,2025-03-19 23:40:06,6.243,-1.17125988,-0.066,22.276,-1,-1,-1,-1,Before Launch
56,2025-03-19 23:40:06,6.265,0.14435695999999998,0.113,22.271,-1,-1,-1,-1,Before Launch
57,2025-03-19 23:40:06,6.289,0.02296588,0.295,22.266,-1,-1,-1,-1,Before Launch
58,2025-03-19 23:40:06,6.317,0.49540683999999996,0.156,22.264,-1,-1,-1,-1,Before Launch
59,2025-03-19 23:40:06,6.346,-0.09842519999999999,0.226,22.269,-1,-1,-1,-1,Before Launch
60,2025-03-19 23:40:06,6.774,-0.21653544,0.068,22.271,-1,-1,-1,-1,Before Launch
61,2025-03-19 23:40:06,6.797,-0.70209976,-0.339,22.266,-1,-1,-1,-1,Before Launch
62,2025-03-19 23:40:07,6.822,0.63648296,-0.177,22.276,-1,-1,-1,-1,Before Launch
63,2025-03-19 23:40:07,6.847,0.26574804,0.09,22.269,-1,-1,-1,-1,Before Launch
64,2025-03-19 23:40:07,6.876,0.02296588,0.09,22.266,-1,-1,-1,-1,Before Launch
65,2025-03-19 23:40:07,7.305,0.49540683999999996,0.088,22.264,-1,-1,-1,-1,Before Launch
66,2025-03-19 23:40:07,7.328,0.87926512,0.183,22.279,-1,-1,-1,-1,Before Launch
67,2025-03-19 23:40:07,7.353,-0.33792651999999995,-0.111,22.274,-1,-1,-1,-1,Before Launch
68,2025-03-19 23:40:07,7.378,0.87926512,-0.134,22.279,-1,-1,-1,-1,Before Launch
69,2025-03-19 23:40:07,7.407,-0.33792651999999995,-0.204,22.274,-1,-1,-1,-1,Before Launch
70,2025-03-19 23:40:08,7.837,-0.81036748,0.047,22.276,-1,-1,-1,-1,Before Launch
71,2025-03-19 23:40:08,7.865,-0.33792651999999995,-0.023,22.274,-1,-1,-1,-1,Before Launch
72,2025-03-19 23:40:08,7.895,-0.33792651999999995,0.136,22.274,-1,-1,-1,-1,Before Launch
73,2025-03-19 23:40:08,7.922,0.63648296,0.069,22.276,-1,-1,-1,-1,Before Launch
74,2025-03-19 23:40:08,7.95,-0.6889763999999999,-0.179,22.281,-1,-1,-1,-1,Before Launch
75,2025-03-19 23:40:08,8.379,-1.65354336,-0.404,22.279,-1,-1,-1,-1,Before Launch
76,2025-03-19 23:40:08,8.401,-0.44947508,-0.359,22.276,-1,-1,-1,-1,Before Launch
77,2025-03-19 23:40:08,8.426,-1.17125988,-0.088,22.276,-1,-1,-1,-1,Before Launch
78,2025-03-19 23:40:08,8.451,-0.82021,-0.181,22.274,-1,-1,-1,-1,Before Launch
79,2025-03-19 23:40:08,8.48,0.62664044,0.271,22.269,-1,-1,-1,-1,Before Launch
80,2025-03-19 23:40:09,8.911,0.14435695999999998,0.204,22.271,-1,-1,-1,-1,Before Launch
81,2025-03-19 23:40:09,8.934,0.25262468,0.086,22.261,-1,-1,-1,-1,Before Launch
82,2025-03-19 23:40:09,8.958,-0.45931760000000005,-0.046,22.269,-1,-1,-1,-1,Before Launch
83,2025-03-19 23:40:09,8.983,0.50524936,0.09,22.276,-1,-1,-1,-1,Before Launch
84,2025-03-19 23:40:09,9.012,-0.9416010799999999,-0.068,22.271,-1,-1,-1,-1,Before Launch
85,2025-03-19 23:40:09,9.441,-0.69881892,-0.36,22.274,-1,-1,-1,-1,Before Launch
86,2025-03-19 23:40:09,9.463,-0.20669292,-0.066,22.279,-1,-1,-1,-1,Before Launch
87,2025-03-19 23:40:09,9.487,-1.29265096,-0.248,22.279,-1,-1,-1,-1,Before Launch
88,2025-03-19 23:40:09,9.515,-2.50000008,-0.541,22.276,-1,-1,-1,-1,Before Launch
89,2025-03-19 23:40:09,9.546,-1.5452756399999998,-0.317,22.269,-1,-1,-1,-1,Before Launch
90,2025-03-19 23:40:10,9.975,-0.58070868,-0.136,22.271,-1,-1,-1,-1,Before Launch
91,2025-03-19 23:40:10,9.998,-0.69881892,-0.158,22.274,-1,-1,-1,-1,Before Launch
92,2025-03-19 23:40:10,10.022,-0.58070868,-0.34,22.271,-1,-1,-1,-1,Before Launch
93,2025-03-19 23:40:10,10.05,-0.08530183999999999,-0.043,22.276,-1,-1,-1,-1,Before Launch
94,2025-03-19 23:40:10,10.079,-0.69881892,-0.181,22.274,-1,-1,-1,-1,Before Launch
95,2025-03-19 23:40:10,10.507,0.15419948,0.07,22.279,-1,-1,-1,-1,Before Launch
96,2025-03-19 23:40:10,10.53,-1.53215228,-0.45,22.284,-1,-1,-1,-1,Before Launch
97,2025-03-19 23:40:10,10.554,-0.9317585599999999,-0.089,22.279,-1,-1,-1,-1,Before Launch
98,2025-03-19 23:40:10,10.579,-0.81036748,0.0,22.281,-1,-1,-1,-1,Before Launch
99,2025-03-19 23:40:10,10.608,0.02624672,0.046,22.279,-1,-1,-1,-1,Before Launch
100,2025-03-19 23:40:11,11.037,1.94553812,0.293,22.264,-1,-1,-1,-1,Before Launch
101,2025-03-19 23:40:11,11.06,1.230315,0.566,22.271,-1,-1,-1,-1,Before Launch
102,2025-03-19 23:40:11,11.085,0.27559056000000004,-0.021,22.276,-1,-1,-1,-1,Before Launch
103,2025-03-19 23:40:11,11.11,1.11220476,0.205,22.271,-1,-1,-1,-1,Before Launch
104,2025-03-19 23:40:11,11.138,-0.58070868,-0.159,22.271,-1,-1,-1,-1,Before Launch
105,2025-03-19 23:40:11,11.568,-0.08530183999999999,0.204,22.276,-1,-1,-1,-1,Before Launch
106,2025-03-19 23:40:11,11.591,-1.30249348,-0.272,22.271,-1,-1,-1,-1,Before Launch
107,2025-03-19 23:40:11,11.616,0.50524936,0.091,22.274,-1,-1,-1,-1,Before Launch
108,2025-03-19 23:40:11,11.641,0.27559056000000004,-0.041,22.274,-1,-1,-1,-1,Before Launch
109,2025-03-19 23:40:11,11.671,0.7480315200000001,0.159,22.274,-1,-1,-1,-1,Before Launch
110,2025-03-19 23:40:12,12.102,-0.69881892,-0.091,22.274,-1,-1,-1,-1,Before Launch
111,2025-03-19 23:40:12,12.125,-0.9317585599999999,-0.043,22.279,-1,-1,-1,-1,Before Launch
112,2025-03-19 23:40:12,12.15,-1.0498688,-0.317,22.281,-1,-1,-1,-1,Before Launch
113,2025-03-19 23:40:12,12.178,-1.0498688,-0.247,22.281,-1,-1,-1,-1,Before Launch
114,2025-03-19 23:40:12,12.207,-0.9416010799999999,-0.181,22.271,-1,-1,-1,-1,Before Launch
115,2025-03-19 23:40:12,12.636,0.50524936,0.002,22.271,-1,-1,-1,-1,Before Launch
116,2025-03-19 23:40:12,12.659,-0.56758532,-0.271,22.279,-1,-1,-1,-1,Before Launch
117,2025-03-19 23:40:12,12.682,-0.80708664,-0.088,22.284,-1,-1,-1,-1,Before Launch
118,2025-03-19 23:40:12,12.71,-0.9317585599999999,-0.34,22.279,-1,-1,-1,-1,Before Launch
119,2025-03-19 23:40:12,12.741,-1.64370084,-0.245,22.286,-1,-1,-1,-1,Before Launch
120,2025-03-19 23:40:13,13.17,-0.81036748,0.0,22.276,-1,-1,-1,-1,Before Launch
121,2025-03-19 23:40:13,13.193,-0.9317585599999999,-0.111,22.274,-1,-1,-1,-1,Before Launch
122,2025-03-19 23:40:13,13.217,-0.9317585599999999,-0.112,22.279,-1,-1,-1,-1,Before Launch
123,2025-03-19 23:40:13,13.242,-0.9317585599999999,-0.295,22.279,-1,-1,-1,-1,Before Launch
124,2025-03-19 23:40:13,13.272,-1.8930446799999998,-0.226,22.284,-1,-1,-1,-1,Before Launch
125,2025-03-19 23:40:13,13.701,-1.30249348,0.066,22.271,-1,-1,-1,-1,Before Launch
126,2025-03-19 23:40:13,13.724,-0.56758532,-0.022,22.279,-1,-1,-1,-1,Before Launch
127,2025-03-19 23:40:13,13.748,-0.6889763999999999,0.091,22.281,-1,-1,-1,-1,Before Launch
128,2025-03-19 23:40:13,13.777,-1.06299216,-0.046,22.274,-1,-1,-1,-1,Before Launch
129,2025-03-19 23:40:13,13.805,-0.56758532,-0.224,22.279,-1,-1,-1,-1,Before Launch
130,2025-03-19 23:40:14,14.234,-0.33792651999999995,-0.091,22.274,-1,-1,-1,-1,Before Launch
131,2025-03-19 23:40:14,14.256,-0.33792651999999995,-0.111,22.274,-1,-1,-1,-1,Before Launch
132,2025-03-19 23:40:14,14.282,-0.45931760000000005,0.0,22.269,-1,-1,-1,-1,Before Launch
133,2025-03-19 23:40:14,14.312,-0.82021,-0.249,22.269,-1,-1,-1,-1,Before Launch
134,2025-03-19 23:40:14,14.338,-1.0498688,-0.02,22.281,-1,-1,-1,-1,Before Launch
135,2025-03-19 23:40:14,14.771,-1.42388456,-0.136,22.274,-1,-1,-1,-1,Before Launch
136,2025-03-19 23:40:14,14.794,-0.58070868,-0.07,22.271,-1,-1,-1,-1,Before Launch
137,2025-03-19 23:40:15,14.817,-1.18438324,0.02,22.269,-1,-1,-1,-1,Before Launch
138,2025-03-19 23:40:15,14.84,-1.30249348,0.225,22.271,-1,-1,-1,-1,Before Launch
139,2025-03-19 23:40:15,14.87,-0.82021,0.136,22.269,-1,-1,-1,-1,Before Launch
140,2025-03-19 23:40:15,15.299,-1.78477696,-0.226,22.274,-1,-1,-1,-1,Before Launch
141,2025-03-19 23:40:15,15.322,-1.06299216,-0.068,22.274,-1,-1,-1,-1,Before Launch
142,2025-03-19 23:40:15,15.346,-1.8963255199999998,-0.247,22.276,-1,-1,-1,-1,Before Launch
143,2025-03-19 23:40:15,15.371,-0.81036748,-0.136,22.276,-1,-1,-1,-1,Before Launch
144,2025-03-19 23:40:15,15.401,0.14435695999999998,0.158,22.271,-1,-1,-1,-1,Before Launch
145,2025-03-19 23:40:16,15.832,-0.32808400000000004,-0.091,22.281,-1,-1,-1,-1,Before Launch
146,2025-03-19 23:40:16,15.855,-1.04002628,0.092,22.289,-1,-1,-1,-1,Before Launch
147,2025-03-19 23:40:16,15.88,-2.62139116,-0.317,22.276,-1,-1,-1,-1,Before Launch
148,2025-03-19 23:40:16,15.906,-0.20669292,0.113,22.279,-1,-1,-1,-1,Before Launch
149,2025-03-19 23:40:16,15.937,-0.9317585599999999,-0.18,22.281,-1,-1,-1,-1,Before Launch
150,2025-03-19 23:40:16,16.371,-1.0498688,-0.562,22.281,-1,-1,-1,-1,Before Launch
151,2025-03-19 23:40:16,16.394,-0.9416010799999999,-0.407,22.276,-1,-1,-1,-1,Before Launch
152,2025-03-19 23:40:16,16.418,0.02624672,-0.047,22.274,-1,-1,-1,-1,Before Launch
153,2025-03-19 23:40:16,16.442,-0.09842519999999999,-0.227,22.269,-1,-1,-1,-1,Before Launch
154,2025-03-19 23:40:16,16.473,-1.17125988,-0.111,22.276,-1,-1,-1,-1,Before Launch
155,2025-03-19 23:40:17,16.901,-0.81036748,-0.136,22.276,-1,-1,-1,-1,Before Launch
156,2025-03-19 23:40:17,16.924,0.27559056000000004,0.296,22.276,-1,-1,-1,-1,Before Launch
157,2025-03-19 23:40:17,16.947,0.63648296,0.025,22.276,-1,-1,-1,-1,Before Launch
158,2025-03-19 23:40:17,16.976,0.036089239999999995,-0.045,22.281,-1,-1,-1,-1,Before Launch
159,2025-03-19 23:40:17,17.005,-0.20669292,-0.179,22.279,-1,-1,-1,-1,Before Launch
160,2025-03-19 23:40:17,17.434,0.38713912,0.204,22.274,-1,-1,-1,-1,Before Launch
161,2025-03-19 23:40:17,17.457,-0.08530183999999999,0.159,22.276,-1,-1,-1,-1,Before Launch
162,2025-03-19 23:40:17,17.482,-0.81036748,0.045,22.276,-1,-1,-1,-1,Before Launch
163,2025-03-19 23:40:17,17.507,-1.0498688,0.0,22.281,-1,-1,-1,-1,Before Launch
164,2025-03-19 23:40:17,17.536,-0.20669292,0.138,22.279,-1,-1,-1,-1,Before Launch
165,2025-03-19 23:40:18,17.968,-0.6889763999999999,-0.224,22.281,-1,-1,-1,-1,Before Launch
166,2025-03-19 23:40:18,17.99,-1.8930446799999998,-0.249,22.284,-1,-1,-1,-1,Before Launch
167,2025-03-19 23:40:18,18.013,-1.41404204,-0.114,22.281,-1,-1,-1,-1,Before Launch
168,2025-03-19 23:40:18,18.037,-0.56758532,0.068,22.281,-1,-1,-1,-1,Before Launch
169,2025-03-19 23:40:18,18.065,-0.81036748,0.157,22.281,-1,-1,-1,-1,Before Launch
170,2025-03-19 23:40:18,18.494,-0.08530183999999999,0.136,22.284,-1,-1,-1,-1,Before Launch
171,2025-03-19 23:40:18,18.517,-1.29265096,-0.068,22.279,-1,-1,-1,-1,Before Launch
172,2025-03-19 23:40:18,18.541,-0.6889763999999999,0.046,22.281,-1,-1,-1,-1,Before Launch
173,2025-03-19 23:40:18,18.567,-0.44947508,0.091,22.276,-1,-1,-1,-1,Before Launch
174,2025-03-19 23:40:18,18.596,-0.31496064,0.296,22.289,-1,-1,-1,-1,Before Launch
175,2025-03-19 23:40:19,19.025,-0.6889763999999999,0.115,22.284,-1,-1,-1,-1,Before Launch
176,2025-03-19 23:40:19,19.048,0.036089239999999995,0.113,22.281,-1,-1,-1,-1,Before Launch
177,2025-03-19 23:40:19,19.075,0.2788714,0.182,22.281,-1,-1,-1,-1,Before Launch
178,2025-03-19 23:40:19,19.1,-1.41404204,-0.066,22.281,-1,-1,-1,-1,Before Launch
179,2025-03-19 23:40:19,19.131,-1.41404204,-0.159,22.281,-1,-1,-1,-1,Before Launch
180,2025-03-19 23:40:19,19.56,0.51837272,0.161,22.279,-1,-1,-1,-1,Before Launch
181,2025-03-19 23:40:19,19.583,-1.0498688,-0.134,22.281,-1,-1,-1,-1,Before Launch
182,2025-03-19 23:40:19,19.607,0.2788714,0.139,22.284,-1,-1,-1,-1,Before Launch
183,2025-03-19 23:40:19,19.632,-0.9186352000000001,-0.019,22.279,-1,-1,-1,-1,Before Launch
184,2025-03-19 23:40:19,19.663,-0.56758532,0.091,22.276,-1,-1,-1,-1,Before Launch
185,2025-03-19 23:40:20,20.091,-0.9186352000000001,0.095,22.286,-1,-1,-1,-1,Before Launch
186,2025-03-19 23:40:20,20.114,-0.6889763999999999,-0.02,22.281,-1,-1,-1,-1,Before Launch
187,2025-03-19 23:40:20,20.138,-0.9317585599999999,0.047,22.281,-1,-1,-1,-1,Before Launch
188,2025-03-19 23:40:20,20.163,0.63648296,0.364,22.276,-1,-1,-1,-1,Before Launch
189,2025-03-19 23:40:20,20.193,-1.8930446799999998,-0.202,22.284,-1,-1,-1,-1,Before Launch
190,2025-03-19 23:40:20,20.621,-1.53543312,0.047,22.281,-1,-1,-1,-1,Before Launch
191,2025-03-19 23:40:20,20.644,-0.32808400000000004,0.138,22.281,-1,-1,-1,-1,Before Launch
192,2025-03-19 23:40:20,20.668,0.51837272,0.454,22.279,-1,-1,-1,-1,Before Launch
193,2025-03-19 23:40:20,20.693,-0.9186352000000001,-0.02,22.286,-1,-1,-1,-1,Before Launch
194,2025-03-19 23:40:20,20.722,-0.20669292,-0.066,22.279,-1,-1,-1,-1,Before Launch
195,2025-03-19 23:40:21,21.152,-0.44619424,-0.022,22.284,-1,-1,-1,-1,Before Launch
196,2025-03-19 23:40:21,21.174,-1.53215228,-0.093,22.284,-1,-1,-1,-1,Before Launch
197,2025-03-19 23:40:21,21.198,-0.80708664,0.341,22.284,-1,-1,-1,-1,Before Launch
198,2025-03-19 23:40:21,21.223,-1.28280844,-0.202,22.286,-1,-1,-1,-1,Before Launch
199,2025-03-19 23:40:21,21.249,-0.9186352000000001,0.002,22.286,-1,-1,-1,-1,Before Launch
200,2025-03-19 23:40:21,21.687,-0.19685039999999998,0.16,22.286,-1,-1,-1,-1,Before Launch
201,2025-03-19 23:40:21,21.71,-0.08530183999999999,0.161,22.284,-1,-1,-1,-1,Before Launch
202,2025-03-19 23:40:21,21.735,-0.20669292,-0.044,22.279,-1,-1,-1,-1,Before Launch
203,2025-03-19 23:40:21,21.76,-0.9186352000000001,-0.154,22.286,-1,-1,-1,-1,Before Launch
204,2025-03-19 23:40:21,21.793,-0.44619424,0.136,22.284,-1,-1,-1,-1,Before Launch
205,2025-03-19 23:40:22,22.222,0.036089239999999995,0.159,22.281,-1,-1,-1,-1,Before Launch
206,2025-03-19 23:40:22,22.245,-0.19685039999999998,-0.089,22.286,-1,-1,-1,-1,Before Launch
207,2025-03-19 23:40:22,22.269,-0.20669292,-0.158,22.279,-1,-1,-1,-1,Before Launch
208,2025-03-19 23:40:22,22.295,-0.08530183999999999,-0.023,22.284,-1,-1,-1,-1,Before Launch
209,2025-03-19 23:40:22,22.323,-0.44619424,-0.045,22.284,-1,-1,-1,-1,Before Launch
210,2025-03-19 23:40:22,22.752,0.39698163999999997,0.002,22.281,-1,-1,-1,-1,Before Launch
211,2025-03-19 23:40:22,22.774,-0.44619424,-0.068,22.284,-1,-1,-1,-1,Before Launch
212,2025-03-19 23:40:22,22.801,-0.19685039999999998,0.115,22.286,-1,-1,-1,-1,Before Launch
213,2025-03-19 23:40:23,22.826,-1.53215228,-0.091,22.284,-1,-1,-1,-1,Before Launch
214,2025-03-19 23:40:23,22.857,-1.0498688,-0.158,22.281,-1,-1,-1,-1,Before Launch
215,2025-03-19 23:40:23,23.287,-0.9186352000000001,-0.043,22.294,-1,-1,-1,-1,Before Launch
216,2025-03-19 23:40:23,23.309,-1.17125988,0.136,22.284,-1,-1,-1,-1,Before Launch
217,2025-03-19 23:40:23,23.333,-0.79724412,0.116,22.291,-1,-1,-1,-1,Before Launch
218,2025-03-19 23:40:23,23.361,-1.29265096,-0.136,22.279,-1,-1,-1,-1,Before Launch
219,2025-03-19 23:40:23,23.39,-0.80708664,0.001,22.284,-1,-1,-1,-1,Before Launch
220,2025-03-19 23:40:24,23.821,-0.32808400000000004,-0.046,22.281,-1,-1,-1,-1,Before Launch
221,2025-03-19 23:40:24,23.844,-0.19685039999999998,0.206,22.291,-1,-1,-1,-1,Before Launch
222,2025-03-19 23:40:24,23.869,0.16732284,0.161,22.286,-1,-1,-1,-1,Before Launch
223,2025-03-19 23:40:24,23.894,-0.19685039999999998,0.047,22.286,-1,-1,-1,-1,Before Launch
224,2025-03-19 23:40:24,23.924,-0.44619424,-0.025,22.284,-1,-1,-1,-1,Before Launch
225,2025-03-19 23:40:24,24.354,-1.17125988,-0.091,22.284,-1,-1,-1,-1,Before Launch
226,2025-03-19 23:40:24,24.376,0.15419948,0.022,22.279,-1,-1,-1,-1,Before Launch
227,2025-03-19 23:40:24,24.401,-1.7650919200000001,-0.384,22.289,-1,-1,-1,-1,Before Launch
228,2025-03-19 23:40:24,24.427,-0.08530183999999999,0.249,22.276,-1,-1,-1,-1,Before Launch
229,2025-03-19 23:40:24,24.456,-0.32808400000000004,0.204,22.281,-1,-1,-1,-1,Before Launch
230,2025-03-19 23:40:25,24.884,-0.08530183999999999,-0.113,22.284,-1,-1,-1,-1,Before Launch
231,2025-03-19 23:40:25,24.907,0.87926512,0.362,22.284,-1,-1,-1,-1,Before Launch
232,2025-03-19 23:40:25,24.932,-0.9317585599999999,-0.227,22.279,-1,-1,-1,-1,Before Launch
233,2025-03-19 23:40:25,24.957,0.036089239999999995,0.179,22.281,-1,-1,-1,-1,Before Launch
234,2025-03-19 23:40:25,24.986,-0.20669292,0.068,22.279,-1,-1,-1,-1,Before Launch
235,2025-03-19 23:40:25,25.42,0.036089239999999995,0.179,22.274,-1,-1,-1,-1,Before Launch
236,2025-03-19 23:40:25,25.442,-0.9317585599999999,-0.046,22.279,-1,-1,-1,-1,Before Launch
237,2025-03-19 23:40:25,25.465,-0.67913388,0.047,22.289,-1,-1,-1,-1,Before Launch
238,2025-03-19 23:40:25,25.49,-0.19685039999999998,-0.156,22.286,-1,-1,-1,-1,Before Launch
239,2025-03-19 23:40:25,25.52,-0.31496064,0.296,22.289,-1,-1,-1,-1,Before Launch
240,2025-03-19 23:40:26,25.951,-0.5577428,0.183,22.284,-1,-1,-1,-1,Before Launch
241,2025-03-19 23:40:26,25.974,-0.31496064,0.002,22.289,-1,-1,-1,-1,Before Launch
242,2025-03-19 23:40:26,25.999,-0.9186352000000001,-0.27,22.286,-1,-1,-1,-1,Before Launch
243,2025-03-19 23:40:26,26.025,-0.5577428,0.068,22.286,-1,-1,-1,-1,Before Launch
244,2025-03-19 23:40:26,26.053,-0.07217847999999999,0.025,22.291,-1,-1,-1,-1,Before Launch
245,2025-03-19 23:40:26,26.488,-1.40091868,-0.179,22.289,-1,-1,-1,-1,Before Launch
246,2025-03-19 23:40:26,26.51,-1.04002628,0.092,22.289,-1,-1,-1,-1,Before Launch
247,2025-03-19 23:40:26,26.533,0.2788714,0.204,22.284,-1,-1,-1,-1,Before Launch
248,2025-03-19 23:40:26,26.559,-0.6889763999999999,0.111,22.281,-1,-1,-1,-1,Before Launch
249,2025-03-19 23:40:26,26.59,-0.19685039999999998,0.135,22.286,-1,-1,-1,-1,Before Launch
250,2025-03-19 23:40:27,27.018,0.036089239999999995,0.044,22.281,-1,-1,-1,-1,Before Launch
251,2025-03-19 23:40:27,27.041,-0.9186352000000001,-0.156,22.286,-1,-1,-1,-1,Before Launch
252,2025-03-19 23:40:27,27.065,-1.04002628,-0.156,22.289,-1,-1,-1,-1,Before Launch
253,2025-03-19 23:40:27,27.091,-1.04002628,-0.023,22.286,-1,-1,-1,-1,Before Launch
254,2025-03-19 23:40:27,27.12,-0.08530183999999999,0.068,22.291,-1,-1,-1,-1,Before Launch
255,2025-03-19 23:40:27,27.549,0.036089239999999995,0.0,22.281,-1,-1,-1,-1,Before Launch
256,2025-03-19 23:40:27,27.572,-0.31496064,-0.022,22.289,-1,-1,-1,-1,Before Launch
257,2025-03-19 23:40:27,27.596,-0.5577428,-0.066,22.286,-1,-1,-1,-1,Before Launch
258,2025-03-19 23:40:27,27.621,-1.28280844,-0.225,22.286,-1,-1,-1,-1,Before Launch
259,2025-03-19 23:40:27,27.65,-2.12598432,-0.315,22.289,-1,-1,-1,-1,Before Launch
260,2025-03-19 23:40:28,28.079,-1.28280844,-0.315,22.281,-1,-1,-1,-1,Before Launch
261,2025-03-19 23:40:28,28.102,-0.67913388,-0.044,22.289,-1,-1,-1,-1,Before Launch
262,2025-03-19 23:40:28,28.125,-1.28280844,-0.204,22.286,-1,-1,-1,-1,Before Launch
