n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
0,5.488,-2.015,-1,-1,20.71,928.056,0,0,0,
1,6.149,-2.002,-1,-1,20.792,928.014,0,0,0,
2,6.81,-2.138,-1,-1,20.787,928.078,0,0,0,
3,7.474,-1.909,-1,-1,20.77,928.017,0,0,0,
4,8.135,-2.368,35.1047625,-117.79589816666666,20.797,928.101,0,0,0,
