n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
30,20.013,-0.205,-1,-1,24.933,1002.012,0,0,0,
31,20.674,-0.028,-1,-1,24.928,1002.021,0,0,0,
32,21.334,-0.09,-1,-1,24.928,1002.01,0,0,0,
33,21.995,-0.251,-1,-1,24.92,1002.014,0,0,0,
34,22.655,0.115,0.0,0.0,24.918,1002.003,0,0,0,
35,23.316,-0.128,0.0,0.0,24.91,1001.977,0,0,0,
36,23.976,-0.264,-1,-1,24.905,1002.018,0,0,0,
37,78.551,0.099,0.0,0.0,24.918,1002.02,0,0,0,
38,79.212,-0.069,-1,-1,24.903,1002.017,0,0,0,
39,79.872,0.01,-1,-1,24.913,1002.004,0,0,0,
40,80.533,0.01,-1,-1,24.918,1002.028,0,0,0,
41,81.194,0.01,-1,-1,24.908,1002.025,0,0,0,
42,81.854,-0.163,0.0,0.0,24.9,1002.019,0,0,0,
43,82.514,-0.127,0.0,0.0,24.903,1002.01,0,0,0,
44,83.174,0.013,-1,-1,24.895,1002.001,0,0,0,
45,83.835,0.008,0.0,0.0,24.89,1002.025,0,0,0,
46,84.495,-0.053,-1,-1,24.89,1002.011,0,0,0,
47,85.156,-0.064,-1,-1,24.88,1002.009,0,0,0,
48,85.817,0.09,-1,-1,24.885,1002.018,0,0,0,
49,86.477,-0.008,-1,-1,24.885,1002.011,0,0,0,
50,87.137,-0.092,0.0,0.0,24.885,1002.009,0,0,0,
51,87.798,0.113,0.0,0.0,24.888,1001.98,0,0,0,
52,88.458,0.094,-1,-1,24.875,1002.008,0,0,0,
53,89.118,0.108,0.0,0.0,24.873,1002.005,0,0,0,
54,89.779,-0.041,-1,-1,24.878,1002.016,0,0,0,
55,90.439,0.088,-1,-1,24.858,1002.013,0,0,0,
56,91.1,0.074,-1,-1,24.865,1002.023,0,0,0,
57,91.761,0.097,-1,-1,24.863,1001.991,0,0,0,
58,92.421,0.027,0.0,0.0,24.858,1001.978,0,0,0,
59,93.081,0.352,0.0,0.0,24.855,1001.991,0,0,0,
60,93.741,0.073,-1,-1,24.853,1002.007,0,0,0,
61,94.401,0.017,0.0,0.0,24.853,1002.012,0,0,0,
62,95.062,0.132,-1,-1,24.855,1001.994,0,0,0,
63,95.723,-0.17,-1,-1,24.843,1001.992,0,0,0,
64,96.383,-0.05,-1,-1,24.84,1002.001,0,0,0,
65,97.044,-0.074,-1,-1,24.836,1001.992,0,0,0,
66,97.704,-0.136,0.0,0.0,24.828,1002.016,0,0,0,
67,98.364,0.097,0.0,0.0,24.83,1002.008,0,0,0,
68,99.024,0.127,-1,-1,24.843,1001.984,0,0,0,
69,99.684,0.489,0.0,0.0,24.836,1001.974,0,0,0,
70,100.344,0.195,-1,-1,24.821,1001.977,0,0,0,
71,101.006,-0.041,-1,-1,24.828,1001.996,0,0,0,
72,101.667,0.044,-1,-1,24.83,1002.003,0,0,0,
73,102.327,0.139,-1,-1,24.823,1001.992,0,0,0,
74,102.99,-0.026,0.0,0.0,24.815,1001.989,0,0,0,
75,103.651,-0.151,0.0,0.0,24.813,1001.991,0,0,0,
76,104.311,0.3,-1,-1,24.813,1001.976,0,0,0,
77,104.971,0.252,0.0,0.0,24.808,1001.951,0,0,0,
78,105.632,-0.069,-1,-1,24.815,1002.019,0,0,0,
79,106.293,-0.041,-1,-1,24.805,1002.012,0,0,0,
80,106.953,0.275,-1,-1,24.813,1001.992,0,0,0,
81,107.614,-0.01,-1,-1,24.805,1001.98,0,0,0,
82,108.274,0.069,0.0,0.0,24.791,1001.987,0,0,0,
83,108.934,0.105,0.0,0.0,24.793,1002.008,0,0,0,
84,109.594,0.013,-1,-1,24.791,1001.986,0,0,0,
85,110.254,-0.045,0.0,0.0,24.786,1001.99,0,0,0,
86,110.915,-0.169,-1,-1,24.783,1002.019,0,0,0,
87,111.575,0.002,-1,-1,24.781,1001.994,0,0,0,
88,112.236,0.028,-1,-1,24.761,1001.977,0,0,0,
89,112.897,-0.083,-1,-1,24.771,1002.001,0,0,0,
90,113.557,-0.041,0.0,0.0,24.763,1001.978,0,0,0,
91,114.217,-0.047,0.0,0.0,24.771,1002.014,0,0,0,
92,114.877,-0.019,-1,-1,24.756,1001.983,0,0,0,
93,115.538,-0.004,0.0,0.0,24.753,1001.997,0,0,0,
94,116.198,0.149,-1,-1,24.766,1001.983,0,0,0,
95,116.859,0.069,-1,-1,24.753,1001.989,0,0,0,
96,117.52,-0.137,-1,-1,24.751,1001.997,0,0,0,
97,118.18,-0.02,-1,-1,24.751,1001.984,0,0,0,
98,118.84,-0.281,0.0,0.0,24.743,1001.996,0,0,0,
99,119.501,-0.134,0.0,0.0,24.741,1002.006,0,0,0,
100,120.161,-0.193,-1,-1,24.731,1001.971,0,0,0,
101,120.821,0.174,0.0,0.0,24.736,1001.949,0,0,0,
102,121.482,0.02,-1,-1,24.728,1001.988,0,0,0,
103,122.142,0.113,-1,-1,24.728,1001.964,0,0,0,
104,122.803,0.029,-1,-1,24.728,1001.967,0,0,0,
105,123.464,0.065,-1,-1,24.728,1001.941,0,0,0,
106,124.124,0.155,0.0,0.0,24.718,1001.977,0,0,0,
107,124.784,0.233,0.0,0.0,24.723,1001.989,0,0,0,
108,125.444,0.037,-1,-1,24.721,1001.97,0,0,0,
109,126.105,-0.247,0.0,0.0,24.711,1002.008,0,0,0,
110,126.765,0.041,-1,-1,24.716,1001.988,0,0,0,
111,127.426,-0.177,-1,-1,24.713,1002.01,0,0,0,
112,128.087,-0.281,-1,-1,24.718,1002.009,0,0,0,
113,128.748,-0.319,-1,-1,24.711,1002.021,0,0,0,
114,129.408,-0.216,0.0,0.0,24.708,1001.995,0,0,0,
115,130.068,-0.289,0.0,0.0,24.711,1001.975,0,0,0,
116,130.728,-0.093,-1,-1,24.718,1001.982,0,0,0,
117,131.388,-0.136,0.0,0.0,24.713,1001.997,0,0,0,
118,132.049,-0.239,-1,-1,24.718,1001.965,0,0,0,
119,132.71,0.242,-1,-1,24.723,1001.98,0,0,0,
120,133.37,-0.055,-1,-1,24.721,1002.003,0,0,0,
121,134.031,-0.06,-1,-1,24.726,1001.963,0,0,0,
122,134.691,0.247,0.0,0.0,24.726,1001.948,0,0,0,
123,135.352,-0.116,0.0,0.0,24.726,1001.976,0,0,0,
124,136.012,-0.4,-1,-1,24.728,1001.979,0,0,0,
125,136.672,-0.176,0.0,0.0,24.741,1001.984,0,0,0,
126,137.332,-0.193,-1,-1,24.738,1002.006,0,0,0,
127,137.993,0.022,-1,-1,24.736,1001.992,0,0,0,
128,138.654,-0.071,-1,-1,24.746,1002.007,0,0,0,
129,139.314,-0.104,-1,-1,24.753,1001.979,0,0,0,
130,139.974,-0.071,0.0,0.0,24.751,1002.002,0,0,0,
131,140.636,0.032,36.81438216666667,-119.74976816666667,24.748,1002.01,0,0,0,
132,141.296,-0.127,-1,-1,24.756,1001.98,0,0,0,
133,141.957,-0.316,36.81438216666667,-119.74976816666667,24.753,1002.008,0,0,0,
134,142.617,-0.097,-1,-1,24.758,1001.973,0,0,0,
135,143.278,-0.153,-1,-1,24.766,1001.988,0,0,0,
136,143.939,0.146,-1,-1,24.761,1001.981,0,0,0,
137,144.599,-0.246,-1,-1,24.768,1001.993,0,0,0,
138,145.26,0.148,36.81438216666667,-119.74976816666667,24.778,1001.965,0,0,0,
139,145.92,0.193,36.81438833333333,-119.74978033333333,24.778,1001.989,0,0,0,
140,146.581,-0.099,-1,-1,24.786,1001.984,0,0,0,
141,147.242,0.204,36.81438833333333,-119.74978033333333,24.778,1002.001,0,0,0,
142,147.902,0.237,-1,-1,24.791,1001.977,0,0,0,
143,148.563,0.004,-1,-1,24.801,1002.017,0,0,0,
144,149.224,0.13,-1,-1,24.803,1002.009,0,0,0,
145,149.884,0.088,-1,-1,24.803,1002.016,0,0,0,
146,150.545,-0.022,36.81438833333333,-119.74978033333333,24.805,1001.988,0,0,0,
147,151.206,0.44,36.8143695,-119.749788,24.815,1002.001,0,0,0,
148,151.866,0.255,-1,-1,24.823,1001.992,0,0,0,
149,152.527,0.123,36.8143695,-119.749788,24.818,1001.972,0,0,0,
150,153.187,0.147,-1,-1,24.825,1001.981,0,0,0,
151,153.848,0.357,-1,-1,24.828,1001.996,0,0,0,
152,154.509,0.192,-1,-1,24.838,1001.967,0,0,0,
153,155.169,0.345,-1,-1,24.838,1001.996,0,0,0,
154,155.83,0.095,36.8143695,-119.749788,24.853,1002.018,0,0,0,
155,156.491,0.216,36.8143715,-119.7497905,24.848,1001.973,0,0,0,
156,157.151,0.17,-1,-1,24.853,1002.001,0,0,0,
157,157.812,0.407,36.8143715,-119.7497905,24.86,1001.998,0,0,0,
158,158.472,0.033,-1,-1,24.86,1002.029,0,0,0,
159,159.133,0.186,-1,-1,24.873,1001.995,0,0,0,
160,159.794,0.057,-1,-1,24.878,1002.004,0,0,0,
161,160.456,0.052,-1,-1,24.846,1001.964,0,0,0,
162,161.117,0.384,36.8143715,-119.7497905,24.883,1001.977,0,0,0,
163,161.778,0.52,36.814373333333336,-119.74979783333333,24.865,1002.004,0,0,0,
164,162.441,0.333,-1,-1,24.868,1001.959,0,0,0,
165,163.105,0.355,36.814373333333336,-119.74979783333333,24.9,1001.981,0,0,0,
166,163.766,1.424,-1,-1,24.903,1001.981,0,0,0,
167,164.432,0.943,-1,-1,24.875,1001.913,0,0,0,
168,165.093,-0.13,-1,-1,24.865,1001.969,0,0,0,
169,165.752,0.302,-1,-1,24.908,1001.997,0,0,0,
170,166.414,0.309,36.814373333333336,-119.74979783333333,24.918,1001.987,0,0,0,
171,167.076,0.281,36.81438816666667,-119.74979166666667,24.905,1001.967,0,0,0,
172,167.738,-0.03,-1,-1,24.915,1001.995,0,0,0,
173,168.401,0.146,36.81438816666667,-119.74979166666667,24.92,1001.977,0,0,0,
174,169.066,0.174,-1,-1,24.913,1001.987,0,0,0,
175,169.728,0.633,-1,-1,24.93,1001.983,0,0,0,
176,170.39,0.053,-1,-1,24.923,1001.979,0,0,0,
177,171.055,0.162,-1,-1,24.91,1001.982,0,0,0,
178,171.716,0.361,36.81438816666667,-119.74979166666667,24.935,1001.957,0,0,0,
179,172.378,0.052,36.814386,-119.7497935,24.94,1001.988,0,0,0,
180,173.041,0.12,-1,-1,24.93,1001.988,0,0,0,
181,173.702,0.302,36.814386,-119.7497935,24.948,1001.993,0,0,0,
182,174.365,0.281,-1,-1,24.945,1001.979,0,0,0,
183,175.029,0.158,-1,-1,24.938,1001.976,0,0,0,
184,175.693,0.258,-1,-1,24.948,1001.963,0,0,0,
185,176.357,0.245,-1,-1,24.963,1001.973,0,0,0,
186,177.019,0.068,36.814386,-119.7497935,24.953,1001.991,0,0,0,
187,177.68,0.059,36.814383166666666,-119.749798,24.96,1002.001,0,0,0,
188,178.341,0.051,-1,-1,24.96,1001.991,0,0,0,
189,179.002,0.143,36.814383166666666,-119.749798,24.965,1001.972,0,0,0,
190,179.662,0.129,-1,-1,24.968,1001.979,0,0,0,
191,180.323,0.302,-1,-1,24.97,1001.971,0,0,0,
192,180.984,0.117,-1,-1,24.975,1001.978,0,0,0,
193,181.645,0.229,-1,-1,24.978,1001.973,0,0,0,
194,182.305,0.184,36.814383166666666,-119.749798,24.985,1001.974,0,0,0,
195,182.966,0.225,36.814384,-119.7498015,24.988,1001.952,0,0,0,
196,183.626,0.306,-1,-1,24.995,1001.976,0,0,0,
197,184.287,0.351,36.814384,-119.7498015,25.0,1002.0,0,0,0,
198,184.948,0.116,-1,-1,24.995,1001.976,0,0,0,
199,185.608,0.177,-1,-1,24.993,1001.975,0,0,0,
200,186.269,0.42,-1,-1,25.01,1001.987,0,0,0,
201,186.93,0.381,-1,-1,25.005,1001.994,0,0,0,
202,187.591,-0.098,36.814384,-119.7498015,25.005,1001.968,0,0,0,
203,188.251,0.266,36.8143845,-119.7498055,25.012,1001.985,0,0,0,
204,188.912,0.257,-1,-1,25.015,1001.972,0,0,0,
205,189.573,0.263,36.8143845,-119.7498055,25.018,1001.991,0,0,0,
206,190.233,0.332,-1,-1,25.02,1001.973,0,0,0,
207,190.895,0.142,-1,-1,25.025,1001.949,0,0,0,
208,191.556,0.377,-1,-1,25.03,1001.972,0,0,0,
209,192.217,0.138,-1,-1,25.038,1001.967,0,0,0,
210,192.878,0.321,36.8143845,-119.7498055,25.038,1002.004,0,0,0,
211,193.54,0.387,36.81438083333333,-119.749807,25.038,1001.973,0,0,0,
212,194.201,0.238,-1,-1,25.043,1002.0,0,0,0,
213,194.862,0.062,36.81438083333333,-119.749807,25.05,1002.004,0,0,0,
214,195.523,0.271,-1,-1,25.057,1002.004,0,0,0,
215,196.185,0.104,-1,-1,25.05,1001.986,0,0,0,
216,196.846,0.145,-1,-1,25.053,1001.998,0,0,0,
217,197.507,0.086,-1,-1,25.055,1001.966,0,0,0,
218,198.168,0.187,36.81438083333333,-119.749807,25.055,1001.992,0,0,0,
219,198.829,-0.022,36.814375166666665,-119.74981183333334,25.05,1002.004,0,0,0,
220,199.49,0.229,-1,-1,25.053,1001.995,0,0,0,
221,200.151,-0.059,36.814375166666665,-119.74981183333334,25.055,1001.991,0,0,0,
222,200.812,0.126,-1,-1,25.053,1001.976,0,0,0,
223,201.474,-0.008,-1,-1,25.05,1001.994,0,0,0,
224,202.135,0.244,-1,-1,25.038,1002.011,0,0,0,
225,202.796,-0.106,-1,-1,25.045,1002.015,0,0,0,
226,203.457,0.029,36.814375166666665,-119.74981183333334,25.04,1002.007,0,0,0,
227,204.119,0.135,36.8143665,-119.74981583333333,25.047,1002.0,0,0,0,
228,204.779,0.319,-1,-1,25.05,1001.998,0,0,0,
229,205.441,0.193,36.8143665,-119.74981583333333,25.047,1001.992,0,0,0,
230,206.102,-0.003,-1,-1,25.045,1002.021,0,0,0,
231,206.763,0.034,-1,-1,25.047,1001.984,0,0,0,
232,207.424,0.067,-1,-1,25.06,1001.966,0,0,0,
233,208.085,0.17,-1,-1,25.06,1001.992,0,0,0,
234,208.746,-0.16,36.8143665,-119.74981583333333,25.067,1002.032,0,0,0,
235,209.407,-0.048,36.814365,-119.74981933333333,25.07,1002.008,0,0,0,
236,210.068,-0.108,-1,-1,25.065,1002.009,0,0,0,
237,210.73,0.128,36.814365,-119.74981933333333,25.072,1002.013,0,0,0,
238,211.39,0.158,-1,-1,25.072,1002.004,0,0,0,
239,212.052,0.204,-1,-1,25.07,1002.025,0,0,0,
240,212.713,0.189,-1,-1,25.072,1002.015,0,0,0,
241,213.374,-0.144,-1,-1,25.07,1002.018,0,0,0,
242,214.035,0.088,36.814365,-119.74981933333333,25.067,1001.997,0,0,0,
243,214.696,0.223,36.814360666666666,-119.74982266666666,25.08,1002.01,0,0,0,
244,215.356,0.125,-1,-1,25.077,1002.023,0,0,0,
245,216.018,0.158,36.814360666666666,-119.74982266666666,25.077,1002.005,0,0,0,
246,216.679,0.122,-1,-1,25.077,1002.011,0,0,0,
247,217.34,-0.004,-1,-1,25.08,1002.03,0,0,0,
248,218.001,0.233,-1,-1,25.082,1002.013,0,0,0,
249,218.662,0.052,-1,-1,25.08,1002.02,0,0,0,
250,219.323,-0.018,36.814360666666666,-119.74982266666666,25.072,1001.994,0,0,0,
251,219.984,0.004,36.814355666666664,-119.749826,25.08,1002.031,0,0,0,
252,220.644,0.186,-1,-1,25.08,1001.999,0,0,0,
253,221.306,0.066,36.814355666666664,-119.749826,25.075,1002.005,0,0,0,
254,221.967,-0.116,-1,-1,25.072,1002.026,0,0,0,
255,222.628,0.172,-1,-1,25.075,1002.01,0,0,0,
256,223.288,-0.052,-1,-1,25.077,1002.028,0,0,0,
257,223.949,0.052,-1,-1,25.08,1002.014,0,0,0,
258,224.61,0.102,36.814355666666664,-119.749826,25.087,1001.992,0,0,0,
259,225.271,0.158,36.81435066666667,-119.74983066666667,25.077,1001.991,0,0,0,
260,225.932,0.01,-1,-1,25.07,1002.003,0,0,0,
261,226.593,0.018,36.81435066666667,-119.74983066666667,25.07,1002.006,0,0,0,
262,227.254,-0.066,-1,-1,25.07,1002.001,0,0,0,
263,227.915,-0.214,-1,-1,25.082,1001.998,0,0,0,
264,228.576,0.071,-1,-1,25.082,1002.003,0,0,0,
265,229.236,-0.013,-1,-1,25.082,1001.996,0,0,0,
266,229.897,0.211,36.81435066666667,-119.74983066666667,25.082,1002.006,0,0,0,
267,230.558,0.018,36.814348333333335,-119.74982883333334,25.087,1002.026,0,0,0,
268,231.219,0.211,-1,-1,25.08,1001.994,0,0,0,
269,231.88,0.02,36.814348333333335,-119.74982883333334,25.08,1002.007,0,0,0,
270,232.541,0.396,-1,-1,25.082,1001.991,0,0,0,
271,233.202,0.214,-1,-1,25.082,1001.998,0,0,0,
272,233.863,0.127,-1,-1,25.09,1002.006,0,0,0,
273,234.523,0.099,-1,-1,25.085,1001.979,0,0,0,
274,235.184,0.043,36.814348333333335,-119.74982883333334,25.082,1002.002,0,0,0,
275,235.845,0.275,36.81434016666667,-119.7498285,25.08,1002.001,0,0,0,
276,236.506,0.34,-1,-1,25.077,1002.011,0,0,0,
277,237.167,0.172,36.81434016666667,-119.7498285,25.077,1002.001,0,0,0,
278,237.828,0.158,-1,-1,25.072,1001.999,0,0,0,
279,238.488,0.024,-1,-1,25.07,1002.001,0,0,0,
280,239.15,0.13,-1,-1,25.082,1002.019,0,0,0,
281,239.81,0.113,-1,-1,25.08,1002.021,0,0,0,
282,240.471,-0.134,36.81434016666667,-119.7498285,25.082,1001.996,0,0,0,
283,241.132,-0.008,36.81432816666667,-119.74982966666667,25.08,1001.993,0,0,0,
284,241.792,0.048,-1,-1,25.087,1002.015,0,0,0,
285,242.454,0.202,36.81432816666667,-119.74982966666667,25.08,1001.993,0,0,0,
286,243.115,0.295,-1,-1,25.09,1002.008,0,0,0,
287,243.775,0.066,-1,-1,25.08,1002.034,0,0,0,
288,244.436,0.113,-1,-1,25.077,1002.013,0,0,0,
289,245.097,0.267,-1,-1,25.085,1001.991,0,0,0,
290,245.758,0.012,36.81432816666667,-119.74982966666667,25.097,1002.005,0,0,0,
291,246.419,0.171,36.814316166666664,-119.74983766666666,25.092,1001.994,0,0,0,
292,247.079,0.073,-1,-1,25.102,1002.017,0,0,0,
293,247.74,-0.056,36.814316166666664,-119.74983766666666,25.097,1001.982,0,0,0,
294,248.401,0.297,-1,-1,25.097,1001.992,0,0,0,
295,249.062,0.146,-1,-1,25.087,1002.006,0,0,0,
296,249.723,0.174,-1,-1,25.09,1001.975,0,0,0,
297,250.384,0.177,-1,-1,25.082,1002.01,0,0,0,
298,251.045,0.337,36.814316166666664,-119.74983766666666,25.082,1001.991,0,0,0,
299,251.706,0.202,36.814311333333336,-119.749842,25.1,1001.996,0,0,0,
300,252.366,0.207,-1,-1,25.095,1002.003,0,0,0,
301,253.027,0.092,36.814311333333336,-119.749842,25.092,1001.996,0,0,0,
302,253.688,0.171,-1,-1,25.11,1001.976,0,0,0,
303,254.349,0.162,-1,-1,25.105,1002.006,0,0,0,
304,255.01,0.339,-1,-1,25.095,1001.982,0,0,0,
305,255.671,-0.02,-1,-1,25.09,1001.984,0,0,0,
306,256.333,0.253,36.814311333333336,-119.749842,25.095,1001.979,0,0,0,
307,256.994,0.311,36.8142995,-119.74984733333334,25.085,1001.981,0,0,0,
308,257.654,0.171,-1,-1,25.092,1002.013,0,0,0,
309,258.315,0.398,36.8142995,-119.74984733333334,25.09,1002.0,0,0,0,
310,258.976,0.258,-1,-1,25.09,1001.979,0,0,0,
311,259.637,0.274,-1,-1,25.085,1001.981,0,0,0,
312,260.298,0.286,-1,-1,25.09,1001.967,0,0,0,
313,260.958,0.283,-1,-1,25.095,1001.999,0,0,0,
314,261.619,0.143,36.8142995,-119.74984733333334,25.097,1001.989,0,0,0,
315,262.28,-0.011,36.814299166666665,-119.7498495,25.092,1002.023,0,0,0,
316,262.94,0.232,-1,-1,25.09,1001.978,0,0,0,
317,263.602,0.384,36.814299166666665,-119.7498495,25.095,1001.972,0,0,0,
318,264.262,0.255,-1,-1,25.1,1001.966,0,0,0,
319,264.923,0.302,-1,-1,25.107,1001.962,0,0,0,
320,265.584,0.363,-1,-1,25.112,1001.995,0,0,0,
321,266.245,0.596,-1,-1,25.107,1002.003,0,0,0,
322,266.906,0.094,36.814299166666665,-119.7498495,25.125,1001.989,0,0,0,
323,267.567,0.108,36.814295333333334,-119.7498495,25.12,1001.985,0,0,0,
324,268.227,0.29,-1,-1,25.117,1001.963,0,0,0,
325,268.888,0.57,36.814295333333334,-119.7498495,25.122,1001.973,0,0,0,
326,269.549,0.388,-1,-1,25.125,1001.964,0,0,0,
327,270.209,0.435,-1,-1,25.122,1001.995,0,0,0,
328,270.87,0.281,-1,-1,25.122,1001.973,0,0,0,
329,271.531,0.589,-1,-1,25.125,1001.971,0,0,0,
330,272.192,0.234,36.814295333333334,-119.7498495,25.125,1002.004,0,0,0,
331,272.853,0.488,36.814295,-119.74985133333334,25.127,1002.001,0,0,0,
332,273.513,-0.002,-1,-1,25.137,1001.995,0,0,0,
333,274.174,0.208,36.814295,-119.74985133333334,25.137,1002.001,0,0,0,
334,274.835,0.367,-1,-1,25.142,1001.981,0,0,0,
335,275.496,0.437,-1,-1,25.142,1002.004,0,0,0,
336,276.157,0.14,-1,-1,25.142,1001.999,0,0,0,
337,276.817,0.376,-1,-1,25.14,1001.978,0,0,0,
338,277.478,0.172,36.814295,-119.74985133333334,25.14,1001.991,0,0,0,
339,278.139,0.262,36.81429966666666,-119.749848,25.12,1001.989,0,0,0,
340,278.799,0.449,-1,-1,25.135,1001.999,0,0,0,
341,279.46,0.116,36.81429966666666,-119.749848,25.13,1002.001,0,0,0,
342,280.121,0.133,-1,-1,25.125,1002.008,0,0,0,
343,280.782,0.173,-1,-1,25.125,1002.021,0,0,0,
344,281.443,0.08,-1,-1,25.115,1002.0,0,0,0,
345,282.104,0.26,-1,-1,25.107,1002.004,0,0,0,
346,282.764,0.213,36.81429966666666,-119.749848,25.1,1002.029,0,0,0,
347,283.425,0.104,36.81429883333333,-119.749844,25.087,1002.013,0,0,0,
348,284.086,0.248,-1,-1,25.112,1002.001,0,0,0,
349,284.747,0.269,36.81429883333333,-119.749844,25.112,1002.011,0,0,0,
350,285.408,0.206,-1,-1,25.115,1002.0,0,0,0,
351,286.069,0.091,-1,-1,25.127,1002.001,0,0,0,
352,286.73,0.264,-1,-1,25.135,1002.01,0,0,0,
353,287.39,0.026,-1,-1,25.132,1001.988,0,0,0,
354,288.051,0.239,36.81429883333333,-119.749844,25.125,1002.009,0,0,0,
355,288.712,0.281,36.814316166666664,-119.74983683333333,25.127,1002.008,0,0,0,
356,289.372,-0.161,-1,-1,25.125,1001.992,0,0,0,
357,290.033,-0.254,36.814316166666664,-119.74983683333333,25.122,1002.032,0,0,0,
358,290.695,-0.068,-1,-1,25.122,1002.032,0,0,0,
359,291.356,0.03,-1,-1,25.12,1002.018,0,0,0,
360,292.016,-0.074,-1,-1,25.11,1001.996,0,0,0,
