n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
267,241.588,7.395,-1,-1,26.028,921.966,0,0,0,
268,242.249,7.651,-1,-1,26.02,921.969,0,0,0,
269,242.909,7.416,-1,-1,26.015,921.973,0,0,0,
270,243.568,7.499,0.0,0.0,26.018,921.986,0,0,0,
271,244.228,7.369,0.0,0.0,26.008,922.031,0,0,0,
272,244.888,7.263,-1,-1,25.983,922.116,0,0,0,
273,245.548,5.493,0.0,0.0,26.003,922.04,0,0,0,
274,246.209,6.388,-1,-1,26.005,922.117,0,0,0,
275,246.869,6.863,-1,-1,25.998,922.079,0,0,0,
276,247.529,6.604,-1,-1,25.99,922.072,0,0,0,
277,248.19,6.535,-1,-1,25.988,922.049,0,0,0,
278,248.849,6.253,0.0,0.0,25.988,922.128,0,0,0,
279,249.509,6.311,0.0,0.0,25.983,922.133,0,0,0,
280,250.569,6.449,-1,-1,25.921,922.164,0,0,0,
281,251.229,6.093,0.0,0.0,25.973,922.086,0,0,0,
282,251.89,5.767,-1,-1,25.998,922.128,0,0,0,
283,252.549,5.841,-1,-1,25.978,922.111,0,0,0,
284,253.209,6.169,0.0,0.0,25.98,922.162,0,0,0,
285,253.869,5.886,0.0,0.0,25.983,922.157,0,0,0,
286,254.529,5.901,-1,-1,25.988,922.151,0,0,0,
287,255.189,5.788,0.0,0.0,25.993,922.134,0,0,0,
288,255.85,5.585,-1,-1,25.99,922.191,0,0,0,
289,256.51,5.364,-1,-1,25.995,922.133,0,0,0,
290,257.17,5.646,0.0,0.0,25.998,922.247,0,0,0,
291,257.829,5.189,0.0,0.0,26.0,922.264,0,0,0,
292,258.489,5.424,-1,-1,25.998,922.249,0,0,0,
293,259.15,4.909,0.0,0.0,26.005,922.246,0,0,0,
294,259.81,5.274,-1,-1,26.008,922.291,0,0,0,
295,260.47,5.216,-1,-1,26.015,922.267,0,0,0,
296,261.13,4.598,0.0,0.0,26.02,922.263,0,0,0,
297,261.79,4.311,0.0,0.0,26.038,922.342,0,0,0,
298,262.45,4.251,-1,-1,26.033,922.336,0,0,0,
299,263.11,4.262,0.0,0.0,26.043,922.247,0,0,0,
300,264.17,4.727,-1,-1,25.985,922.278,0,0,0,
301,264.831,4.911,-1,-1,26.048,922.334,0,0,0,
302,265.491,4.213,0.0,0.0,26.055,922.323,0,0,0,
303,266.151,4.026,0.0,0.0,26.065,922.367,0,0,0,
304,266.811,3.944,-1,-1,26.065,922.386,0,0,0,
305,267.471,3.823,0.0,0.0,26.083,922.386,0,0,0,
306,268.131,4.333,-1,-1,26.098,922.415,0,0,0,
307,268.791,3.47,0.0,0.0,26.098,922.473,0,0,0,
308,269.451,2.923,0.0,0.0,26.13,922.43,0,0,0,
309,270.111,3.601,-1,-1,26.15,922.529,0,0,0,
310,270.772,2.427,0.0,0.0,26.15,922.413,0,0,0,
311,271.432,2.981,-1,-1,26.153,922.45,0,0,0,
312,272.092,2.8,-1,-1,26.18,922.465,0,0,0,
313,272.752,2.893,0.0,0.0,26.188,922.484,0,0,0,
314,273.412,2.785,0.0,0.0,26.192,922.501,0,0,0,
315,274.072,2.712,-1,-1,26.215,922.486,0,0,0,
316,274.732,2.492,0.0,0.0,26.222,922.525,0,0,0,
317,275.392,2.497,-1,-1,26.217,922.522,0,0,0,
318,276.053,2.521,-1,-1,26.222,922.516,0,0,0,
319,276.713,2.358,-1,-1,26.257,922.543,0,0,0,
320,277.773,2.609,0.0,0.0,26.207,922.522,0,0,0,
321,278.433,2.519,0.0,0.0,26.282,922.545,0,0,0,
322,279.093,2.442,-1,-1,26.292,922.535,0,0,0,
323,279.753,1.435,0.0,0.0,26.305,922.568,0,0,0,
324,280.414,1.665,-1,-1,26.317,922.538,0,0,0,
325,281.074,1.718,-1,-1,26.337,922.608,0,0,0,
326,281.734,1.811,-1,-1,26.347,922.632,0,0,0,
327,282.395,1.694,-1,-1,26.362,922.615,0,0,0,
328,283.055,1.52,-1,-1,26.374,922.698,0,0,0,
329,283.715,1.3,0.0,0.0,26.397,922.626,0,0,0,
330,284.375,1.204,0.0,0.0,26.409,922.677,0,0,0,
331,285.035,0.978,-1,-1,26.422,922.656,0,0,0,
332,285.695,1.324,0.0,0.0,26.424,922.658,0,0,0,
333,286.355,1.113,-1,-1,26.439,922.672,0,0,0,
334,287.016,0.956,-1,-1,26.437,922.696,0,0,0,
335,287.676,0.532,-1,-1,26.457,922.698,0,0,0,
336,288.336,0.885,-1,-1,26.472,922.717,0,0,0,
337,288.997,1.044,-1,-1,26.489,922.692,0,0,0,
338,289.657,0.292,0.0,0.0,26.502,922.718,0,0,0,
339,290.317,0.236,0.0,0.0,26.524,922.703,0,0,0,
340,291.377,0.512,-1,-1,26.482,922.767,0,0,0,
341,292.038,0.275,0.0,0.0,26.559,922.723,0,0,0,
342,292.698,0.44,-1,-1,26.584,922.799,0,0,0,
343,293.358,-0.003,-1,-1,26.604,922.819,0,0,0,
344,294.019,0.018,-1,-1,26.621,922.79,0,0,0,
345,294.679,0.562,-1,-1,26.629,922.758,0,0,0,
346,295.339,0.559,0.0,0.0,26.651,922.736,0,0,0,
347,295.999,0.044,0.0,0.0,26.664,922.842,0,0,0,
348,296.659,0.167,-1,-1,26.679,922.724,0,0,0,
349,297.319,0.443,0.0,0.0,26.686,922.766,0,0,0,
350,297.979,0.223,-1,-1,26.701,922.751,0,0,0,
351,298.639,0.271,-1,-1,26.716,922.701,0,0,0,
352,299.299,-0.256,0.0,0.0,26.726,922.808,0,0,0,
353,299.959,-0.156,0.0,0.0,26.736,922.751,0,0,0,
354,300.619,0.046,-1,-1,26.739,922.79,0,0,0,
355,301.279,-0.83,0.0,0.0,26.756,922.834,0,0,0,
356,301.94,-1.107,-1,-1,26.761,922.899,0,0,0,
357,302.599,-1.108,0.0,0.0,26.776,922.916,0,0,0,
358,303.259,-1.343,0.0,0.0,26.784,922.929,0,0,0,
359,303.919,-1.228,-1,-1,26.786,922.905,0,0,0,
360,304.98,-1.041,0.0,0.0,26.746,922.956,0,0,0,
361,305.64,-1.598,-1,-1,26.816,922.944,0,0,0,
362,306.3,-1.941,-1,-1,26.851,922.924,0,0,0,
363,306.96,-1.747,0.0,0.0,26.854,923.029,0,0,0,
364,307.62,-2.024,0.0,0.0,26.846,923.005,0,0,0,
365,308.28,-2.073,-1,-1,26.863,922.974,0,0,0,
366,308.94,-1.757,0.0,0.0,26.868,922.933,0,0,0,
367,309.601,-2.393,-1,-1,26.866,923.025,0,0,0,
368,310.261,-2.533,0.0,0.0,26.878,922.983,0,0,0,
369,310.921,-1.725,0.0,0.0,26.876,923.057,0,0,0,
370,311.58,-2.883,-1,-1,26.876,923.079,0,0,0,
371,312.241,-2.713,0.0,0.0,26.888,923.072,0,0,0,
372,312.901,-3.564,-1,-1,26.891,923.031,0,0,0,
373,313.561,-3.222,-1,-1,26.903,923.089,0,0,0,
374,314.221,-2.679,0.0,0.0,26.918,923.066,0,0,0,
375,314.881,-3.4,0.0,0.0,26.926,923.133,0,0,0,
376,315.541,-3.148,-1,-1,26.918,923.168,0,0,0,
377,316.201,-3.431,0.0,0.0,26.921,923.135,0,0,0,
378,316.862,-2.822,-1,-1,26.926,923.124,0,0,0,
379,317.522,-3.227,-1,-1,26.923,923.125,0,0,0,
380,318.582,-3.277,-1,-1,26.883,923.134,0,0,0,
381,319.243,-3.353,-1,-1,26.946,923.154,0,0,0,
382,319.903,-3.698,-1,-1,26.961,923.165,0,0,0,
383,320.563,-3.724,0.0,0.0,26.973,923.171,0,0,0,
384,321.223,-4.066,0.0,0.0,26.956,923.214,0,0,0,
385,321.883,-4.323,-1,-1,26.946,923.282,0,0,0,
386,322.543,-4.356,0.0,0.0,26.943,923.268,0,0,0,
387,323.203,-4.903,-1,-1,26.941,923.286,0,0,0,
388,323.863,-4.598,-1,-1,26.941,923.29,0,0,0,
389,324.524,-4.833,-1,-1,26.936,923.293,0,0,0,
390,325.184,-4.252,-1,-1,26.941,923.317,0,0,0,
391,325.845,-4.498,-1,-1,26.946,923.34,0,0,0,
392,326.504,-4.803,0.0,0.0,26.946,923.352,0,0,0,
393,327.164,-5.161,0.0,0.0,26.946,923.351,0,0,0,
394,327.824,-4.757,-1,-1,26.943,923.334,0,0,0,
395,328.485,-5.044,0.0,0.0,26.938,923.342,0,0,0,
396,329.145,-5.157,-1,-1,26.963,923.347,0,0,0,
397,329.805,-5.03,-1,-1,26.963,923.346,0,0,0,
398,330.466,-5.416,-1,-1,26.958,923.371,0,0,0,
399,331.126,-4.878,-1,-1,26.976,923.353,0,0,0,
400,332.187,-5.251,-1,-1,26.931,923.359,0,0,0,
401,332.847,-5.184,0.0,0.0,27.001,923.373,0,0,0,
402,333.507,-5.358,0.0,0.0,27.011,923.397,0,0,0,
403,334.167,-5.577,-1,-1,27.016,923.421,0,0,0,
404,334.827,-5.366,0.0,0.0,27.03,923.452,0,0,0,
405,335.487,-5.731,-1,-1,27.036,923.387,0,0,0,
406,336.148,-5.552,-1,-1,27.04,923.383,0,0,0,
407,336.808,-5.376,0.0,0.0,27.051,923.364,0,0,0,
408,337.468,-6.084,0.0,0.0,27.051,923.492,0,0,0,
409,338.128,-5.975,-1,-1,27.061,923.425,0,0,0,
410,338.788,-6.029,0.0,0.0,27.068,923.44,0,0,0,
411,339.448,-5.914,-1,-1,27.075,923.418,0,0,0,
412,340.108,-6.61,-1,-1,27.083,923.433,0,0,0,
413,340.769,-6.24,-1,-1,27.088,923.48,0,0,0,
414,341.429,-6.298,-1,-1,27.093,923.463,0,0,0,
415,342.089,-6.375,-1,-1,27.098,923.525,0,0,0,
416,342.749,-6.201,0.0,0.0,27.1,923.493,0,0,0,
417,343.409,-6.47,0.0,0.0,27.11,923.498,0,0,0,
418,344.069,-7.152,-1,-1,27.118,923.603,0,0,0,
419,344.729,-6.799,0.0,0.0,27.125,923.529,0,0,0,
420,345.79,-7.106,-1,-1,27.073,923.576,0,0,0,
421,346.451,-7.38,-1,-1,27.138,923.583,0,0,0,
422,347.111,-7.396,-1,-1,27.148,923.59,0,0,0,
423,347.771,-7.832,-1,-1,27.153,923.62,0,0,0,
424,348.431,-7.841,0.0,0.0,27.158,923.638,0,0,0,
425,349.091,-7.711,0.0,0.0,27.165,923.626,0,0,0,
426,349.751,-8.031,-1,-1,27.163,923.683,0,0,0,
427,350.411,-7.675,0.0,0.0,27.175,923.654,0,0,0,
428,351.071,-8.226,-1,-1,27.185,923.701,0,0,0,
429,351.731,-8.212,-1,-1,27.193,923.658,0,0,0,
430,352.391,-8.303,0.0,0.0,27.2,923.709,0,0,0,
431,353.051,-8.014,0.0,0.0,27.198,923.673,0,0,0,
