n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
0,5.119,-0.25,-1,-1,22.683,1001.422,0,0,0,
1,5.78,-0.328,-1,-1,22.695,1001.422,0,0,0,
2,6.44,-0.061,0.0,0.0,22.71,1001.414,0,0,0,
3,7.1,-0.076,0.0,0.0,22.715,1001.421,0,0,0,
4,7.761,-0.098,-1,-1,22.71,1001.418,0,0,0,
5,8.421,-0.289,0.0,0.0,22.718,1001.446,0,0,0,
6,9.082,-0.313,-1,-1,22.71,1001.411,0,0,0,
7,9.743,-0.336,-1,-1,22.718,1001.443,0,0,0,
