n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
182,176.536,0.15,-1,-1,24.379,1001.719,0,0,0,Landed
183,177.157,0.223,36.814262,-119.7499455,24.371,1001.702,0,0,0,Landed
184,177.78,0.209,36.814263,-119.749946,24.374,1001.7,0,0,0,Landed
185,178.401,-0.124,-1,-1,24.371,1001.746,0,0,0,Landed
186,179.023,0.187,36.814263,-119.749946,24.369,1001.7,0,0,0,Landed
187,179.644,0.215,-1,-1,24.369,1001.706,0,0,0,Landed
188,180.267,0.098,-1,-1,24.362,1001.7,0,0,0,Landed
189,180.889,0.274,-1,-1,24.359,1001.684,0,0,0,Landed
190,181.511,0.166,-1,-1,24.359,1001.679,0,0,0,Landed
191,182.132,0.255,36.814263,-119.749946,24.367,1001.722,0,0,0,Landed
192,182.753,0.129,36.8142595,-119.7499475,24.367,1001.679,0,0,0,Landed
193,183.374,0.194,-1,-1,24.364,1001.697,0,0,0,Landed
194,183.995,0.012,36.8142595,-119.7499475,24.356,1001.688,0,0,0,Landed
195,184.616,0.11,-1,-1,24.362,1001.689,0,0,0,Landed
196,185.237,0.32,-1,-1,24.359,1001.7,0,0,0,Landed
197,185.858,0.04,-1,-1,24.364,1001.713,0,0,0,Landed
198,186.477,0.367,-1,-1,24.359,1001.705,0,0,0,Landed
199,187.099,0.463,36.8142595,-119.7499475,24.356,1001.724,0,0,0,Landed
200,187.72,0.138,36.81426166666667,-119.74994783333334,24.356,1001.685,0,0,0,Landed
201,188.341,0.18,-1,-1,24.352,1001.699,0,0,0,Landed
202,188.962,0.241,36.81426166666667,-119.74994783333334,24.352,1001.698,0,0,0,Landed
203,189.585,0.231,-1,-1,24.349,1001.685,0,0,0,Landed
204,190.206,0.441,-1,-1,24.354,1001.679,0,0,0,Landed
205,190.828,0.082,-1,-1,24.349,1001.677,0,0,0,Landed
206,191.451,0.272,-1,-1,24.346,1001.663,0,0,0,Landed
207,192.071,0.273,36.81426166666667,-119.74994783333334,24.342,1001.662,0,0,0,Landed
208,192.695,0.413,36.81426616666667,-119.749947,24.342,1001.666,0,0,0,Landed
209,193.316,0.393,-1,-1,24.342,1001.698,0,0,0,Landed
210,193.938,0.578,36.81426616666667,-119.749947,24.339,1001.698,0,0,0,Landed
211,194.56,0.257,-1,-1,24.342,1001.695,0,0,0,Landed
212,195.181,0.304,-1,-1,24.334,1001.654,0,0,0,Landed
213,195.802,0.383,-1,-1,24.334,1001.696,0,0,0,Landed
214,196.423,0.243,-1,-1,24.334,1001.685,0,0,0,Landed
215,197.044,0.159,36.81426616666667,-119.749947,24.337,1001.685,0,0,0,Landed
216,197.665,0.425,36.81424116666667,-119.74995466666667,24.337,1001.657,0,0,0,Landed
217,198.286,0.42,-1,-1,24.332,1001.659,0,0,0,Landed
218,198.908,0.369,36.81424116666667,-119.74995466666667,24.327,1001.685,0,0,0,Landed
219,199.529,0.232,-1,-1,24.322,1001.691,0,0,0,Landed
220,200.15,0.163,-1,-1,24.334,1001.722,0,0,0,Landed
221,200.771,0.252,-1,-1,24.327,1001.691,0,0,0,Landed
222,201.392,0.205,-1,-1,24.324,1001.657,0,0,0,Landed
223,202.014,0.037,36.81424116666667,-119.74995466666667,24.324,1001.705,0,0,0,Landed
224,202.636,0.25,36.81421733333333,-119.74996216666666,24.319,1001.687,0,0,0,Landed
225,203.255,0.133,-1,-1,24.327,1001.703,0,0,0,Landed
226,203.874,0.278,36.81421733333333,-119.74996216666666,24.322,1001.725,0,0,0,Landed
227,204.494,0.525,-1,-1,24.312,1001.705,0,0,0,Landed
228,205.117,0.255,-1,-1,24.322,1001.687,0,0,0,Landed
229,205.739,0.191,-1,-1,24.319,1001.72,0,0,0,Landed
230,206.361,0.105,-1,-1,24.312,1001.698,0,0,0,Landed
231,206.981,0.248,36.81421733333333,-119.74996216666666,24.314,1001.718,0,0,0,Landed
232,207.603,0.439,36.81422083333333,-119.74996216666666,24.314,1001.722,0,0,0,Landed
233,208.225,0.313,-1,-1,24.312,1001.685,0,0,0,Landed
234,208.847,0.105,36.81422083333333,-119.74996216666666,24.307,1001.717,0,0,0,Landed
235,209.468,0.29,-1,-1,24.307,1001.693,0,0,0,Landed
236,210.088,0.352,-1,-1,24.307,1001.677,0,0,0,Landed
237,210.709,0.402,-1,-1,24.304,1001.719,0,0,0,Landed
238,211.332,0.198,-1,-1,24.304,1001.702,0,0,0,Landed
239,211.953,0.24,36.81422083333333,-119.74996216666666,24.302,1001.682,0,0,0,Landed
240,212.574,0.317,36.81422966666667,-119.74996066666667,24.294,1001.696,0,0,0,Landed
241,213.194,0.406,-1,-1,24.297,1001.673,0,0,0,Landed
242,213.815,0.4,36.81422966666667,-119.74996066666667,24.294,1001.681,0,0,0,Landed
243,214.442,0.429,-1,-1,24.294,1001.661,0,0,0,Landed
244,215.066,0.484,-1,-1,24.292,1001.683,0,0,0,Landed
245,215.688,0.368,-1,-1,24.292,1001.691,0,0,0,Landed
246,216.309,0.236,-1,-1,24.287,1001.691,0,0,0,Landed
247,216.929,0.379,36.81422966666667,-119.74996066666667,24.327,1001.71,0,0,0,Landed
248,217.584,0.283,36.81423066666667,-119.7499595,24.304,1001.682,0,0,0,Landed
249,218.204,0.229,-1,-1,24.322,1001.689,0,0,0,Landed
250,218.826,0.311,36.81423066666667,-119.7499595,24.356,1001.668,0,0,0,Landed
251,219.445,0.324,-1,-1,24.354,892.564,0,0,0,Landed
252,220.066,0.344,-1,-1,24.322,1001.681,0,0,0,Landed
253,220.704,0.476,-1,-1,24.292,1001.695,0,0,0,Landed
254,221.325,0.312,36.8143555,-119.74998383333333,24.277,1001.69,0,0,0,Landed
255,221.946,0.143,-1,-1,24.344,1001.673,0,0,0,Landed
256,222.567,0.021,-1,-1,24.362,1001.724,0,0,0,Landed
257,223.188,0.344,36.81435666666667,-119.7499845,24.384,1001.691,0,0,0,Landed
258,223.81,0.288,36.81435666666667,-119.7499845,24.401,1001.661,0,0,0,Landed
259,224.433,0.28,-1,-1,24.424,1001.709,0,0,0,Landed
260,225.054,0.337,-1,-1,24.459,1001.686,0,0,0,Landed
261,225.676,0.41,36.814362833333334,-119.7499845,24.424,1001.684,0,0,0,Landed
262,226.294,4914.477,-1,-1,24.377,556.627,0,0,0,Landed
263,226.881,0.442,-1,-1,-41.579,1001.671,0,0,0,Landed
264,227.54,0.32,-1,-1,24.277,539.004,0,0,0,Landed
265,228.161,0.309,36.81436983333333,-119.74998416666666,24.329,1001.695,0,0,0,Landed
266,228.783,0.663,36.81436983333333,-119.74998416666666,24.332,1001.709,0,0,0,Landed
267,229.404,0.683,-1,-1,24.337,1001.668,0,0,0,Landed
268,230.026,0.372,-1,-1,24.346,1001.666,0,0,0,Landed
269,230.646,0.16,36.81436983333333,-119.74998416666666,24.252,1001.688,0,0,0,Landed
