n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
30,26.204,0.121,-1,-1,23.177,1001.509,0,0,0,
31,26.865,0.107,0.0,0.0,23.172,1001.495,0,0,0,
32,27.527,0.158,36.814310166666665,-119.75001966666666,23.177,1001.487,0,0,0,
33,28.187,0.46,-1,-1,23.172,1001.484,0,0,0,
34,28.848,0.399,36.814310166666665,-119.75001966666666,23.169,1001.482,0,0,0,
35,29.508,0.554,-1,-1,23.172,1001.484,0,0,0,
36,30.169,0.372,-1,-1,23.177,1001.51,0,0,0,
37,30.83,0.348,-1,-1,23.177,1001.471,0,0,0,
38,31.491,0.428,-1,-1,23.179,1001.52,0,0,0,
39,32.151,0.539,36.814310166666665,-119.75001966666666,23.184,1001.53,0,0,0,
40,33.212,0.33,36.81431966666667,-119.750019,23.119,1001.463,0,0,0,
41,33.873,0.4,-1,-1,23.184,1001.49,0,0,0,
42,34.534,0.28,36.81431966666667,-119.750019,23.187,1001.501,0,0,0,
43,35.195,0.442,-1,-1,23.192,1001.492,0,0,0,
44,35.856,0.145,-1,-1,23.187,1001.494,0,0,0,
45,36.517,0.548,-1,-1,23.184,1001.499,0,0,0,
46,37.177,0.061,-1,-1,23.194,1001.498,0,0,0,
47,37.838,0.185,36.81431966666667,-119.750019,23.187,1001.505,0,0,0,
48,38.498,0.367,36.81432383333333,-119.7500105,23.197,1001.467,0,0,0,
49,39.159,0.447,-1,-1,23.194,1001.492,0,0,0,
50,39.819,0.327,36.81432383333333,-119.7500105,23.197,1001.457,0,0,0,
51,40.48,0.262,-1,-1,23.194,1001.523,0,0,0,
52,41.141,0.289,-1,-1,23.189,1001.489,0,0,0,
53,41.802,0.206,-1,-1,23.189,1001.498,0,0,0,
54,42.462,0.316,-1,-1,23.189,1001.51,0,0,0,
55,43.123,0.168,36.81432383333333,-119.7500105,23.189,1001.503,0,0,0,
56,43.783,0.271,36.814323333333334,-119.75000433333334,23.194,1001.488,0,0,0,
57,44.443,0.554,-1,-1,23.177,1001.493,0,0,0,
58,45.104,0.381,36.814323333333334,-119.75000433333334,23.187,1001.5,0,0,0,
59,45.765,0.145,-1,-1,23.174,1001.525,0,0,0,
60,46.826,0.13,-1,-1,23.119,1001.495,0,0,0,
61,47.487,0.231,-1,-1,23.174,1001.493,0,0,0,
62,48.147,0.098,-1,-1,23.174,1001.495,0,0,0,
63,48.808,0.088,36.814323333333334,-119.75000433333334,23.182,1001.523,0,0,0,
64,49.469,0.06,36.814322833333335,-119.75000583333333,23.177,1001.504,0,0,0,
65,50.129,0.25,-1,-1,23.184,1001.51,0,0,0,
66,50.79,0.056,36.814322833333335,-119.75000583333333,23.177,1001.53,0,0,0,
67,51.451,-0.097,-1,-1,23.177,1001.496,0,0,0,
68,52.112,0.387,-1,-1,23.179,1001.483,0,0,0,
69,52.772,0.024,-1,-1,23.179,1001.533,0,0,0,
70,53.433,0.345,-1,-1,23.179,1001.503,0,0,0,
71,54.093,-0.055,36.814322833333335,-119.75000583333333,23.179,1001.532,0,0,0,
72,54.754,0.093,36.81431833333333,-119.75000216666666,23.169,1001.512,0,0,0,
73,55.414,0.214,-1,-1,23.172,1001.467,0,0,0,
74,56.075,0.27,36.81431833333333,-119.75000216666666,23.177,1001.5,0,0,0,
75,56.736,0.339,-1,-1,23.184,1001.488,0,0,0,
76,57.396,0.409,-1,-1,23.177,1001.496,0,0,0,
77,58.057,0.228,-1,-1,23.172,1001.49,0,0,0,
78,58.718,0.046,-1,-1,23.172,1001.49,0,0,0,
79,59.378,0.264,36.81431833333333,-119.75000216666666,23.169,1001.507,0,0,0,
80,60.439,0.158,36.814317333333335,-119.74999766666667,23.114,1001.484,0,0,0,
81,61.099,0.315,-1,-1,23.169,1001.494,0,0,0,
82,61.76,0.329,36.814317333333335,-119.74999766666667,23.174,1001.485,0,0,0,
83,62.421,0.242,-1,-1,23.177,1001.5,0,0,0,
84,63.081,0.468,-1,-1,23.172,1001.508,0,0,0,
85,63.742,0.343,-1,-1,23.169,1001.491,0,0,0,
86,64.402,0.125,-1,-1,23.174,1001.498,0,0,0,
87,65.063,-0.018,36.814317333333335,-119.74999766666667,23.174,1001.51,0,0,0,
88,65.724,0.245,36.81431333333333,-119.74999333333334,23.172,1001.514,0,0,0,
89,66.384,0.144,-1,-1,23.174,1001.493,0,0,0,
90,67.045,0.167,36.81431333333333,-119.74999333333334,23.174,1001.506,0,0,0,
91,67.706,0.116,-1,-1,23.174,1001.484,0,0,0,
92,68.367,0.097,-1,-1,23.172,1001.5,0,0,0,
93,69.028,0.018,-1,-1,23.172,1001.538,0,0,0,
94,69.689,0.046,-1,-1,23.169,1001.503,0,0,0,
95,70.349,0.391,36.81431333333333,-119.74999333333334,23.172,1001.502,0,0,0,
96,71.01,-0.076,36.8143055,-119.7499895,23.172,1001.509,0,0,0,
97,71.671,0.195,-1,-1,23.172,1001.486,0,0,0,
98,72.332,0.107,36.8143055,-119.7499895,23.162,1001.524,0,0,0,
99,72.992,0.175,-1,-1,23.167,1001.527,0,0,0,
100,74.053,0.101,-1,-1,23.099,1001.501,0,0,0,
101,74.714,0.232,-1,-1,23.167,1001.488,0,0,0,
102,75.375,0.088,-1,-1,23.167,1001.468,0,0,0,
103,76.035,-0.028,36.8143055,-119.7499895,23.164,1001.513,0,0,0,
104,76.696,0.279,36.81431,-119.74998883333333,23.172,1001.523,0,0,0,
105,77.356,0.189,-1,-1,23.162,1001.519,0,0,0,
106,78.017,-0.057,36.81431,-119.74998883333333,23.169,1001.54,0,0,0,
107,78.678,0.064,-1,-1,23.174,1001.504,0,0,0,
108,79.338,-0.001,-1,-1,23.177,1001.521,0,0,0,
109,79.999,0.148,-1,-1,23.162,1001.497,0,0,0,
110,80.659,-0.121,-1,-1,23.169,1001.496,0,0,0,
111,81.32,0.092,36.81431,-119.74998883333333,23.169,1001.492,0,0,0,
112,81.981,0.05,36.8143075,-119.74998533333333,23.182,1001.513,0,0,0,
113,82.641,0.008,-1,-1,23.169,1001.506,0,0,0,
114,83.302,-0.034,36.8143075,-119.74998533333333,23.167,1001.515,0,0,0,
115,83.962,0.405,-1,-1,23.169,1001.524,0,0,0,
116,84.623,0.232,-1,-1,23.169,1001.514,0,0,0,
117,85.284,-0.126,-1,-1,23.164,1001.517,0,0,0,
118,85.944,0.179,-1,-1,23.172,1001.489,0,0,0,
119,86.605,-0.014,36.8143075,-119.74998533333333,23.172,1001.509,0,0,0,
120,87.666,0.031,36.81430233333333,-119.749984,23.107,1001.512,0,0,0,
121,88.326,-0.136,-1,-1,23.157,1001.514,0,0,0,
122,88.987,0.175,36.81430233333333,-119.749984,23.164,1001.525,0,0,0,
123,89.648,0.07,-1,-1,23.172,1001.505,0,0,0,
124,90.308,0.209,-1,-1,23.167,1001.486,0,0,0,
125,90.969,0.348,-1,-1,23.172,1001.527,0,0,0,
126,91.629,0.185,-1,-1,23.167,1001.514,0,0,0,
127,92.29,0.083,36.81430233333333,-119.749984,23.164,1001.526,0,0,0,
128,92.951,0.147,36.814306333333334,-119.749983,23.159,1001.503,0,0,0,
129,93.611,-0.112,-1,-1,23.164,1001.534,0,0,0,
130,94.272,0.129,36.814306333333334,-119.749983,23.172,1001.496,0,0,0,
131,94.933,0.097,-1,-1,23.172,1001.504,0,0,0,
132,95.593,0.209,-1,-1,23.167,1001.502,0,0,0,
133,96.254,0.161,-1,-1,23.167,1001.503,0,0,0,
134,96.915,0.203,-1,-1,23.162,1001.549,0,0,0,
135,97.576,0.19,36.814306333333334,-119.749983,23.167,1001.507,0,0,0,
136,98.236,0.263,36.814305833333336,-119.749983,23.154,1001.512,0,0,0,
137,98.897,-0.02,-1,-1,23.164,1001.483,0,0,0,
138,99.558,0.097,36.814305833333336,-119.749983,23.167,1001.501,0,0,0,
139,100.219,0.078,-1,-1,23.174,1001.523,0,0,0,
140,101.28,-0.001,-1,-1,23.102,1001.514,0,0,0,
141,101.941,-0.098,-1,-1,23.164,1001.525,0,0,0,
142,102.601,0.157,-1,-1,23.164,1001.518,0,0,0,
143,103.261,-0.118,36.814305833333336,-119.749983,23.167,1001.529,0,0,0,
144,103.922,-0.363,36.814307666666664,-119.74998333333333,23.164,1001.507,0,0,0,
145,104.582,0.287,-1,-1,23.164,1001.504,0,0,0,
146,105.243,-0.084,36.814307666666664,-119.74998333333333,23.174,1001.551,0,0,0,
147,105.904,-0.056,-1,-1,23.169,1001.534,0,0,0,
148,106.565,-0.14,-1,-1,23.167,1001.544,0,0,0,
149,107.225,-0.02,-1,-1,23.164,1001.497,0,0,0,
150,107.886,0.121,-1,-1,23.174,1001.5,0,0,0,
151,108.546,0.199,36.814307666666664,-119.74998333333333,23.174,1001.498,0,0,0,
152,109.207,0.422,36.814307666666664,-119.74998216666667,23.167,1001.512,0,0,0,
153,109.867,0.079,-1,-1,23.162,1001.537,0,0,0,
154,110.527,0.139,36.814307666666664,-119.74998216666667,23.167,1001.54,0,0,0,
155,111.188,-0.122,-1,-1,23.172,1001.514,0,0,0,
156,111.849,-0.071,-1,-1,23.169,1001.518,0,0,0,
157,112.509,0.288,-1,-1,23.172,1001.54,0,0,0,
158,113.17,-0.065,-1,-1,23.179,1001.514,0,0,0,
159,113.83,0.264,36.814307666666664,-119.74998216666667,23.167,1001.491,0,0,0,
160,114.891,-0.042,36.81430666666667,-119.7499805,23.104,1001.499,0,0,0,
161,115.551,0.204,-1,-1,23.164,1001.535,0,0,0,
162,116.212,0.022,36.81430666666667,-119.7499805,23.172,1001.531,0,0,0,
163,116.873,-0.011,-1,-1,23.169,1001.548,0,0,0,
164,117.533,0.151,-1,-1,23.162,1001.52,0,0,0,
165,118.194,0.231,-1,-1,23.177,1001.539,0,0,0,
166,118.855,0.092,-1,-1,23.174,1001.521,0,0,0,
167,119.515,0.167,36.81430666666667,-119.7499805,23.169,1001.514,0,0,0,
168,120.176,-0.065,36.81430533333333,-119.7499785,23.164,1001.51,0,0,0,
169,120.836,-0.098,-1,-1,23.169,1001.542,0,0,0,
170,121.497,0.139,36.81430533333333,-119.7499785,23.179,1001.528,0,0,0,
171,122.157,0.092,-1,-1,23.167,1001.51,0,0,0,
172,122.818,-0.001,-1,-1,23.172,1001.514,0,0,0,
173,123.479,-0.08,-1,-1,23.169,1001.508,0,0,0,
174,124.139,0.06,-1,-1,23.172,1001.531,0,0,0,
175,124.8,0.083,36.81430533333333,-119.7499785,23.167,1001.508,0,0,0,
176,125.46,0.032,36.814300833333334,-119.74997916666666,23.172,1001.528,0,0,0,
177,126.12,0.046,-1,-1,23.172,1001.514,0,0,0,
178,126.781,0.096,36.814300833333334,-119.74997916666666,23.164,1001.525,0,0,0,
179,127.442,-0.034,-1,-1,23.172,1001.532,0,0,0,
180,128.502,-0.062,-1,-1,23.104,1001.515,0,0,0,
181,129.163,0.251,-1,-1,23.167,1001.513,0,0,0,
182,129.824,0.236,-1,-1,23.159,1001.489,0,0,0,
183,130.484,0.111,36.814300833333334,-119.74997916666666,23.174,1001.522,0,0,0,
184,131.145,0.028,36.81429816666667,-119.74997933333333,23.164,1001.527,0,0,0,
185,131.805,-0.018,-1,-1,23.177,1001.529,0,0,0,
186,132.466,0.074,36.81429816666667,-119.74997933333333,23.172,1001.522,0,0,0,
187,133.127,0.147,-1,-1,23.169,1001.502,0,0,0,
188,133.787,0.217,-1,-1,23.172,1001.511,0,0,0,
189,134.448,0.321,-1,-1,23.172,1001.526,0,0,0,
190,135.108,0.05,-1,-1,23.174,1001.51,0,0,0,
191,135.769,0.097,36.81429816666667,-119.74997933333333,23.164,1001.516,0,0,0,
192,136.43,-0.238,36.8142955,-119.74998016666666,23.169,1001.515,0,0,0,
193,137.09,0.055,-1,-1,23.172,1001.505,0,0,0,
194,137.751,-0.032,36.8142955,-119.74998016666666,23.174,1001.542,0,0,0,
195,138.411,0.092,-1,-1,23.174,1001.508,0,0,0,
196,139.072,-0.037,-1,-1,23.172,1001.511,0,0,0,
197,139.733,-0.014,-1,-1,23.169,1001.518,0,0,0,
198,140.394,0.083,-1,-1,23.177,1001.525,0,0,0,
199,141.055,-0.192,36.8142955,-119.74998016666666,23.174,1001.521,0,0,0,
200,142.116,0.041,36.814294,-119.74998033333334,23.102,1001.512,0,0,0,
201,142.776,0.073,-1,-1,23.169,1001.527,0,0,0,
202,143.437,0.064,36.814294,-119.74998033333334,23.172,1001.527,0,0,0,
203,144.098,0.125,-1,-1,23.169,1001.515,0,0,0,
204,144.758,-0.126,-1,-1,23.169,1001.568,0,0,0,
205,145.419,-0.09,-1,-1,23.167,1001.509,0,0,0,
206,146.08,0.064,-1,-1,23.169,1001.512,0,0,0,
207,146.74,0.008,36.814294,-119.74998033333334,23.169,1001.517,0,0,0,
208,147.401,-0.006,36.814295,-119.74998016666666,23.167,1001.533,0,0,0,
209,148.061,0.181,-1,-1,23.167,1001.526,0,0,0,
210,148.722,-0.076,36.814295,-119.74998016666666,23.172,1001.532,0,0,0,
211,149.382,0.096,-1,-1,23.164,1001.528,0,0,0,
212,150.043,0.092,-1,-1,23.169,1001.532,0,0,0,
213,150.704,0.119,-1,-1,23.167,1001.497,0,0,0,
214,151.364,-0.028,-1,-1,23.167,1001.506,0,0,0,
215,152.025,-0.118,36.814295,-119.74998016666666,23.164,1001.522,0,0,0,
216,152.685,0.162,36.81429633333333,-119.749979,23.172,1001.492,0,0,0,
217,153.345,-0.014,-1,-1,23.162,1001.529,0,0,0,
218,154.006,0.097,36.81429633333333,-119.749979,23.164,1001.515,0,0,0,
219,154.667,-0.042,-1,-1,23.162,1001.529,0,0,0,
220,155.727,0.101,-1,-1,23.104,1001.51,0,0,0,
221,156.388,0.115,-1,-1,23.157,1001.526,0,0,0,
222,157.049,-0.098,-1,-1,23.172,1001.536,0,0,0,
223,157.709,-0.062,36.81429633333333,-119.749979,23.174,1001.535,0,0,0,
224,158.37,-0.158,36.814296666666664,-119.74997933333333,23.169,1001.538,0,0,0,
225,159.03,0.018,-1,-1,23.167,1001.556,0,0,0,
226,159.691,0.036,36.814296666666664,-119.74997933333333,23.174,1001.54,0,0,0,
227,160.351,-0.13,-1,-1,23.169,1001.524,0,0,0,
228,161.012,-0.256,-1,-1,23.182,1001.524,0,0,0,
229,161.673,-0.294,-1,-1,23.169,1001.562,0,0,0,
230,162.333,-0.206,-1,-1,23.174,1001.546,0,0,0,
231,162.993,-0.186,36.814296666666664,-119.74997933333333,23.184,1001.511,0,0,0,
232,163.654,-0.046,36.8142995,-119.749978,23.177,1001.544,0,0,0,
233,164.314,-0.108,-1,-1,23.174,1001.523,0,0,0,
234,164.975,-0.177,36.8142995,-119.749978,23.177,1001.553,0,0,0,
235,165.635,-0.326,-1,-1,23.187,1001.551,0,0,0,
236,166.296,-0.446,-1,-1,23.194,1001.551,0,0,0,
237,166.957,-0.223,-1,-1,23.177,1001.563,0,0,0,
238,167.617,-0.08,-1,-1,23.192,1001.546,0,0,0,
239,168.278,0.074,36.8142995,-119.749978,23.194,1001.53,0,0,0,
240,169.339,-0.293,36.81430016666667,-119.749978,23.117,1001.518,0,0,0,
241,169.999,0.042,-1,-1,23.184,1001.54,0,0,0,
242,170.66,-0.115,36.81430016666667,-119.749978,23.194,1001.566,0,0,0,
243,171.32,-0.008,-1,-1,23.197,1001.541,0,0,0,
244,171.981,-0.093,-1,-1,23.199,1001.541,0,0,0,
245,172.641,-0.101,-1,-1,23.194,1001.53,0,0,0,
246,173.302,-0.054,-1,-1,23.202,1001.543,0,0,0,
247,173.962,-0.375,36.81430016666667,-119.749978,23.202,1001.553,0,0,0,
248,174.623,-0.046,36.8143015,-119.74997716666667,23.197,1001.525,0,0,0,
249,175.283,-0.202,-1,-1,23.197,1001.524,0,0,0,
250,175.944,-0.166,36.8143015,-119.74997716666667,23.207,1001.513,0,0,0,
251,176.604,-0.175,-1,-1,23.204,1001.553,0,0,0,
252,177.265,-0.007,-1,-1,23.202,1001.536,0,0,0,
253,177.926,0.188,-1,-1,23.204,1001.508,0,0,0,
254,178.586,-0.04,-1,-1,23.214,1001.531,0,0,0,
255,179.247,-0.234,36.8143015,-119.74997716666667,23.207,1001.542,0,0,0,
256,179.908,0.05,36.814302833333336,-119.74997533333334,23.214,1001.542,0,0,0,
257,180.568,-0.131,-1,-1,23.214,1001.531,0,0,0,
258,181.229,0.044,36.814302833333336,-119.74997533333334,23.212,1001.501,0,0,0,
259,181.889,-0.159,-1,-1,23.209,1001.546,0,0,0,
260,182.95,-0.193,-1,-1,23.149,1001.538,0,0,0,
261,183.611,-0.402,-1,-1,23.207,1001.519,0,0,0,
262,184.271,-0.319,-1,-1,23.217,1001.551,0,0,0,
263,184.932,-0.187,36.814302833333336,-119.74997533333334,23.222,1001.532,0,0,0,
264,185.592,0.045,36.81430366666667,-119.74997316666666,23.212,1001.529,0,0,0,
265,186.253,-0.025,-1,-1,23.214,1001.535,0,0,0,
266,186.913,-0.467,36.81430366666667,-119.74997316666666,23.224,1001.552,0,0,0,
267,187.574,-0.137,-1,-1,23.214,1001.552,0,0,0,
268,188.235,-0.04,-1,-1,23.224,1001.558,0,0,0,
269,188.895,-0.076,-1,-1,23.222,1001.535,0,0,0,
270,189.556,-0.252,-1,-1,23.217,1001.538,0,0,0,
271,190.216,0.016,36.81430366666667,-119.74997316666666,23.217,1001.547,0,0,0,
272,190.877,-0.234,36.814304,-119.74997433333333,23.222,1001.579,0,0,0,
273,191.537,-0.09,-1,-1,23.219,1001.562,0,0,0,
274,192.198,-0.02,36.814304,-119.74997433333333,23.214,1001.532,0,0,0,
275,192.859,-0.179,-1,-1,23.224,1001.518,0,0,0,
276,193.519,-0.224,-1,-1,23.224,1001.545,0,0,0,
277,194.18,-0.183,-1,-1,23.224,1001.531,0,0,0,
278,194.841,-0.336,-1,-1,23.219,1001.58,0,0,0,
279,195.501,-0.341,36.814304,-119.74997433333333,23.219,1001.559,0,0,0,
280,196.562,-0.193,36.81430433333333,-119.74997283333333,23.152,1001.525,0,0,0,
281,197.222,-0.296,-1,-1,23.219,1001.526,0,0,0,
282,197.883,-0.076,36.81430433333333,-119.74997283333333,23.214,1001.564,0,0,0,
283,198.544,-0.336,-1,-1,23.224,1001.56,0,0,0,
284,199.204,-0.068,-1,-1,23.222,1001.537,0,0,0,
285,199.865,-0.35,-1,-1,23.222,1001.574,0,0,0,
286,200.525,-0.054,-1,-1,23.217,1001.561,0,0,0,
287,201.186,-0.076,36.81430433333333,-119.74997283333333,23.224,1001.542,0,0,0,
288,201.847,-0.295,36.81430666666667,-119.74996933333334,23.222,1001.574,0,0,0,
289,202.507,-0.016,-1,-1,23.224,1001.577,0,0,0,
290,203.168,-0.272,36.81430666666667,-119.74996933333334,23.227,1001.513,0,0,0,
291,203.829,-0.261,-1,-1,23.219,1001.546,0,0,0,
292,204.49,-0.365,-1,-1,23.229,1001.574,0,0,0,
293,205.151,-0.191,-1,-1,23.232,1001.546,0,0,0,
294,205.811,-0.326,-1,-1,23.234,1001.552,0,0,0,
295,206.472,-0.242,36.81430666666667,-119.74996933333334,23.232,1001.546,0,0,0,
296,207.133,-0.298,36.81430833333334,-119.74996883333333,23.234,1001.556,0,0,0,
297,207.795,-0.284,-1,-1,23.227,1001.556,0,0,0,
298,208.457,-0.233,36.81430833333334,-119.74996883333333,23.239,1001.529,0,0,0,
299,209.117,-0.159,-1,-1,23.242,1001.568,0,0,0,
300,1111.089,-0.215,-1,-1,23.162,1001.56,0,0,0,
301,1111.75,-0.177,-1,-1,23.234,1001.548,0,0,0,
302,1112.411,-0.409,-1,-1,23.242,1001.532,0,0,0,
303,1113.071,-0.27,36.81430833333334,-119.74996883333333,23.232,1001.552,0,0,0,
304,1113.732,-0.363,36.81430966666667,-119.7499675,23.237,1001.562,0,0,0,
305,1114.392,-0.4,-1,-1,23.234,1001.537,0,0,0,
306,1115.053,-0.257,36.81430966666667,-119.7499675,23.234,1001.536,0,0,0,
307,1115.714,-0.377,-1,-1,23.232,1001.566,0,0,0,
308,1116.375,-0.154,-1,-1,23.234,1001.536,0,0,0,
309,1117.036,-0.335,-1,-1,23.242,1001.536,0,0,0,
310,1117.697,-0.262,-1,-1,23.234,1001.558,0,0,0,
311,1118.357,-0.201,36.81430966666667,-119.7499675,23.234,1001.511,0,0,0,
312,1119.018,-0.46,36.81431,-119.749966,23.237,1001.528,0,0,0,
313,1119.678,-0.461,-1,-1,23.227,1001.551,0,0,0,
314,1120.339,-0.195,36.81431,-119.749966,23.229,1001.551,0,0,0,
315,1121.0,-0.22,-1,-1,23.234,1001.561,0,0,0,
316,1121.66,-0.262,-1,-1,23.237,1001.534,0,0,0,
317,1122.321,-0.108,-1,-1,23.239,1001.533,0,0,0,
318,1122.982,-0.327,-1,-1,23.234,1001.541,0,0,0,
319,1123.646,-0.108,36.81431,-119.749966,23.234,1001.55,0,0,0,
320,1124.707,0.032,36.8143115,-119.74996416666667,23.164,1001.531,0,0,0,
321,1125.368,-0.146,-1,-1,23.217,1001.513,0,0,0,
322,1126.028,-0.029,36.8143115,-119.74996416666667,23.232,1001.521,0,0,0,
323,1126.689,0.032,-1,-1,23.234,1001.525,0,0,0,
324,1127.35,-0.052,-1,-1,23.232,1001.502,0,0,0,
325,1128.01,-0.019,-1,-1,23.232,1001.524,0,0,0,
326,1128.671,0.107,-1,-1,23.232,1001.537,0,0,0,
327,1129.331,-0.019,36.8143115,-119.74996416666667,23.232,1001.528,0,0,0,
328,1129.992,-0.019,36.814312,-119.74996316666666,23.239,1001.523,0,0,0,
329,1130.652,-0.113,-1,-1,23.224,1001.536,0,0,0,
330,1131.313,-0.066,36.814312,-119.74996316666666,23.239,1001.55,0,0,0,
331,1131.973,0.144,-1,-1,23.234,1001.535,0,0,0,
332,1132.634,-0.103,-1,-1,23.237,1001.525,0,0,0,
333,1133.295,-0.201,-1,-1,23.232,1001.525,0,0,0,
334,1133.955,0.045,-1,-1,23.237,1001.508,0,0,0,
335,1134.616,-0.199,36.814312,-119.74996316666666,23.244,1001.505,0,0,0,
336,1135.276,-0.427,36.81431116666667,-119.74996283333333,23.244,1001.531,0,0,0,
337,1135.936,-0.194,-1,-1,23.249,1001.533,0,0,0,
338,1136.597,-0.158,36.81431116666667,-119.74996283333333,23.249,1001.514,0,0,0,
339,1137.258,-0.343,-1,-1,23.249,1001.542,0,0,0,
340,1138.319,-0.181,-1,-1,23.184,1001.515,0,0,0,
341,1138.979,-0.404,-1,-1,23.244,1001.566,0,0,0,
342,1139.64,-0.139,-1,-1,23.254,1001.526,0,0,0,
343,1140.3,-0.064,36.81431116666667,-119.74996283333333,23.256,1001.529,0,0,0,
344,1140.961,-0.227,36.81431383333333,-119.749963,23.252,1001.537,0,0,0,
345,1141.621,-0.179,-1,-1,23.266,1001.555,0,0,0,
346,1142.282,-0.268,36.81431383333333,-119.749963,23.262,1001.516,0,0,0,
347,1142.943,-0.148,-1,-1,23.264,1001.522,0,0,0,
348,1143.603,-0.221,-1,-1,23.264,1001.457,0,0,0,
349,1144.264,-0.212,-1,-1,23.259,1001.543,0,0,0,
350,1144.924,-0.342,-1,-1,23.264,1001.541,0,0,0,
351,1145.585,-0.389,36.81431383333333,-119.749963,23.256,1001.543,0,0,0,
352,1146.245,0.025,36.81431583333333,-119.749962,23.259,1001.527,0,0,0,
353,1146.905,-0.291,-1,-1,23.262,1001.544,0,0,0,
354,1147.566,-0.157,36.81431583333333,-119.749962,23.264,1001.516,0,0,0,
355,1148.226,-0.101,-1,-1,23.259,1001.527,0,0,0,
356,1148.887,-0.264,-1,-1,23.254,1001.522,0,0,0,
357,1149.548,-0.199,-1,-1,23.254,1001.544,0,0,0,
358,1150.208,-0.296,-1,-1,23.264,1001.537,0,0,0,
359,1150.869,-0.096,36.81431583333333,-119.749962,23.259,1001.552,0,0,0,
360,1151.929,-0.106,36.814318,-119.74996183333333,23.204,1001.54,0,0,0,
361,1152.59,-0.212,-1,-1,23.252,1001.531,0,0,0,
362,1153.25,-0.324,36.814318,-119.74996183333333,23.262,1001.555,0,0,0,
363,1153.911,-0.106,-1,-1,23.256,1001.531,0,0,0,
364,1154.572,-0.389,-1,-1,23.259,1001.562,0,0,0,
365,1155.232,-0.054,-1,-1,23.262,1001.539,0,0,0,
366,1155.893,-0.132,-1,-1,23.264,1001.511,0,0,0,
367,1156.555,-0.147,36.814318,-119.74996183333333,23.266,1001.549,0,0,0,
368,1157.219,-0.152,36.8143185,-119.74996216666666,23.274,1001.519,0,0,0,
369,1157.88,-0.187,-1,-1,23.271,1001.535,0,0,0,
370,1158.541,-0.131,36.8143185,-119.74996216666666,23.277,1001.506,0,0,0,
371,1159.208,-0.262,-1,-1,23.274,1001.499,0,0,0,
372,1159.864,-0.151,-1,-1,23.279,1001.54,0,0,0,
373,1160.522,-0.29,-1,-1,23.281,1001.544,0,0,0,
374,1161.181,-0.271,-1,-1,23.274,1001.501,0,0,0,
375,1161.84,-0.355,36.8143185,-119.74996216666666,23.271,1001.545,0,0,0,
376,1162.504,-0.406,36.814319166666664,-119.74996166666666,23.281,1001.56,0,0,0,
377,1163.168,-0.289,-1,-1,23.284,1001.516,0,0,0,
378,1163.829,-0.163,36.814319166666664,-119.74996166666666,23.284,1001.523,0,0,0,
379,1164.491,-0.242,-1,-1,23.289,1001.51,0,0,0,
380,1165.555,-0.038,-1,-1,23.234,1001.528,0,0,0,
381,1166.216,-0.317,-1,-1,23.294,1001.56,0,0,0,
382,1166.876,-0.203,-1,-1,23.296,1001.535,0,0,0,
383,1167.537,-0.204,36.814319166666664,-119.74996166666666,23.304,1001.516,0,0,0,
384,1168.197,-0.126,36.81431933333333,-119.74996216666666,23.299,1001.509,0,0,0,
