n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
30,74.693,-0.039,0.0,0.0,20.595,928.031,0,0,0,
31,75.353,-0.439,0.0,0.0,20.65,928.0,0,0,0,
32,76.013,-0.105,-1,-1,20.64,928.022,0,0,0,
33,76.674,-0.029,0.0,0.0,20.635,928.001,0,0,0,
34,77.334,0.125,-1,-1,20.628,928.014,0,0,0,
35,78.395,-0.044,-1,-1,20.515,927.997,0,0,0,
36,79.056,0.047,-1,-1,20.563,927.973,0,0,0,
37,79.716,0.141,-1,-1,20.575,927.993,0,0,0,
38,80.377,-0.332,0.0,0.0,20.578,927.97,0,0,0,
39,81.037,-0.212,0.0,0.0,20.585,928.066,0,0,0,
40,82.098,0.39,-1,-1,20.523,927.975,0,0,0,
41,82.758,-0.084,0.0,0.0,20.575,927.983,0,0,0,
42,83.419,0.017,-1,-1,20.593,928.052,0,0,0,
43,84.079,-0.367,-1,-1,20.6,928.02,0,0,0,
44,84.74,-0.125,-1,-1,20.595,928.046,0,0,0,
45,85.801,1.26,-1,-1,20.463,927.928,0,0,0,
46,86.461,0.645,0.0,0.0,20.588,927.942,0,0,0,
47,87.122,0.264,35.104884166666665,-117.7958925,20.588,927.914,0,0,0,
48,87.782,0.272,-1,-1,20.563,927.994,0,0,0,
49,88.443,0.023,35.104884166666665,-117.7958925,20.605,927.973,0,0,0,
50,89.504,-0.306,-1,-1,20.538,927.998,0,0,0,
51,90.165,0.32,-1,-1,20.583,927.999,0,0,0,
52,90.826,0.354,-1,-1,20.603,927.983,0,0,0,
53,91.489,1.3,-1,-1,20.57,927.848,0,0,0,
54,92.151,1.065,35.104884166666665,-117.7958925,20.54,927.833,0,0,0,
55,93.211,0.396,35.104835666666666,-117.79587433333333,20.533,927.916,0,0,0,
56,93.872,0.276,-1,-1,20.595,927.963,0,0,0,
57,94.532,0.646,35.104835666666666,-117.79587433333333,20.598,927.901,0,0,0,
58,95.193,0.56,-1,-1,20.59,927.92,0,0,0,
59,95.853,0.371,-1,-1,20.54,927.901,0,0,0,
60,96.914,1.106,-1,-1,20.428,927.837,0,0,0,
61,97.575,0.335,-1,-1,20.5,927.953,0,0,0,
62,98.236,0.219,35.104835666666666,-117.79587433333333,20.513,927.962,0,0,0,
63,98.897,0.331,35.10480333333334,-117.79586483333334,20.52,927.954,0,0,0,
64,99.557,0.266,-1,-1,20.52,927.975,0,0,0,
65,100.618,0.736,35.10480333333334,-117.79586483333334,20.438,927.948,0,0,0,
66,101.279,0.603,-1,-1,20.495,927.934,0,0,0,
67,101.939,0.282,-1,-1,20.493,927.957,0,0,0,
68,102.6,0.175,-1,-1,20.488,927.942,0,0,0,
69,103.26,0.668,-1,-1,20.48,927.926,0,0,0,
70,104.321,0.747,35.10480333333334,-117.79586483333334,20.393,927.92,0,0,0,
71,104.983,0.695,35.104779,-117.79586233333333,20.453,927.927,0,0,0,
72,105.643,0.577,-1,-1,20.448,927.96,0,0,0,
73,106.305,0.376,35.104779,-117.79586233333333,20.443,927.916,0,0,0,
74,106.965,0.281,-1,-1,20.423,927.966,0,0,0,
75,108.027,0.508,-1,-1,20.288,927.993,0,0,0,
76,108.688,-0.307,-1,-1,20.323,928.019,0,0,0,
77,109.348,-2.291,-1,-1,20.268,928.11,0,0,0,
78,110.009,-0.075,35.104779,-117.79586233333333,20.208,928.019,0,0,0,
79,110.67,-0.593,35.10477566666667,-117.79586316666666,20.151,928.059,0,0,0,
80,111.731,0.987,-1,-1,19.989,927.863,0,0,0,
81,112.392,1.247,35.10477566666667,-117.79586316666666,20.056,927.917,0,0,0,
82,113.053,0.655,-1,-1,20.104,927.88,0,0,0,
83,113.714,0.608,-1,-1,20.059,927.932,0,0,0,
84,114.375,0.937,-1,-1,20.104,927.849,0,0,0,
85,115.44,1.052,-1,-1,20.014,927.89,0,0,0,
86,116.1,1.252,35.10477566666667,-117.79586316666666,20.061,927.878,0,0,0,
87,116.761,0.57,35.10477933333333,-117.79585716666666,20.056,927.901,0,0,0,
88,117.422,1.157,-1,-1,20.041,927.916,0,0,0,
89,118.085,0.969,35.10477933333333,-117.79585716666666,20.044,927.86,0,0,0,
90,119.148,1.439,-1,-1,19.979,927.878,0,0,0,
91,119.809,1.16,-1,-1,20.014,927.921,0,0,0,
92,120.474,0.155,-1,-1,19.934,928.07,0,0,0,
93,121.134,0.129,-1,-1,19.839,927.994,0,0,0,
94,121.795,0.593,35.10477933333333,-117.79585716666666,19.799,927.887,0,0,0,
95,122.856,2.756,35.1047825,-117.795868,19.76,927.935,0,0,0,
96,123.522,-0.065,-1,-1,19.827,927.984,0,0,0,
97,124.182,-0.249,35.1047825,-117.795868,19.737,928.075,0,0,0,
98,124.841,-0.797,-1,-1,19.655,928.073,0,0,0,
99,125.502,0.155,-1,-1,19.637,928.027,0,0,0,
100,126.566,0.268,-1,-1,19.463,927.914,0,0,0,
101,127.229,0.405,-1,-1,19.458,927.936,0,0,0,
102,127.891,-0.705,35.1047825,-117.795868,19.52,928.044,0,0,0,
103,128.552,-0.74,35.1047905,-117.7958755,19.51,928.148,0,0,0,
104,129.212,-0.418,-1,-1,19.448,928.077,0,0,0,
105,130.279,-0.399,35.1047905,-117.7958755,19.365,928.076,0,0,0,
106,130.937,0.086,-1,-1,19.398,927.985,0,0,0,
107,131.599,-0.444,-1,-1,19.388,928.085,0,0,0,
108,132.26,0.683,-1,-1,19.363,928.064,0,0,0,
109,132.921,-0.762,-1,-1,19.428,928.085,0,0,0,
110,133.986,-1.067,35.1047905,-117.7958755,19.298,927.945,0,0,0,
111,134.648,-1.338,35.10480116666667,-117.79588666666666,19.313,928.115,0,0,0,
112,135.306,-0.897,-1,-1,19.305,928.113,0,0,0,
113,135.97,-0.357,35.10480116666667,-117.79588666666666,19.296,928.051,0,0,0,
114,136.632,-0.356,-1,-1,19.228,927.992,0,0,0,
115,137.693,0.394,-1,-1,19.163,927.979,0,0,0,
116,138.357,-0.594,-1,-1,19.231,927.996,0,0,0,
117,139.018,-0.753,-1,-1,19.241,928.05,0,0,0,
118,139.681,-0.957,35.10480116666667,-117.79588666666666,19.191,928.07,0,0,0,
119,140.344,-0.64,35.1048095,-117.79589366666667,19.253,928.117,0,0,0,
120,141.405,-0.758,-1,-1,19.193,928.076,0,0,0,
121,142.066,-0.183,35.1048095,-117.79589366666667,19.251,928.054,0,0,0,
122,142.727,-0.639,-1,-1,19.241,928.057,0,0,0,
123,143.413,-0.962,-1,-1,19.231,928.171,0,0,0,
124,144.111,-0.922,-1,-1,19.233,928.149,0,0,0,
125,145.205,-1.874,-1,-1,19.143,928.173,0,0,0,
126,145.867,-0.457,-1,-1,19.188,928.139,0,0,0,
127,146.529,-1.664,35.1047495,-117.795751,19.198,928.123,0,0,0,
128,147.189,-1.574,-1,-1,19.261,928.147,0,0,0,
129,147.85,-1.118,-1,-1,19.236,928.145,0,0,0,
130,148.926,-2.385,35.1047485,-117.79574533333333,19.338,928.272,0,0,0,
131,149.614,-0.549,35.1047485,-117.79574533333333,19.42,928.184,0,0,0,
132,150.31,-0.601,-1,-1,19.385,927.959,0,0,0,
133,150.97,-0.233,-1,-1,19.243,927.996,0,0,0,
134,151.631,-2.291,35.1047485,-117.79574533333333,19.263,928.242,0,0,0,
135,152.694,-0.863,35.104744833333335,-117.79573966666666,19.43,928.058,0,0,0,
136,153.389,-0.572,-1,-1,19.483,928.065,0,0,0,
137,154.087,0.306,-1,-1,19.508,927.928,0,0,0,
138,154.748,-4.29,35.104744833333335,-117.79573966666666,19.41,928.502,0,0,0,
139,155.408,-5.394,-1,-1,19.443,928.558,0,0,0,
140,156.468,-5.226,-1,-1,19.565,928.567,0,0,0,
141,157.166,-5.415,-1,-1,19.61,928.574,0,0,0,
142,157.864,-4.953,35.10475983333333,-117.79576833333333,19.637,928.504,0,0,0,
143,158.525,-4.295,-1,-1,19.535,928.467,0,0,0,
144,159.186,-3.367,-1,-1,19.555,928.386,0,0,0,
145,160.248,-2.794,-1,-1,19.645,928.302,0,0,0,
146,160.944,0.044,35.10475366666667,-117.79578266666667,19.692,927.98,0,0,0,
147,161.606,0.156,35.10475366666667,-117.79578266666667,19.63,927.978,0,0,0,
148,162.267,0.239,-1,-1,19.528,927.927,0,0,0,
149,162.928,1.031,-1,-1,19.543,927.846,0,0,0,
150,163.989,0.012,35.104750833333334,-117.795782,19.612,928.029,0,0,0,
