n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
66,72.37,0.031,-1,-1,25.19,1002.048,0,0,0,
67,73.031,0.384,-1,-1,25.19,1002.046,0,0,0,
68,73.692,-0.003,-1,-1,25.192,1002.07,0,0,0,
69,74.352,0.275,-1,-1,25.17,1002.021,0,0,0,
70,75.014,0.16,36.814313166666665,-119.749943,25.175,1002.042,0,0,0,
71,75.675,0.377,36.8143165,-119.74994116666667,25.172,1002.028,0,0,0,
72,76.335,0.116,-1,-1,25.16,1002.046,0,0,0,
73,76.997,0.018,36.8143165,-119.74994116666667,25.172,1002.05,0,0,0,
74,77.657,0.021,-1,-1,25.165,1002.048,0,0,0,
75,78.321,0.119,-1,-1,25.172,1002.012,0,0,0,
76,78.983,0.217,-1,-1,25.17,1002.074,0,0,0,
77,79.644,0.11,-1,-1,25.175,1002.042,0,0,0,
78,80.305,0.208,36.8143165,-119.74994116666667,25.175,1002.049,0,0,0,
79,80.965,0.287,36.81432183333333,-119.74993716666667,25.162,1002.05,0,0,0,
80,81.626,0.226,-1,-1,25.167,1002.042,0,0,0,
81,82.286,0.24,36.81432183333333,-119.74993716666667,25.152,1002.031,0,0,0,
82,82.947,0.543,-1,-1,25.165,1002.056,0,0,0,
83,83.607,0.215,-1,-1,25.16,1002.043,0,0,0,
84,84.268,0.05,-1,-1,25.16,1002.066,0,0,0,
85,84.929,0.063,-1,-1,25.167,1002.032,0,0,0,
86,85.59,0.268,36.81432183333333,-119.74993716666667,25.162,1002.026,0,0,0,
87,86.252,0.195,36.814322833333335,-119.74993816666667,25.162,1002.054,0,0,0,
88,86.913,0.24,-1,-1,25.16,1002.074,0,0,0,
89,87.575,-0.079,36.814322833333335,-119.74993816666667,25.155,1002.029,0,0,0,
90,88.237,0.244,-1,-1,25.157,1002.048,0,0,0,
91,88.898,0.135,-1,-1,25.157,1002.066,0,0,0,
92,89.56,-0.059,-1,-1,25.157,1002.054,0,0,0,
93,90.221,0.387,-1,-1,25.155,1002.059,0,0,0,
94,90.882,0.345,36.814322833333335,-119.74993816666667,25.15,1002.051,0,0,0,
95,91.544,0.549,36.814322,-119.749938,25.145,1002.037,0,0,0,
96,92.205,0.151,-1,-1,25.152,1002.063,0,0,0,
97,92.866,0.535,36.814322,-119.749938,25.145,1002.067,0,0,0,
98,93.527,0.331,-1,-1,25.147,1002.043,0,0,0,
99,94.189,0.087,-1,-1,25.15,1002.067,0,0,0,
100,94.85,0.331,-1,-1,25.152,1002.051,0,0,0,
101,95.511,0.289,-1,-1,25.15,1002.055,0,0,0,
102,96.171,0.163,36.814322,-119.749938,25.145,1002.056,0,0,0,
103,96.832,0.27,36.81432216666666,-119.74993766666667,25.15,1002.071,0,0,0,
104,97.493,0.093,-1,-1,25.15,1002.065,0,0,0,
105,98.154,0.284,36.81432216666666,-119.74993766666667,25.147,1002.068,0,0,0,
106,98.815,-0.075,-1,-1,25.142,1002.054,0,0,0,
107,99.476,0.149,-1,-1,25.14,1002.063,0,0,0,
108,100.136,0.213,-1,-1,25.15,1002.073,0,0,0,
109,100.797,0.242,-1,-1,25.147,1002.046,0,0,0,
110,101.458,0.214,36.81432216666666,-119.74993766666667,25.142,1002.034,0,0,0,
111,102.119,0.547,36.814326333333334,-119.74993533333334,25.127,1002.042,0,0,0,
112,102.782,0.18,-1,-1,25.127,1002.044,0,0,0,
113,103.444,0.068,36.814326333333334,-119.74993533333334,25.122,1002.066,0,0,0,
114,104.106,0.03,-1,-1,25.132,1002.037,0,0,0,
115,104.77,0.229,-1,-1,25.135,1002.066,0,0,0,
116,105.435,0.086,-1,-1,25.122,1002.052,0,0,0,
117,106.098,0.066,-1,-1,25.13,1002.097,0,0,0,
118,106.761,0.1,36.814326333333334,-119.74993533333334,25.125,1002.068,0,0,0,
119,107.421,0.262,36.81432983333333,-119.74993133333334,25.122,1002.05,0,0,0,
120,108.082,0.084,-1,-1,25.12,1002.056,0,0,0,
121,108.744,0.322,36.81432983333333,-119.74993133333334,25.122,1002.054,0,0,0,
122,109.408,0.192,-1,-1,25.122,1002.058,0,0,0,
123,110.072,0.484,-1,-1,25.117,1002.044,0,0,0,
124,110.733,0.075,-1,-1,25.117,1002.058,0,0,0,
125,111.392,0.349,-1,-1,25.115,1002.041,0,0,0,
126,112.053,0.279,36.81432983333333,-119.74993133333334,25.115,1002.065,0,0,0,
127,112.716,0.47,36.814327166666665,-119.74993116666667,25.115,1002.042,0,0,0,
128,113.384,-0.051,-1,-1,25.11,1002.024,0,0,0,
129,114.045,0.022,36.814327166666665,-119.74993116666667,25.112,1002.049,0,0,0,
130,114.71,0.185,-1,-1,25.107,1002.049,0,0,0,
131,115.371,0.14,-1,-1,25.117,1002.027,0,0,0,
132,116.032,0.14,-1,-1,25.11,1002.057,0,0,0,
133,116.693,0.108,-1,-1,25.107,1002.032,0,0,0,
134,117.354,0.213,36.814327166666665,-119.74993116666667,25.11,1002.064,0,0,0,
135,118.015,0.12,36.81432483333333,-119.74992866666666,25.107,1002.044,0,0,0,
136,118.675,0.18,-1,-1,25.097,1002.049,0,0,0,
137,119.337,0.264,36.81432483333333,-119.74992866666666,25.105,1002.051,0,0,0,
138,119.998,0.138,-1,-1,25.102,1002.063,0,0,0,
139,120.659,0.211,-1,-1,25.092,1002.051,0,0,0,
140,121.321,0.262,-1,-1,25.105,1002.069,0,0,0,
141,121.982,0.113,-1,-1,25.09,1002.074,0,0,0,
142,122.643,0.258,36.81432483333333,-119.74992866666666,25.09,1002.054,0,0,0,
143,123.305,0.18,36.8143265,-119.749924,25.09,1002.039,0,0,0,
144,123.965,-0.114,-1,-1,25.082,1002.066,0,0,0,
145,124.626,0.216,36.8143265,-119.749924,25.09,1002.075,0,0,0,
146,125.293,0.057,-1,-1,25.087,1002.053,0,0,0,
147,125.955,0.085,-1,-1,25.092,1002.036,0,0,0,
148,126.617,0.31,-1,-1,25.09,1002.086,0,0,0,
149,127.279,-0.083,-1,-1,25.085,1002.046,0,0,0,
150,127.942,0.043,36.8143265,-119.749924,25.085,1002.023,0,0,0,
151,128.607,0.099,36.81433,-119.74992216666666,25.075,1002.071,0,0,0,
152,129.269,0.276,-1,-1,25.082,1002.045,0,0,0,
153,129.93,0.178,36.81433,-119.74992216666666,25.077,1002.036,0,0,0,
154,130.588,0.368,-1,-1,25.075,1002.031,0,0,0,
155,131.249,0.225,-1,-1,25.082,1002.014,0,0,0,
156,131.91,0.248,-1,-1,25.077,1002.044,0,0,0,
157,132.571,0.298,-1,-1,25.09,1002.057,0,0,0,
158,133.231,0.141,36.81433,-119.74992216666666,25.08,1002.047,0,0,0,
159,133.891,0.298,36.814335166666666,-119.74992033333334,25.075,1002.038,0,0,0,
160,134.551,0.438,-1,-1,25.075,1002.037,0,0,0,
161,135.212,0.2,36.814335166666666,-119.74992033333334,25.075,1002.058,0,0,0,
162,135.872,0.447,-1,-1,25.08,1002.025,0,0,0,
163,136.533,0.327,-1,-1,25.075,1002.042,0,0,0,
164,137.193,0.456,-1,-1,25.075,1002.024,0,0,0,
165,137.853,0.321,-1,-1,25.077,1002.04,0,0,0,
166,138.514,0.447,36.814335166666666,-119.74992033333334,25.08,1002.034,0,0,0,
167,139.174,0.136,36.81433633333333,-119.749918,25.077,1002.074,0,0,0,
168,139.834,0.335,-1,-1,25.08,1002.014,0,0,0,
169,140.495,0.136,36.81433633333333,-119.749918,25.077,1002.034,0,0,0,
170,141.155,0.312,-1,-1,25.08,1002.059,0,0,0,
171,141.816,0.411,-1,-1,25.08,1002.015,0,0,0,
172,142.477,0.172,-1,-1,25.077,1002.04,0,0,0,
173,143.137,0.214,-1,-1,25.08,1002.03,0,0,0,
174,143.797,0.285,36.81433633333333,-119.749918,25.067,1002.043,0,0,0,
175,144.458,0.405,36.814334833333334,-119.74991616666667,25.075,1002.012,0,0,0,
176,145.118,0.323,-1,-1,25.077,1002.024,0,0,0,
177,145.78,0.321,36.814334833333334,-119.74991616666667,25.077,1002.022,0,0,0,
178,146.441,0.209,-1,-1,25.072,1002.051,0,0,0,
179,147.104,0.611,-1,-1,25.07,1002.046,0,0,0,
180,147.765,0.386,-1,-1,25.077,1002.051,0,0,0,
181,148.428,0.158,-1,-1,25.075,1002.05,0,0,0,
182,149.091,0.391,36.814334833333334,-119.74991616666667,25.08,1002.033,0,0,0,
183,149.755,0.355,36.814333,-119.7499145,25.08,1002.031,0,0,0,
184,150.418,0.085,-1,-1,25.077,1002.041,0,0,0,
185,151.081,0.024,36.814333,-119.7499145,25.075,1002.027,0,0,0,
186,151.743,0.13,-1,-1,25.053,1002.067,0,0,0,
187,152.407,0.099,-1,-1,25.082,1002.037,0,0,0,
188,153.069,0.377,-1,-1,25.077,1002.025,0,0,0,
189,153.73,0.136,-1,-1,25.075,1002.028,0,0,0,
190,154.397,0.293,36.814333,-119.7499145,25.075,1002.044,0,0,0,
191,155.058,0.066,36.814338,-119.7499125,25.077,1002.06,0,0,0,
192,155.719,0.302,-1,-1,25.075,1002.035,0,0,0,
193,156.384,0.113,36.814338,-119.7499125,25.077,1002.036,0,0,0,
194,157.045,0.313,-1,-1,25.08,1002.032,0,0,0,
195,157.706,0.248,-1,-1,25.082,1002.049,0,0,0,
196,158.367,0.061,-1,-1,25.065,1002.069,0,0,0,
197,159.027,0.153,-1,-1,25.075,1002.036,0,0,0,
198,159.687,0.069,36.814338,-119.7499125,25.075,1002.049,0,0,0,
199,160.353,0.078,36.814341,-119.74991066666666,25.075,1002.06,0,0,0,
200,161.019,0.102,-1,-1,25.077,1002.072,0,0,0,
201,161.682,0.209,36.814341,-119.74991066666666,25.07,1002.062,0,0,0,
202,162.343,0.083,-1,-1,25.07,1002.051,0,0,0,
203,163.004,0.05,-1,-1,25.065,1002.062,0,0,0,
204,163.668,0.128,-1,-1,25.067,1002.068,0,0,0,
205,164.331,0.148,-1,-1,25.07,1002.05,0,0,0,
206,164.993,-0.076,36.814341,-119.74991066666666,25.055,1002.046,0,0,0,
207,165.655,0.28,36.814340666666666,-119.749909,25.057,1002.041,0,0,0,
208,166.317,0.398,-1,-1,25.062,1002.048,0,0,0,
209,166.976,0.017,36.814340666666666,-119.749909,25.06,1002.061,0,0,0,
210,167.638,0.224,-1,-1,25.06,1002.05,0,0,0,
211,168.3,0.168,-1,-1,25.053,1002.05,0,0,0,
212,168.962,0.179,-1,-1,25.057,1002.048,0,0,0,
213,169.623,0.272,-1,-1,25.055,1002.05,0,0,0,
214,170.284,0.09,36.814340666666666,-119.749909,25.053,1002.047,0,0,0,
215,170.946,0.025,36.814339833333335,-119.74990716666667,25.053,1002.024,0,0,0,
216,171.606,0.102,-1,-1,25.043,1002.018,0,0,0,
217,172.266,0.55,36.814339833333335,-119.74990716666667,25.05,1002.011,0,0,0,
218,172.928,0.085,-1,-1,25.045,1002.026,0,0,0,
219,173.588,0.191,-1,-1,25.04,1002.014,0,0,0,
220,174.25,0.057,-1,-1,25.04,1002.035,0,0,0,
221,174.914,0.332,-1,-1,25.038,1002.01,0,0,0,
222,175.575,0.312,36.814339833333335,-119.74990716666667,25.038,1002.018,0,0,0,
223,176.238,0.377,36.814339833333335,-119.74990566666666,25.035,1002.021,0,0,0,
224,176.898,0.26,-1,-1,25.04,1002.005,0,0,0,
225,177.562,0.436,36.814339833333335,-119.74990566666666,25.038,1002.035,0,0,0,
226,178.224,0.139,-1,-1,25.035,1002.034,0,0,0,
227,178.885,0.22,-1,-1,25.03,1002.013,0,0,0,
228,179.548,0.273,-1,-1,25.032,1002.013,0,0,0,
229,180.208,0.007,-1,-1,25.025,1002.012,0,0,0,
230,180.874,0.361,36.814339833333335,-119.74990566666666,25.03,1002.006,0,0,0,
231,181.555,0.656,36.81434,-119.7499045,25.018,1002.019,0,0,0,
232,182.215,0.49,-1,-1,25.01,1002.022,0,0,0,
233,182.876,0.425,36.81434,-119.7499045,25.01,1001.993,0,0,0,
234,183.538,0.42,-1,-1,25.025,1002.002,0,0,0,
235,184.199,0.319,-1,-1,25.012,1001.995,0,0,0,
236,184.86,0.369,-1,-1,25.0,1002.037,0,0,0,
237,185.523,0.613,-1,-1,25.028,1001.996,0,0,0,
238,186.184,0.599,36.81434,-119.7499045,25.03,1002.033,0,0,0,
239,186.844,0.38,36.8143395,-119.74990333333334,25.035,1002.017,0,0,0,
240,187.505,0.277,-1,-1,25.028,1002.052,0,0,0,
241,188.166,0.287,36.8143395,-119.74990333333334,25.025,1002.009,0,0,0,
242,188.83,0.383,-1,-1,25.028,1002.032,0,0,0,
243,189.492,0.263,-1,-1,25.032,1002.043,0,0,0,
244,190.158,0.403,-1,-1,25.022,1002.032,0,0,0,
245,190.82,0.375,-1,-1,25.028,1002.029,0,0,0,
246,191.48,0.277,36.8143395,-119.74990333333334,25.03,1002.012,0,0,0,
247,192.144,0.417,36.8143425,-119.74990149999999,25.02,1001.999,0,0,0,
248,192.806,0.162,-1,-1,25.028,1002.03,0,0,0,
249,193.467,0.235,36.8143425,-119.74990149999999,25.028,1002.047,0,0,0,
250,194.131,0.538,-1,-1,25.028,1002.006,0,0,0,
251,194.792,0.506,-1,-1,25.015,1002.017,0,0,0,
252,195.455,0.44,-1,-1,25.015,1002.006,0,0,0,
253,196.116,0.203,-1,-1,25.03,1002.044,0,0,0,
254,196.779,0.198,36.8143425,-119.74990149999999,25.015,1002.027,0,0,0,
255,197.442,0.119,36.81434516666667,-119.74989983333333,25.032,1002.049,0,0,0,
256,198.108,0.232,-1,-1,25.03,1002.041,0,0,0,
257,198.771,0.394,36.81434516666667,-119.74989983333333,25.035,1002.0,0,0,0,
258,199.432,0.344,-1,-1,25.025,1001.997,0,0,0,
259,200.094,0.366,-1,-1,25.038,1002.026,0,0,0,
260,200.755,0.494,-1,-1,25.03,1002.03,0,0,0,
261,201.416,0.413,-1,-1,25.008,1002.01,0,0,0,
262,202.078,0.189,36.81434516666667,-119.74989983333333,25.035,1002.011,0,0,0,
263,202.741,0.349,36.81434566666667,-119.7498985,25.038,1002.013,0,0,0,
264,203.402,0.316,-1,-1,25.028,1002.01,0,0,0,
265,204.064,0.45,36.81434566666667,-119.7498985,25.035,1002.02,0,0,0,
266,204.725,0.492,-1,-1,25.038,1002.027,0,0,0,
267,205.387,0.172,-1,-1,25.035,1002.021,0,0,0,
268,206.052,0.447,-1,-1,25.038,1002.002,0,0,0,
269,206.71,0.492,-1,-1,25.028,1002.012,0,0,0,
270,207.374,0.679,36.81434566666667,-119.7498985,25.035,1002.009,0,0,0,
271,208.038,0.385,36.814346,-119.74989733333334,25.028,1002.014,0,0,0,
272,208.699,0.464,-1,-1,25.028,1001.985,0,0,0,
273,209.36,0.422,36.814346,-119.74989733333334,25.035,1002.009,0,0,0,
274,210.022,0.461,-1,-1,25.032,1002.0,0,0,0,
275,210.686,0.766,-1,-1,25.03,1001.984,0,0,0,
276,211.348,0.427,-1,-1,25.03,1001.985,0,0,0,
277,212.008,0.78,-1,-1,25.03,1001.983,0,0,0,
278,212.669,0.441,36.814346,-119.74989733333334,25.03,1001.957,0,0,0,
279,213.332,0.772,36.81435,-119.74989716666667,25.025,1002.003,0,0,0,
280,213.995,0.539,-1,-1,25.022,1001.993,0,0,0,
281,214.656,0.254,36.81435,-119.74989716666667,25.028,1002.016,0,0,0,
282,215.318,0.408,-1,-1,25.028,1002.012,0,0,0,
283,215.979,0.481,-1,-1,25.018,1002.025,0,0,0,
284,216.641,0.411,-1,-1,25.025,1002.015,0,0,0,
